m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/3/31,6287,2023/4/7,89961,158173,-43.12,-2.35,-1,268582,454101,-40.85
2023/2/24,6287,2023/3/9,92130,153421,-39.95,6.52,1,178621,295928,-39.64
2023/1/31,6287,2023/2/8,86491,142507,-39.31,-12.84,-6,86491,142507,-39.31
2023/9/28,6288,2023/10/11,410991,342887,19.86,7.2,2,3208881,2879031,11.46
2023/8/31,6288,2023/9/8,383401,335853,14.16,18.53,1,2797889,2536144,10.32
2023/7/31,6288,2023/8/4,323475,250458,29.15,-6.31,-2,2414488,2200291,9.73
2023/6/30,6288,2023/7/10,345275,394838,-12.55,-6.76,-1,2091014,1949833,7.24
2023/5/31,6288,2023/6/8,370297,317482,16.64,19.63,1,1745739,1554995,12.27
2023/4/28,6288,2023/5/10,309538,310487,-0.31,-25.46,-1,1375442,1237513,11.15
2023/3/31,6288,2023/4/7,415248,296338,40.13,37.16,1,1065904,927026,14.98
2023/2/24,6288,2023/3/7,302748,252784,19.77,-12.98,-1,650656,630688,3.17
2023/1/31,6288,2023/2/10,347908,377905,-7.94,57.57,1,347908,377905,-7.94
2022/10/31,6288,2022/11/10,362028,290882,24.46,5.58,3,3241059,3034095,6.82
2022/9/30,6288,2022/10/7,342887,334062,2.64,2.09,2,2879031,2743213,4.95
2022/8/31,6288,2022/9/8,335853,307179,9.33,34.1,1,2536144,2409151,5.27
2022/7/29,6288,2022/8/8,250458,272439,-8.07,-36.57,-1,2200291,2101972,4.68
2022/6/30,6288,2022/7/8,394838,269836,46.33,24.37,4,1949833,1829532,6.58
2022/5/31,6288,2022/6/7,317482,288306,10.12,2.25,3,1554995,1559697,-0.3
2022/4/29,6288,2022/5/5,310487,287847,7.87,4.77,2,1237513,1271390,-2.66
2022/3/31,6288,2022/4/8,296338,369682,-19.84,17.23,1,927026,983544,-5.75
2022/2/25,6288,2022/3/9,252784,290499,-12.98,-33.11,-1,630688,613862,2.74
2022/1/26,6288,2022/2/7,377905,323363,16.87,43.4,1,377905,323363,16.87
2023/9/28,6290,2023/10/11,680061,723827,-6.05,-0.56,-1,5384411,5934925,-9.28
2023/8/31,6290,2023/9/11,683888,672104,1.75,6.6,1,4704443,5211544,-9.73
2023/7/31,6290,2023/8/10,641535,656163,-2.23,-0.35,-1,4020405,4539159,-11.43
2023/6/30,6290,2023/7/10,643762,730214,-11.84,8.53,2,3378750,3882595,-12.98
2023/5/31,6290,2023/6/9,593186,629996,-5.84,7.92,1,2734583,3152010,-13.24
2023/4/28,6290,2023/5/10,549675,683327,-19.56,-9.87,-1,2141553,2521921,-15.08
2023/3/31,6290,2023/4/10,609879,679150,-10.2,32.34,1,1591941,1838614,-13.42
2023/2/24,6290,2023/3/10,460847,499202,-7.68,-11.53,-2,982017,1159304,-15.29
2023/1/31,6290,2023/2/10,520934,660040,-21.08,-15.16,-1,520934,660040,-21.08
2023/9/28,6291,2023/10/11,241721,131829,83.36,-3.41,-1,1602634,1102264,45.39
2023/8/31,6291,2023/9/11,250245,139522,79.36,34.58,2,1360913,970435,40.24
2023/7/31,6291,2023/8/10,185940,119628,55.43,1.86,1,1110668,830914,33.67
2023/6/30,6291,2023/7/10,182549,129852,40.58,-2.79,-1,924728,711285,30.01
2023/5/31,6291,2023/6/9,187784,122941,52.74,27.67,3,742179,581433,27.65
2023/4/28,6291,2023/5/8,147087,113128,30.02,11.13,2,554394,458492,20.92
2023/3/31,6291,2023/4/10,132360,128633,2.9,11.51,1,407307,345364,17.94
2023/2/24,6291,2023/3/6,118693,100645,17.93,-24.04,-1,274947,216731,26.86
2023/1/31,6291,2023/2/10,156254,116085,34.6,59.51,1,156254,116085,34.6
2022/10/31,6291,2022/11/7,101841,86822,17.3,-22.75,-2,1204105,864677,39.25
2022/9/30,6291,2022/10/11,131829,98754,33.49,-5.51,-1,1102264,777855,41.71
2022/8/31,6291,2022/9/11,139522,101063,38.05,16.63,1,970435,679101,42.9
2022/7/29,6291,2022/8/9,119628,92286,29.63,-7.87,-1,830914,578038,43.75
2022/6/30,6291,2022/7/7,129852,79096,64.17,5.62,2,711285,485753,46.43
2022/5/31,6291,2022/6/10,122941,83229,47.71,8.67,1,581433,406657,42.98
2022/4/29,6291,2022/5/9,113128,86452,30.86,-12.05,-1,458492,323428,41.76
2022/3/31,6291,2022/4/11,128633,79747,61.3,27.81,1,345364,236975,45.74
2022/2/25,6291,2022/3/10,100645,58931,70.78,-13.3,-1,216731,157228,37.85
2022/1/26,6291,2022/2/11,116085,98297,18.1,38.51,1,116085,98297,18.1
2023/9/28,6292,2023/10/11,133739,130555,2.44,13.81,2,1029672,1161284,-11.33
2023/8/31,6292,2023/9/8,117508,150738,-22.04,7.04,1,895933,1030726,-13.08
2023/7/31,6292,2023/8/10,109780,137737,-20.3,-10.24,-1,778425,879988,-11.54
2023/6/30,6292,2023/7/10,122310,127243,-3.88,14.98,2,668645,742251,-9.92
2023/5/31,6292,2023/6/8,106379,140500,-24.29,4.74,1,546335,615008,-11.17
2023/4/28,6292,2023/5/10,101565,118634,-14.39,-25.44,-1,439956,474508,-7.28
2023/3/31,6292,2023/4/12,136223,144504,-5.73,45.91,1,338391,355874,-4.91
2023/2/24,6292,2023/3/10,93359,109067,-14.4,-14.2,-3,202168,211370,-4.35
2023/1/31,6292,2023/2/10,108809,102303,6.36,-21.66,-2,108809,102303,6.36
2023/9/28,6294,2023/10/7,78152,75795,3.11,2.54,1,731497,744502,-1.75
2023/8/31,6294,2023/9/8,76217,72950,4.48,-14.67,-2,653345,668706,-2.3
2023/7/31,6294,2023/8/9,89316,87647,1.9,-2.28,-1,577129,595757,-3.13
2023/6/30,6294,2023/7/8,91399,96428,-5.22,4.47,5,487814,508110,-3.99
2023/5/31,6294,2023/6/8,87491,93435,-6.36,0.91,4,396414,411682,-3.71
2023/4/28,6294,2023/5/9,86703,90806,-4.52,6.11,3,308923,318247,-2.93
2023/3/31,6294,2023/4/11,81712,84761,-3.6,12.11,2,222220,227441,-2.3
2023/2/24,6294,2023/3/9,72888,74093,-1.63,7.79,1,140508,142680,-1.52
2023/1/31,6294,2023/2/9,67620,68587,-1.41,-11.94,-2,67620,68587,-1.41
2023/9/28,6404,2023/10/10,860,489,75.87,7.37,5,5942,4567,30.11
2023/8/31,6404,2023/9/8,801,446,79.6,5.12,4,5082,4077,24.65
2023/7/31,6404,2023/8/10,762,490,55.51,8.86,3,4280,3631,17.87
2023/6/30,6404,2023/7/10,700,533,31.33,2.19,2,3515,3141,11.91
2023/5/31,6404,2023/6/8,685,494,38.66,30.48,1,2812,2608,7.82
2023/4/28,6404,2023/5/10,525,520,0.96,-4.02,-1,2125,2115,0.47
2023/3/31,6404,2023/4/9,547,603,-9.29,9.18,1,1600,1595,0.31
2023/2/24,6404,2023/3/10,501,531,-5.65,-9.24,-1,1053,993,6.04
2023/1/31,6404,2023/2/9,552,463,19.22,10.4,1,552,463,19.22
2023/9/28,6405,2023/10/11,12778,26895,-52.49,-18.82,-3,165814,303562,-45.38
2023/8/31,6405,2023/9/8,15741,18034,-12.71,-12.1,-2,153036,276667,-44.69
2023/7/31,6405,2023/8/9,17908,23673,-24.35,-4.3,-1,137295,258632,-46.91
2023/6/30,6405,2023/7/7,18712,25113,-25.49,3.64,1,119387,234960,-49.19
2023/5/31,6405,2023/6/9,18054,32522,-44.49,-6.72,-2,100675,209847,-52.02
2023/4/28,6405,2023/5/9,19355,41382,-53.23,-29.49,-1,82621,177324,-53.41
2023/3/31,6405,2023/4/11,27450,48515,-43.42,25.13,2,63267,135942,-53.46
2023/2/24,6405,2023/3/9,21938,39956,-45.09,58.08,1,35816,87428,-59.03
2023/1/31,6405,2023/2/9,13878,47471,-70.77,-43.99,-2,13878,47471,-70.77
2023/9/28,6409,2023/10/6,1465979,2070496,-29.2,-5.36,-1,14357158,17026547,-15.68
2023/8/31,6409,2023/9/7,1548928,2357898,-34.31,6.93,2,12891179,14956051,-13.81
2023/7/31,6409,2023/8/10,1448556,1976858,-26.72,0.35,1,11342251,12598153,-9.97
2023/6/30,6409,2023/7/6,1443483,2180054,-33.79,-25.75,-1,9893695,10621295,-6.85
2023/5/31,6409,2023/6/7,1944043,2087020,-6.85,7.37,1,8450212,8441241,0.11
2023/4/28,6409,2023/5/8,1810668,2079911,-12.94,-9.14,-1,6506169,6354221,2.39
2023/3/31,6409,2023/4/10,1992712,1672054,19.18,55.77,1,4695501,4274310,9.85
2023/2/24,6409,2023/3/7,1279299,1057880,20.93,-10.13,-3,2702789,2602256,3.86
2023/1/31,6409,2023/2/6,1423490,1544376,-7.83,-19.74,-2,1423490,1544376,-7.83
2022/10/31,6409,2022/11/10,1935388,1582168,22.33,-6.53,-2,18961935,13625221,39.17
2022/9/30,6409,2022/10/7,2070496,1495566,38.44,-12.19,-1,17026547,12043053,41.38
2022/8/31,6409,2022/9/8,2357898,1605201,46.89,19.28,1,14956051,10547487,41.8
2022/7/29,6409,2022/8/9,1976858,1420667,39.15,-9.32,-1,12598153,8942286,40.88
2022/6/30,6409,2022/7/6,2180054,1349170,61.58,4.46,4,10621295,7521619,41.21
2022/5/31,6409,2022/6/7,2087020,1333536,56.5,0.34,3,8441241,6172449,36.76
2022/4/29,6409,2022/5/9,2079911,1376331,51.12,24.39,2,6354221,4838913,31.32
2022/3/31,6409,2022/4/8,1672054,1378368,21.31,58.06,1,4274310,3462582,23.44
2022/2/25,6409,2022/3/4,1057880,769388,37.5,-31.5,-3,2602256,2084214,24.86
2022/1/26,6409,2022/2/10,1544376,1314826,17.46,-0.8,-2,1544376,1314826,17.46
2023/9/28,6411,2023/10/11,210167,141382,48.65,2.24,1,2033252,2424682,-16.14
2023/8/31,6411,2023/9/11,205554,185733,10.67,-20.28,-3,1823085,2283300,-20.16
2023/7/31,6411,2023/8/10,257854,210067,22.75,-1.85,-2,1617531,2097567,-22.89
2023/6/30,6411,2023/7/10,262711,305806,-14.09,-0.48,-1,1359677,1887500,-27.96
2023/5/31,6411,2023/6/12,263990,312296,-15.47,15.43,6,1096966,1581694,-30.65
2023/4/28,6411,2023/5/10,228711,381584,-40.06,6.8,5,832976,1269398,-34.38
2023/3/31,6411,2023/4/12,214156,299155,-28.41,5.17,4,604265,887814,-31.94
2023/2/24,6411,2023/3/10,203620,282491,-27.92,9.19,3,390109,588659,-33.73
2023/1/31,6411,2023/2/10,186489,306168,-39.09,32.86,2,186489,306168,-39.09
2022/10/31,6411,2022/11/10,134163,432161,-68.96,-5.11,-6,2558845,3389642,-24.51
2022/9/30,6411,2022/10/11,141382,348015,-59.37,-23.88,-5,2424682,2957481,-18.02
2022/8/31,6411,2022/9/12,185733,355390,-47.74,-11.58,-4,2283300,2609466,-12.5
2022/7/29,6411,2022/8/10,210067,349252,-39.85,-31.31,-3,2097567,2254076,-6.94
2022/6/30,6411,2022/7/11,305806,306525,-0.23,-2.08,-2,1887500,1904824,-0.91
2022/5/31,6411,2022/6/10,312296,291163,7.26,-18.16,-1,1581694,1598299,-1.04
2022/4/29,6411,2022/5/10,381584,304253,25.42,27.55,2,1269398,1307136,-2.89
2022/3/31,6411,2022/4/11,299155,342949,-12.77,5.9,1,887814,1002883,-11.47
2022/2/25,6411,2022/3/10,282491,303409,-6.89,-7.73,-2,588659,659934,-10.8
2022/1/26,6411,2022/2/14,306168,356525,-14.12,-20.03,-1,306168,356525,-14.12
2023/9/28,6412,2023/10/5,3379829,3751354,-9.9,2.11,2,27301970,31564735,-13.5
2023/8/31,6412,2023/9/4,3310122,3514327,-5.81,8.52,1,23922141,27813382,-13.99
2023/7/31,6412,2023/8/2,3050159,3535141,-13.72,-8.19,-1,20612019,24299054,-15.17
2023/6/30,6412,2023/7/5,3322282,3613453,-8.06,3.66,2,17561860,20763913,-15.42
2023/5/31,6412,2023/6/5,3205035,3557628,-9.91,16.84,1,14239577,17150460,-16.97
2023/4/28,6412,2023/5/2,2743142,3099407,-11.49,-10.59,-1,11034542,13592832,-18.82
2023/3/31,6412,2023/4/6,3068216,3867825,-20.67,19.29,1,8291400,10493426,-20.98
2023/2/24,6412,2023/3/3,2571964,3002627,-14.34,-2.99,-3,5223184,6625600,-21.17
2023/1/31,6412,2023/2/4,2651220,3622973,-26.82,-12.51,-2,2651220,3622973,-26.82
2022/10/31,6412,2022/11/2,3116719,3590879,-13.2,-16.92,-1,34681454,33331573,4.05
2022/9/30,6412,2022/10/5,3751354,3674115,2.1,6.74,1,31564735,29740693,6.13
2022/8/31,6412,2022/9/5,3514327,3315577,5.99,-0.59,-2,27813382,26066579,6.7
2022/7/29,6412,2022/8/4,3535141,3141718,12.52,-2.17,-1,24299054,22751002,6.8
2022/6/30,6412,2022/7/5,3613453,3194441,13.12,1.57,2,20763913,19609284,5.89
2022/5/31,6412,2022/6/6,3557628,3270273,8.79,14.78,1,17150460,16414842,4.48
2022/4/29,6412,2022/5/4,3099407,3162400,-1.99,-19.87,-1,13592832,13144570,3.41
2022/3/31,6412,2022/4/7,3867825,3538089,9.32,28.81,1,10493426,9982170,5.12
2022/2/25,6412,2022/3/3,3002627,2824025,6.32,-17.12,-1,6625600,6444081,2.82
2022/1/26,6412,2022/2/8,3622973,3620056,0.08,10.75,1,3622973,3620056,0.08
2023/9/28,6414,2023/10/5,10784809,10995437,-1.92,8.67,2,87377561,75004535,16.5
2023/8/31,6414,2023/9/6,9924202,9440493,5.12,7.69,1,76592752,64009098,19.66
2023/7/31,6414,2023/8/7,9215653,8736338,5.49,-9.12,-1,66668550,54568605,22.17
2023/6/30,6414,2023/7/6,10140999,9196276,10.27,6.8,2,57452897,45832267,25.35
2023/5/31,6414,2023/6/6,9495447,7588366,25.13,1.83,1,47311898,36635991,29.14
2023/4/28,6414,2023/5/5,9325141,7374501,26.45,-7.89,-1,37816451,29047625,30.19
2023/3/31,6414,2023/4/10,10124353,8525103,18.76,6.33,2,28491310,21673124,31.46
2023/2/24,6414,2023/3/7,9521467,5979855,59.23,7.64,1,18366957,13148021,39.69
2023/1/31,6414,2023/2/6,8845490,7168165,23.4,-29.32,-1,8845490,7168165,23.4
2022/10/31,6414,2022/11/7,9597473,8000354,19.96,-12.71,-1,84602008,66843575,26.57
2022/9/30,6414,2022/10/6,10995437,6608803,66.38,16.47,2,75004535,58843221,27.47
2022/8/31,6414,2022/9/8,9440493,7359566,28.28,8.06,1,64009098,52234418,22.54
2022/7/29,6414,2022/8/9,8736338,6952659,25.65,-5,-1,54568605,44874852,21.6
2022/6/30,6414,2022/7/11,9196276,5931720,55.04,21.19,2,45832267,37922193,20.86
2022/5/31,6414,2022/6/9,7588366,7340519,3.38,2.9,1,36635991,31990473,14.52
2022/4/29,6414,2022/5/10,7374501,7016323,5.1,-13.5,-1,29047625,24649954,17.84
2022/3/31,6414,2022/4/11,8525103,5710799,49.28,42.56,1,21673124,17633631,22.91
2022/2/25,6414,2022/3/9,5979856,5848459,2.25,-16.58,-2,13148021,11922832,10.28
2022/1/26,6414,2022/2/10,7168165,6074373,18.01,-38.13,-1,7168165,6074373,18.01
2023/9/28,6415,2023/10/11,1503640,1880246,-20.03,1.81,2,11125221,18812769,-40.86
2023/8/31,6415,2023/9/8,1476949,1992630,-25.88,29.98,1,9630288,16907523,-43.04
2023/7/31,6415,2023/8/10,1136246,2080677,-45.39,-10.53,-1,8162037,14906829,-45.25
2023/6/30,6415,2023/7/10,1270010,2191051,-42.04,8.4,2,7024655,12821732,-45.21
2023/5/31,6415,2023/6/9,1171624,2255028,-48.04,1.57,1,5755580,10630125,-45.86
2023/4/28,6415,2023/5/10,1153559,2364667,-51.22,-11.82,-1,4584142,8377206,-45.28
2023/3/31,6415,2023/4/10,1308216,2221337,-41.11,19.61,2,3430561,6020775,-43.02
2023/2/24,6415,2023/3/10,1093696,1890268,-42.14,6.23,1,2123606,3803713,-44.17
2023/1/31,6415,2023/2/10,1029549,1913308,-46.19,-30.99,-2,1029549,1913308,-46.19
2022/10/31,6415,2022/11/10,1585492,1913164,-17.13,-16.79,-6,20470104,17266227,18.56
2022/9/30,6415,2022/10/7,1905438,2093708,-8.99,-4.38,-5,18832228,15352023,22.67
2022/8/31,6415,2022/9/8,1992630,1911437,4.25,-4.23,-4,16903410,13252697,27.55
2022/7/29,6415,2022/8/10,2080677,1898617,9.59,-4.83,-3,14902737,11338623,31.43
2022/6/30,6415,2022/7/8,2186227,1772233,23.36,-3.05,-2,12817663,9438134,35.81
2022/5/31,6415,2022/6/10,2255028,1710065,31.87,-4.64,-1,10630730,7662114,38.74
2022/4/29,6415,2022/5/10,2364667,1767759,33.77,6.42,2,8377805,5949047,40.83
2022/3/31,6415,2022/4/8,2221940,1580928,40.55,17.55,1,6021368,4179928,44.05
2022/2/25,6415,2022/3/10,1890268,1144678,65.14,-1.2,-2,3803713,2599075,46.35
2022/1/26,6415,2022/2/14,1913308,1454851,31.51,-16.23,-1,1913308,1454851,31.51
2023/9/28,6416,2023/10/5,368381,550129,-33.04,31.35,2,3008536,3725510,-19.24
2023/8/31,6416,2023/9/6,280452,421679,-33.49,3.79,1,2640155,3175381,-16.86
2023/7/31,6416,2023/8/7,270204,371382,-27.24,-27.12,-1,2359703,2753702,-14.31
2023/6/30,6416,2023/7/6,370754,515045,-28.02,12.15,2,2089499,2382320,-12.29
2023/5/31,6416,2023/6/6,330581,358350,-7.75,6.09,1,1718745,1867275,-7.95
2023/4/28,6416,2023/5/5,311614,382034,-18.43,-26.51,-1,1388164,1508925,-8
2023/3/31,6416,2023/4/10,424016,441293,-3.92,20.37,2,1076550,1126891,-4.47
2023/2/24,6416,2023/3/7,352269,331333,6.32,17.32,1,652534,685598,-4.82
2023/1/31,6416,2023/2/6,300265,354265,-15.24,-39.46,-1,300265,354265,-15.24
2023/9/28,6417,2023/10/6,115754,140183,-17.43,-7.98,-3,1120412,945938,18.44
2023/8/31,6417,2023/9/7,125789,124620,0.94,-7.17,-2,1004658,805755,24.69
2023/7/31,6417,2023/8/9,135499,107111,26.5,-11.96,-1,878869,681135,29.03
2023/6/30,6417,2023/7/7,153900,103433,48.79,15.86,4,743370,574024,29.5
2023/5/31,6417,2023/6/8,132834,104999,26.51,4.73,3,589470,470591,25.26
2023/4/28,6417,2023/5/9,126837,102484,23.76,13.61,2,456636,365592,24.9
2023/3/31,6417,2023/4/10,111644,91375,22.18,15.61,1,329799,263108,25.35
2023/2/24,6417,2023/3/9,96569,80523,19.93,-20.58,-1,218155,171733,27.03
2023/1/31,6417,2023/2/9,121586,91210,33.3,32.81,1,121586,91210,33.3
2023/9/28,6418,2023/10/5,75832,77131,-1.68,-3.55,-1,630361,639846,-1.48
2023/8/31,6418,2023/9/8,78625,76906,2.24,0.58,2,554529,562716,-1.45
2023/7/31,6418,2023/8/7,78174,59807,30.71,25.43,1,475904,485810,-2.04
2023/6/30,6418,2023/7/6,62323,64930,-4.02,-20.76,-2,397730,426003,-6.64
2023/5/31,6418,2023/6/8,78651,75991,3.5,-6.24,-1,335407,361073,-7.11
2023/4/28,6418,2023/5/9,83888,92763,-9.57,1.61,3,256756,285082,-9.94
2023/3/31,6418,2023/4/9,82561,76960,7.28,68.51,2,172868,192319,-10.11
2023/2/24,6418,2023/3/9,48994,34425,42.32,18.59,1,90307,115359,-21.72
2023/1/31,6418,2023/2/9,41313,80935,-48.96,-26.58,-2,41313,80935,-48.96
2023/9/28,6419,2023/10/11,59057,13100,350.82,112.93,3,217439,138917,56.52
2023/8/31,6419,2023/9/11,27735,14402,92.58,16.52,2,158382,125817,25.88
2023/7/31,6419,2023/8/10,23802,15361,54.95,7.23,1,130647,111415,17.26
2023/6/30,6419,2023/7/10,22197,16466,34.81,-1.26,-1,106846,96055,11.23
2023/5/31,6419,2023/6/12,22480,17374,29.39,13.46,4,84648,79589,6.36
2023/4/28,6419,2023/5/10,19814,18365,7.89,17.29,3,62168,62215,-0.08
2023/3/31,6419,2023/4/12,16893,21709,-22.18,14.24,2,42353,43850,-3.41
2023/2/24,6419,2023/3/10,14787,10770,37.3,38.53,1,25460,22141,14.99
2023/1/31,6419,2023/2/10,10674,11371,-6.13,-26.67,-1,10674,11371,-6.13
2023/9/28,6425,2023/10/11,96329,169691,-43.23,27.8,2,710292,1215249,-41.55
2023/8/31,6425,2023/9/11,75374,141660,-46.79,10.24,1,613962,1045558,-41.28
2023/7/31,6425,2023/8/10,68373,79557,-14.06,-39.84,-2,538588,903898,-40.41
2023/6/30,6425,2023/7/10,113649,164031,-30.71,-28.36,-1,470215,824340,-42.96
2023/5/31,6425,2023/6/12,158646,142357,11.44,438.04,1,356566,660310,-46
2023/4/28,6425,2023/5/8,29486,111588,-73.58,-72.63,-1,197920,517953,-61.79
2023/3/31,6425,2023/4/10,107731,249061,-56.75,203.18,2,168434,406365,-58.55
2023/2/24,6425,2023/3/10,35534,86393,-58.87,41.18,1,60704,157304,-61.41
2023/1/31,6425,2023/2/10,25170,70911,-64.5,-84.85,-1,25170,70911,-64.5
2023/9/28,6426,2023/10/6,30110,43423,-30.66,-11.77,-2,240999,501744,-51.97
2023/8/31,6426,2023/9/8,34126,52664,-35.2,-6.39,-1,210889,458321,-53.99
2023/7/31,6426,2023/8/10,36454,51114,-28.68,51.68,1,176763,405657,-56.43
2023/6/30,6426,2023/7/10,24033,57847,-58.45,-7.44,-1,140309,354543,-60.43
2023/5/31,6426,2023/6/9,25966,64811,-59.94,34.92,1,116276,296696,-60.81
2023/4/28,6426,2023/5/10,19245,54662,-64.79,-20.5,-1,90310,231885,-61.05
2023/3/31,6426,2023/4/10,24207,62672,-61.38,2.58,2,71065,177223,-59.9
2023/2/24,6426,2023/3/10,23599,56379,-58.14,1.46,1,46858,114551,-59.09
2023/1/31,6426,2023/2/10,23259,58172,-60.02,-34.14,-2,23259,58172,-60.02
2023/9/28,6431,2023/10/11,33492,38968,-14.05,218.46,1,216293,242596,-10.84
2023/8/31,6431,2023/9/8,10517,35617,-70.47,-22.1,-3,182801,203628,-10.23
2023/7/31,6431,2023/8/10,13501,38027,-64.5,-54.56,-2,172284,168011,2.54
2023/6/30,6431,2023/7/10,29709,35514,-16.35,-36.17,-1,158783,129984,22.16
2023/5/31,6431,2023/6/12,46544,25774,80.59,70.35,2,129074,94470,36.63
2023/4/28,6431,2023/5/10,27323,3745,629.59,36.25,1,82530,68696,20.14
2023/3/31,6431,2023/4/10,20053,20946,-4.26,-3.06,-1,55207,64951,-15
2023/2/24,6431,2023/3/10,20687,14962,38.26,42.99,2,35154,44005,-20.11
2023/1/31,6431,2023/2/10,14467,29043,-50.19,5.79,1,14467,29043,-50.19
2022/10/31,6431,2022/11/10,47277,72716,-34.98,21.32,2,289873,312217,-7.16
2022/9/30,6431,2022/10/11,38968,63189,-38.33,9.41,1,242596,239501,1.29
2022/8/31,6431,2022/9/8,35617,49267,-27.71,-6.34,-1,203628,176312,15.49
2022/7/29,6431,2022/8/10,38027,35973,5.71,7.08,3,168011,127045,32.25
2022/6/30,6431,2022/7/8,35514,59510,-40.32,37.79,2,129984,91072,42.73
2022/5/31,6431,2022/6/10,25774,4042,537.65,588.22,1,94470,31562,199.32
2022/4/29,6431,2022/5/10,3745,5430,-31.03,-82.12,-1,68696,27520,149.62
2022/3/31,6431,2022/4/8,20946,6382,228.2,39.99,1,64951,22090,194.03
2022/2/25,6431,2022/3/10,14962,3356,345.83,-48.48,-4,44005,15708,180.14
2022/1/26,6431,2022/2/14,29043,12352,135.13,-11.73,-3,29043,12352,135.13
2023/9/28,6432,2023/10/6,112386,82693,35.91,1.18,4,843007,878374,-4.03
2023/8/31,6432,2023/9/7,111080,76925,44.4,4.32,3,730621,795681,-8.18
2023/7/31,6432,2023/8/7,106476,78290,36,16.23,2,619541,718756,-13.8
2023/6/30,6432,2023/7/7,91608,80267,14.13,7.38,1,513065,640465,-19.89
2023/5/31,6432,2023/6/7,85310,93083,-8.35,-3.95,-2,421458,560198,-24.77
2023/4/28,6432,2023/5/5,88822,108938,-18.47,-5.73,-1,336147,467116,-28.04
2023/3/31,6432,2023/4/7,94225,116991,-19.46,21.86,3,247325,358178,-30.95
2023/2/24,6432,2023/3/7,77323,97383,-20.6,2.04,2,153100,241187,-36.52
2023/1/31,6432,2023/2/7,75777,143805,-47.31,1.87,1,75777,143805,-47.31
2023/9/28,6435,2023/10/6,240359,176059,36.52,1.43,3,1968864,2529782,-22.17
2023/8/31,6435,2023/9/6,236965,196047,20.87,7.96,2,1728505,2353723,-26.56
2023/7/31,6435,2023/8/7,219500,217651,0.85,6.21,1,1491540,2157676,-30.87
2023/6/30,6435,2023/7/6,206662,280792,-26.4,-7.71,-3,1272040,1940025,-34.43
2023/5/31,6435,2023/6/6,223919,369509,-39.4,-1.72,-2,1065378,1659233,-35.79
2023/4/28,6435,2023/5/8,227836,320454,-28.9,-13.12,-1,841459,1289724,-34.76
2023/3/31,6435,2023/4/7,262239,335724,-21.89,46.88,3,613623,969270,-36.69
2023/2/24,6435,2023/3/6,178543,281115,-36.49,3.3,2,351384,633546,-44.54
2023/1/31,6435,2023/2/6,172841,352431,-50.96,48.73,1,172841,352431,-50.96
2023/9/28,6438,2023/10/3,444987,575986,-22.74,5.76,2,4427549,4290359,3.2
2023/8/31,6438,2023/9/4,420736,547588,-23.17,13.03,1,3982562,3714373,7.22
2023/7/31,6438,2023/8/10,372246,480168,-22.48,-30.45,-1,3561826,3166785,12.47
2023/6/30,6438,2023/7/3,535189,566749,-5.57,4.44,1,3189580,2686617,18.72
2023/5/31,6438,2023/6/1,512432,463869,10.47,-10.64,-1,2654391,2119868,25.21
2023/4/28,6438,2023/5/4,573467,416473,37.7,11.76,1,2141959,1655999,29.35
2023/3/31,6438,2023/4/6,513138,460111,11.52,-1.91,-3,1568491,1239526,26.54
2023/2/24,6438,2023/3/2,523147,344105,52.03,-1.7,-2,1055353,779415,35.4
2023/1/31,6438,2023/2/1,532206,435310,22.26,-0.82,-1,532206,435310,22.26
2022/10/31,6438,2022/11/2,466239,428760,8.74,-19.05,-1,4756598,4060796,17.13
2022/9/30,6438,2022/10/4,575986,462699,24.48,5.19,2,4290359,3632037,18.13
2022/8/31,6438,2022/9/5,547588,420838,30.12,14.04,1,3714373,3169337,17.2
2022/7/29,6438,2022/8/2,480168,501989,-4.35,-15.28,-1,3166785,2748500,15.22
2022/6/30,6438,2022/7/5,566749,489291,15.83,22.18,2,2686617,2246511,19.59
2022/5/31,6438,2022/6/1,463869,380486,21.91,11.38,1,2119868,1757219,20.64
2022/4/29,6438,2022/5/3,416473,349823,19.05,-9.48,-1,1655999,1376734,20.28
2022/3/31,6438,2022/4/6,460111,418273,10,33.71,1,1239526,1026910,20.7
2022/2/25,6438,2022/3/1,344105,264469,30.11,-20.95,-1,779415,608637,28.06
2022/1/26,6438,2022/2/7,435310,344169,26.48,1.24,2,435310,344169,26.48
2023/9/28,6441,2023/10/5,48329,51339,-5.86,-17.26,-2,531279,394512,34.67
2023/8/31,6441,2023/9/5,58408,50010,16.79,-6.04,-1,482950,343173,40.73
2023/7/31,6441,2023/8/7,62165,54461,14.15,9.26,1,424542,293163,44.81
2023/6/30,6441,2023/7/5,56895,52675,8.01,-23.32,-1,362377,238702,51.81
2023/5/31,6441,2023/6/6,74202,28657,158.93,4.6,4,305481,186027,64.21
2023/4/28,6441,2023/5/5,70941,33968,108.85,14.86,3,231279,157370,46.97
2023/3/31,6441,2023/4/6,61765,48533,27.26,14.3,2,160338,123402,29.93
2023/2/24,6441,2023/3/7,54038,34752,55.5,21.34,1,98573,74869,31.66
2023/1/31,6441,2023/2/6,44535,40117,11.01,-25.87,-3,44535,40117,11.01
