date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/7/20,3691,24,0,0,24,1,,,1,53.93,"49,548","2,328",145,6.23,1.4,-0.56,,,,,
2023/7/19,3691,-37,0,-4,-41,-2,,-4,-2,53.93,"49,548","2,341",143,6.11,-0.69,0.21,,,,,
2023/7/18,3691,-86,0,-5,-91,-1,,-3,-1,53.93,"49,548","2,336",144,6.16,-3.36,0.56,,,,,
2023/7/17,3691,18,0,-5,13,2,,-2,2,53.93,"49,548","2,323",149,6.41,-3.25,-0.56,,,,,
2023/7/14,3691,63,0,-12,51,1,,-1,1,53.92,"49,543","2,336",154,6.59,10,-0.68,2.5,1.61,0.79,0,55.93
2023/7/13,3691,-258,0,46,-212,-2,,3,-2,53.92,"49,543","2,352",140,5.95,-13.58,2.8,,,,,
2023/7/12,3691,-86,0,3,-83,-1,,2,-1,53.92,"49,543","2,288",162,7.08,3.18,0.53,,,,,
2023/7/11,3691,12,0,2,14,2,,1,1,53.92,"49,543","2,276",157,6.9,-4.85,0.26,,,,,
2023/7/10,3691,2,0,-2,0,1,,-1,,53.92,"49,543","2,270",165,7.27,3.77,-1.09,,,,,
2023/7/7,3691,-299,0,7,-292,-13,,1,-13,53.92,"49,543","2,295",159,6.93,19.55,1.64,2.25,1.6,0.79,0,56.37
2023/7/6,3691,-109,0,-4,-113,-12,,-2,-12,53.92,"49,543","2,258",133,5.89,5.56,-0.79,,,,,
2023/7/5,3691,-19,0,-3,-22,-11,,-1,-11,53.92,"49,543","2,276",126,5.54,10.53,-0.13,,,,,
2023/7/4,3691,-58,0,0,-58,-10,,,-10,53.92,"49,543","2,279",114,5,-12.31,0.18,,,,,
2023/7/3,3691,-118,0,3,-115,-9,,1,-9,53.92,"49,543","2,275",130,5.71,0.78,0.4,,,,,
2023/7/31,3693,865,0,12,877,1,,1,1,27.35,"10,529","5,160",479,9.28,-1.03,-0.42,,,,,
2023/7/28,3693,-5,0,-23,-28,-2,,-1,-2,27.35,"10,529","5,182",484,9.34,18.92,-7.15,4.16,4.87,1.71,0,50.73
2023/7/27,3693,-580,0,2,-578,-1,,8,-1,27.35,"10,529","5,581",407,7.29,-6,-3.41,,,,,
2023/7/26,3693,216,0,17,233,2,,7,2,27.35,"10,529","5,778",433,7.49,11.6,12.57,,,,,
2023/7/25,3693,85,0,2,87,1,,6,1,27.35,"10,529","5,133",388,7.56,-5.37,3.89,,,,,
2023/7/24,3693,-904,0,12,-892,-2,,5,-2,27.35,"10,529","4,941",410,8.3,-0.24,5.87,,,,,
2023/7/21,3693,-316,0,1,-315,-1,,4,-1,27.35,"10,529","4,667",411,8.81,-5.52,1,8.85,2.67,0,2.3,48.47
2023/7/20,3693,514,0,22,536,2,,3,2,27.35,"10,529","4,621",435,9.41,1.16,-5.91,,,,,
2023/7/19,3693,107,0,28,135,1,,2,1,27.35,"10,529","4,911",430,8.76,2.87,3.76,,,,,
2023/7/18,3693,-62,0,2,-60,-4,,1,-4,27.35,"10,529","4,733",418,8.83,8.29,-3.92,,,,,
2023/7/17,3693,-36,0,-19,-54,-3,,-1,-3,27.35,"10,529","4,926",386,7.84,13.86,-3.58,,,,,
2023/7/14,3693,-532,0,8,-524,-2,,1,-2,27.37,"10,534","5,109",339,6.64,-24.67,-3.04,7.91,3.75,0,0,51.49
2023/7/13,3693,-275,0,-44,-319,-1,,-1,-1,27.37,"10,534","5,269",450,8.54,-9.09,-8.33,,,,,
2023/7/12,3693,463,0,30,493,2,,2,2,27.37,"10,534","5,748",495,8.61,7.61,5.29,,,,,
2023/7/11,3693,107,0,21,128,1,,1,1,27.37,"10,534","5,459",460,8.43,-1.92,1.32,,,,,
2023/7/10,3693,-261,0,-6,-267,-1,,-1,-1,27.37,"10,534","5,388",469,8.7,-9.46,0.88,,,,,
2023/7/7,3693,63,0,25,88,1,,1,1,27.37,"10,534","5,341",518,9.7,11.16,2.69,6.46,5.46,1.8,0,52.75
2023/7/6,3693,-399,0,-52,-451,-1,,-2,-1,27.37,"10,534","5,201",466,8.96,-8.98,0.17,,,,,
2023/7/5,3693,325,0,-21,304,1,,-1,1,27.37,"10,534","5,192",512,9.86,7.79,4.26,,,,,
2023/7/4,3693,-180,0,7,-173,-3,,4,-3,27.37,"10,534","4,980",475,9.54,-1.45,2.05,,,,,
2023/7/3,3693,-55,0,36,-19,-2,,3,-2,27.37,"10,534","4,880",482,9.88,0.63,3.83,,,,,
2023/7/31,3694,-220,0,3,-218,-2,,1,-2,42.79,"65,349","4,713",62,1.32,-22.5,0.79,,,,,
2023/7/28,3694,"-1,255",0,0,"-1,255",-1,,,-1,42.79,"65,349","4,676",80,1.71,33.33,0.91,4.8,5.06,2.83,1.75,60.45
2023/7/27,3694,148,0,3,151,2,,5,2,42.79,"65,349","4,634",60,1.29,-6.25,0.96,,,,,
2023/7/26,3694,17,0,10,27,1,,4,1,42.79,"65,349","4,590",64,1.39,10.34,-0.93,,,,,
2023/7/25,3694,"-1,699",0,2,"-1,697",-1,,3,-1,42.79,"65,349","4,633",58,1.25,16,8.55,,,,,
2023/7/24,3694,209,0,4,213,5,,2,2,42.79,"65,349","4,268",50,1.17,-7.41,4.28,,,,,
2023/7/21,3694,65,0,2,67,4,,1,1,42.79,"65,349","4,093",54,1.32,-6.9,4.15,5.22,3.27,2.79,2.35,61.3
2023/7/20,3694,2,0,-26,-24,3,,-3,-1,42.79,"65,349","3,930",58,1.48,-31.76,3.53,,,,,
2023/7/19,3694,401,0,-4,397,2,,-2,1,42.79,"65,349","3,796",85,2.24,-43.33,-1.81,,,,,
2023/7/18,3694,293,0,"-1,052",-759,1,,-1,-1,42.79,"65,349","3,866",150,3.88,123.88,3.2,,,,,
2023/7/17,3694,-10,0,"1,056","1,046",-2,,2,1,42.79,"65,349","3,746",67,1.79,11.67,2.6,,,,,
2023/7/14,3694,-337,0,1,-336,-1,,1,-1,42.79,"65,349","3,651",60,1.64,7.14,13.53,5.19,4.34,1.47,2.42,62.52
2023/7/13,3694,22,0,-14,8,3,,-2,3,42.79,"65,349","3,216",56,1.74,3.7,-3.37,,,,,
2023/7/12,3694,162,0,-9,153,2,,-1,2,42.79,"65,349","3,328",54,1.62,-8.47,1.53,,,,,
2023/7/11,3694,230,0,0,230,1,,,1,42.79,"65,349","3,278",59,1.8,1.72,-2.3,,,,,
2023/7/10,3694,-42,0,-8,-50,-1,,-3,-1,42.79,"65,349","3,355",58,1.73,5.45,4.29,,,,,
2023/7/7,3694,158,0,-6,152,8,,-2,8,42.79,"65,349","3,217",55,1.71,-6.78,-7.24,5.04,3.78,1.42,1.78,63.67
2023/7/6,3694,300,0,-5,295,7,,-1,7,42.79,"65,349","3,468",59,1.7,-1.67,-2.88,,,,,
2023/7/5,3694,379,0,0,379,6,,,6,42.79,"65,349","3,571",60,1.68,-3.23,-0.53,,,,,
2023/7/4,3694,541,0,-4,537,5,,-1,5,42.79,"65,349","3,590",62,1.73,24,2.08,,,,,
2023/7/3,3694,508,0,4,512,4,,2,4,42.79,"65,349","3,517",50,1.42,212.5,4.46,,,,,
2023/7/31,3701,13,0,36,49,1,,1,1,37.15,"81,016","9,558",107,1.12,10.31,0.92,,,,,
2023/7/28,3701,-303,0,-59,-362,-6,,-1,-6,37.15,"81,016","9,471",97,1.02,21.25,1.41,2.6,1.72,0.65,0.81,78.53
2023/7/27,3701,-90,0,81,-9,-5,,1,-5,37.15,"81,016","9,339",80,0.86,3.9,0.17,,,,,
2023/7/26,3701,-363,0,-32,-395,-4,,-1,-4,37.15,"81,016","9,323",77,0.83,8.45,0.19,,,,,
2023/7/25,3701,-414,0,69,-345,-3,,1,-3,37.15,"81,016","9,305",71,0.76,162.96,0.91,,,,,
2023/7/24,3701,-297,0,-48,-345,-2,,-2,-2,37.15,"81,016","9,221",27,0.29,-6.9,-1.15,,,,,
2023/7/21,3701,-468,0,-36,-504,-1,,-1,-1,37.15,"81,016","9,328",29,0.31,123.08,-0.87,2.4,1.3,0.35,2.01,78.8
2023/7/20,3701,84,-35,10,59,2,-3,2,2,37.15,"81,016","9,410",13,0.14,18.18,-3.61,,,,,
2023/7/19,3701,107,-32,2,77,1,-2,1,1,37.15,"81,016","9,762",11,0.11,-50,-3.93,,,,,
2023/7/18,3701,-269,-27,-109,-405,-1,-1,-4,-1,37.15,"81,016","10,161",22,0.22,0,-1.52,,,,,
2023/7/17,3701,37,1,-16,22,1,2,-3,1,37.15,"81,016","10,318",22,0.21,46.67,-0.93,,,,,
2023/7/14,3701,-97,2,-7,-102,-1,1,-2,-1,22,"47,524","10,415",15,0.14,650,-1.31,2.04,1.44,0.35,1.63,80.03
2023/7/13,3701,429,0,-43,386,2,,-1,2,22,"47,524","10,553",2,0.02,0,-4.72,,,,,
2023/7/12,3701,87,-3,43,127,1,-2,8,1,22,"47,524","11,076",0,0,0,-2.22,,,,,
2023/7/11,3701,-556,-2,47,-511,-3,-1,7,-3,22,"47,524","11,327",0,0,0,0.51,,,,,
2023/7/10,3701,-170,0,3,-167,-2,,6,-2,22,"47,524","11,269",0,0,-100,-0.8,,,,,
2023/7/7,3701,"-3,933",0,101,"-3,832",-1,,5,-1,22,"47,524","11,360",1,0.01,-98.75,9.97,2.27,1.66,1.03,2.1,80.04
2023/7/6,3701,"5,414",0,32,"5,446",2,,4,2,22,"47,524","10,330",80,0.77,14.29,-4.71,,,,,
2023/7/5,3701,395,-15,260,640,1,-1,3,1,22,"47,524","10,841",70,0.65,-13.58,6.98,,,,,
2023/7/4,3701,-135,0,34,-101,-1,,2,-1,22,"47,524","10,134",81,0.8,-10,3.06,,,,,
2023/7/3,3701,18,-2,24,40,1,-2,1,1,22,"47,524","9,833",90,0.92,-37.93,3.09,,,,,
2023/7/31,3702,-627,893,-402,-135,-1,2,-2,-1,4.77,"80,121","1,556",21,1.35,0,-43.75,,,,,
2023/7/28,3702,"2,328",270,"-1,674",924,2,1,-1,1,4.77,"80,121","2,766",21,0.76,-4.55,11.35,2.29,1.82,1.66,0.84,75.84
2023/7/27,3702,513,"-1,037",91,-432,1,-3,1,-7,4.77,"80,121","2,484",22,0.89,57.14,0.85,,,,,
2023/7/26,3702,"-1,407",-834,-333,"-2,574",-1,-2,-4,-6,4.77,"80,121","2,463",14,0.57,133.33,2.71,,,,,
2023/7/25,3702,"5,193","-1,936","-4,717","-1,460",1,-1,-3,-5,4.77,"80,121","2,398",6,0.25,0,0.38,,,,,
2023/7/24,3702,"-4,785","5,054",-878,-610,-7,7,-2,-4,4.77,"80,121","2,389",0,0,0,15.69,,,,,
2023/7/21,3702,"-6,339","4,739",-208,"-1,808",-6,6,-1,-3,4.77,"80,121","2,065",0,0,0,-0.72,2.29,1.8,1.64,0.95,76.76
2023/7/20,3702,"-4,785","3,945",246,-594,-5,5,15,-2,4.77,"80,121","2,080",0,0,0,-0.81,,,,,
2023/7/19,3702,"-5,829","3,431","1,185","-1,213",-4,4,14,-1,4.77,"80,121","2,097",0,0,-100,4.85,,,,,
2023/7/18,3702,"-4,919","4,838","1,387","1,306",-3,3,13,3,4.77,"80,121","2,000",10,0.5,-50,0.05,,,,,
2023/7/17,3702,-461,922,91,552,-2,2,12,2,4.77,"80,121","1,999",20,1,-66.67,0.65,,,,,
2023/7/14,3702,-543,656,840,953,-1,1,11,1,4.77,"80,121","1,986",60,3.02,0,2,2.34,1.84,1.69,0.86,76.51
2023/7/13,3702,446,-828,291,-91,3,-1,10,-1,4.77,"80,121","1,947",60,3.08,0,-2.01,,,,,
2023/7/12,3702,82,"1,442",840,"2,365",2,6,9,16,4.77,"80,121","1,987",60,3.02,-66.85,-4.33,,,,,
2023/7/11,3702,"1,316",63,472,"1,851",1,5,8,15,4.77,"80,121","2,077",181,8.71,-0.55,-0.86,,,,,
2023/7/10,3702,-8,324,109,425,-1,4,7,14,4.77,"80,121","2,095",182,8.69,0,-0.76,,,,,
2023/7/7,3702,227,577,342,"1,146",14,3,6,13,4.77,"80,121","2,111",182,8.62,28.17,-0.14,2.32,1.82,1.81,0.8,76.24
2023/7/6,3702,160,154,201,515,13,2,5,12,4.77,"80,121","2,114",142,6.72,37.86,0.14,,,,,
2023/7/5,3702,652,600,191,"1,444",12,1,4,11,4.77,"80,121","2,111",103,4.88,0.98,6.03,,,,,
2023/7/4,3702,"5,049",-950,392,"4,491",11,-1,3,10,4.77,"80,121","1,991",102,5.12,-1.92,3.27,,,,,
2023/7/3,3702,"2,222",4,174,"2,400",10,6,2,9,4.77,"80,121","1,928",104,5.39,0,0.47,,,,,
2023/7/31,3703,-91,0,-2,-93,-2,,-1,-2,32.77,"269,781","1,889",14,0.74,0,-0.79,,,,,
2023/7/28,3703,-323,1,0,-322,-1,2,,-1,32.77,"269,781","1,904",14,0.74,-12.5,8.74,2.73,1.73,0.76,1.19,68.31
2023/7/27,3703,485,2,0,487,3,1,,3,32.77,"269,781","1,751",16,0.91,0,2.34,,,,,
2023/7/26,3703,342,-1,-2,339,2,-1,-1,2,32.77,"269,781","1,711",16,0.94,0,-0.12,,,,,
2023/7/25,3703,26,1,14,41,1,1,1,1,32.77,"269,781","1,713",16,0.93,0,4.45,,,,,
2023/7/24,3703,"-1,013",-1,-11,"-1,025",-1,-2,-1,-1,32.77,"269,781","1,640",16,0.98,0,2.5,,,,,
2023/7/21,3703,405,-3,4,406,2,-1,1,2,32.77,"269,781","1,600",16,1,0,-1.36,2.84,1.79,0.67,0.87,68.79
2023/7/20,3703,14,2,-5,11,1,3,-4,1,32.77,"269,781","1,622",16,0.99,0,-0.49,,,,,
2023/7/19,3703,-317,71,-35,-281,-2,2,-3,-2,32.77,"269,781","1,630",16,0.98,0,2.32,,,,,
2023/7/18,3703,-651,421,-33,-263,-1,1,-2,-1,32.77,"269,781","1,593",16,1,14.29,-2.03,,,,,
2023/7/17,3703,414,-39,-4,371,2,-1,-1,2,32.77,"269,781","1,626",14,0.86,16.67,0.06,,,,,
2023/7/14,3703,175,4,1,180,1,1,2,1,32.77,"269,781","1,625",12,0.74,0,2.78,2.78,1.64,0.73,1.08,68.97
2023/7/13,3703,-201,0,30,-171,-9,,1,-1,32.77,"269,781","1,581",12,0.76,0,1.61,,,,,
2023/7/12,3703,-226,614,-10,378,-8,1,-1,1,32.77,"269,781","1,556",12,0.77,20,-0.58,,,,,
2023/7/11,3703,-92,0,13,-79,-7,,1,-15,32.77,"269,781","1,565",10,0.64,25,0.51,,,,,
2023/7/10,3703,-740,2,-51,-789,-6,5,-5,-14,32.77,"269,781","1,557",8,0.51,-33.33,2.57,,,,,
2023/7/7,3703,-787,6,-48,-829,-5,4,-4,-13,32.77,"269,781","1,518",12,0.79,-47.83,-2.13,2.82,1.64,0.83,1.09,69.04
2023/7/6,3703,"-1,409",6,-55,"-1,458",-4,3,-3,-12,32.77,"269,781","1,551",23,1.48,0,8.84,,,,,
2023/7/5,3703,"-1,443",4,-87,"-1,526",-3,2,-2,-11,32.77,"269,781","1,425",23,1.61,15,6.11,,,,,
2023/7/4,3703,"-1,267",4,-1,"-1,264",-2,1,-1,-10,32.77,"269,781","1,343",20,1.49,-25.93,1.74,,,,,
2023/7/3,3703,-789,0,13,-776,-1,,1,-9,32.77,"269,781","1,320",27,2.05,-3.57,-4.97,,,,,
2023/7/31,3704,"-6,154",100,191,"-5,863",-1,1,1,-3,25.73,"103,734","10,936","1,180",10.79,-1.01,8.52,,,,,
2023/7/28,3704,81,0,-87,-6,1,,-5,-2,25.73,"103,734","10,077","1,192",11.83,7.87,-1.25,3.87,3.61,2.28,2.17,60.14
2023/7/27,3704,-847,60,-138,-925,-1,3,-4,-1,25.73,"103,734","10,205","1,105",10.83,8.76,1.93,,,,,
2023/7/26,3704,121,150,-140,131,1,2,-3,2,25.73,"103,734","10,012","1,016",10.15,-1.84,-1.53,,,,,
2023/7/25,3704,-126,251,-101,24,-1,1,-2,1,25.73,"103,734","10,168","1,035",10.18,-1.99,0,,,,,
2023/7/24,3704,"1,375","-2,460",-26,"-1,111",2,-1,-1,-1,25.73,"103,734","10,168","1,056",10.39,3.13,0.91,,,,,
2023/7/21,3704,"1,613",0,21,"1,634",1,,1,1,25.73,"103,734","10,076","1,024",10.16,-16,-4.2,3.66,3.68,2.42,2.4,59.81
2023/7/20,3704,-260,0,-31,-291,-1,,-4,-1,25.73,"103,734","10,518","1,219",11.59,-1.38,-0.28,,,,,
2023/7/19,3704,"1,663",0,-304,"1,359",2,,-3,2,25.73,"103,734","10,548","1,236",11.72,-24.22,-2.06,,,,,
2023/7/18,3704,"4,571",290,-584,"4,277",1,6,-2,1,25.73,"103,734","10,770","1,631",15.14,-3.15,-12.89,,,,,
2023/7/17,3704,"-3,666","3,605",-147,-208,-2,5,-1,-2,25.73,"103,734","12,363","1,684",13.62,16.14,1.91,,,,,
2023/7/14,3704,"-4,642",460,685,"-3,497",-1,4,2,-1,25.76,"103,734","12,131","1,450",11.95,10.18,17.78,4.21,3.95,1.9,1.93,59.5
2023/7/13,3704,107,950,780,"1,837",1,3,1,1,25.76,"103,734","10,300","1,316",12.78,1.23,-0.56,,,,,
2023/7/12,3704,"-1,905",711,-12,"-1,206",-2,2,-1,-2,25.76,"103,734","10,358","1,300",12.55,-2.26,-11.93,,,,,
2023/7/11,3704,"-3,470","2,460",355,-655,-1,1,1,-1,25.76,"103,734","11,761","1,330",11.31,1.99,14.6,,,,,
2023/7/10,3704,412,0,-23,389,2,,-5,2,25.76,"103,734","10,263","1,304",12.71,-4.68,-2.35,,,,,
2023/7/7,3704,"2,668",0,-194,"2,474",1,,-4,1,25.76,"103,734","10,510","1,368",13.02,-11.68,-9.27,3.89,4.13,2.43,1.53,59.32
2023/7/6,3704,-298,0,-113,-411,-1,,-3,-1,25.76,"103,734","11,584","1,549",13.37,-0.9,8.2,,,,,
2023/7/5,3704,"3,726",105,-114,"3,716",5,1,-2,5,25.76,"103,734","10,706","1,563",14.6,5.04,7.06,,,,,
2023/7/4,3704,"4,833",0,-286,"4,547",4,,-1,4,25.76,"103,734","10,000","1,488",14.88,14.02,-3.21,,,,,
2023/7/3,3704,"3,453",0,38,"3,491",3,,4,3,25.76,"103,734","10,332","1,305",12.63,29.98,18.53,,,,,
2023/7/31,3705,-37,0,11,-26,-1,,1,-1,15.65,"41,690","1,345",5,0.37,25,-0.74,,,,,
2023/7/28,3705,8,-3,0,5,2,-3,,7,15.65,"41,690","1,355",4,0.3,0,1.27,4.98,2.58,2.8,3.42,52.87
2023/7/27,3705,30,-2,3,31,1,-2,3,6,15.65,"41,690","1,338",4,0.3,0,1.06,,,,,
2023/7/26,3705,-5,-2,8,1,-1,-1,2,5,15.65,"41,690","1,324",4,0.3,0,1.61,,,,,
2023/7/25,3705,14,0,13,27,5,,1,4,15.65,"41,690","1,303",4,0.31,0,0.08,,,,,
2023/7/24,3705,160,0,-1,159,4,,-1,3,15.65,"41,690","1,302",4,0.31,300,-0.84,,,,,
2023/7/21,3705,338,0,3,341,3,,1,2,15.65,"41,690","1,313",1,0.08,-50,-3.74,4.86,2.68,2.8,3.76,52.4
2023/7/20,3705,77,0,-8,69,2,,-5,1,15.65,"41,690","1,364",2,0.15,0,1.64,,,,,
2023/7/19,3705,4,0,-29,-25,1,,-4,-2,15.65,"41,690","1,342",2,0.15,0,14.51,,,,,
2023/7/18,3705,-81,58,-9,-32,-1,1,-3,-1,15.65,"41,690","1,172",2,0.17,0,-1.51,,,,,
2023/7/17,3705,101,0,-9,92,1,,-2,1,15.65,"41,690","1,190",2,0.17,0,-0.34,,,,,
2023/7/14,3705,-34,0,-3,-37,-1,,-1,-1,15.65,"41,690","1,194",2,0.17,0,-0.08,4.85,2.69,3.09,3.42,52.4
2023/7/13,3705,128,0,1,129,1,,1,1,15.65,"41,690","1,195",2,0.17,0,-1.16,,,,,
2023/7/12,3705,-9,0,-16,-25,-1,,-1,-1,15.65,"41,690","1,209",2,0.17,100,-4.88,,,,,
2023/7/11,3705,13,0,14,27,2,,1,2,15.65,"41,690","1,271",1,0.08,0,-1.78,,,,,
2023/7/10,3705,54,0,-9,45,1,,-1,1,15.65,"41,690","1,294",1,0.08,0,-2.27,,,,,
2023/7/7,3705,-71,0,9,-62,-6,,1,-5,15.65,"41,690","1,324",1,0.08,0,0.61,4.82,2.64,2.8,3.72,52.4
2023/7/6,3705,-68,0,-4,-72,-5,,-3,-4,15.65,"41,690","1,316",1,0.08,0,-0.53,,,,,
2023/7/5,3705,-86,0,-13,-99,-4,,-2,-3,15.65,"41,690","1,323",1,0.08,0,1.53,,,,,
2023/7/4,3705,-89,0,-3,-92,-3,,-1,-2,15.65,"41,690","1,303",1,0.08,0,2.12,,,,,
2023/7/3,3705,-80,0,13,-67,-2,,6,-1,15.65,"41,690","1,276",1,0.08,0,-1.09,,,,,
2023/7/31,3706,"1,870",88,-166,"1,792",1,1,-1,1,16.88,"203,673","41,704","1,269",3.04,28.44,-3.8,,,,,
2023/7/28,3706,"-1,278",0,108,"-1,170",-2,,1,-5,16.88,"203,673","43,351",988,2.28,-5.73,4.06,3.14,1.14,1.05,1.26,50.75
2023/7/27,3706,-660,0,-32,-692,-1,,-4,-4,16.88,"203,673","41,658","1,048",2.52,-11.64,-0.96,,,,,
2023/7/26,3706,67,-2,-216,-151,4,-6,-3,-3,16.88,"203,673","42,060","1,186",2.82,-12.28,-0.32,,,,,
2023/7/25,3706,29,-1,-279,-251,3,-5,-2,-2,16.88,"203,673","42,196","1,352",3.2,-6.24,-2.32,,,,,
2023/7/24,3706,55,-1,-97,-43,2,-4,-1,-1,16.88,"203,673","43,198","1,442",3.34,-8.56,-5.32,,,,,
2023/7/21,3706,709,-5,697,"1,401",1,-3,4,2,16.88,"203,673","45,623","1,577",3.46,2.8,-2.71,3.42,1.44,1.08,1.04,51.38
2023/7/20,3706,-432,-1,997,564,-2,-2,3,1,16.88,"203,673","46,895","1,534",3.27,-53.16,5.6,,,,,
2023/7/19,3706,"-5,705",-24,482,"-5,247",-1,-1,2,-1,16.88,"203,673","44,408","3,275",7.37,78.57,12.64,,,,,
2023/7/18,3706,"2,716",243,"2,009","4,969",2,1,1,2,16.88,"203,673","39,424","1,834",4.65,-24.62,-29.97,,,,,
2023/7/17,3706,116,-3,-91,22,1,-1,-2,1,16.88,"203,673","56,295","2,433",4.32,15.36,0.61,,,,,
2023/7/14,3706,"-1,757",0,-85,"-1,842",-2,,-1,-2,16.88,"203,673","55,954","2,109",3.77,37.93,14.46,3.94,1.42,1.21,1.16,52.78
2023/7/13,3706,"-1,000",0,383,-617,-1,,3,-1,16.88,"203,673","48,884","1,529",3.13,75.14,26.77,,,,,
2023/7/12,3706,"11,809",0,374,"12,183",2,,2,2,16.88,"203,673","38,560",873,2.26,189.07,43.79,,,,,
2023/7/11,3706,"3,560",-7,377,"3,930",1,-1,1,1,16.88,"203,673","26,816",302,1.13,26.36,0.77,,,,,
2023/7/10,3706,-855,1,-232,"-1,086",-1,6,-4,-1,16.88,"203,673","26,611",239,0.9,-6.64,1.22,,,,,
2023/7/7,3706,"1,015",3,-396,622,2,5,-3,1,16.88,"203,673","26,291",256,0.97,9.4,-3.81,3.97,1.26,1.36,1.34,48.88
2023/7/6,3706,693,3,"-1,043",-347,1,4,-2,-2,16.88,"203,673","27,332",234,0.86,-15.52,-3.58,,,,,
2023/7/5,3706,"-2,689",242,"-1,068","-3,515",-1,3,-1,-1,16.88,"203,673","28,346",277,0.98,-26.72,-4.74,,,,,
2023/7/4,3706,"2,378",1,692,"3,071",3,2,5,3,16.88,"203,673","29,757",378,1.27,47.66,8.94,,,,,
2023/7/3,3706,427,1,"1,159","1,587",2,1,4,2,16.88,"203,673","27,315",256,0.94,22.49,-5.44,,,,,
2023/7/31,3707,-500,-33,-25,-558,-1,-2,-1,-2,10.87,"36,227","15,510",307,1.98,-37.6,0.19,,,,,
2023/7/28,3707,60,-192,9,-123,2,-1,2,-1,10.87,"36,227","15,481",492,3.18,1.65,-0.49,2.5,1.65,2,1.09,37.67
2023/7/27,3707,144,0,13,157,1,,1,1,10.87,"36,227","15,557",484,3.11,15.79,-0.24,,,,,
2023/7/26,3707,-920,0,-68,-988,-1,,-1,-1,10.87,"36,227","15,594",418,2.68,5.82,0.69,,,,,
2023/7/25,3707,452,1,83,536,1,1,1,1,10.87,"36,227","15,487",395,2.55,176.22,-0.17,,,,,
2023/7/24,3707,"-1,274",0,-124,"-1,398",-5,,-6,-6,10.87,"36,227","15,513",143,0.92,23.28,-0.78,,,,,
2023/7/21,3707,-192,-49,-207,-448,-4,-1,-5,-5,10.87,"36,227","15,635",116,0.74,12.62,-0.38,2.46,1.58,1.27,1.27,39.01
2023/7/20,3707,-122,0,-2,-124,-3,,-4,-4,10.87,"36,227","15,695",103,0.66,9.57,-0.18,,,,,
2023/7/19,3707,-168,0,-208,-377,-2,,-3,-3,10.87,"36,227","15,723",94,0.6,74.07,0.22,,,,,
2023/7/18,3707,-287,50,-128,-365,-1,1,-2,-2,10.87,"36,227","15,689",54,0.34,100,-2.28,,,,,
2023/7/17,3707,44,0,-52,-8,2,,-1,-1,10.87,"36,227","16,055",27,0.17,0,-1.7,,,,,
2023/7/14,3707,8,0,137,145,1,,1,1,11.32,"37,721","16,332",0,0,0,0.04,1.97,1.66,1.7,1.27,39.97
2023/7/13,3707,-176,0,-3,-179,-3,,-3,-3,11.32,"37,721","16,326",0,0,0,0.01,,,,,
2023/7/12,3707,-776,0,-159,-935,-2,,-2,-2,11.32,"37,721","16,325",0,0,-100,0.91,,,,,
2023/7/11,3707,"-1,009",519,-374,-864,-1,4,-1,-1,11.32,"37,721","16,178",4,0.02,-98.86,0.02,,,,,
2023/7/10,3707,"1,088",150,622,"1,860",1,3,1,1,11.32,"37,721","16,175",352,2.18,-15.18,1.13,,,,,
2023/7/7,3707,-962,70,-211,"-1,103",-1,2,-1,-1,11.32,"37,721","15,994",415,2.59,-18.47,1.48,2.31,2.09,1.03,1.27,39.9
2023/7/6,3707,810,263,516,"1,589",1,1,4,1,11.32,"37,721","15,760",509,3.23,0.99,1.2,,,,,
2023/7/5,3707,-301,0,23,-278,-1,,3,-1,11.32,"37,721","15,573",504,3.24,-5.44,-0.7,,,,,
2023/7/4,3707,526,0,66,592,4,,2,4,11.32,"37,721","15,682",533,3.4,-5.16,-0.22,,,,,
2023/7/3,3707,65,-2,2,65,3,-1,1,3,11.32,"37,721","15,716",562,3.58,-8.47,-0.46,,,,,
2023/7/31,3708,42,0,0,42,3,,,3,12.23,"12,000","3,937",67,1.7,-2.9,0.25,,,,,
2023/7/28,3708,59,0,0,59,2,,,2,12.23,"12,000","3,927",69,1.76,-2.82,0.03,6.65,5.9,2.85,1.64,33.2
2023/7/27,3708,175,0,0,175,1,,,1,12.23,"12,000","3,926",71,1.81,0,-0.23,,,,,
2023/7/26,3708,-171,0,1,-170,-1,,3,-1,12.23,"12,000","3,935",71,1.8,1.43,0.18,,,,,
2023/7/25,3708,137,0,2,139,1,,2,1,12.23,"12,000","3,928",70,1.78,0,0.82,,,,,
2023/7/24,3708,-116,0,1,-115,-2,,1,-2,12.23,"12,000","3,896",70,1.8,9.38,-0.46,,,,,
2023/7/21,3708,-163,0,0,-163,-1,,,-1,12.23,"12,000","3,914",64,1.64,-1.54,0.03,6.51,6.02,2.89,1.64,33.14
2023/7/20,3708,160,0,0,160,1,,,1,12.23,"12,000","3,913",65,1.66,0,0.1,,,,,
2023/7/19,3708,-197,0,-5,-202,-2,,-2,-2,12.23,"12,000","3,909",65,1.66,0,0.98,,,,,
