證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張)
2540 愛山林,2023/6/27,2540,16,0,-3,13
2540 愛山林,2023/6/26,2540,20,0,-10,10
2540 愛山林,2023/6/21,2540,-106,0,-3,-109
2540 愛山林,2023/6/20,2540,-143,0,0,-143
2540 愛山林,2023/6/19,2540,-129,0,-2,-131
2540 愛山林,2023/6/16,2540,-104,0,10,-94
2540 愛山林,2023/6/15,2540,-92,0,-4,-96
2540 愛山林,2023/6/14,2540,-23,0,-4,-27
2540 愛山林,2023/6/13,2540,82,0,-13,69
2540 愛山林,2023/6/12,2540,5,0,-4,1
2540 愛山林,2023/6/9,2540,37,0,-10,27
2540 愛山林,2023/6/8,2540,43,0,-9,34
2540 愛山林,2023/6/7,2540,38,0,-5,33
2540 愛山林,2023/6/6,2540,96,0,-19,77
2540 愛山林,2023/6/5,2540,-18,0,-10,-28
2540 愛山林,2023/6/2,2540,26,0,-7,19
2540 愛山林,2023/6/1,2540,-19,0,-22,-41
2542 興富發,2023/9/19,2542,-102,1516,-7,1408
2542 興富發,2023/9/18,2542,1822,1334,-53,3103
2542 興富發,2023/9/15,2542,-4348,1044,61,-3243
2542 興富發,2023/9/14,2542,3613,0,4,3617
2542 興富發,2023/9/13,2542,703,0,8,711
2542 興富發,2023/9/12,2542,-195,-3,62,-136
2542 興富發,2023/9/11,2542,333,42,108,483
2542 興富發,2023/9/8,2542,800,7,-61,746
2542 興富發,2023/9/7,2542,147,88,-79,156
2542 興富發,2023/9/6,2542,-109,32,-193,-270
2542 興富發,2023/9/5,2542,631,-8,9,631
2542 興富發,2023/9/4,2542,3366,30,36,3433
2542 興富發,2023/9/1,2542,156,13,58,227
2542 興富發,2023/8/31,2542,-73,0,3,-70
2542 興富發,2023/8/30,2542,514,112,-13,613
2542 興富發,2023/8/29,2542,883,0,-5,878
2542 興富發,2023/8/28,2542,1023,4,42,1069
2542 興富發,2023/8/25,2542,326,-5,-11,310
2542 興富發,2023/8/24,2542,264,-8,-318,-62
2542 興富發,2023/8/23,2542,-295,0,-298,-593
2542 興富發,2023/8/22,2542,-1014,7,-59,-1067
2542 興富發,2023/8/21,2542,352,0,3,355
2542 興富發,2023/8/18,2542,1486,-4,-34,1448
2542 興富發,2023/8/17,2542,-35,60,-99,-74
2542 興富發,2023/8/16,2542,248,14,75,336
2542 興富發,2023/8/15,2542,277,-18,-2,257
2542 興富發,2023/8/14,2542,-1179,7,35,-1136
2542 興富發,2023/8/11,2542,3433,3,-21,3415
2542 興富發,2023/8/10,2542,657,0,85,742
2542 興富發,2023/8/9,2542,-172,-3,-160,-335
2542 興富發,2023/8/8,2542,707,-11,-283,413
2542 興富發,2023/8/7,2542,1059,-2,-178,879
2542 興富發,2023/8/4,2542,1316,-10,-266,1040
2542 興富發,2023/8/2,2542,573,0,-284,289
2542 興富發,2023/8/1,2542,566,0,-223,343
2542 興富發,2023/7/31,2542,283,-3,-181,99
2542 興富發,2023/7/28,2542,108,-7,-681,-580
2542 興富發,2023/7/27,2542,688,10,-199,499
2542 興富發,2023/7/26,2542,1015,-19,-199,797
2542 興富發,2023/7/25,2542,-570,-24,-715,-1309
2542 興富發,2023/7/24,2542,-1854,-16,-1416,-3286
2542 興富發,2023/7/21,2542,-409,-18,-537,-964
2542 興富發,2023/7/20,2542,-386,-8,-117,-511
2542 興富發,2023/7/19,2542,296,-7,-388,-99
2542 興富發,2023/7/18,2542,-295,-27,-216,-537
2542 興富發,2023/7/17,2542,-1466,-18,-311,-1795
2542 興富發,2023/7/14,2542,-141,-1,-430,-571
2542 興富發,2023/7/13,2542,270,-12,-301,-43
2542 興富發,2023/7/12,2542,566,-9,-274,283
2542 興富發,2023/7/11,2542,828,-9,-18,801
2542 興富發,2023/7/10,2542,1737,2,28,1767
2542 興富發,2023/7/7,2542,827,13,262,1102
2542 興富發,2023/7/6,2542,929,-2,263,1190
2542 興富發,2023/7/5,2542,38,-2,22,58
2542 興富發,2023/7/4,2542,-103,656,127,680
2542 興富發,2023/7/3,2542,507,0,-70,437
2542 興富發,2023/6/30,2542,189,-8,-24,157
2542 興富發,2023/6/29,2542,639,2,38,679
2542 興富發,2023/6/28,2542,389,-11,39,417
2542 興富發,2023/6/27,2542,117,0,65,182
2542 興富發,2023/6/26,2542,-178,302,59,183
2542 興富發,2023/6/21,2542,320,110,-54,376
2542 興富發,2023/6/20,2542,-571,110,-127,-588
2542 興富發,2023/6/19,2542,-374,328,-26,-72
2542 興富發,2023/6/16,2542,-1545,88,-15,-1472
2542 興富發,2023/6/15,2542,-26,-21,-304,-351
2542 興富發,2023/6/14,2542,690,0,-161,529
2542 興富發,2023/6/13,2542,365,-8,-150,207
2542 興富發,2023/6/12,2542,1124,0,-93,1031
2542 興富發,2023/6/9,2542,33,0,-41,-8
2542 興富發,2023/6/8,2542,-2,-6,-5,-13
2542 興富發,2023/6/7,2542,-19,-2,59,38
2542 興富發,2023/6/6,2542,246,0,34,280
2542 興富發,2023/6/5,2542,-185,-5,7,-183
2542 興富發,2023/6/2,2542,563,-3,-1,559
2542 興富發,2023/6/1,2542,971,-4,5,972
2543 皇昌,2023/9/19,2543,125,0,27,152
2543 皇昌,2023/9/18,2543,127,0,-22,105
2543 皇昌,2023/9/15,2543,-44,0,6,-38
2543 皇昌,2023/9/14,2543,20,0,35,55
2543 皇昌,2023/9/13,2543,40,0,114,154
2543 皇昌,2023/9/12,2543,90,0,-131,-41
2543 皇昌,2023/9/11,2543,-100,0,1,-99
2543 皇昌,2023/9/8,2543,-28,0,26,-2
2543 皇昌,2023/9/7,2543,-235,0,-12,-247
2543 皇昌,2023/9/6,2543,157,0,-14,143
2543 皇昌,2023/9/5,2543,-240,0,1,-239
2543 皇昌,2023/9/4,2543,130,0,1,131
2543 皇昌,2023/9/1,2543,217,0,-1,216
2543 皇昌,2023/8/31,2543,136,0,1,137
2543 皇昌,2023/8/30,2543,87,0,0,87
2543 皇昌,2023/8/29,2543,198,0,-5,193
2543 皇昌,2023/8/28,2543,13,0,1,14
2543 皇昌,2023/8/25,2543,-47,0,18,-29
2543 皇昌,2023/8/24,2543,6,0,-2,4
2543 皇昌,2023/8/23,2543,163,0,-28,135
2543 皇昌,2023/8/22,2543,8,0,0,8
2543 皇昌,2023/8/21,2543,48,0,0,48
2543 皇昌,2023/8/18,2543,56,0,-4,52
2543 皇昌,2023/8/17,2543,-19,0,-3,-22
2543 皇昌,2023/8/16,2543,3,0,14,17
2543 皇昌,2023/8/15,2543,-73,0,106,33
2543 皇昌,2023/8/14,2543,-4,0,16,12
2543 皇昌,2023/8/11,2543,-11,0,-4,-15
2543 皇昌,2023/8/10,2543,2,0,-7,-5
2543 皇昌,2023/8/9,2543,-8,0,-1,-9
2543 皇昌,2023/8/8,2543,-31,0,-14,-45
2543 皇昌,2023/8/7,2543,-23,0,-7,-30
2543 皇昌,2023/8/4,2543,-6,0,0,-6
2543 皇昌,2023/8/2,2543,-19,0,1,-18
2543 皇昌,2023/8/1,2543,-8,0,5,-3
2543 皇昌,2023/7/31,2543,-50,0,0,-50
2543 皇昌,2023/7/28,2543,-6,0,2,-4
2543 皇昌,2023/7/27,2543,6,0,-1,5
2543 皇昌,2023/7/26,2543,0,0,0,0
2543 皇昌,2023/7/25,2543,11,0,0,11
2543 皇昌,2023/7/24,2543,-76,0,0,-76
2543 皇昌,2023/7/21,2543,-21,0,0,-21
2543 皇昌,2023/7/20,2543,-12,0,0,-12
2543 皇昌,2023/7/19,2543,-16,0,-3,-19
2543 皇昌,2023/7/18,2543,-28,0,0,-28
2543 皇昌,2023/7/17,2543,-7,0,2,-5
2543 皇昌,2023/7/14,2543,7,0,0,7
2543 皇昌,2023/7/13,2543,11,0,0,11
2543 皇昌,2023/7/12,2543,-33,0,50,17
2543 皇昌,2023/7/11,2543,-61,0,46,-15
2543 皇昌,2023/7/10,2543,-38,0,3,-35
2543 皇昌,2023/7/7,2543,-17,0,-1,-18
2543 皇昌,2023/7/6,2543,-41,0,-4,-45
2543 皇昌,2023/7/5,2543,-3,0,-2,-5
2543 皇昌,2023/7/4,2543,-7,0,0,-7
2543 皇昌,2023/7/3,2543,17,0,0,17
2543 皇昌,2023/6/30,2543,-6,0,0,-6
2543 皇昌,2023/6/29,2543,86,0,0,86
2543 皇昌,2023/6/28,2543,20,0,0,20
2543 皇昌,2023/6/27,2543,5,0,0,5
2543 皇昌,2023/6/26,2543,33,0,1,34
2543 皇昌,2023/6/21,2543,54,0,1,55
2543 皇昌,2023/6/20,2543,60,0,6,66
2543 皇昌,2023/6/19,2543,1,0,0,1
2543 皇昌,2023/6/16,2543,61,0,5,66
2543 皇昌,2023/6/15,2543,-3,0,-1,-4
2543 皇昌,2023/6/14,2543,-17,0,2,-15
2543 皇昌,2023/6/13,2543,3,0,-5,-2
2543 皇昌,2023/6/12,2543,32,0,0,32
2543 皇昌,2023/6/9,2543,15,0,0,15
2543 皇昌,2023/6/8,2543,-22,0,0,-22
2543 皇昌,2023/6/7,2543,49,0,0,49
2543 皇昌,2023/6/6,2543,60,0,0,60
2543 皇昌,2023/6/5,2543,94,0,1,95
2543 皇昌,2023/6/2,2543,12,0,1,13
2543 皇昌,2023/6/1,2543,16,0,0,16
2545 皇翔,2023/9/19,2545,5,0,-3,2
2545 皇翔,2023/9/18,2545,28,0,1,29
2545 皇翔,2023/9/15,2545,20,0,0,20
2545 皇翔,2023/9/14,2545,40,0,0,40
2545 皇翔,2023/9/13,2545,63,0,0,63
2545 皇翔,2023/9/12,2545,40,0,0,40
2545 皇翔,2023/9/11,2545,5,0,-2,3
2545 皇翔,2023/9/8,2545,17,0,-3,14
2545 皇翔,2023/9/7,2545,38,0,-11,27
2545 皇翔,2023/9/6,2545,13,0,0,13
2545 皇翔,2023/9/5,2545,21,0,0,21
2545 皇翔,2023/9/4,2545,30,0,0,30
2545 皇翔,2023/9/1,2545,46,0,0,46
2545 皇翔,2023/8/31,2545,8,0,0,8
2545 皇翔,2023/8/30,2545,44,0,0,44
2545 皇翔,2023/8/29,2545,37,0,0,37
2545 皇翔,2023/8/28,2545,-9,0,0,-9
2545 皇翔,2023/8/25,2545,22,0,-2,20
2545 皇翔,2023/8/24,2545,24,0,0,24
2545 皇翔,2023/8/23,2545,7,0,-1,6
2545 皇翔,2023/8/22,2545,14,0,0,14
2545 皇翔,2023/8/21,2545,-9,0,0,-9
2545 皇翔,2023/8/18,2545,90,0,-2,88
2545 皇翔,2023/8/17,2545,44,0,-5,39
2545 皇翔,2023/8/16,2545,-29,0,0,-29
2545 皇翔,2023/8/15,2545,-87,0,0,-87
2545 皇翔,2023/8/14,2545,-27,0,0,-27
2545 皇翔,2023/8/11,2545,12,0,-4,8
2545 皇翔,2023/8/10,2545,-13,0,0,-13
2545 皇翔,2023/8/9,2545,31,0,0,31
2545 皇翔,2023/8/8,2545,-11,0,-17,-28
2545 皇翔,2023/8/7,2545,-5,0,-4,-9
2545 皇翔,2023/8/4,2545,134,-76,0,58
2545 皇翔,2023/8/2,2545,22,-77,0,-55
2545 皇翔,2023/8/1,2545,-12,0,0,-12
2545 皇翔,2023/7/31,2545,-100,-1,0,-101
2545 皇翔,2023/7/28,2545,-5,0,0,-5
2545 皇翔,2023/7/27,2545,71,0,0,71
2545 皇翔,2023/7/26,2545,38,-2,0,36
2545 皇翔,2023/7/25,2545,169,-1,5,173
2545 皇翔,2023/7/24,2545,-144,-1,0,-145
2545 皇翔,2023/7/21,2545,61,-1,0,60
2545 皇翔,2023/7/20,2545,-11,-1,0,-12
2545 皇翔,2023/7/19,2545,-41,0,-4,-45
2545 皇翔,2023/7/18,2545,-171,0,0,-171
2545 皇翔,2023/7/17,2545,-29,0,0,-29
2545 皇翔,2023/7/14,2545,29,2,1,32
2545 皇翔,2023/7/13,2545,-74,0,5,-69
2545 皇翔,2023/7/12,2545,-24,3,0,-21
2545 皇翔,2023/7/11,2545,13,0,0,13
2545 皇翔,2023/7/10,2545,-141,24,-8,-125
2545 皇翔,2023/7/7,2545,-47,38,-4,-13
2545 皇翔,2023/7/6,2545,-232,37,-27,-222
2545 皇翔,2023/7/5,2545,-63,28,0,-35
2545 皇翔,2023/7/4,2545,-105,28,-1,-78
2545 皇翔,2023/7/3,2545,-133,0,5,-128
2545 皇翔,2023/6/30,2545,-179,0,-1,-180
2545 皇翔,2023/6/29,2545,-194,0,5,-189
2545 皇翔,2023/6/28,2545,-59,0,9,-50
2545 皇翔,2023/6/27,2545,-356,0,23,-333
2545 皇翔,2023/6/26,2545,251,0,-61,190
2545 皇翔,2023/6/21,2545,-110,0,61,-49
2545 皇翔,2023/6/20,2545,-155,0,0,-155
2545 皇翔,2023/6/19,2545,-342,0,2,-340
2545 皇翔,2023/6/16,2545,-90,0,4,-86
2545 皇翔,2023/6/15,2545,-92,0,0,-92
2545 皇翔,2023/6/14,2545,-79,0,0,-79
2545 皇翔,2023/6/13,2545,-47,0,6,-41
2545 皇翔,2023/6/12,2545,-62,0,0,-62
2545 皇翔,2023/6/9,2545,-7,0,5,-2
2545 皇翔,2023/6/8,2545,-170,0,-11,-181
2545 皇翔,2023/6/7,2545,79,0,0,79
2545 皇翔,2023/6/6,2545,78,0,0,78
2545 皇翔,2023/6/5,2545,3,0,15,18
2545 皇翔,2023/6/2,2545,-9,0,0,-9
2545 皇翔,2023/6/1,2545,-156,0,0,-156
2546 根基,2023/9/19,2546,-11,0,-1,-12
2546 根基,2023/9/18,2546,6,0,2,7
2546 根基,2023/9/15,2546,-27,0,0,-27
2546 根基,2023/9/14,2546,-13,0,0,-13
2546 根基,2023/9/13,2546,-26,1,0,-25
2546 根基,2023/9/12,2546,-15,0,0,-15
2546 根基,2023/9/11,2546,-22,0,1,-21
2546 根基,2023/9/8,2546,-35,0,0,-35
2546 根基,2023/9/7,2546,-13,0,-1,-14
2546 根基,2023/9/6,2546,-49,0,-2,-51
2546 根基,2023/9/5,2546,33,0,-3,30
2546 根基,2023/9/4,2546,4,0,26,30
2546 根基,2023/9/1,2546,-5,0,1,-4
2546 根基,2023/8/31,2546,-6,0,-1,-7
2546 根基,2023/8/30,2546,39,0,0,39
2546 根基,2023/8/29,2546,-11,0,0,-12
2546 根基,2023/8/28,2546,-34,0,0,-34
2546 根基,2023/8/25,2546,-4,0,0,-4
2546 根基,2023/8/24,2546,-28,0,0,-28
2546 根基,2023/8/23,2546,-23,0,1,-22
2546 根基,2023/8/22,2546,-58,0,0,-58
2546 根基,2023/8/21,2546,9,0,0,9
2546 根基,2023/8/18,2546,66,0,0,66
2546 根基,2023/8/17,2546,14,1,-1,14
2546 根基,2023/8/16,2546,-21,0,0,-22
2546 根基,2023/8/15,2546,0,0,0,0
2546 根基,2023/8/14,2546,16,0,-3,13
2546 根基,2023/8/11,2546,15,0,-6,9
2546 根基,2023/8/10,2546,-22,0,0,-22
2546 根基,2023/8/9,2546,-28,1,1,-26
2546 根基,2023/8/8,2546,-46,0,4,-42
2546 根基,2023/8/7,2546,-1,0,0,-1
2546 根基,2023/8/4,2546,20,0,0,20
2546 根基,2023/8/2,2546,-178,0,1,-177
2546 根基,2023/8/1,2546,-8,0,2,-6
2546 根基,2023/7/31,2546,-26,0,-3,-29
2546 根基,2023/7/28,2546,-145,0,0,-145
2546 根基,2023/7/27,2546,113,0,-2,111
2546 根基,2023/7/26,2546,15,0,-2,13
2546 根基,2023/7/25,2546,-57,0,-5,-62
2546 根基,2023/7/24,2546,-20,0,1,-19
2546 根基,2023/7/21,2546,126,0,0,126
2546 根基,2023/7/20,2546,21,0,0,21
2546 根基,2023/7/19,2546,-42,0,-3,-45
2546 根基,2023/7/18,2546,-112,40,0,-72
2546 根基,2023/7/17,2546,-77,0,-2,-79
2546 根基,2023/7/14,2546,15,0,0,15
2546 根基,2023/7/13,2546,-26,0,1,-25
2546 根基,2023/7/12,2546,-23,0,0,-23
2546 根基,2023/7/11,2546,-35,0,0,-35
2546 根基,2023/7/10,2546,-12,0,-1,-13
2546 根基,2023/7/7,2546,-42,0,-1,-43
2546 根基,2023/7/6,2546,-54,0,-3,-56
2546 根基,2023/7/5,2546,2,0,0,2
2546 根基,2023/7/4,2546,-10,0,1,-9
2546 根基,2023/7/3,2546,-9,0,0,-9
2546 根基,2023/6/30,2546,-1,0,0,-1
2546 根基,2023/6/29,2546,20,0,-4,16
2546 根基,2023/6/28,2546,7,0,4,11
2546 根基,2023/6/27,2546,2,0,1,3
2546 根基,2023/6/26,2546,-30,0,27,-3
2546 根基,2023/6/21,2546,8,-1,-7,0
2546 根基,2023/6/20,2546,-18,0,-4,-22
2546 根基,2023/6/19,2546,-13,0,4,-9
2546 根基,2023/6/16,2546,-133,0,-3,-136
2546 根基,2023/6/15,2546,-27,0,-3,-30
2546 根基,2023/6/14,2546,-114,0,-5,-119
2546 根基,2023/6/13,2546,-48,-1,17,-32
2546 根基,2023/6/12,2546,149,0,-10,139
2546 根基,2023/6/9,2546,-13,0,0,-13
2546 根基,2023/6/8,2546,-45,0,-13,-58
2546 根基,2023/6/7,2546,-46,0,-5,-51
2546 根基,2023/6/6,2546,-9,0,-12,-21
2546 根基,2023/6/5,2546,38,-1,-7,30
2546 根基,2023/6/2,2546,-56,0,-14,-70
2546 根基,2023/6/1,2546,-46,0,-9,-55
2547 日勝生,2023/9/19,2547,-5,0,-12,-17
2547 日勝生,2023/9/18,2547,78,0,-9,69
2547 日勝生,2023/9/15,2547,-43,0,0,-43
2547 日勝生,2023/9/14,2547,76,0,0,76
2547 日勝生,2023/9/13,2547,27,0,0,27
2547 日勝生,2023/9/12,2547,-2,0,0,-2
2547 日勝生,2023/9/11,2547,-257,0,0,-257
2547 日勝生,2023/9/8,2547,-72,0,-3,-75
2547 日勝生,2023/9/7,2547,-124,0,-26,-150
2547 日勝生,2023/9/6,2547,-75,0,-13,-88
2547 日勝生,2023/9/5,2547,50,0,0,50
2547 日勝生,2023/9/4,2547,4,0,0,4
2547 日勝生,2023/9/1,2547,96,0,0,96
2547 日勝生,2023/8/31,2547,-6,0,0,-6
2547 日勝生,2023/8/30,2547,68,0,-1,67
2547 日勝生,2023/8/29,2547,-32,0,0,-32
2547 日勝生,2023/8/28,2547,103,0,11,114
2547 日勝生,2023/8/25,2547,-35,0,-21,-56
2547 日勝生,2023/8/24,2547,-26,0,0,-26
2547 日勝生,2023/8/23,2547,-187,0,0,-187
2547 日勝生,2023/8/22,2547,-211,0,0,-211
2547 日勝生,2023/8/21,2547,-121,0,10,-111
2547 日勝生,2023/8/18,2547,-95,0,-9,-104
2547 日勝生,2023/8/17,2547,-287,0,-8,-295
2547 日勝生,2023/8/16,2547,-341,0,54,-287
2547 日勝生,2023/8/15,2547,-140,0,0,-140
2547 日勝生,2023/8/14,2547,-766,0,-18,-784
2547 日勝生,2023/8/11,2547,-109,0,-15,-124
2547 日勝生,2023/8/10,2547,-76,0,-5,-81
2547 日勝生,2023/8/9,2547,-28,0,-1,-29
2547 日勝生,2023/8/8,2547,-100,0,-46,-146
2547 日勝生,2023/8/7,2547,35,0,-8,27
2547 日勝生,2023/8/4,2547,236,0,0,236
2547 日勝生,2023/8/2,2547,4,0,2,6
2547 日勝生,2023/8/1,2547,37,0,36,73
2547 日勝生,2023/7/31,2547,306,0,-5,301
2547 日勝生,2023/7/28,2547,4,0,-1,3
2547 日勝生,2023/7/27,2547,103,0,0,103
2547 日勝生,2023/7/26,2547,116,0,0,116
2547 日勝生,2023/7/25,2547,-20,0,0,-20
2547 日勝生,2023/7/24,2547,-268,0,0,-268
2547 日勝生,2023/7/21,2547,-21,0,0,-21
2547 日勝生,2023/7/20,2547,-69,0,0,-69
2547 日勝生,2023/7/19,2547,-135,0,-12,-147
2547 日勝生,2023/7/18,2547,-246,0,13,-233
2547 日勝生,2023/7/17,2547,-5,0,1,-4
2547 日勝生,2023/7/14,2547,17,0,0,17
2547 日勝生,2023/7/13,2547,-180,0,45,-135
2547 日勝生,2023/7/12,2547,-125,0,-2,-127
2547 日勝生,2023/7/11,2547,-168,0,52,-116
2547 日勝生,2023/7/10,2547,-182,0,-16,-198
2547 日勝生,2023/7/7,2547,-255,0,-40,-295
2547 日勝生,2023/7/6,2547,-388,0,-69,-457
2547 日勝生,2023/7/5,2547,-322,0,-4,-326
2547 日勝生,2023/7/4,2547,-357,0,-4,-361
2547 日勝生,2023/7/3,2547,-372,0,0,-372
2547 日勝生,2023/6/30,2547,-223,0,-1,-224
2547 日勝生,2023/6/29,2547,17,0,-2,15
2547 日勝生,2023/6/28,2547,-360,0,0,-360
2547 日勝生,2023/6/27,2547,-1018,0,0,-1018
2547 日勝生,2023/6/26,2547,-391,0,0,-391
2547 日勝生,2023/6/21,2547,-452,0,-5,-457
2547 日勝生,2023/6/20,2547,-418,0,-5,-423
2547 日勝生,2023/6/19,2547,-963,0,0,-963
2547 日勝生,2023/6/16,2547,-615,0,30,-585
2547 日勝生,2023/6/15,2547,-506,0,0,-506
2547 日勝生,2023/6/14,2547,-296,0,-1,-297
2547 日勝生,2023/6/13,2547,-240,0,0,-240
2547 日勝生,2023/6/12,2547,-323,0,-74,-397
2547 日勝生,2023/6/9,2547,-144,0,-5,-149
2547 日勝生,2023/6/8,2547,-106,0,0,-106
2547 日勝生,2023/6/7,2547,150,0,0,150
2547 日勝生,2023/6/6,2547,11,0,1,12
2547 日勝生,2023/6/5,2547,76,0,3,79
2547 日勝生,2023/6/2,2547,-326,0,4,-322
2547 日勝生,2023/6/1,2547,-154,0,-14,-168
2548 華固,2023/9/19,2548,3,-1,-7,-5
2548 華固,2023/9/18,2548,143,0,-1,142
2548 華固,2023/9/15,2548,156,-115,9,50
2548 華固,2023/9/14,2548,-22,0,0,-22
2548 華固,2023/9/13,2548,-45,0,2,-43
2548 華固,2023/9/12,2548,-9,0,-26,-35
2548 華固,2023/9/11,2548,24,0,2,26
2548 華固,2023/9/8,2548,-57,0,-3,-60
2548 華固,2023/9/7,2548,56,0,-16,40
2548 華固,2023/9/6,2548,-128,0,-20,-148
2548 華固,2023/9/5,2548,-87,-1,-1,-88
2548 華固,2023/9/4,2548,-29,0,-2,-31
2548 華固,2023/9/1,2548,-112,0,-3,-116
2548 華固,2023/8/31,2548,-118,0,0,-118
2548 華固,2023/8/30,2548,-139,0,3,-136
2548 華固,2023/8/29,2548,-200,0,0,-201
2548 華固,2023/8/28,2548,-107,0,-2,-109
2548 華固,2023/8/25,2548,22,0,-4,18
2548 華固,2023/8/24,2548,14,-1,-2,11
2548 華固,2023/8/23,2548,-287,0,0,-287
2548 華固,2023/8/22,2548,-475,0,-1,-476
2548 華固,2023/8/21,2548,-204,0,0,-204
2548 華固,2023/8/18,2548,41,0,-9,32
2548 華固,2023/8/17,2548,-42,0,-17,-59
2548 華固,2023/8/16,2548,-386,0,-22,-408
2548 華固,2023/8/15,2548,32,0,2,34
2548 華固,2023/8/14,2548,13,0,0,13
2548 華固,2023/8/11,2548,15,1,7,23
2548 華固,2023/8/10,2548,-29,100,-2,69
2548 華固,2023/8/9,2548,-196,-2,-5,-203
2548 華固,2023/8/8,2548,29,0,-25,4
2548 華固,2023/8/7,2548,221,-1,-16,204
2548 華固,2023/8/4,2548,-45,100,-4,51
2548 華固,2023/8/2,2548,172,100,-22,250
2548 華固,2023/8/1,2548,37,0,-7,30
2548 華固,2023/7/31,2548,261,-1,2,262
2548 華固,2023/7/28,2548,96,-3,4,97
2548 華固,2023/7/27,2548,99,-2,-110,-13
2548 華固,2023/7/26,2548,26,-3,-11,12
2548 華固,2023/7/25,2548,-61,-1,0,-62
2548 華固,2023/7/24,2548,-26,-1,-1,-28
2548 華固,2023/7/21,2548,43,-1,-28,14
2548 華固,2023/7/20,2548,-27,0,-10,-37
2548 華固,2023/7/19,2548,40,0,-16,24
2548 華固,2023/7/18,2548,-102,60,-13,-55
2548 華固,2023/7/17,2548,243,-25,-24,194
2548 華固,2023/7/14,2548,81,-24,-3,54
2548 華固,2023/7/13,2548,38,-30,-9,-1
2548 華固,2023/7/12,2548,-6,-148,-14,-168
2548 華固,2023/7/11,2548,68,-50,-13,5
2548 華固,2023/7/10,2548,25,-88,-20,-83
2548 華固,2023/7/7,2548,105,2,-440,-333
2548 華固,2023/7/6,2548,57,2,-434,-375
2548 華固,2023/7/5,2548,34,1,-22,13
2548 華固,2023/7/4,2548,92,-32,0,60
2548 華固,2023/7/3,2548,-109,0,-67,-176
2548 華固,2023/6/30,2548,-73,0,-71,-144
2548 華固,2023/6/29,2548,34,1,-307,-272
2548 華固,2023/6/28,2548,420,1,-375,46
2548 華固,2023/6/27,2548,25,0,2,27
2548 華固,2023/6/26,2548,-52,1,-4,-55
2548 華固,2023/6/21,2548,-12,0,-15,-27
2548 華固,2023/6/20,2548,-79,1,4,-74
2548 華固,2023/6/19,2548,-89,0,-1,-90
2548 華固,2023/6/16,2548,49,0,-90,-41
2548 華固,2023/6/15,2548,114,0,7,121
2548 華固,2023/6/14,2548,-251,0,-19,-270
2548 華固,2023/6/13,2548,159,0,43,202
2548 華固,2023/6/12,2548,32,0,0,32
2548 華固,2023/6/9,2548,-94,0,102,8
2548 華固,2023/6/8,2548,48,0,0,48
2548 華固,2023/6/7,2548,126,0,-13,113
2548 華固,2023/6/6,2548,531,0,-222,309
2548 華固,2023/6/5,2548,312,0,-118,194
2548 華固,2023/6/2,2548,141,1,4,146
2548 華固,2023/6/1,2548,-22,-1,-17,-40
2596 綠意,2023/9/19,2596,11,0,0,11
2596 綠意,2023/9/18,2596,13,0,0,13
2596 綠意,2023/9/15,2596,0,0,0,0
2596 綠意,2023/9/14,2596,1,0,0,1
2596 綠意,2023/9/13,2596,1,0,0,1
2596 綠意,2023/9/12,2596,-5,0,-4,-9
2596 綠意,2023/9/11,2596,-6,0,0,-6
2596 綠意,2023/9/8,2596,-1,0,0,-1
2596 綠意,2023/9/7,2596,11,0,0,11
2596 綠意,2023/9/6,2596,0,0,0,0
2596 綠意,2023/9/5,2596,0,0,0,0
2596 綠意,2023/9/4,2596,-17,0,0,-17
2596 綠意,2023/9/1,2596,-15,0,0,-15
2596 綠意,2023/8/31,2596,-15,0,0,-15
2596 綠意,2023/8/30,2596,23,0,0,23
2596 綠意,2023/8/29,2596,2,0,0,2
2596 綠意,2023/8/28,2596,0,0,0,0
2596 綠意,2023/8/25,2596,-8,0,0,-8
2596 綠意,2023/8/24,2596,-2,0,0,-2
2596 綠意,2023/8/23,2596,5,0,0,5
2596 綠意,2023/8/22,2596,-3,0,0,-3
2596 綠意,2023/8/21,2596,-5,0,0,-5
2596 綠意,2023/8/18,2596,2,0,0,2
2596 綠意,2023/8/17,2596,34,0,0,34
2596 綠意,2023/8/16,2596,-3,0,0,-3
2596 綠意,2023/8/15,2596,-2,0,3,1
2596 綠意,2023/8/14,2596,-7,0,0,-7
2596 綠意,2023/8/11,2596,-3,0,0,-3
2596 綠意,2023/8/10,2596,0,0,0,0
2596 綠意,2023/8/9,2596,6,0,0,6
2596 綠意,2023/8/8,2596,1,0,0,1
2596 綠意,2023/8/7,2596,-6,0,0,-6
2596 綠意,2023/8/4,2596,-2,0,0,-2
2596 綠意,2023/8/2,2596,1,0,0,1
2596 綠意,2023/8/1,2596,-8,0,0,-8
2596 綠意,2023/7/31,2596,-13,0,0,-13
2596 綠意,2023/7/28,2596,-10,0,0,-10
2596 綠意,2023/7/27,2596,-3,0,0,-3
2596 綠意,2023/7/26,2596,-11,0,0,-11
2596 綠意,2023/7/25,2596,-7,0,0,-7
2596 綠意,2023/7/24,2596,-14,0,0,-14
2596 綠意,2023/7/21,2596,-5,0,0,-5
2596 綠意,2023/7/20,2596,-11,0,0,-11
2596 綠意,2023/7/19,2596,-1,0,0,-1
2596 綠意,2023/7/18,2596,-8,0,0,-8
