date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/5/16,5269,-263,320,15,72,-3,3,1,1,35.26,"24,458","1,020",45,4.41,2.27,3.87,,,,,
2023/5/15,5269,-250,198,-25,-77,-2,2,-1,-1,35.26,"24,458",982,44,4.48,-8.33,2.08,,,,,
2023/5/12,5269,-247,388,71,212,-1,1,3,2,35.26,"24,458",962,48,4.99,17.07,-8.29,4.62,6.13,3.65,2.7,63.31
2023/5/11,5269,146,-41,3,108,5,-3,2,1,35.26,"24,458","1,049",41,3.91,5.13,2.24,,,,,
2023/5/10,5269,11,-59,4,-44,4,-2,1,-1,35.26,"24,458","1,026",39,3.8,160,1.58,,,,,
2023/5/9,5269,143,-66,-5,73,3,-1,-2,3,35.26,"24,458","1,010",15,1.49,15.38,2.12,,,,,
2023/5/8,5269,82,6,-8,80,2,1,-1,2,35.26,"24,458",989,13,1.31,-7.14,3.34,,,,,
2023/5/5,5269,357,-32,5,330,1,-4,2,1,35.26,"24,458",957,14,1.46,7.69,-3.33,5.01,6.15,2.99,1.41,64.33
2023/5/4,5269,-32,-38,1,-69,-6,-3,1,-6,35.26,"24,458",990,13,1.31,-27.78,3.66,,,,,
2023/5/3,5269,-60,-17,-21,-98,-5,-2,-1,-5,35.26,"24,458",955,18,1.88,38.46,4.71,,,,,
2023/5/2,5269,-126,-10,24,-112,-4,-1,4,-4,35.26,"24,458",912,13,1.43,-13.33,4.95,,,,,
2023/5/31,5272,5,0,0,5,1,,,1,7.63,"4,271","1,972",1,0.05,0,-1.4,,,,,
2023/5/30,5272,-45,0,0,-45,-1,,,-1,7.63,"4,271","2,000",1,0.05,0,0.65,,,,,
2023/5/29,5272,43,0,0,43,1,,,1,7.63,"4,271","1,987",1,0.05,0,-0.7,,,,,
2023/5/26,5272,-21,0,0,-21,-1,,,-1,7.63,"4,271","2,001",1,0.05,0,0.05,10.04,2.58,5.05,1.69,22
2023/5/25,5272,0,0,0,0,,,,,7.63,"4,271","2,000",1,0.05,0,0.7,,,,,
2023/5/24,5272,9,0,0,9,4,,,4,7.63,"4,271","1,986",1,0.05,0,0.1,,,,,
2023/5/23,5272,20,0,0,20,3,,,3,7.63,"4,271","1,984",1,0.05,0,0.25,,,,,
2023/5/22,5272,54,0,0,54,2,,,2,7.63,"4,271","1,979",1,0.05,0,0,,,,,
2023/5/19,5272,13,0,0,13,1,,,1,7.63,"4,271","1,979",1,0.05,0,0.05,9.97,2.58,5.05,1.69,22.01
2023/5/18,5272,-1,0,0,-1,-1,,,-1,7.63,"4,271","1,978",1,0.05,0,-0.45,,,,,
2023/5/17,5272,9,0,0,9,2,,,2,7.63,"4,271","1,987",1,0.05,0,0,,,,,
2023/5/16,5272,41,0,0,41,1,,,1,7.63,"4,271","1,987",1,0.05,0,-0.1,,,,,
2023/5/15,5272,-21,0,0,-21,-3,,,-3,7.63,"4,271","1,989",1,0.05,-66.67,0.2,,,,,
2023/5/12,5272,-7,0,0,-7,-2,,,-2,7.63,"4,271","1,985",3,0.15,50,-0.15,9.22,3.34,5.05,1.69,22
2023/5/11,5272,-75,0,0,-75,-1,,,-1,7.63,"4,271","1,988",2,0.1,0,0.4,,,,,
2023/5/10,5272,14,0,0,14,1,,,1,7.63,"4,271","1,980",2,0.1,-33.33,0.05,,,,,
2023/5/9,5272,-43,0,0,-43,-1,,,-1,7.63,"4,271","1,979",3,0.15,0,-0.05,,,,,
2023/5/8,5272,11,0,0,11,3,,,3,7.63,"4,271","1,980",3,0.15,-40,-1.83,,,,,
2023/5/5,5272,38,0,0,38,2,,,2,7.63,"4,271","2,017",5,0.25,66.67,0.9,9.93,2.58,5.05,1.69,22.02
2023/5/4,5272,81,0,0,81,1,,,1,7.63,"4,271","1,999",3,0.15,50,0.05,,,,,
2023/5/3,5272,-5,0,0,-5,-1,,,-1,7.63,"4,271","1,998",2,0.1,0,0.15,,,,,
2023/5/2,5272,20,0,0,20,4,,,4,7.63,"4,271","1,995",2,0.1,0,0.05,,,,,
2023/5/31,5274,-70,-157,1,-227,-2,-9,1,-2,20.38,"7,708",227,8,3.52,-11.11,59.86,,,,,
2023/5/30,5274,-8,-3,-6,-17,-1,-8,-1,-1,20.38,"7,708",142,9,6.34,0,-0.7,,,,,
2023/5/29,5274,61,-1,0,60,3,-7,,3,20.38,"7,708",143,9,6.29,-10,32.41,,,,,
2023/5/26,5274,378,-7,-12,359,2,-6,-1,2,20.38,"7,708",108,10,9.26,150,-50,13.92,6.25,8.98,2.59,19.73
2023/5/25,5274,154,-85,7,75,1,-5,3,1,20.38,"7,708",216,4,1.85,33.33,-12.55,,,,,
2023/5/24,5274,-44,-24,6,-61,-3,-4,2,-3,20.38,"7,708",247,3,1.21,50,8.33,,,,,
2023/5/23,5274,-100,-68,6,-162,-2,-3,1,-2,20.38,"7,708",228,2,0.88,-50,31.03,,,,,
2023/5/22,5274,-79,-34,0,-113,-1,-2,,-1,20.38,"7,708",174,4,2.3,-60,56.76,,,,,
2023/5/19,5274,191,-11,-3,177,3,-1,-2,3,20.38,"7,708",111,10,9.01,0,-10.48,13.63,6.22,9.69,2.59,19.75
2023/5/18,5274,52,19,-1,70,2,3,-1,2,20.38,"7,708",124,10,8.06,-23.08,-13.29,,,,,
2023/5/17,5274,64,20,0,84,1,2,,1,20.38,"7,708",143,13,9.09,0,-9.49,,,,,
2023/5/16,5274,-28,16,1,-11,-2,1,3,-2,20.38,"7,708",158,13,8.23,0,-2.47,,,,,
2023/5/15,5274,-51,-10,1,-60,-1,-1,2,-1,20.38,"7,708",162,13,8.02,0,-8.99,,,,,
2023/5/12,5274,41,0,7,48,1,,1,1,20.38,"7,708",178,13,7.3,30,-8.72,13.62,6.22,9.39,2.59,19.71
2023/5/11,5274,-131,-1,-5,-137,-3,-3,-1,-3,20.38,"7,708",195,10,5.13,0,4.84,,,,,
2023/5/10,5274,-148,-26,1,-173,-2,-2,1,-2,20.38,"7,708",186,10,5.38,11.11,3.33,,,,,
2023/5/9,5274,-104,-15,-1,-120,-1,-1,-1,-1,20.38,"7,708",180,9,5,12.5,5.88,,,,,
2023/5/8,5274,66,1,10,77,1,5,1,1,20.38,"7,708",170,8,4.71,14.29,-8.6,,,,,
2023/5/5,5274,-88,10,0,-78,-3,4,,-1,20.38,"7,708",186,7,3.76,0,16.25,13.67,7.46,3.91,6.9,19.51
2023/5/4,5274,-24,50,6,32,-2,3,1,1,20.38,"7,708",160,7,4.38,0,-5.88,,,,,
2023/5/3,5274,-62,23,0,-40,-1,2,,-1,20.38,"7,708",170,7,4.12,-12.5,3.03,,,,,
2023/5/2,5274,93,38,10,141,1,1,1,1,20.38,"7,708",165,8,4.85,60,-28.26,,,,,
2023/5/31,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/30,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/29,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/26,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,1.35,4.28,0,0,85.29
2023/5/25,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/24,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/23,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/22,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/19,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,1.35,4.28,0,0,85.29
2023/5/18,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/17,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/16,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/15,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/12,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,1.35,4.28,0,0,85.29
2023/5/11,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/10,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/9,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/8,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/5,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,0.82,4.28,0,0,85.29
2023/5/4,5276,1,0,0,1,1,,,1,41.32,"16,321",,,,,,,,,,
2023/5/3,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/2,5276,0,0,0,0,,,,,41.32,"16,321",,,,,,,,,,
2023/5/31,5278,-5,0,0,-5,-18,,,-12,40.72,"9,059",,,,,,,,,,
2023/5/30,5278,-6,0,0,-6,-17,,,-11,40.72,"9,059",,,,,,,,,,
2023/5/29,5278,-6,0,-3,-9,-16,,-2,-10,40.72,"9,059",,,,,,,,,,
2023/5/26,5278,-2,0,-1,-3,-15,,-1,-9,40.72,"9,059",,,,,,11.42,15.41,9.94,3.82,22.57
2023/5/25,5278,-4,0,0,-4,-14,,,-8,40.72,"9,059",,,,,,,,,,
2023/5/24,5278,-4,0,0,-4,-13,,,-7,40.72,"9,059",,,,,,,,,,
2023/5/23,5278,-13,0,1,-12,-12,,1,-6,40.72,"9,059",,,,,,,,,,
2023/5/22,5278,-5,0,0,-5,-11,,,-5,40.72,"9,059",,,,,,,,,,
2023/5/19,5278,-1,0,0,-1,-10,,,-4,40.72,"9,059",,,,,,11.42,15.41,9.94,3.82,22.57
2023/5/18,5278,-9,0,2,-7,-9,,2,-3,40.72,"9,059",,,,,,,,,,
2023/5/17,5278,-11,0,1,-10,-8,,1,-2,40.72,"9,059",,,,,,,,,,
2023/5/16,5278,-5,0,-1,-6,-7,,-1,-1,40.72,"9,059",,,,,,,,,,
2023/5/15,5278,-8,0,13,5,-6,,1,1,40.72,"9,059",,,,,,,,,,
2023/5/12,5278,-8,0,0,-8,-5,,,-5,40.72,"9,059",,,,,,11.42,15.41,9.94,3.82,22.57
2023/5/11,5278,-8,0,0,-8,-4,,,-4,40.72,"9,059",,,,,,,,,,
2023/5/10,5278,-5,0,0,-5,-3,,,-3,40.72,"9,059",,,,,,,,,,
2023/5/9,5278,-6,0,0,-6,-2,,,-2,40.72,"9,059",,,,,,,,,,
2023/5/8,5278,-15,0,0,-15,-1,,,-1,40.72,"9,059",,,,,,,,,,
2023/5/5,5278,0,0,0,0,,,,,40.72,"9,059",,,,,,11.42,15.41,9.94,3.82,22.57
2023/5/4,5278,0,0,0,0,,,,,40.72,"9,059",,,,,,,,,,
2023/5/3,5278,0,0,0,0,,,,,40.72,"9,059",,,,,,,,,,
2023/5/2,5278,-7,0,0,-7,-26,,,-26,40.72,"9,059",,,,,,,,,,
2023/5/31,5283,0,0,0,0,,,,,24.45,"17,849",144,0,0,0,-1.37,,,,,
2023/5/30,5283,1,0,0,1,1,,,1,24.45,"17,849",146,0,0,0,-0.68,,,,,
2023/5/29,5283,0,0,0,0,,,,,24.45,"17,849",147,0,0,0,0,,,,,
2023/5/26,5283,0,0,0,0,,,,,24.45,"17,849",147,0,0,0,1.38,3.5,3.9,2.84,0,61.2
2023/5/25,5283,0,0,-1,-1,,,-1,-2,24.45,"17,849",145,0,0,0,-0.68,,,,,
2023/5/24,5283,-1,0,0,-1,-1,,,-1,24.45,"17,849",146,0,0,0,5.04,,,,,
2023/5/23,5283,0,0,1,1,,,1,6,24.45,"17,849",139,0,0,0,0.72,,,,,
2023/5/22,5283,1,0,0,1,2,,,5,24.45,"17,849",138,0,0,0,2.22,,,,,
2023/5/19,5283,1,0,0,1,1,,,4,24.45,"17,849",135,0,0,0,3.05,3.5,3.9,2.84,0,61.18
2023/5/18,5283,-5,0,22,17,-1,,4,3,24.45,"17,849",131,0,0,0,-0.76,,,,,
2023/5/17,5283,6,0,19,25,2,,3,2,24.45,"17,849",132,0,0,0,-1.49,,,,,
2023/5/16,5283,5,0,6,11,1,,2,1,24.45,"17,849",134,0,0,0,0,,,,,
2023/5/15,5283,-11,0,1,-10,-7,,1,-7,24.45,"17,849",134,0,0,0,-1.47,,,,,
2023/5/12,5283,-6,0,0,-6,-6,,,-6,24.45,"17,849",136,0,0,0,0,3.5,3.9,2.85,0,61.17
2023/5/11,5283,-9,0,0,-9,-5,,,-5,24.45,"17,849",136,0,0,0,0,,,,,
2023/5/10,5283,-3,0,0,-3,-4,,,-4,24.45,"17,849",136,0,0,0,0,,,,,
2023/5/9,5283,-6,0,0,-6,-3,,,-3,24.45,"17,849",136,0,0,0,0,,,,,
2023/5/8,5283,-2,0,0,-2,-2,,,-2,24.45,"17,849",136,0,0,0,-2.86,,,,,
2023/5/5,5283,-3,0,0,-3,-1,,,-1,24.45,"17,849",140,0,0,0,0,3.5,3.91,2.85,0,61.17
2023/5/4,5283,31,0,0,31,1,,,1,24.45,"17,849",140,0,0,0,0,,,,,
2023/5/3,5283,-3,0,0,-3,-6,,,-6,24.45,"17,849",140,0,0,0,-1.41,,,,,
2023/5/2,5283,-14,0,0,-14,-5,,,-5,24.45,"17,849",142,0,0,0,-0.7,,,,,
2023/5/31,5284,318,0,2,320,1,,4,1,33.77,"16,185","3,284",487,14.83,0.41,-2.52,,,,,
2023/5/30,5284,-132,0,3,-129,-4,,3,-4,33.77,"16,185","3,369",485,14.4,-4.53,0.57,,,,,
2023/5/29,5284,-188,0,25,-163,-3,,2,-3,33.77,"16,185","3,350",508,15.16,-1.74,-2.42,,,,,
2023/5/26,5284,-41,-1,4,-38,-2,-2,1,-2,33.77,"16,185","3,433",517,15.06,0.98,-1.77,7.02,3.08,2.93,3.62,51.5
2023/5/25,5284,-418,-1,-6,-425,-1,-1,-1,-1,33.77,"16,185","3,495",512,14.65,-10.18,4.95,,,,,
2023/5/24,5284,99,0,14,113,1,,1,1,33.77,"16,185","3,330",570,17.12,-33.64,1.68,,,,,
2023/5/23,5284,-60,-1,-16,-77,-1,-1,-2,-1,33.77,"16,185","3,275",859,26.23,90.89,8.23,,,,,
2023/5/22,5284,171,0,-26,145,2,,-1,2,33.77,"16,185","3,026",450,14.87,0,2.23,,,,,
2023/5/19,5284,60,0,25,85,1,,2,1,33.77,"16,185","2,960",450,15.2,-16.51,-3.11,7.45,4.27,4.45,3.62,51.51
2023/5/18,5284,-811,-1,39,-773,-1,-1,1,-1,33.77,"16,185","3,055",539,17.64,-32.29,-3.99,,,,,
2023/5/17,5284,489,0,-15,474,4,,-3,4,33.77,"16,185","3,182",796,25.02,-4.9,-3.11,,,,,
2023/5/16,5284,287,0,-55,232,3,,-2,3,33.77,"16,185","3,284",837,25.49,-3.46,-8.63,,,,,
2023/5/15,5284,481,"1,316",-241,"1,556",2,2,-1,2,33.77,"16,185","3,594",867,24.12,29.6,-9.97,,,,,
2023/5/12,5284,325,852,27,"1,204",1,1,4,1,33.77,"16,185","3,992",669,16.76,406.82,-19.89,5.86,7.01,4.79,0,51.52
2023/5/11,5284,-330,0,27,-303,-1,,3,-1,33.77,"16,185","4,983",132,2.65,-55.7,-3.73,,,,,
2023/5/10,5284,311,305,36,652,1,2,2,4,33.77,"16,185","5,176",298,5.76,94.77,-4.24,,,,,
2023/5/9,5284,-250,857,26,633,-1,1,1,3,33.77,"16,185","5,405",153,2.83,-26.44,3.07,,,,,
2023/5/8,5284,20,0,-5,15,2,,-1,2,33.77,"16,185","5,244",208,3.97,5.05,10.56,,,,,
2023/5/5,5284,549,0,41,590,1,,1,1,33.77,"16,185","4,743",198,4.17,57.14,6.58,5.21,1.83,5.72,1.71,51.53
2023/5/4,5284,-297,0,-15,-312,-3,,-3,-3,33.77,"16,185","4,450",126,2.83,15.6,1.76,,,,,
2023/5/3,5284,-496,0,-26,-522,-2,,-2,-2,33.77,"16,185","4,373",109,2.49,136.96,4.04,,,,,
2023/5/2,5284,-294,0,-43,-337,-1,,-1,-1,33.77,"16,185","4,203",46,1.09,2.22,0.17,,,,,
2023/5/31,5285,37,0,-1,36,1,,-2,1,21.57,"22,012","2,148",66,3.07,0,1.08,,,,,
2023/5/30,5285,-86,-1,-18,-105,-2,-1,-1,-2,21.57,"22,012","2,125",66,3.11,1.54,0.81,,,,,
2023/5/29,5285,-145,0,27,-118,-1,,2,-1,21.57,"22,012","2,108",65,3.08,0,1.74,,,,,
2023/5/26,5285,16,-1,10,25,5,-13,1,1,21.57,"22,012","2,072",65,3.14,8.33,-1.43,4.86,2.48,4.97,2.78,48.23
2023/5/25,5285,113,-147,0,-34,4,-12,,-1,21.57,"22,012","2,102",60,2.85,17.65,1.06,,,,,
2023/5/24,5285,166,-2,6,170,3,-11,1,3,21.57,"22,012","2,080",51,2.45,-5.56,0.24,,,,,
2023/5/23,5285,96,-1,-1,94,2,-10,-2,2,21.57,"22,012","2,075",54,2.6,0,-0.05,,,,,
2023/5/22,5285,226,-97,-1,128,1,-9,-1,1,21.57,"22,012","2,076",54,2.6,0,-0.34,,,,,
2023/5/19,5285,-19,-1,2,-18,-1,-8,4,-1,21.57,"22,012","2,083",54,2.59,17.39,-0.95,4.09,3.04,3.53,2.78,50.38
2023/5/18,5285,211,-1,11,221,7,-7,3,3,21.57,"22,012","2,103",46,2.19,76.92,1.15,,,,,
2023/5/17,5285,121,-27,25,119,6,-6,2,2,21.57,"22,012","2,079",26,1.25,73.33,0.24,,,,,
2023/5/16,5285,242,-142,9,109,5,-5,1,1,21.57,"22,012","2,074",15,0.72,7.14,0.05,,,,,
2023/5/15,5285,191,-205,0,-14,4,-4,,-1,21.57,"22,012","2,073",14,0.68,-6.67,-0.91,,,,,
2023/5/12,5285,158,-92,-1,65,3,-3,-2,3,21.57,"22,012","2,092",15,0.72,15.38,0.05,4.95,2.51,3.53,2.78,50.91
2023/5/11,5285,252,-158,-1,93,2,-2,-1,2,21.57,"22,012","2,091",13,0.62,-13.33,-2.74,,,,,
2023/5/10,5285,83,-50,0,33,1,-1,,1,21.57,"22,012","2,150",15,0.7,-11.76,1.51,,,,,
2023/5/9,5285,-75,0,0,-75,-1,,,-1,21.57,"22,012","2,118",17,0.8,21.43,0.47,,,,,
2023/5/8,5285,5,0,0,5,2,,,2,21.57,"22,012","2,108",14,0.66,7.69,0.67,,,,,
2023/5/5,5285,4,0,0,4,1,,,1,21.57,"22,012","2,094",13,0.62,-13.33,-5.21,4.64,2.51,3.53,2.81,51.13
2023/5/4,5285,-8,0,-3,-11,-2,,-1,-2,21.57,"22,012","2,209",15,0.68,36.36,-4.41,,,,,
2023/5/3,5285,-45,0,1,-44,-1,,1,-1,21.57,"22,012","2,311",11,0.48,37.5,-1.78,,,,,
2023/5/2,5285,51,0,0,51,2,,,1,21.57,"22,012","2,353",8,0.34,0,-1.01,,,,,
2023/5/31,5287,-17,0,0,-17,-9,,,-9,15.32,"7,781",22,0,0,0,10,,,,,
2023/5/30,5287,-3,0,0,-3,-8,,,-8,15.32,"7,781",20,0,0,0,0,,,,,
2023/5/29,5287,-3,0,0,-3,-7,,,-7,15.32,"7,781",20,0,0,0,0,,,,,
2023/5/26,5287,-7,0,0,-7,-6,,,-6,15.32,"7,781",20,0,0,0,0,3.83,7.02,4.27,3.34,53.42
2023/5/25,5287,-4,0,-1,-5,-5,,-1,-5,15.32,"7,781",20,0,0,0,5.26,,,,,
2023/5/24,5287,-24,0,0,-24,-4,,,-4,15.32,"7,781",19,0,0,0,18.75,,,,,
2023/5/23,5287,-3,0,0,-3,-3,,,-3,15.32,"7,781",16,0,0,0,-5.88,,,,,
2023/5/22,5287,-1,0,0,-1,-2,,,-2,15.32,"7,781",17,0,0,0,6.25,,,,,
2023/5/19,5287,-3,0,0,-3,-1,,,-1,15.32,"7,781",16,0,0,0,14.29,3.83,7.02,4.27,3.34,53.47
2023/5/18,5287,9,0,0,9,1,,,1,15.32,"7,781",14,0,0,0,-22.22,,,,,
2023/5/17,5287,-1,0,0,-1,-2,,,-3,15.32,"7,781",18,0,0,0,0,,,,,
2023/5/16,5287,-4,0,-10,-14,-1,,-2,-2,15.32,"7,781",18,0,0,0,0,,,,,
2023/5/15,5287,0,0,-4,-4,,,-1,-1,15.32,"7,781",18,0,0,0,0,,,,,
2023/5/12,5287,1,0,0,1,1,,,1,15.32,"7,781",18,0,0,0,5.88,3.83,5.86,5.46,3.34,53.47
2023/5/11,5287,-5,0,0,-5,-1,,,-1,15.32,"7,781",17,0,0,0,-15,,,,,
2023/5/10,5287,4,0,-2,2,4,,-1,4,15.32,"7,781",20,0,0,0,5.26,,,,,
2023/5/9,5287,11,0,0,11,3,,,3,15.32,"7,781",19,0,0,0,5.56,,,,,
2023/5/8,5287,35,0,9,44,2,,3,2,15.32,"7,781",18,0,0,0,-10,,,,,
2023/5/5,5287,4,0,6,10,1,,2,1,15.32,"7,781",20,0,0,0,-4.76,3.35,5.86,5.46,3.34,53.52
2023/5/4,5287,-5,0,3,-2,-1,,1,-1,15.32,"7,781",21,0,0,0,0,,,,,
2023/5/3,5287,2,0,0,2,2,,,3,15.32,"7,781",21,0,0,0,5,,,,,
2023/5/2,5287,2,0,3,5,1,,2,2,15.32,"7,781",20,0,0,0,-9.09,,,,,
2023/5/31,5288,-4,0,6,2,-1,,1,2,58.64,"38,718","1,412",122,8.64,8.93,0.86,,,,,
2023/5/30,5288,6,0,0,6,1,,,1,58.64,"38,718","1,400",112,8,0,0.65,,,,,
2023/5/29,5288,-14,0,8,-6,-5,,1,-6,58.64,"38,718","1,391",112,8.05,17.89,2.2,,,,,
2023/5/26,5288,-23,0,0,-23,-4,,,-5,58.64,"38,718","1,361",95,6.98,-3.06,-2.58,3.91,3.4,4.1,1.29,69.36
2023/5/25,5288,-12,-10,1,-21,-3,-3,3,-4,58.64,"38,718","1,397",98,7.02,-3.92,1.09,,,,,
2023/5/24,5288,-4,-10,8,-6,-2,-2,2,-3,58.64,"38,718","1,382",102,7.38,-34.62,-0.79,,,,,
2023/5/23,5288,-12,-10,3,-19,-1,-1,1,-2,58.64,"38,718","1,393",156,11.2,-1.27,1.6,,,,,
2023/5/22,5288,16,0,-35,-19,2,,-1,-1,58.64,"38,718","1,371",158,11.52,14.49,3.94,,,,,
2023/5/19,5288,14,-11,6,9,1,-1,4,1,58.64,"38,718","1,319",138,10.46,94.37,0.53,4.07,3.4,4.1,2.76,67.83
2023/5/18,5288,-40,0,17,-23,-1,,3,-1,58.64,"38,718","1,312",71,5.41,18.33,-0.15,,,,,
2023/5/17,5288,27,0,28,55,4,,2,4,58.64,"38,718","1,314",60,4.57,114.29,-1.05,,,,,
2023/5/16,5288,2,0,14,16,3,,1,3,58.64,"38,718","1,328",28,2.11,211.11,3.27,,,,,
2023/5/15,5288,14,0,-2,12,2,,-1,2,58.64,"38,718","1,286",9,0.7,0,-0.54,,,,,
2023/5/12,5288,23,0,6,29,1,,1,1,58.64,"38,718","1,293",9,0.7,0,1.17,3.18,4.01,4.1,2.6,67.83
2023/5/11,5288,-125,0,0,-125,-4,,,-4,58.64,"38,718","1,278",9,0.7,12.5,-0.31,,,,,
2023/5/10,5288,-34,0,-4,-38,-3,,-1,-3,58.64,"38,718","1,282",8,0.62,166.67,-4.19,,,,,
2023/5/9,5288,-12,0,0,-12,-2,,,-2,58.64,"38,718","1,338",3,0.22,0,-0.37,,,,,
2023/5/8,5288,-5,0,-1,-6,-1,,-1,-1,58.64,"38,718","1,343",0,0,0,0.07,,,,,
2023/5/5,5288,5,0,0,5,1,,,1,58.64,"38,718","1,342",0,0,0,0.75,3.12,4.01,5.25,1.31,67.75
2023/5/4,5288,-7,0,4,-3,-7,,2,-5,58.64,"38,718","1,332",0,0,0,0.08,,,,,
2023/5/3,5288,-4,0,1,-3,-6,,1,-4,58.64,"38,718","1,331",0,0,0,0,,,,,
2023/5/2,5288,-4,0,0,-4,-5,,,-3,58.64,"38,718","1,331",0,0,0,-0.6,,,,,
2023/5/31,5289,-260,174,23,-63,-3,4,1,-3,13.57,"11,761","2,336",95,4.07,3.26,6.28,,,,,
2023/5/30,5289,-511,128,-40,-423,-2,3,-2,-2,13.57,"11,761","2,198",92,4.19,-6.12,3.48,,,,,
2023/5/29,5289,-742,164,-51,-629,-1,2,-1,-1,13.57,"11,761","2,124",98,4.61,-15.52,28.73,,,,,
2023/5/26,5289,151,48,230,429,1,1,1,1,13.57,"11,761","1,650",116,7.03,90.16,-20.21,11.78,6.13,5.07,3.19,33.78
2023/5/25,5289,-69,0,-9,-77,-2,,-2,-2,13.57,"11,761","2,068",61,2.95,8.93,1.87,,,,,
2023/5/24,5289,-94,0,-62,-156,-1,,-1,-1,13.57,"11,761","2,030",56,2.76,-12.5,4.1,,,,,
2023/5/23,5289,126,153,46,325,1,8,3,1,13.57,"11,761","1,950",64,3.28,-8.57,-5.06,,,,,
2023/5/22,5289,-798,97,43,-658,-1,7,2,-1,13.57,"11,761","2,054",70,3.41,2.94,10.08,,,,,
2023/5/19,5289,59,15,15,89,1,6,1,2,13.57,"11,761","1,866",68,3.64,0,2.64,11.33,5.96,5.79,3.19,33.98
2023/5/18,5289,-41,62,-19,2,-5,5,-2,1,13.57,"11,761","1,818",68,3.74,6.25,1.56,,,,,
2023/5/17,5289,-282,74,-36,-244,-4,4,-1,-1,13.57,"11,761","1,790",64,3.58,-5.88,2.58,,,,,
2023/5/16,5289,-66,439,33,406,-3,3,3,5,13.57,"11,761","1,745",68,3.9,-6.85,-9.26,,,,,
2023/5/15,5289,-34,60,3,29,-2,2,2,4,13.57,"11,761","1,923",73,3.8,-5.19,-2.48,,,,,
2023/5/12,5289,-138,297,109,268,-1,1,1,3,13.57,"11,761","1,972",77,3.9,-1.28,-2.47,11.2,6.74,5.09,3.05,34.07
2023/5/11,5289,108,0,-5,103,3,,-3,2,13.57,"11,761","2,022",78,3.86,0,0.15,,,,,
2023/5/10,5289,183,-48,-22,113,2,-2,-2,1,13.57,"11,761","2,019",78,3.86,14.71,1.05,,,,,
2023/5/9,5289,20,-70,-57,-107,1,-1,-1,-4,13.57,"11,761","1,998",68,3.4,-23.6,0.35,,,,,
2023/5/8,5289,-104,0,55,-49,-1,,1,-3,13.57,"11,761","1,991",89,4.47,2.3,-0.99,,,,,
2023/5/5,5289,39,-58,-27,-46,1,-2,-3,-2,13.57,"11,761","2,011",87,4.33,-14.71,0,12.81,4.8,5.84,3.03,34.25
2023/5/4,5289,-50,-39,-7,-96,-1,-1,-2,-1,13.57,"11,761","2,011",102,5.07,-7.27,2.92,,,,,
2023/5/3,5289,167,0,-30,137,1,,-1,1,13.57,"11,761","1,954",110,5.63,14.58,1.35,,,,,
2023/5/2,5289,-233,0,4,-229,-4,,1,-4,13.57,"11,761","1,928",96,4.98,6.67,6.58,,,,,
2023/5/31,5291,5,0,0,5,1,,,1,15.01,"6,144","5,880",0,0,0,-0.02,,,,,
2023/5/30,5291,-9,0,0,-9,-1,,,-1,15.01,"6,144","5,881",0,0,0,0.02,,,,,
2023/5/29,5291,1,0,0,1,1,,,1,15.01,"6,144","5,880",0,0,0,0.19,,,,,
2023/5/26,5291,-6,0,0,-6,-1,,,-1,15.01,"6,144","5,869",0,0,0,-0.05,11.47,8.13,8.05,6.53,29.93
2023/5/25,5291,3,0,0,3,2,,,2,15.01,"6,144","5,872",0,0,0,0.12,,,,,
2023/5/24,5291,1,0,0,1,1,,,1,15.01,"6,144","5,865",0,0,0,0.6,,,,,
2023/5/23,5291,-2,0,0,-2,-1,,,-1,15.01,"6,144","5,830",0,0,0,0.1,,,,,
