m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/11/30,8150,2023/12/8,1873896 ,1558359 ,20.25 ,-4.88 ,-1 ,19474717 ,21963236 ,-11.33 
2023/11/30,8155,2023/12/8,270852 ,260915 ,3.81 ,4.47 ,6 ,2612596 ,3199477 ,-18.34 
2023/11/30,8163,2023/12/6,2038357 ,2092152 ,-2.57 ,-7.35 ,-2 ,23971238 ,27261089 ,-12.07 
2023/11/30,8171,2023/12/6,90294 ,134711 ,-32.97 ,32.56 ,1 ,839422 ,1297350 ,-35.30 
2023/11/30,8176,2023/12/8,31370 ,35640 ,-11.98 ,-17.66 ,-2 ,389906 ,294030 ,32.61 
2023/11/30,8182,2023/12/8,287143 ,200456 ,43.24 ,18.70 ,1 ,2484550 ,2680239 ,-7.30 
2023/11/30,8183,2023/12/7,645247 ,644274 ,0.15 ,-2.37 ,-2 ,6148549 ,6283339 ,-2.15 
2023/11/30,8201,2023/12/8,28949 ,30683 ,-5.65 ,11.88 ,1 ,478498 ,566630 ,-15.55 
2023/11/30,8210,2023/12/8,1794060 ,780523 ,129.85 ,59.53 ,4 ,9436480 ,9467441 ,-0.33 
2023/11/30,8213,2023/12/8,1455325 ,1678083 ,-13.27 ,-3.27 ,-4 ,17633019 ,20447442 ,-13.76 
2023/11/30,8215,2023/12/4,1110981 ,1240384 ,-10.43 ,-25.80 ,-2 ,15912528 ,14328738 ,11.05 
2023/11/30,8222,2023/12/7,61682 ,39870 ,54.71 ,32.15 ,1 ,620009 ,421626 ,47.05 
2023/11/30,8227,2023/12/7,92317 ,76888 ,20.07 ,2.43 ,2 ,915575 ,891556 ,2.69 
2023/11/30,8234,2023/12/7,431970 ,762327 ,-43.34 ,23.84 ,1 ,5303732 ,7263373 ,-26.98 
2023/11/30,8240,2023/12/8,633728 ,742935 ,-14.70 ,-1.42 ,-3 ,6941661 ,8621139 ,-19.48 
2023/11/30,8249,2023/12/8,171257 ,404896 ,-57.70 ,8.49 ,1 ,2869123 ,3919124 ,-26.79 
2023/11/30,8255,2023/12/7,577259 ,397434 ,45.25 ,15.24 ,1 ,5099799 ,3823108 ,33.39 
2023/11/30,8261,2023/12/7,222508 ,239214 ,-6.98 ,-11.10 ,-3 ,2636845 ,3697694 ,-28.69 
2023/11/30,8271,2023/12/6,775819 ,704886 ,10.06 ,-5.26 ,-1 ,7077937 ,8188047 ,-13.56 
2023/11/30,8277,2023/12/8,16866 ,24540 ,-31.27 ,1.43 ,1 ,240084 ,319121 ,-24.77 
2023/11/30,8279,2023/12/8,155343 ,179217 ,-13.32 ,2.60 ,1 ,1682337 ,1759454 ,-4.38 
2023/11/30,8284,2023/12/8,253552 ,234408 ,8.17 ,4.97 ,2 ,2411909 ,2249763 ,7.21 
2023/11/30,8289,2023/12/8,116763 ,192440 ,-39.32 ,16.65 ,1 ,1460849 ,2219620 ,-34.18 
2023/11/30,8291,2023/12/8,850 ,3719 ,-77.14 ,-39.46 ,-1 ,35078 ,95503 ,-63.27 
2023/11/30,8299,2023/12/8,5407270 ,4082304 ,32.46 ,4.81 ,4 ,43039805 ,56254087 ,-23.49 
2023/11/30,8341,2023/12/8,286972 ,366837 ,-21.77 ,16.25 ,2 ,2956518 ,3538776 ,-16.45 
2023/11/30,8342,2023/12/7,149491 ,119261 ,25.35 ,11.70 ,2 ,1275358 ,1599073 ,-20.24 
2023/11/30,8349,2023/12/7,1141071 ,1050695 ,8.60 ,5.47 ,2 ,11035713 ,10551022 ,4.59 
2023/11/30,8354,2023/12/6,52008 ,51033 ,1.91 ,8.39 ,1 ,566141 ,626982 ,-9.70 
2023/11/30,8358,2023/12/8,583282 ,697459 ,-16.37 ,0.17 ,5 ,5584986 ,6705987 ,-16.72 
2023/11/30,8367,2023/12/6,233443 ,185659 ,25.74 ,18.27 ,5 ,2049065 ,2124361 ,-3.54 
2023/11/30,8374,2023/12/4,233308 ,289510 ,-19.41 ,2.11 ,1 ,2837447 ,3481053 ,-18.49 
2023/11/30,8383,2023/12/8,236568 ,359859 ,-34.26 ,69.58 ,1 ,2448581 ,3683850 ,-33.53 
2023/11/30,8390,2023/12/8,297481 ,364408 ,-18.37 ,14.91 ,1 ,3312643 ,3379086 ,-1.97 
2023/11/30,8401,2023/12/6,147577 ,159795 ,-7.65 ,15.13 ,2 ,1338268 ,1396739 ,-4.19 
2023/11/30,8403,2023/12/11,337809 ,283757 ,19.05 ,-1.63 ,-1 ,3485804 ,3822198 ,-8.80 
2023/11/30,8404,2023/12/6,473597 ,458183 ,3.36 ,3.15 ,1 ,4838820 ,7625338 ,-36.54 
2023/11/30,8409,2023/12/6,18988 ,11360 ,67.15 ,63.93 ,1 ,139370 ,307282 ,-54.64 
2023/11/30,8410,2023/12/7,104494 ,83327 ,25.40 ,24.18 ,1 ,1082858 ,968278 ,11.83 
2023/11/30,8411,2023/12/8,700437 ,739347 ,-5.26 ,23.39 ,1 ,7379923 ,7773382 ,-5.06 
2023/11/30,8415,2023/12/8,1884441 ,1989965 ,-5.30 ,-11.22 ,-1 ,23067504 ,24290189 ,-5.03 
2023/11/30,8416,2023/12/8,138420 ,120876 ,14.51 ,37.35 ,1 ,1210286 ,1171643 ,3.30 
2023/11/30,8418,2023/12/11,128030 ,122687 ,4.35 ,-28.16 ,-1 ,1494492 ,1386505 ,7.79 
2023/11/30,8420,2023/12/7,23102 ,340907 ,-93.22 ,91.94 ,1 ,2811169 ,3231724 ,-13.01 
2023/11/30,8421,2023/12/8,101859 ,104010 ,-2.07 ,-4.71 ,-1 ,1081647 ,1160866 ,-6.82 
2023/11/30,8422,2023/12/6,382583 ,536401 ,-28.68 ,14.71 ,4 ,3931900 ,4778346 ,-17.71 
2023/11/30,8423,2023/12/8,26376 ,25426 ,3.74 ,-6.18 ,-3 ,300286 ,293866 ,2.18 
2023/11/30,8424,2023/12/8,85018 ,77358 ,9.90 ,14.23 ,2 ,871220 ,952105 ,-8.50 
2023/11/30,8426,2023/12/8,397450 ,200410 ,98.32 ,38.42 ,1 ,2589418 ,1507810 ,71.73 
2023/11/30,8429,2023/12/11,28184 ,8134 ,246.50 ,-4.15 ,-1 ,184211 ,203408 ,-9.44 
2023/11/30,8431,2023/12/11,77198 ,67583 ,14.23 ,-10.12 ,-1 ,852836 ,1066790 ,-20.06 
2023/11/30,8432,2023/12/5,43490 ,38986 ,11.55 ,4.28 ,1 ,453071 ,418768 ,8.19 
2023/11/30,8433,2023/12/8,344636 ,242094 ,42.36 ,9.24 ,2 ,3091897 ,2819407 ,9.66 
2023/11/30,8435,2023/12/6,50765 ,63242 ,-19.73 ,-4.85 ,-3 ,641029 ,699702 ,-8.39 
2023/11/30,8436,2023/12/8,641719 ,640546 ,0.18 ,-4.19 ,-3 ,7361481 ,6828712 ,7.80 
2023/11/30,8437,2023/12/8,29675 ,35802 ,-17.11 ,-5.39 ,-2 ,368633 ,524784 ,-29.76 
2023/11/30,8438,2023/12/7,243356 ,273854 ,-11.14 ,-7.15 ,-1 ,2800217 ,3463944 ,-19.16 
2023/11/30,8440,2023/12/6,82579 ,76256 ,8.29 ,7.19 ,1 ,831213 ,794979 ,4.56 
2023/11/30,8442,2023/12/7,641587 ,712442 ,-9.95 ,0.20 ,1 ,7307691 ,7904275 ,-7.55 
2023/11/30,8443,2023/12/8,95888 ,108105 ,-11.30 ,1.12 ,1 ,1078608 ,1125604 ,-4.18 
2023/11/30,8444,2023/12/8,468109 ,269758 ,73.53 ,1.94 ,5 ,4213955 ,3534704 ,19.22 
2023/11/30,8446,2023/12/7,135780 ,77256 ,75.75 ,53.09 ,2 ,1044929 ,817882 ,27.76 
2023/11/30,8450,2023/12/11,27416 ,33631 ,-18.48 ,3.00 ,2 ,290800 ,361361 ,-19.53 
2023/11/30,8454,2023/12/11,15158466 ,14537524 ,4.27 ,90.83 ,1 ,99509217 ,93876346 ,6.00 
2023/11/30,8455,2023/12/8,111904 ,120681 ,-7.27 ,-7.11 ,-2 ,1379097 ,1323996 ,4.16 
2023/11/30,8462,2023/12/11,384300 ,315256 ,21.90 ,1.12 ,2 ,3915093 ,3285040 ,19.18 
2023/11/30,8463,2023/12/8,560756 ,482757 ,16.16 ,20.24 ,1 ,4906936 ,3778372 ,29.87 
2023/11/30,8464,2023/12/8,2496696 ,2016514 ,23.81 ,5.67 ,2 ,24537294 ,26550144 ,-7.58 
2023/11/30,8466,2023/12/4,242358 ,190162 ,27.45 ,34.30 ,1 ,2465648 ,3118826 ,-20.94 
2023/11/30,8467,2023/12/8,204168 ,146896 ,38.99 ,38.52 ,1 ,1844646 ,1823170 ,1.18 
2023/11/30,8472,2023/12/11,43660 ,35749 ,22.13 ,32.06 ,1 ,348702 ,294181 ,18.53 
2023/11/30,8473,2023/12/8,300945 ,374231 ,-19.58 ,19.82 ,1 ,3382548 ,3502973 ,-3.44 
2023/11/30,8476,2023/12/8,105214 ,451207 ,-76.68 ,124.90 ,1 ,1421786 ,2499705 ,-43.12 
2023/11/30,8477,2023/12/11,127406 ,176770 ,-27.93 ,21.22 ,1 ,1213430 ,2189683 ,-44.58 
2023/11/30,8478,2023/12/8,608245 ,428822 ,41.84 ,50.38 ,1 ,5700750 ,4989900 ,14.25 
2023/11/30,8481,2023/12/8,91431 ,114821 ,-20.37 ,24.13 ,1 ,913842 ,1367646 ,-33.18 
2023/11/30,8482,2023/12/11,251311 ,399426 ,-37.08 ,-13.91 ,-2 ,3290385 ,4764534 ,-30.94 
2023/11/30,8488,2023/12/8,330537 ,364729 ,-9.37 ,8.22 ,1 ,3447927 ,3569741 ,-3.41 
2023/11/30,8489,2023/12/11,118363 ,107884 ,9.71 ,2.63 ,2 ,1229284 ,1147394 ,7.14 
2023/11/30,8499,2023/12/11,161104 ,156684 ,2.82 ,14.34 ,1 ,1681727 ,2161111 ,-22.18 
2023/11/30,8905,2023/12/8,170525 ,185981 ,-8.31 ,-18.84 ,-2 ,2650502 ,1843936 ,43.74 
2023/11/30,8906,2023/12/8,18960 ,23572 ,-19.57 ,15.77 ,1 ,193830 ,211836 ,-8.50 
2023/11/30,8908,2023/12/8,574458 ,573779 ,0.12 ,10.30 ,1 ,6325477 ,6544412 ,-3.35 
2023/11/30,8916,2023/12/8,444512 ,753671 ,-41.02 ,-7.12 ,-6 ,7322314 ,9814835 ,-25.40 
2023/11/30,8917,2023/12/8,216111 ,212182 ,1.85 ,5.04 ,2 ,2362338 ,2314342 ,2.07 
2023/11/30,8921,2023/12/7,59686 ,62985 ,-5.24 ,-2.47 ,-1 ,603878 ,586666 ,2.93 
2023/11/30,8923,2023/12/11,33849 ,42521 ,-20.39 ,-26.44 ,-1 ,388117 ,422860 ,-8.22 
2023/11/30,8924,2023/12/8,363790 ,800311 ,-54.54 ,12.40 ,2 ,3974221 ,7092033 ,-43.96 
2023/11/30,8926,2023/12/8,542578 ,745633 ,-27.23 ,66.55 ,1 ,4803596 ,3688535 ,30.23 
2023/11/30,8927,2023/12/8,673332 ,570430 ,18.04 ,-2.11 ,-2 ,7025996 ,6153579 ,14.18 
2023/11/30,8928,2023/12/8,373461 ,413493 ,-9.68 ,89.56 ,3 ,2228842 ,2942038 ,-24.24 
2023/11/30,8929,2023/12/8,66127 ,51284 ,28.94 ,5.45 ,2 ,630738 ,640378 ,-1.51 
2023/11/30,8930,2023/12/6,146199 ,116614 ,25.37 ,13.36 ,2 ,1379993 ,1189950 ,15.97 
2023/11/30,8931,2023/12/7,199549 ,306234 ,-34.84 ,-1.42 ,-3 ,2509073 ,2561232 ,-2.04 
2023/11/30,8932,2023/12/8,105257 ,34529 ,204.84 ,46.14 ,1 ,897710 ,769715 ,16.63 
2023/11/30,8933,2023/12/8,267827 ,496854 ,-46.10 ,-9.53 ,-2 ,3389209 ,5033429 ,-32.67 
2023/11/30,8935,2023/12/8,50933 ,62975 ,-19.12 ,45.47 ,1 ,549180 ,879198 ,-37.54 
2023/11/30,8936,2023/12/11,418080 ,335638 ,24.56 ,4.00 ,3 ,3615252 ,3459848 ,4.49 
2023/11/30,8937,2023/12/7,7735 ,12077 ,-35.95 ,-9.42 ,-1 ,151170 ,208082 ,-27.35 
2023/11/30,8938,2023/12/7,1368722 ,2000576 ,-31.58 ,43.44 ,3 ,12995741 ,19247013 ,-32.48 
2023/11/30,8940,2023/12/5,159205 ,117854 ,35.09 ,0.36 ,3 ,1339157 ,810580 ,65.21 
2023/11/30,8941,2023/12/8,255824 ,213377 ,19.89 ,-16.12 ,-1 ,2652208 ,3087783 ,-14.11 
2023/11/30,8942,2023/12/5,280415 ,345862 ,-18.92 ,-25.99 ,-4 ,5274977 ,5385757 ,-2.06 
2023/11/30,8996,2023/12/8,339390 ,308885 ,9.88 ,19.09 ,1 ,4050417 ,2530363 ,60.07 
2023/11/30,9105,2023/12/8,13406590 ,14613221 ,-8.26 ,5.25 ,3 ,124629871 ,132669161 ,-6.06 
2023/11/30,912000,2023/12/11,143369 ,214034 ,-33.02 ,-2.53 ,-1 ,1879288 ,2168856 ,-13.35 
2023/11/30,9802,2023/12/8,1376066 ,2052537 ,-32.96 ,17.53 ,2 ,15759547 ,21971441 ,-28.27 
2023/11/30,9902,2023/12/8,43010 ,48439 ,-11.21 ,121.59 ,1 ,166163 ,142167 ,16.88 
2023/11/30,9904,2023/12/11,20152446 ,20195494 ,-0.21 ,-2.58 ,-1 ,226593662 ,248421482 ,-8.79 
2023/11/30,9905,2023/12/8,498665 ,537695 ,-7.26 ,-5.41 ,-3 ,7826095 ,8137250 ,-3.82 
2023/11/30,9906,2023/12/8,25874 ,57874 ,-55.29 ,-38.23 ,-1 ,3684281 ,2731407 ,34.89 
2023/11/30,9907,2023/12/8,2445604 ,2572870 ,-4.95 ,2.61 ,1 ,32109892 ,39930835 ,-19.59 
2023/11/30,9908,2023/12/11,278265 ,282223 ,-1.40 ,-3.07 ,-1 ,3055319 ,2997026 ,1.95 
2023/11/30,9910,2023/12/8,7328552 ,7029400 ,4.26 ,-6.53 ,-1 ,78399212 ,88407505 ,-11.32 
2023/11/30,9911,2023/12/7,763735 ,733306 ,4.15 ,6.19 ,1 ,7451245 ,7404916 ,0.63 
2023/11/30,9912,2023/12/8,46208 ,42155 ,9.61 ,9.18 ,1 ,472634 ,540334 ,-12.53 
2023/11/30,9914,2023/12/11,1581181 ,3662886 ,-56.83 ,3.71 ,1 ,25635734 ,33414114 ,-23.28 
2023/11/30,9917,2023/12/8,1493047 ,1358294 ,9.92 ,2.87 ,2 ,15569237 ,13967627 ,11.47 
2023/11/30,9918,2023/12/8,158742 ,154604 ,2.68 ,11.06 ,2 ,1763448 ,1757360 ,0.35 
2023/11/30,9919,2023/12/11,211877 ,267856 ,-20.90 ,-13.88 ,-2 ,2725422 ,3093908 ,-11.91 
2023/11/30,9921,2023/12/8,5469364 ,7606546 ,-28.10 ,4.94 ,1 ,72779890 ,86427587 ,-15.79 
2023/11/30,9924,2023/12/8,827312 ,733613 ,12.77 ,-3.74 ,-2 ,8239144 ,8873077 ,-7.14 
2023/11/30,9925,2023/12/8,638992 ,649944 ,-1.69 ,1.59 ,1 ,7080573 ,7014053 ,0.95 
2023/11/30,9926,2023/12/8,171814 ,164863 ,4.22 ,-6.53 ,-1 ,2076679 ,2036996 ,1.95 
2023/11/30,9927,2023/12/8,899312 ,634619 ,41.71 ,8.52 ,2 ,8522012 ,8427213 ,1.12 
2023/11/30,9928,2023/12/7,103135 ,92783 ,11.16 ,15.02 ,4 ,858278 ,785238 ,9.30 
2023/11/30,9929,2023/12/7,75856 ,68494 ,10.75 ,10.83 ,2 ,637275 ,537216 ,18.63 
2023/11/30,9930,2023/12/8,1057398 ,901581 ,17.28 ,10.03 ,1 ,11335544 ,10383287 ,9.17 
2023/11/30,9931,2023/12/8,100727 ,101761 ,-1.02 ,0.03 ,2 ,1122314 ,1137369 ,-1.32 
2023/11/30,9933,2023/12/5,9383017 ,8490316 ,10.51 ,-4.10 ,-2 ,92824022 ,85005173 ,9.20 
2023/11/30,9934,2023/12/11,1534066 ,1678333 ,-8.60 ,-4.08 ,-1 ,17147492 ,18666487 ,-8.14 
2023/11/30,9935,2023/12/8,413671 ,333567 ,24.01 ,-19.61 ,-1 ,4189673 ,4864182 ,-13.87 
2023/11/30,9937,2023/12/7,2043863 ,2012349 ,1.57 ,-2.04 ,-3 ,22473057 ,22065742 ,1.85 
2023/11/30,9938,2023/12/6,1076575 ,1031162 ,4.40 ,1.74 ,1 ,11422819 ,15431437 ,-25.98 
2023/11/30,9939,2023/12/8,1888793 ,1808977 ,4.41 ,-3.91 ,-3 ,24510312 ,22917408 ,6.95 
2023/11/30,9940,2023/12/8,1189615 ,774266 ,53.64 ,6.50 ,2 ,13114431 ,11721921 ,11.88 
2023/11/30,9941,2023/12/8,3593905 ,3296444 ,9.02 ,1.05 ,2 ,38025086 ,33255784 ,14.34 
2023/11/30,9942,2023/12/8,376823 ,408247 ,-7.70 ,-4.22 ,-3 ,4430848 ,3781063 ,17.19 
2023/11/30,9943,2023/12/8,187451 ,208964 ,-10.30 ,-16.45 ,-1 ,2530390 ,2120489 ,19.33 
2023/11/30,9944,2023/12/9,155920 ,191329 ,-18.51 ,7.82 ,2 ,1941377 ,2430290 ,-20.12 
2023/11/30,9945,2023/12/11,2653061 ,2747255 ,-3.43 ,-13.39 ,-1 ,24362814 ,26840362 ,-9.23 
2023/11/30,9946,2023/12/6,105001 ,133308 ,-21.23 ,-5.59 ,-1 ,818436 ,2246901 ,-63.57 
2023/11/30,9949,2023/12/8,17917 ,18859 ,-4.99 ,-3.40 ,-1 ,155066 ,181911 ,-14.76 
2023/11/30,9950,2023/12/11,173879 ,214236 ,-18.84 ,-26.51 ,-2 ,2700031 ,2008259 ,34.45 
2023/11/30,9951,2023/12/11,519328 ,500111 ,3.84 ,5.43 ,4 ,4753604 ,4343238 ,9.45 
2023/11/30,9955,2023/12/8,86398 ,91270 ,-5.34 ,-13.52 ,-1 ,1050848 ,1077891 ,-2.51 
2023/11/30,9958,2023/12/8,1546059 ,944060 ,63.77 ,19.48 ,4 ,12379187 ,8133269 ,52.20 
2023/11/30,9960,2023/12/8,92299 ,96570 ,-4.42 ,14.57 ,2 ,750763 ,890176 ,-15.66 
2023/11/30,9962,2023/12/6,275411 ,308663 ,-10.77 ,17.19 ,1 ,3067149 ,3145132 ,-2.48 
2023/10/31,1101,2023/11/10,9371746 ,11368096 ,-17.56 ,7.29 ,1 ,90313749 ,90710057 ,-0.44 
2023/10/31,1102,2023/11/10,6706168 ,7601097 ,-11.77 ,0.21 ,2 ,66945254 ,73697894 ,-9.16 
2023/10/31,1103,2023/11/10,257343 ,209429 ,22.88 ,10.46 ,1 ,2372574 ,1803252 ,31.57 
2023/10/31,1104,2023/11/10,654514 ,634981 ,3.08 ,5.81 ,2 ,6282268 ,5698929 ,10.24 
2023/10/31,1108,2023/11/7,451146 ,401202 ,12.45 ,11.62 ,1 ,4141653 ,3347381 ,23.73 
2023/10/31,1109,2023/11/10,531941 ,527209 ,0.90 ,8.35 ,1 ,5157727 ,5202650 ,-0.86 
2023/10/31,1110,2023/11/10,191120 ,197515 ,-3.24 ,12.85 ,2 ,1832642 ,1428523 ,28.29 
2023/10/31,1201,2023/11/9,1894929 ,1719108 ,10.23 ,-2.56 ,-2 ,17885259 ,16933521 ,5.62 
2023/10/31,1203,2023/11/10,504360 ,534997 ,-5.73 ,-7.33 ,-2 ,5223257 ,5231391 ,-0.16 
2023/10/31,1210,2023/11/10,8992288 ,10031178 ,-10.36 ,-3.22 ,-2 ,92145772 ,92807833 ,-0.71 
2023/10/31,1213,2023/11/8,403 ,30818 ,-98.69 ,106.79 ,1 ,110319 ,328870 ,-66.46 
2023/10/31,1215,2023/11/10,2382360 ,2364883 ,0.74 ,-2.25 ,-2 ,24332804 ,23615890 ,3.04 
2023/10/31,1216,2023/11/10,49801476 ,42927337 ,16.01 ,-6.68 ,-2 ,483652868 ,439427488 ,10.06 
2023/10/31,1217,2023/11/10,323973 ,316358 ,2.41 ,-33.25 ,-2 ,4280118 ,4160219 ,2.88 
2023/10/31,1218,2023/11/10,893674 ,845561 ,5.69 ,-16.51 ,-2 ,9479640 ,9329439 ,1.61 
2023/10/31,1219,2023/11/10,1280865 ,1443910 ,-11.29 ,-2.28 ,-3 ,13680823 ,14087578 ,-2.89 
2023/10/31,1220,2023/11/8,289053 ,334007 ,-13.46 ,-2.23 ,-2 ,2643847 ,2888952 ,-8.48 
2023/10/31,1225,2023/11/10,1212955 ,1291928 ,-6.11 ,2.42 ,1 ,12125626 ,12536537 ,-3.28 
2023/10/31,1227,2023/11/10,2027434 ,2182437 ,-7.10 ,-34.95 ,-1 ,22157069 ,22581976 ,-1.88 
2023/10/31,1229,2023/11/10,1200893 ,908917 ,32.12 ,39.44 ,1 ,10487622 ,10155633 ,3.27 
2023/10/31,1231,2023/11/9,874442 ,866871 ,0.87 ,9.83 ,1 ,8863900 ,8629827 ,2.71 
2023/10/31,1232,2023/11/9,1922344 ,2198870 ,-12.58 ,2.58 ,1 ,19630101 ,19886821 ,-1.29 
2023/10/31,1233,2023/11/8,175783 ,149886 ,17.28 ,-7.25 ,-1 ,1746182 ,1477243 ,18.21 
2023/10/31,1234,2023/11/10,960839 ,817431 ,17.54 ,-5.54 ,-2 ,8924963 ,7782622 ,14.68 
2023/10/31,1235,2023/11/10,3323 ,3211 ,3.49 ,-49.17 ,-2 ,36033 ,52054 ,-30.78 
2023/10/31,1236,2023/11/8,125408 ,137410 ,-8.73 ,-43.54 ,-1 ,1546837 ,1598527 ,-3.23 
2023/10/31,1240,2023/11/10,245925 ,312492 ,-21.30 ,10.10 ,1 ,2371277 ,2774635 ,-14.54 
2023/10/31,1256,2023/11/3,222574 ,142872 ,55.79 ,-49.87 ,-3 ,4126970 ,3579871 ,15.28 
2023/10/31,1259,2023/11/10,505925 ,481302 ,5.12 ,-2.22 ,-3 ,5032272 ,4750492 ,5.93 
2023/10/31,1264,2023/11/8,458599 ,437074 ,4.92 ,-14.74 ,-1 ,4666406 ,4203226 ,11.02 
2023/10/31,1268,2023/11/10,402771 ,353050 ,14.08 ,-1.83 ,-1 ,4012263 ,2966884 ,35.23 
2023/10/31,1301,2023/11/7,16306347 ,17040281 ,-4.31 ,-1.70 ,-2 ,167702279 ,217621552 ,-22.94 
2023/10/31,1303,2023/11/7,21722488 ,26628431 ,-18.42 ,-1.89 ,-2 ,218485874 ,306041011 ,-28.61 
2023/10/31,1304,2023/11/7,4296205 ,5068232 ,-15.23 ,-4.67 ,-2 ,43733211 ,56359289 ,-22.40 
2023/10/31,1305,2023/11/7,1046806 ,1086250 ,-3.63 ,8.29 ,1 ,11532707 ,15217174 ,-24.21 
2023/10/31,1307,2023/11/7,837011 ,816520 ,2.51 ,-0.14 ,-2 ,8508620 ,9199420 ,-7.51 
2023/10/31,1308,2023/11/7,538938 ,879815 ,-38.74 ,-5.89 ,-2 ,5578499 ,8190718 ,-31.89 
2023/10/31,1309,2023/11/6,1451953 ,1299689 ,11.72 ,-2.67 ,-1 ,12597827 ,15538125 ,-18.92 
2023/10/31,1310,2023/11/10,891484 ,765461 ,16.46 ,10.54 ,1 ,7836675 ,11164151 ,-29.81 
2023/10/31,1312,2023/11/10,1298379 ,1387943 ,-6.45 ,-4.96 ,-1 ,13283370 ,15622619 ,-14.97 
2023/10/31,1313,2023/11/7,6323633 ,5073138 ,24.65 ,-10.47 ,-1 ,59831110 ,61544093 ,-2.78 
2023/10/31,1314,2023/11/10,2237466 ,1455340 ,53.74 ,6.03 ,1 ,21277065 ,22599178 ,-5.85 
2023/10/31,1315,2023/11/10,136905 ,210962 ,-35.10 ,1.96 ,1 ,1829938 ,2269366 ,-19.36 
2023/10/31,1316,2023/11/10,37856 ,185272 ,-79.57 ,-51.23 ,-1 ,700292 ,2101066 ,-66.67 
2023/10/31,1319,2023/11/7,2125831 ,1793527 ,18.53 ,-1.41 ,-1 ,19429360 ,17763605 ,9.38 
2023/10/31,1321,2023/11/8,321339 ,428190 ,-24.95 ,-10.20 ,-2 ,3929634 ,5611951 ,-29.98 
2023/10/31,1323,2023/11/10,283758 ,319037 ,-11.06 ,2.05 ,1 ,2790179 ,3172771 ,-12.06 
2023/10/31,1324,2023/11/10,90322 ,72801 ,24.07 ,16.38 ,2 ,788562 ,811871 ,-2.87 
2023/10/31,1325,2023/11/10,30260 ,33874 ,-10.67 ,-4.82 ,-5 ,340187 ,471399 ,-27.83 
2023/10/31,1326,2023/11/7,30166153 ,30444806 ,-0.92 ,-2.68 ,-1 ,275187944 ,324373574 ,-15.16 
2023/10/31,1336,2023/11/10,190371 ,299080 ,-36.35 ,-12.57 ,-1 ,1953361 ,2210952 ,-11.65 
2023/10/31,1337,2023/11/9,75105 ,48082 ,56.20 ,13.04 ,1 ,615445 ,516971 ,19.05 
2023/10/31,1338,2023/11/9,467678 ,601039 ,-22.19 ,-6.76 ,-2 ,4660222 ,6283953 ,-25.84 
2023/10/31,1339,2023/11/9,190165 ,170130 ,11.78 ,16.07 ,1 ,1695287 ,1687801 ,0.44 
2023/10/31,1340,2023/11/8,59538 ,41769 ,42.54 ,22.37 ,1 ,490939 ,402012 ,22.12 
2023/10/31,1341,2023/11/9,227573 ,223036 ,2.03 ,2.81 ,2 ,2107121 ,2540047 ,-17.04 
2023/10/31,1342,2023/11/6,202304 ,194665 ,3.92 ,-15.93 ,-1 ,2118423 ,2095927 ,1.07 
2023/10/31,1402,2023/11/10,22437543 ,22391824 ,0.20 ,-3.13 ,-1 ,212701845 ,222273455 ,-4.31 
2023/10/31,1409,2023/11/10,3253929 ,3487325 ,-6.69 ,-15.04 ,-1 ,33011334 ,40230279 ,-17.94 
2023/10/31,1410,2023/11/10,18540 ,35487 ,-47.76 ,13.24 ,1 ,184553 ,327988 ,-43.73 
2023/10/31,1413,2023/11/9,222728 ,245129 ,-9.14 ,10.09 ,3 ,1673038 ,2746187 ,-39.08 
2023/10/31,1414,2023/11/6,46067 ,46849 ,-1.67 ,-5.50 ,-2 ,467886 ,594773 ,-21.33 
2023/10/31,1416,2023/11/9,24959 ,16958 ,47.18 ,-1.42 ,-1 ,237213 ,214040 ,10.83 
2023/10/31,1417,2023/11/8,112364 ,137357 ,-18.20 ,19.49 ,1 ,1229425 ,1240940 ,-0.93 
2023/10/31,1418,2023/11/10,258 ,1761 ,-85.35 ,-77.31 ,-1 ,17255 ,13421 ,28.57 
2023/10/31,1419,2023/11/10,327793 ,357743 ,-8.37 ,-1.89 ,-1 ,2656250 ,2753058 ,-3.52 
2023/10/31,1423,2023/11/9,9973 ,9328 ,6.91 ,50.26 ,1 ,101248 ,145554 ,-30.44 
2023/10/31,1432,2023/11/8,111903 ,100705 ,11.12 ,4.53 ,1 ,1118157 ,911724 ,22.64 
2023/10/31,1434,2023/11/6,2217809 ,2626721 ,-15.57 ,-7.87 ,-2 ,24242947 ,29572005 ,-18.02 
2023/10/31,1435,2023/11/7,637 ,988 ,-35.53 ,-5.77 ,-3 ,7250 ,11280 ,-35.73 
2023/10/31,1436,2023/11/6,860396 ,413976 ,107.84 ,1292.97 ,1 ,1157727 ,3656991 ,-68.34 
2023/10/31,1437,2023/11/3,65565 ,57437 ,14.15 ,-48.11 ,-1 ,742200 ,663209 ,11.91 
2023/10/31,1438,2023/11/10,0 ,196 ,-100.00 ,0.00 ,0 ,299747 ,455911 ,-34.25 
2023/10/31,1439,2023/11/10,15892 ,16811 ,-5.47 ,221.64 ,1 ,163333 ,472259 ,-65.41 
