date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/6/30,2892,"-2,272",26,58,"-2,188",-2,1,7,-5,18.99,"2,511,079","1,297",81,6.25,0,0.62,3.66,1.73,1.16,0.86,66.27
2023/6/29,2892,"-1,302","-1,567",328,"-2,541",-1,-3,6,-4,18.99,"2,511,079","1,289",81,6.28,-1.22,-0.54,,,,,
2023/6/28,2892,505,"-3,493",301,"-2,687",1,-2,5,-3,18.99,"2,511,079","1,296",82,6.33,-1.2,0.54,,,,,
2023/6/27,2892,-631,-543,283,-890,-2,-1,4,-2,18.99,"2,511,079","1,289",83,6.44,1.22,0.23,,,,,
2023/6/26,2892,"-1,820",12,123,"-1,685",-1,1,3,-1,18.99,"2,511,079","1,286",82,6.38,0,-0.77,,,,,
2023/6/21,2892,"1,207",-465,280,"1,023",2,-25,2,1,18.99,"2,511,079","1,296",82,6.33,0,-1.52,3.65,1.75,1.16,0.85,66.32
2023/6/20,2892,497,"-1,186",141,-547,1,-24,1,-5,18.99,"2,511,079","1,316",82,6.23,-1.2,-0.3,,,,,
2023/6/19,2892,-429,-160,-155,-744,-4,-23,-1,-4,18.99,"2,511,079","1,320",83,6.29,3.75,-1.42,,,,,
2023/6/16,2892,"-2,605","-4,078",314,"-6,369",-3,-22,1,-3,18.99,"2,511,079","1,339",80,5.97,0,1.59,,,,,
2023/6/15,2892,"-5,277","-1,125",-52,"-6,454",-2,-21,-1,-2,18.99,"2,511,079","1,318",80,6.07,-1.23,1.7,,,,,
2023/6/14,2892,-965,-321,277,"-1,009",-1,-20,2,-1,18.99,"2,511,079","1,296",81,6.25,-20.59,-0.61,,,,,
2023/6/13,2892,"2,489","-1,499",594,"1,584",3,-19,1,3,18.99,"2,511,079","1,304",102,7.82,2,0,,,,,
2023/6/12,2892,"3,194","-1,377",-269,"1,548",2,-18,-1,2,18.99,"2,511,079","1,304",100,7.67,-3.85,-2.76,,,,,
2023/6/9,2892,513,-58,97,552,1,-17,1,1,18.99,"2,511,079","1,341",104,7.76,0.97,0.15,3.63,1.77,1.14,0.87,66.38
2023/6/8,2892,-284,-105,-9,-398,-1,-16,-1,-1,18.99,"2,511,079","1,339",103,7.69,-1.9,-0.22,,,,,
2023/6/7,2892,"2,283",-100,105,"2,288",3,-15,2,2,18.99,"2,511,079","1,342",105,7.82,0,-3.8,,,,,
2023/6/6,2892,"2,525",-77,50,"2,498",2,-14,1,1,18.99,"2,511,079","1,395",105,7.53,1.94,-3.79,,,,,
2023/6/5,2892,425,"-1,277",-787,"-1,639",1,-13,-3,-4,18.99,"2,511,079","1,450",103,7.1,0.98,-2.68,,,,,
2023/6/2,2892,"-4,537","-1,401",-64,"-6,002",-3,-12,-2,-3,18.99,"2,511,079","1,490",102,6.85,-19.69,8.05,3.61,1.78,1.13,0.9,66.41
2023/6/1,2892,"-17,226","-1,326",-770,"-19,321",-2,-11,-1,-2,18.99,"2,511,079","1,379",127,9.21,29.59,21.07,,,,,
2023/6/30,2897,"2,216",0,11,"2,227",2,,7,2,27.38,"748,551","7,477",426,5.7,0,1.73,2.36,1.85,0.84,0.61,83.01
2023/6/29,2897,207,3,133,343,1,2,6,1,27.38,"748,551","7,350",426,5.8,0,-2.17,,,,,
2023/6/28,2897,-309,6,90,-213,-3,1,5,-3,27.38,"748,551","7,513",426,5.67,-0.23,-0.28,,,,,
2023/6/27,2897,-641,0,80,-561,-2,,4,-2,27.38,"748,551","7,534",427,5.67,0.23,-0.05,,,,,
2023/6/26,2897,-181,4,97,-80,-1,1,3,-1,27.38,"748,551","7,538",426,5.65,0,0.71,,,,,
2023/6/21,2897,101,0,4,105,1,,2,1,27.38,"748,551","7,485",426,5.69,-0.93,-0.56,2.38,1.74,0.81,0.62,83.21
2023/6/20,2897,-826,4,20,-802,-5,2,1,-4,27.38,"748,551","7,527",430,5.71,0,0.21,,,,,
2023/6/19,2897,-218,2,-19,-235,-4,1,-1,-3,27.38,"748,551","7,511",430,5.72,0,1.17,,,,,
2023/6/16,2897,"-1,046",0,78,-968,-3,,1,-2,27.38,"748,551","7,424",430,5.79,0,0.72,,,,,
2023/6/15,2897,-400,0,0,-400,-2,,,-1,27.38,"748,551","7,371",430,5.83,0,-1.92,,,,,
2023/6/14,2897,-70,0,76,6,-1,,2,2,27.38,"748,551","7,515",430,5.72,0,2.26,,,,,
2023/6/13,2897,137,0,155,292,1,,1,1,27.38,"748,551","7,349",430,5.85,0,-10.7,,,,,
2023/6/12,2897,-856,0,-50,-906,-1,,-1,-1,27.38,"748,551","8,230",430,5.22,0,1.18,,,,,
2023/6/9,2897,67,0,0,67,1,,,1,27.38,"748,551","8,134",430,5.29,0,0.3,2.29,1.65,0.85,0.62,83.47
2023/6/8,2897,-33,0,0,-33,-1,,,-1,27.38,"748,551","8,110",430,5.3,0,0.55,,,,,
2023/6/7,2897,53,0,15,68,1,,1,1,27.38,"748,551","8,066",430,5.33,0,0.57,,,,,
2023/6/6,2897,-12,0,-19,-31,-1,,-1,-1,27.38,"748,551","8,020",430,5.36,0,-0.09,,,,,
2023/6/5,2897,874,0,23,897,2,,2,2,27.38,"748,551","8,027",430,5.36,-20.37,2.01,,,,,
2023/6/2,2897,686,5,24,715,1,3,1,1,27.38,"748,551","7,869",540,6.86,0,2.19,2.35,1.56,0.82,0.52,83.59
2023/6/1,2897,-203,268,-109,-44,-1,2,-1,-1,27.38,"748,551","7,700",540,7.01,0,-3.06,,,,,
2023/6/30,2901,2,0,0,2,2,,,2,57.82,"42,231",968,0,0,0,-0.1,2.57,7.23,2.97,1.28,70.3
2023/6/29,2901,1,0,5,6,1,,1,1,57.82,"42,231",969,0,0,0,-1.62,,,,,
2023/6/28,2901,0,0,-2,-2,,,-1,-2,57.82,"42,231",985,0,0,0,-0.1,,,,,
2023/6/27,2901,-2,0,0,-2,-1,,,-1,57.82,"42,231",986,0,0,0,-1.3,,,,,
2023/6/26,2901,2,0,32,34,2,,1,4,57.82,"42,231",999,0,0,0,-0.4,,,,,
2023/6/21,2901,23,0,0,23,1,,,3,57.82,"42,231","1,003",0,0,0,-2.62,2.64,7.22,2.97,1.28,70.28
2023/6/20,2901,-6,0,9,3,-1,,2,2,57.82,"42,231","1,030",0,0,0,2.69,,,,,
2023/6/19,2901,41,0,3,44,2,,1,1,57.82,"42,231","1,003",0,0,0,-1.96,,,,,
2023/6/16,2901,1,0,-1,0,1,,-2,,57.82,"42,231","1,023",0,0,0,0.49,,,,,
2023/6/15,2901,-3,0,-2,-5,-1,,-1,-1,57.82,"42,231","1,018",0,0,0,0,,,,,
2023/6/14,2901,11,0,3,14,1,,3,3,57.82,"42,231","1,018",0,0,-100,0,,,,,
2023/6/13,2901,-2,0,6,4,-1,,2,2,57.82,"42,231","1,018",1,0.1,0,0.39,,,,,
2023/6/12,2901,7,0,4,11,1,,1,1,57.82,"42,231","1,014",1,0.1,-66.67,-0.59,,,,,
2023/6/9,2901,0,0,0,0,,,,,57.82,"42,231","1,020",3,0.29,50,1.8,2.57,7.2,2.96,1.28,70.25
2023/6/8,2901,11,0,12,23,1,,1,1,57.82,"42,231","1,002",2,0.2,-33.33,-2.05,,,,,
2023/6/7,2901,-6,0,-15,-21,-1,,-2,-1,57.82,"42,231","1,023",3,0.29,50,3.75,,,,,
2023/6/6,2901,7,0,-7,0,1,,-1,,57.82,"42,231",986,2,0.2,0,-2.95,,,,,
2023/6/5,2901,-4,0,37,33,-3,,1,1,57.82,"42,231","1,016",2,0.2,0,3.46,,,,,
2023/6/2,2901,-13,0,-1,-14,-2,,-2,-2,57.82,"42,231",982,2,0.2,0,-0.3,2.24,6.43,3.8,1.28,70.24
2023/6/1,2901,-6,0,-5,-11,-1,,-1,-1,57.82,"42,231",985,0,0,0,4.12,,,,,
2023/6/30,2903,-222,100,74,-48,-1,3,4,-1,17.32,"245,392","5,602",12,0.21,0,-0.59,1.78,1.26,0.9,0.77,81.71
2023/6/29,2903,"1,160",246,11,"1,417",4,2,3,4,17.32,"245,392","5,635",12,0.21,0,0.32,,,,,
2023/6/28,2903,"1,410",4,54,"1,468",3,1,2,3,17.32,"245,392","5,617",12,0.21,0,-1.06,,,,,
2023/6/27,2903,459,0,91,550,2,,1,2,17.32,"245,392","5,677",12,0.21,0,2.33,,,,,
2023/6/26,2903,359,3,-150,212,1,1,-1,1,17.32,"245,392","5,548",12,0.22,0,-0.31,,,,,
2023/6/21,2903,-19,0,11,-8,-5,,1,-2,17.32,"245,392","5,565",12,0.22,0,0.22,1.84,1.2,1.04,0.52,81.88
2023/6/20,2903,-146,-196,0,-342,-4,-1,,-1,17.32,"245,392","5,553",12,0.22,0,-0.18,,,,,
2023/6/19,2903,-112,645,-106,427,-3,1,-1,1,17.32,"245,392","5,563",12,0.22,0,-0.7,,,,,
2023/6/16,2903,-107,-193,2,-298,-2,-1,1,-2,17.32,"245,392","5,602",12,0.21,33.33,-0.66,,,,,
2023/6/15,2903,-201,14,-30,-217,-1,2,-1,-1,17.32,"245,392","5,639",9,0.16,0,-0.95,,,,,
2023/6/14,2903,162,6,70,238,2,1,2,2,17.32,"245,392","5,693",9,0.16,0,-0.37,,,,,
2023/6/13,2903,63,0,95,158,1,,1,1,17.32,"245,392","5,714",9,0.16,0,0.14,,,,,
2023/6/12,2903,-763,0,-80,-843,-6,,-1,-1,17.32,"245,392","5,706",9,0.16,0,0.79,,,,,
2023/6/9,2903,-57,0,88,31,-5,,6,1,17.32,"245,392","5,661",9,0.16,0,0.27,1.89,1.12,1,0.52,82.02
2023/6/8,2903,-178,90,22,-66,-4,1,5,-2,17.32,"245,392","5,646",9,0.16,0,0.43,,,,,
2023/6/7,2903,-98,0,15,-83,-3,,4,-1,17.32,"245,392","5,622",9,0.16,0,0.16,,,,,
2023/6/6,2903,-249,264,36,51,-2,24,3,1,17.32,"245,392","5,613",9,0.16,0,0.3,,,,,
2023/6/5,2903,-149,58,55,-36,-1,23,2,-1,17.32,"245,392","5,596",9,0.16,0,0,,,,,
2023/6/2,2903,8,524,35,567,1,22,1,4,17.32,"245,392","5,596",9,0.16,0,0.34,1.93,1.09,1.09,0.58,81.89
2023/6/1,2903,-101,631,-11,519,-2,21,-1,3,17.32,"245,392","5,577",9,0.16,0,-0.27,,,,,
2023/6/30,2904,-1,0,2,1,-3,,1,1,41.34,"32,173",38,0,0,0,15.15,3.03,0.57,1.66,1.03,51.32
2023/6/29,2904,-1,0,0,-1,-2,,,-2,41.34,"32,173",33,0,0,0,0,,,,,
2023/6/28,2904,-1,0,0,-1,-1,,,-1,41.34,"32,173",33,0,0,0,0,,,,,
2023/6/27,2904,0,0,0,0,,,,,41.34,"32,173",33,0,0,0,0,,,,,
2023/6/26,2904,1,0,0,1,2,,,2,41.34,"32,173",33,0,0,0,0,,,,,
2023/6/21,2904,29,0,0,29,1,,,1,41.34,"32,173",33,0,0,0,0,3.03,0.57,1.66,1.03,51.32
2023/6/20,2904,-1,0,0,-1,-3,,,-3,41.34,"32,173",33,0,0,0,-2.94,,,,,
2023/6/19,2904,-2,0,0,-2,-2,,,-2,41.34,"32,173",34,0,0,0,0,,,,,
2023/6/16,2904,-1,0,-1,-2,-1,,-2,-1,41.34,"32,173",34,0,0,0,-2.86,,,,,
2023/6/15,2904,2,0,-1,1,1,,-1,1,41.34,"32,173",35,0,0,0,0,,,,,
2023/6/14,2904,-1,0,0,-1,-1,,,-1,41.34,"32,173",35,0,0,0,2.94,,,,,
2023/6/13,2904,0,0,0,0,,,,,41.34,"32,173",34,0,0,0,0,,,,,
2023/6/12,2904,4,0,0,4,2,,,2,41.34,"32,173",34,0,0,0,0,,,,,
2023/6/9,2904,3,0,-1,2,1,,-1,1,41.34,"32,173",34,0,0,0,3.03,3.03,0.57,1.66,1.03,51.32
2023/6/8,2904,-2,0,0,-2,-2,,,-2,41.34,"32,173",33,0,0,0,6.45,,,,,
2023/6/7,2904,-1,0,0,-1,-1,,,-1,41.34,"32,173",31,0,0,0,0,,,,,
2023/6/6,2904,1,0,0,1,1,,,1,41.34,"32,173",31,0,0,0,0,,,,,
2023/6/5,2904,-1,0,0,-1,-1,,,-1,41.34,"32,173",31,0,0,0,3.33,,,,,
2023/6/2,2904,1,0,-1,0,2,,-1,,41.34,"32,173",30,0,0,0,0,3.03,0.57,1.66,1.03,51.32
2023/6/1,2904,1,0,0,1,1,,,1,41.34,"32,173",30,0,0,0,0,,,,,
2023/6/30,2905,-66,0,1,-65,-5,,2,-5,34.62,"319,363","1,114",8,0.72,0,32.3,2.2,1.1,1.31,0.39,80.08
2023/6/29,2905,-25,0,3,-22,-4,,1,-4,34.62,"319,363",842,8,0.95,0,-2.77,,,,,
2023/6/28,2905,-9,0,0,-9,-3,,,-3,34.62,"319,363",866,8,0.92,-11.11,-38.84,,,,,
2023/6/27,2905,-95,0,0,-95,-2,,,-2,34.62,"319,363","1,416",9,0.64,0,-0.21,,,,,
2023/6/26,2905,-87,0,0,-87,-1,,,-1,34.62,"319,363","1,419",9,0.63,0,-2.74,,,,,
2023/6/21,2905,71,0,0,71,2,,,2,34.62,"319,363","1,459",9,0.62,0,2.39,2.21,1.17,1.25,0.39,80.17
2023/6/20,2905,44,0,0,44,1,,,1,34.62,"319,363","1,425",9,0.63,0,0,,,,,
2023/6/19,2905,-53,0,0,-53,-15,,,-4,34.62,"319,363","1,425",9,0.63,0,0.35,,,,,
2023/6/16,2905,-166,0,0,-166,-14,,,-3,34.62,"319,363","1,420",9,0.63,0,-0.21,,,,,
2023/6/15,2905,-59,0,36,-23,-13,,1,-2,34.62,"319,363","1,423",9,0.63,0,-0.07,,,,,
2023/6/14,2905,-33,0,0,-33,-12,,,-1,34.62,"319,363","1,424",9,0.63,0,1.64,,,,,
2023/6/13,2905,-77,0,84,7,-11,,1,1,34.62,"319,363","1,401",9,0.64,0,-1.27,,,,,
2023/6/12,2905,-109,0,0,-109,-10,,,-10,34.62,"319,363","1,419",9,0.63,0,0.21,,,,,
2023/6/9,2905,-121,0,0,-121,-9,,,-9,34.62,"319,363","1,416",9,0.64,0,5.04,2.17,1.1,1.32,0.4,80.29
2023/6/8,2905,-111,0,0,-111,-8,,,-8,34.62,"319,363","1,348",9,0.67,0,4.82,,,,,
2023/6/7,2905,-79,0,0,-79,-7,,,-7,34.62,"319,363","1,286",9,0.7,0,10.01,,,,,
2023/6/6,2905,-22,0,0,-22,-6,,,-6,34.62,"319,363","1,169",9,0.77,0,19.04,,,,,
2023/6/5,2905,-65,0,0,-65,-5,,,-5,34.62,"319,363",982,9,0.92,0,8.51,,,,,
2023/6/2,2905,-129,0,0,-129,-4,,,-4,34.62,"319,363",905,9,0.99,0,14.7,2.07,1.1,1.32,0.39,80.31
2023/6/1,2905,-152,0,0,-152,-3,,,-3,34.62,"319,363",789,9,1.14,0,15.35,,,,,
2023/6/30,2906,-685,0,2,-683,-1,,2,-1,31.35,"65,561","7,634",19,0.25,-36.67,0.29,5.17,3.3,0.98,0,54.44
2023/6/29,2906,200,0,14,214,2,,1,2,31.35,"65,561","7,612",30,0.39,-67.39,-6.33,,,,,
2023/6/28,2906,114,0,-4,110,1,,-1,1,31.35,"65,561","8,126",92,1.13,0,28.76,,,,,
2023/6/27,2906,-146,0,1,-145,-4,,1,-4,31.35,"65,561","6,311",0,0,0,1.11,,,,,
2023/6/26,2906,-22,0,-7,-29,-3,,-1,-3,31.35,"65,561","6,242",0,0,0,0.37,,,,,
2023/6/21,2906,-65,0,0,-65,-2,,,-2,31.35,"65,561","6,219",0,0,0,-0.45,4.95,2.86,0.59,0.85,53.94
2023/6/20,2906,-68,0,-5,-73,-1,,-2,-1,31.35,"65,561","6,247",0,0,0,0.56,,,,,
2023/6/19,2906,37,0,-1,36,2,,-1,2,31.35,"65,561","6,212",0,0,0,-2.72,,,,,
2023/6/16,2906,76,0,4,80,1,,1,1,31.35,"65,561","6,386",0,0,0,0.44,,,,,
2023/6/15,2906,-66,0,-2,-68,-1,,-1,-1,31.32,"65,493","6,358",0,0,0,-0.3,,,,,
2023/6/14,2906,57,0,7,64,2,,4,2,31.32,"65,493","6,377",0,0,0,-1.32,,,,,
2023/6/13,2906,86,0,9,95,1,,3,1,31.32,"65,493","6,462",0,0,0,-1.19,,,,,
2023/6/12,2906,-115,0,5,-110,-2,,2,-2,31.32,"65,493","6,540",0,0,-100,-1.93,,,,,
2023/6/9,2906,-75,0,2,-73,-1,,1,-1,31.32,"65,493","6,669",2,0.03,-80,-0.04,4.93,3.02,0.97,0.38,53.84
2023/6/8,2906,334,0,-8,326,1,,-3,1,31.32,"65,493","6,672",10,0.15,-37.5,-1.85,,,,,
2023/6/7,2906,-454,0,-17,-471,-1,,-2,-1,31.32,"65,493","6,798",16,0.24,60,0.85,,,,,
2023/6/6,2906,212,0,-11,201,7,,-1,7,31.32,"65,493","6,741",10,0.15,400,5.58,,,,,
2023/6/5,2906,126,0,0,126,6,,,6,31.32,"65,493","6,385",2,0.03,0,-1.39,,,,,
2023/6/2,2906,198,0,0,198,5,,,5,31.32,"65,493","6,475",2,0.03,-50,-0.34,4.95,3.1,0.68,0.85,53.42
2023/6/1,2906,139,0,1,140,4,,2,4,31.32,"65,493","6,497",4,0.06,0,-0.79,,,,,
2023/6/30,2908,-20,0,-1,-21,-2,,-1,-2,13.08,"66,697","7,681",0,0,0,-0.21,1.75,1.24,0.26,0.7,86.9
2023/6/29,2908,-116,0,10,-106,-1,,3,-1,13.08,"66,697","7,697",0,0,0,0.29,,,,,
2023/6/28,2908,13,0,18,31,1,,2,2,13.08,"66,697","7,675",0,0,0,-0.62,,,,,
2023/6/27,2908,-10,0,22,12,-6,,1,1,13.08,"66,697","7,723",0,0,0,0.01,,,,,
2023/6/26,2908,-122,0,0,-122,-5,,,-12,13.08,"66,697","7,722",0,0,0,0.42,,,,,
2023/6/21,2908,-143,0,0,-143,-4,,,-11,13.08,"66,697","7,690",0,0,0,0.01,1.65,1.14,0.38,0.52,87.12
2023/6/20,2908,-47,0,-1,-48,-3,,-1,-10,13.08,"66,697","7,689",0,0,0,0.16,,,,,
2023/6/19,2908,-144,0,0,-144,-2,,,-9,13.08,"66,697","7,677",0,0,0,-0.01,,,,,
2023/6/16,2908,-23,0,10,-13,-1,,1,-8,13.08,"66,697","7,678",0,0,0,-0.08,,,,,
2023/6/15,2908,146,0,-306,-160,1,,-1,-7,13.08,"66,697","7,684",0,0,0,-1.11,,,,,
2023/6/14,2908,-656,0,168,-488,-6,,1,-6,13.08,"66,697","7,770",0,0,0,1.17,,,,,
2023/6/13,2908,-400,0,0,-400,-5,,,-5,13.08,"66,697","7,680",0,0,0,-0.03,,,,,
2023/6/12,2908,-140,0,-3,-143,-4,,-1,-4,13.08,"66,697","7,682",0,0,0,0.09,,,,,
2023/6/9,2908,-132,0,0,-132,-3,,,-3,13.08,"66,697","7,675",0,0,0,-0.21,1.51,1.24,0.4,1.04,86.81
2023/6/8,2908,-45,0,1,-44,-2,,5,-2,13.08,"66,697","7,691",0,0,0,0.18,,,,,
2023/6/7,2908,-142,0,1,-141,-1,,4,-1,13.08,"66,697","7,677",0,0,0,0,,,,,
2023/6/6,2908,18,0,24,42,1,,3,1,13.08,"66,697","7,677",0,0,0,-0.66,,,,,
2023/6/5,2908,-68,0,2,-66,-4,,2,-4,13.08,"66,697","7,728",0,0,0,-0.59,,,,,
2023/6/2,2908,-16,0,3,-13,-3,,1,-3,13.08,"66,697","7,774",0,0,0,-0.59,1.5,1.35,0.26,0.7,87.24
2023/6/1,2908,-28,0,0,-28,-2,,,-2,13.08,"66,697","7,820",0,0,0,-0.05,,,,,
2023/6/30,2910,-2,0,2,0,-1,,5,,18.97,"39,604",36,0,0,0,0,0.78,0.71,0.98,2.67,93.39
2023/6/29,2910,0,0,3,3,,,4,5,18.97,"39,604",36,0,0,0,0,,,,,
2023/6/28,2910,-1,0,5,4,-1,,3,4,18.97,"39,604",36,0,0,0,0,,,,,
2023/6/27,2910,1,0,4,5,3,,2,3,18.97,"39,604",36,0,0,0,-2.7,,,,,
2023/6/26,2910,7,0,3,10,2,,1,2,18.97,"39,604",37,0,0,0,-5.13,,,,,
2023/6/21,2910,44,0,0,44,1,,,1,18.97,"39,604",39,0,0,0,-4.88,0.78,0.71,0.98,2.67,93.36
2023/6/20,2910,0,0,0,0,,,,,18.97,"39,604",41,0,0,0,0,,,,,
2023/6/19,2910,0,0,0,0,,,,,18.97,"39,604",41,0,0,0,0,,,,,
2023/6/16,2910,0,0,3,3,,,1,2,18.97,"39,604",41,0,0,0,-2.38,,,,,
2023/6/15,2910,22,0,-1,21,1,,-1,1,19.01,"39,672",42,0,0,0,-4.55,,,,,
2023/6/14,2910,0,0,0,0,,,,,19.01,"39,672",44,0,0,0,10,,,,,
2023/6/13,2910,1,0,0,1,6,,,8,19.01,"39,672",40,0,0,0,-2.44,,,,,
2023/6/12,2910,4,0,0,4,5,,,7,19.01,"39,672",41,0,0,0,0,,,,,
2023/6/9,2910,7,0,0,7,4,,,6,19.01,"39,672",41,0,0,0,5.13,0.78,0.69,0.98,2.67,93.41
2023/6/8,2910,3,0,0,3,3,,,5,19.01,"39,672",39,0,0,0,2.63,,,,,
2023/6/7,2910,3,0,0,3,2,,,4,19.01,"39,672",38,0,0,0,0,,,,,
2023/6/6,2910,5,0,0,5,1,,,3,19.01,"39,672",38,0,0,0,0,,,,,
2023/6/5,2910,0,0,1,1,,,2,2,19.01,"39,672",38,0,0,0,0,,,,,
2023/6/2,2910,4,0,1,5,1,,1,1,19.01,"39,672",38,0,0,0,0,0.78,0.69,0.98,2.67,93.43
2023/6/1,2910,0,0,0,0,,,,,19.01,"39,672",38,0,0,0,0,,,,,
2023/6/30,2911,1,0,-5,-4,2,,-1,-1,22.31,"43,433",5,0,0,0,0,4.16,2.55,2.5,2.99,41.26
2023/6/29,2911,1,0,0,1,1,,,9,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/28,2911,0,0,12,12,,,2,8,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/27,2911,0,0,2,2,,,1,7,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/26,2911,26,0,-4,22,6,,-1,6,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/21,2911,36,0,8,44,5,,1,5,22.31,"43,433",5,0,0,0,0,4.08,2.55,2.51,2.99,41.18
2023/6/20,2911,10,0,-3,7,4,,-1,4,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/19,2911,8,0,0,8,3,,,3,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/16,2911,1,0,5,6,2,,1,2,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/15,2911,5,0,0,5,1,,,1,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/14,2911,0,0,0,0,,,,,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/13,2911,3,0,0,3,3,,,3,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/12,2911,23,0,-3,20,2,,-1,2,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/9,2911,26,0,6,32,1,,1,1,22.31,"43,433",5,0,0,0,0,4.18,2.75,2.51,2.97,41.08
2023/6/8,2911,-1,0,0,-1,-1,,,-1,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/7,2911,5,0,0,5,4,,,4,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/6,2911,10,0,0,10,3,,,3,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/5,2911,4,0,0,4,2,,,2,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/2,2911,8,0,-1,7,1,,-1,1,22.31,"43,433",5,0,0,0,0,4,3.04,2.51,2.97,41.07
2023/6/1,2911,-3,0,0,-3,-1,,,-1,22.31,"43,433",5,0,0,0,0,,,,,
2023/6/30,2912,-518,2,1,-515,-2,1,5,-2,45.9,"477,173",220,7,3.18,0,11.68,2.53,2.92,1.79,1.63,83.31
2023/6/29,2912,-278,0,29,-249,-1,,4,-1,45.9,"477,173",197,7,3.55,0,13.22,,,,,
2023/6/28,2912,367,0,25,392,2,,3,2,45.9,"477,173",174,7,4.02,0,-9.84,,,,,
2023/6/27,2912,377,-1,20,396,1,-1,2,1,45.9,"477,173",193,7,3.63,0,-6.31,,,,,
2023/6/26,2912,-213,1,7,-205,-3,1,1,-3,45.9,"477,173",206,7,3.4,-22.22,3.52,,,,,
2023/6/21,2912,-163,-2,-3,-168,-2,-2,-3,-2,45.9,"477,173",199,9,4.52,0,-1,2.6,2.91,1.93,1.82,82.98
2023/6/20,2912,-185,-7,-5,-197,-1,-1,-2,-1,45.9,"477,173",201,9,4.48,0,10.44,,,,,
2023/6/19,2912,76,0,-9,67,1,,-1,1,45.9,"477,173",182,9,4.95,0,-5.7,,,,,
2023/6/16,2912,-17,-10,22,-5,-1,-13,4,-1,45.9,"477,173",193,9,4.66,0,3.76,,,,,
2023/6/15,2912,269,-4,10,275,1,-12,3,1,45.9,"477,173",186,9,4.84,0,-12.26,,,,,
2023/6/14,2912,-199,-3,26,-176,-1,-11,2,-1,45.9,"477,173",212,9,4.25,12.5,9.28,,,,,
2023/6/13,2912,24,-5,100,119,3,-10,1,3,45.9,"477,173",194,8,4.12,0,-3,,,,,
2023/6/12,2912,89,-51,-11,27,2,-9,-1,2,45.9,"477,173",200,8,4,0,-0.99,,,,,
2023/6/9,2912,72,-5,10,78,1,-8,1,1,45.9,"477,173",202,8,3.96,0,-1.46,2.78,2.61,2.13,1.66,83.13
2023/6/8,2912,-46,-4,-3,-53,-1,-7,-1,-1,45.9,"477,173",205,8,3.9,0,3.54,,,,,
2023/6/7,2912,145,-38,8,116,2,-6,3,2,45.9,"477,173",198,8,4.04,0,-1,,,,,
2023/6/6,2912,134,-5,8,137,1,-5,2,1,45.9,"477,173",200,8,4,0,-5.66,,,,,
2023/6/5,2912,-53,-8,4,-58,-1,-4,1,-1,45.9,"477,173",212,8,3.77,0,0.47,,,,,
2023/6/2,2912,63,-4,-2,57,1,-3,-1,1,45.9,"477,173",211,8,3.79,0,-0.47,2.71,2.49,2.28,1.57,83.2
2023/6/1,2912,-165,-4,2,-167,-9,-2,2,-9,45.9,"477,173",212,8,3.77,0,-4.07,,,,,
2023/6/30,2913,-874,0,-135,"-1,009",-7,,-1,-7,36.32,"286,928","19,917",55,0.28,-49.07,-2.96,3.16,2.56,1.64,1.63,59.26
2023/6/29,2913,-435,2,52,-381,-6,2,1,-6,36.32,"286,928","20,525",108,0.53,-6.9,0.84,,,,,
2023/6/28,2913,"-1,573",4,-313,"-1,882",-5,1,-2,-5,36.32,"286,928","20,355",116,0.57,4.5,-2.81,,,,,
2023/6/27,2913,"-1,829",0,-255,"-2,084",-4,,-1,-4,36.32,"286,928","20,943",111,0.53,-6.72,1.73,,,,,
2023/6/26,2913,-712,2,569,-141,-3,1,2,-3,36.32,"286,928","20,587",119,0.58,8.18,5.21,,,,,
2023/6/21,2913,"-1,161",0,118,"-1,043",-2,,1,-2,36.32,"286,928","19,568",110,0.56,-18.52,6.67,2.99,2.97,1.71,1.29,60.93
2023/6/20,2913,-894,2,-61,-953,-1,2,-1,-1,36.32,"286,928","18,344",135,0.74,16.38,1.32,,,,,
2023/6/19,2913,"1,688",2,85,"1,775",1,1,3,1,36.32,"286,928","18,105",116,0.64,-9.38,1.7,,,,,
2023/6/16,2913,-375,0,65,-310,-1,,2,-1,36.32,"286,928","17,803",128,0.72,11.3,1.49,,,,,
