date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/11/16,4138,38,0,-3,35,3,,-2,3,38.51,"12,707","1,478",0,0,0,-0.14,,,,,
2023/11/15,4138,19,0,-18,1,2,,-1,2,38.51,"12,707","1,480",0,0,0,0.2,,,,,
2023/11/14,4138,9,0,0,9,1,,,1,38.51,"12,707","1,477",0,0,0,0.34,,,,,
2023/11/13,4138,-38,0,-1,-39,-3,,-1,-3,38.51,"12,707","1,472",0,0,0,0.14,,,,,
2023/11/10,4138,-13,0,0,-13,-2,,,-2,38.51,"12,707","1,470",0,0,0,0.14,1.81,2.6,0,2.98,48.42
2023/11/9,4138,-20,0,0,-20,-1,,,-1,38.51,"12,707","1,468",0,0,0,0.41,,,,,
2023/11/8,4138,61,0,-4,57,6,,-1,5,38.51,"12,707","1,462",0,0,0,0.27,,,,,
2023/11/7,4138,3,0,0,3,5,,,4,38.51,"12,707","1,458",0,0,0,0.14,,,,,
2023/11/6,4138,35,0,0,35,4,,,3,38.51,"12,707","1,456",0,0,0,-0.27,,,,,
2023/11/3,4138,2,0,0,2,3,,,2,38.51,"12,707","1,460",0,0,0,-0.14,0.62,3.79,0,2.98,48.42
2023/11/2,4138,26,0,1,27,2,,1,1,38.51,"12,707","1,462",0,0,0,-0.95,,,,,
2023/11/1,4138,1,0,-1,0,1,,-1,,38.51,"12,707","1,476",0,0,-100,-0.27,,,,,
2023/11/30,4139,2,0,0,2,1,,,1,16.49,"7,016","1,948",0,0,0,0.1,,,,,
2023/11/29,4139,0,0,0,0,,,,,16.49,"7,016","1,946",0,0,0,-0.05,,,,,
2023/11/28,4139,0,0,0,0,,,,,16.49,"7,016","1,947",0,0,0,-0.1,,,,,
2023/11/27,4139,1,0,0,1,1,,,1,16.49,"7,016","1,949",0,0,0,0.1,,,,,
2023/11/24,4139,-1,0,0,-1,-1,,,-1,16.49,"7,016","1,947",0,0,0,0.05,9.54,4.72,8.53,11.83,45.5
2023/11/23,4139,0,0,0,0,,,,,16.49,"7,016","1,946",0,0,0,0,,,,,
2023/11/22,4139,0,0,0,0,,,,,16.49,"7,016","1,946",0,0,0,0,,,,,
2023/11/21,4139,0,0,0,0,,,,,16.49,"7,016","1,946",0,0,0,0,,,,,
2023/11/20,4139,-2,0,0,-2,-1,,,-1,16.49,"7,016","1,946",0,0,0,-0.1,,,,,
2023/11/17,4139,0,0,0,0,,,,,16.49,"7,016","1,948",0,0,0,-0.15,9.5,4.72,8.53,11.84,45.51
2023/11/16,4139,1,0,0,1,1,,,1,16.49,"7,016","1,951",0,0,0,0.05,,,,,
2023/11/15,4139,0,0,0,0,,,,,16.49,"7,016","1,950",0,0,0,0,,,,,
2023/11/14,4139,0,0,0,0,,,,,16.49,"7,016","1,950",0,0,0,0,,,,,
2023/11/13,4139,0,0,0,0,,,,,16.49,"7,016","1,950",0,0,0,0,,,,,
2023/11/10,4139,-3,0,0,-3,-1,,,-1,16.49,"7,016","1,950",0,0,0,0.15,9.51,4.72,8.52,11.84,45.51
2023/11/9,4139,0,0,0,0,,,,,16.49,"7,016","1,947",0,0,0,0,,,,,
2023/11/8,4139,0,0,0,0,,,,,16.49,"7,016","1,947",0,0,0,0,,,,,
2023/11/7,4139,0,0,0,0,,,,,16.49,"7,016","1,947",0,0,0,0,,,,,
2023/11/6,4139,0,0,0,0,,,,,16.49,"7,016","1,947",0,0,0,0.1,,,,,
2023/11/3,4139,0,0,0,0,,,,,16.49,"7,016","1,945",0,0,0,0,9.53,4.72,8.52,11.84,45.51
2023/11/2,4139,0,0,0,0,,,,,16.49,"7,016","1,945",0,0,0,0.15,,,,,
2023/11/1,4139,1,0,0,1,1,,,1,16.49,"7,016","1,942",0,0,0,0.21,,,,,
2023/11/30,4142,27,0,0,27,13,,,13,17.31,"74,353","8,005",72,0.9,-5.26,-1.45,,,,,
2023/11/29,4142,358,0,3,361,12,,4,12,17.31,"74,353","8,123",76,0.94,10.14,0.69,,,,,
2023/11/28,4142,274,0,1,275,11,,3,11,17.31,"74,353","8,067",69,0.86,-26.6,-0.79,,,,,
2023/11/27,4142,907,0,31,938,10,,2,10,17.31,"74,353","8,131",94,1.16,135,2.16,,,,,
2023/11/24,4142,470,0,44,514,9,,1,9,17.31,"74,353","7,959",40,0.5,2.56,-0.6,4.38,3.35,1.28,0.2,41.13
2023/11/23,4142,232,6,-3,235,8,1,-1,8,17.31,"74,353","8,007",39,0.49,0,0.07,,,,,
2023/11/22,4142,367,0,0,367,7,,,7,17.31,"74,353","8,001",39,0.49,0,-0.01,,,,,
2023/11/21,4142,468,-2,0,466,6,-1,,6,17.31,"74,353","8,002",39,0.49,0,-1.48,,,,,
2023/11/20,4142,290,0,3,293,5,,5,5,17.31,"74,353","8,122",39,0.48,-9.3,0.02,,,,,
2023/11/17,4142,214,16,1,231,4,1,4,4,17.31,"74,353","8,120",43,0.53,0,-0.5,4.49,3.23,1.28,0.41,40.86
2023/11/16,4142,123,0,144,267,3,,3,3,17.31,"74,353","8,161",43,0.53,0,0.01,,,,,
2023/11/15,4142,795,2,47,844,2,1,2,2,17.31,"74,353","8,160",43,0.53,0,-1.15,,,,,
2023/11/14,4142,426,0,19,445,1,,1,1,17.31,"74,353","8,255",43,0.52,0,-0.16,,,,,
2023/11/13,4142,-101,0,-15,-116,-2,,-2,-2,17.31,"74,353","8,268",43,0.52,-6.52,1,,,,,
2023/11/10,4142,-202,0,-6,-208,-1,,-1,-1,17.31,"74,353","8,186",46,0.56,9.52,1.01,4.32,3.1,1.28,0.2,41.19
2023/11/9,4142,14,0,2,16,2,,1,2,17.31,"74,353","8,104",42,0.52,16.67,0.32,,,,,
2023/11/8,4142,155,-3,0,152,1,-1,,1,17.31,"74,353","8,078",36,0.45,80,-0.1,,,,,
2023/11/7,4142,-43,0,11,-32,-1,,1,-1,17.31,"74,353","8,086",20,0.25,0,0.43,,,,,
2023/11/6,4142,286,-5,0,281,4,-1,,4,17.31,"74,353","8,051",20,0.25,0,-0.35,,,,,
2023/11/3,4142,18,3,0,21,3,2,,3,17.31,"74,353","8,079",20,0.25,0,0.35,4.54,2.97,1.28,0.39,41.16
2023/11/2,4142,115,3,0,118,2,1,,2,17.31,"74,353","8,051",20,0.25,0,0.09,,,,,
2023/11/1,4142,20,0,-2,18,1,,-1,1,17.31,"74,353","8,044",20,0.25,0,0.19,,,,,
2023/11/30,4147,-179,0,0,-179,-1,,,-1,24.19,"61,190","9,093",48,0.53,0,1.39,,,,,
2023/11/29,4147,49,0,0,49,2,,,2,24.19,"61,190","8,968",48,0.54,0,1.83,,,,,
2023/11/28,4147,153,0,0,153,1,,,1,24.19,"61,190","8,807",48,0.55,2.13,-0.96,,,,,
2023/11/27,4147,-53,0,1,-52,-1,,2,-1,24.19,"61,190","8,892",47,0.53,0,1.55,,,,,
2023/11/24,4147,292,0,1,293,5,,1,5,24.19,"61,190","8,756",47,0.54,-2.08,-1.12,5.75,4.9,1.88,1.77,42.01
2023/11/23,4147,186,0,-2,184,4,,-8,4,24.19,"61,190","8,855",48,0.54,-2.04,0.6,,,,,
2023/11/22,4147,85,0,-20,65,3,,-7,3,24.19,"61,190","8,802",49,0.56,-7.55,-0.43,,,,,
2023/11/21,4147,76,0,-1,75,2,,-6,2,24.19,"61,190","8,840",53,0.6,-1.85,-0.18,,,,,
2023/11/20,4147,194,0,-13,181,1,,-5,1,24.19,"61,190","8,856",54,0.61,0,-2.26,,,,,
2023/11/17,4147,-4,0,-37,-41,-1,,-4,-2,24.19,"61,190","9,061",54,0.6,3.85,0.28,5.77,4.66,2.14,1.73,41.91
2023/11/16,4147,51,-162,-8,-119,3,-1,-3,-1,24.19,"61,190","9,036",52,0.58,4,-1.14,,,,,
2023/11/15,4147,417,0,-21,396,2,,-2,1,24.19,"61,190","9,140",50,0.55,0,0.52,,,,,
2023/11/14,4147,38,-250,-94,-306,1,-2,-1,-6,24.19,"61,190","9,093",50,0.55,13.64,-0.51,,,,,
2023/11/13,4147,-359,-623,180,-802,-5,-1,3,-5,24.19,"61,190","9,140",44,0.48,15.79,-1.49,,,,,
2023/11/10,4147,-514,0,17,-497,-4,,2,-4,24.19,"61,190","9,278",38,0.41,0,1.82,5.46,4.25,3.2,1.06,42.17
2023/11/9,4147,-511,-124,34,-601,-3,-2,1,-3,24.19,"61,190","9,112",38,0.42,-7.32,0.96,,,,,
2023/11/8,4147,-558,-21,-8,-587,-2,-1,-1,-2,24.19,"61,190","9,025",41,0.45,-21.15,2.32,,,,,
2023/11/7,4147,-97,0,47,-51,-1,,1,-1,24.19,"61,190","8,820",52,0.59,10.64,2.34,,,,,
2023/11/6,4147,160,0,-9,151,1,,-1,1,24.19,"61,190","8,618",47,0.55,6.82,2.85,,,,,
2023/11/3,4147,-143,0,10,-133,-3,,2,-1,24.19,"61,190","8,379",44,0.53,-2.22,-0.27,5.62,4.07,3.02,1.06,42.23
2023/11/2,4147,-76,0,87,11,-2,,1,1,24.19,"61,190","8,402",45,0.54,-6.25,-0.9,,,,,
2023/11/1,4147,-214,0,-9,-223,-1,,-2,-1,24.19,"61,190","8,478",48,0.57,0,1.09,,,,,
2023/11/30,4148,-2,0,0,-2,-1,,,-1,0.47,298,767,0,0,0,0.79,,,,,
2023/11/29,4148,0,0,0,0,,,,,0.47,298,761,0,0,0,-0.26,,,,,
2023/11/28,4148,26,0,-1,25,1,,-1,2,0.47,298,763,0,0,0,-0.78,,,,,
2023/11/27,4148,-5,0,8,3,-2,,1,1,0.47,298,769,0,0,0,0.13,,,,,
2023/11/24,4148,-2,0,0,-2,-1,,,-1,0.47,298,768,0,0,0,0,2.55,0.76,0,0,74.56
2023/11/23,4148,7,0,0,7,3,,,3,0.47,298,768,0,0,0,2.4,,,,,
2023/11/22,4148,5,0,0,5,2,,,2,0.47,298,750,0,0,0,-0.66,,,,,
2023/11/21,4148,11,0,1,12,1,,1,1,0.47,298,755,0,0,0,-0.26,,,,,
2023/11/20,4148,-45,0,0,-45,-2,,,-2,0.47,298,757,0,0,-100,0.66,,,,,
2023/11/17,4148,-98,0,-2,-100,-1,,-1,-1,0.47,298,752,1,0.13,-83.33,-5.41,2.91,0.76,0,0,74.79
2023/11/16,4148,20,0,0,20,2,,,2,0.47,298,795,6,0.75,0,4.06,,,,,
2023/11/15,4148,24,0,38,62,1,,2,1,0.47,298,764,6,0.79,0,1.19,,,,,
2023/11/14,4148,-8,0,1,-7,-2,,1,-2,0.47,298,755,6,0.79,0,-1.56,,,,,
2023/11/13,4148,-4,0,0,-4,-1,,,-1,0.47,298,767,6,0.78,0,0.26,,,,,
2023/11/10,4148,10,0,-1,9,2,,-1,7,0.47,298,765,6,0.78,-25,-2.17,3.23,0.76,0,0,74.84
2023/11/9,4148,2,0,0,2,1,,,6,0.47,298,782,8,1.02,0,0.13,,,,,
2023/11/8,4148,0,0,2,2,,,1,5,0.47,298,781,8,1.02,0,-0.26,,,,,
2023/11/7,4148,15,0,0,15,2,,,4,0.47,298,783,8,1.02,0,0.9,,,,,
2023/11/6,4148,12,0,1,13,1,,3,3,0.47,298,776,8,1.03,0,1.57,,,,,
2023/11/3,4148,0,0,1,1,,,2,2,0.47,298,764,8,1.05,0,0,2.92,0.76,0,0,74.89
2023/11/2,4148,2,0,1,3,2,,1,1,0.47,298,764,8,1.05,0,-0.26,,,,,
2023/11/1,4148,1,0,-1,0,1,,-1,,0.47,298,766,8,1.04,0,0,,,,,
2023/11/30,4153,13,0,0,13,1,,,1,39.66,"24,495","3,108",0,0,0,0.88,,,,,
2023/11/29,4153,-2,0,0,-2,-2,,,-2,39.66,"24,495","3,081",0,0,0,0.16,,,,,
2023/11/28,4153,-27,0,0,-27,-1,,,-1,39.66,"24,495","3,076",0,0,-100,-0.16,,,,,
2023/11/27,4153,46,0,-1,45,1,,-1,1,39.66,"24,495","3,081",1,0.03,0,-0.71,,,,,
2023/11/24,4153,-9,0,0,-9,-2,,,-2,39.66,"24,495","3,103",0,0,0,-0.03,1.69,0.83,0,2.77,67.65
2023/11/23,4153,-14,0,0,-14,-1,,,-1,39.66,"24,495","3,104",0,0,0,-0.03,,,,,
2023/11/22,4153,9,0,0,9,6,,,6,39.66,"24,495","3,105",0,0,0,-0.1,,,,,
2023/11/21,4153,11,0,0,11,5,,,5,39.66,"24,495","3,108",0,0,0,-0.19,,,,,
2023/11/20,4153,24,0,0,24,4,,,4,39.66,"24,495","3,114",0,0,0,-0.03,,,,,
2023/11/17,4153,6,0,0,6,3,,,3,39.66,"24,495","3,115",0,0,0,0,1.58,0.83,0,2.74,67.65
2023/11/16,4153,5,0,0,5,2,,,2,39.66,"24,495","3,115",0,0,0,-0.06,,,,,
2023/11/15,4153,10,0,0,10,1,,,1,39.66,"24,495","3,117",0,0,0,0,,,,,
2023/11/14,4153,0,0,0,0,,,,,39.66,"24,495","3,117",0,0,0,-0.03,,,,,
2023/11/13,4153,0,0,0,0,,,,,39.66,"24,495","3,118",0,0,0,-0.06,,,,,
2023/11/10,4153,-9,0,0,-9,-1,,,-1,39.66,"24,495","3,120",0,0,0,-0.26,1.56,0.84,0,2.74,67.65
2023/11/9,4153,6,0,0,6,2,,,2,39.66,"24,495","3,128",0,0,0,-0.19,,,,,
2023/11/8,4153,9,0,0,9,1,,,1,39.66,"24,495","3,134",0,0,0,-0.03,,,,,
2023/11/7,4153,0,0,0,0,,,,,39.66,"24,495","3,135",0,0,0,-0.03,,,,,
2023/11/6,4153,-1,0,0,-1,-2,,,-2,39.66,"24,495","3,136",0,0,0,-0.1,,,,,
2023/11/3,4153,-14,0,-1,-15,-1,,-1,-1,39.66,"24,495","3,139",0,0,0,0.74,1.59,0.84,0,2.73,67.65
2023/11/2,4153,19,0,0,19,1,,,1,39.66,"24,495","3,116",0,0,0,0.78,,,,,
2023/11/1,4153,-3,0,0,-3,-2,,,-2,39.66,"24,495","3,092",0,0,0,-0.16,,,,,
2023/11/30,4154,-2,0,0,-2,-1,,,-1,21.72,"7,757",,,,,,,,,,
2023/11/29,4154,0,0,0,0,,,,,21.72,"7,757",,,,,,,,,,
2023/11/28,4154,0,0,0,0,,,,,21.72,"7,757",,,,,,,,,,
2023/11/27,4154,-13,0,0,-13,-1,,,-1,21.72,"7,757",,,,,,,,,,
2023/11/24,4154,0,0,0,0,,,,,21.72,"7,757",,,,,,4.87,5.73,4.44,0,54.24
2023/11/23,4154,-3,0,0,-3,-2,,,-2,21.72,"7,757",,,,,,,,,,
2023/11/22,4154,-2,0,0,-2,-1,,,-1,21.72,"7,757",,,,,,,,,,
2023/11/21,4154,0,0,0,0,,,,,21.72,"7,757",,,,,,,,,,
2023/11/20,4154,2,0,0,2,2,,,2,21.72,"7,757",,,,,,,,,,
2023/11/17,4154,2,0,0,2,1,,,1,21.72,"7,757",,,,,,4.87,5.73,4.44,0,54.24
2023/11/16,4154,-1,0,0,-1,-1,,,-1,21.72,"7,757",,,,,,,,,,
2023/11/15,4154,2,0,0,2,2,,,2,21.72,"7,757",,,,,,,,,,
2023/11/14,4154,1,0,0,1,1,,,1,21.72,"7,757",,,,,,,,,,
2023/11/13,4154,0,0,0,0,,,,,21.72,"7,757",,,,,,,,,,
2023/11/10,4154,-1,0,0,-1,-2,,,-2,21.72,"7,757",,,,,,4.87,5.73,4.44,0,54.24
2023/11/9,4154,-8,0,0,-8,-1,,,-1,21.72,"7,757",,,,,,,,,,
2023/11/8,4154,4,0,0,4,1,,,1,21.72,"7,757",,,,,,,,,,
2023/11/7,4154,-13,0,0,-13,-1,,,-1,21.72,"7,757",,,,,,,,,,
2023/11/6,4154,2,0,0,2,1,,,1,21.72,"7,757",,,,,,,,,,
2023/11/3,4154,-1,0,0,-1,-3,,,-3,21.72,"7,757",,,,,,4.87,5.73,4.44,0,54.24
2023/11/2,4154,-7,0,0,-7,-2,,,-2,21.72,"7,757",,,,,,,,,,
2023/11/1,4154,-5,0,0,-5,-1,,,-1,21.72,"7,757",,,,,,,,,,
2023/11/30,4155,-92,0,0,-92,-1,,,-1,6.84,"9,702","5,683",31,0.55,6.9,0.11,,,,,
2023/11/29,4155,94,0,1,95,1,,2,1,6.84,"9,702","5,677",29,0.51,0,1.79,,,,,
2023/11/28,4155,-339,0,2,-337,-1,,1,-1,6.84,"9,702","5,577",29,0.52,3.57,1.73,,,,,
2023/11/27,4155,150,0,0,150,1,,,1,6.84,"9,702","5,482",28,0.51,12,-0.76,,,,,
2023/11/24,4155,-20,0,0,-20,-1,,,-1,6.84,"9,702","5,524",25,0.45,0,0.75,9.01,6.16,6.99,1.19,25.49
2023/11/23,4155,37,0,-1,36,1,,-1,1,6.84,"9,702","5,483",25,0.46,19.05,1.5,,,,,
2023/11/22,4155,-97,0,0,-97,-1,,,-1,6.84,"9,702","5,402",21,0.39,16.67,1.39,,,,,
2023/11/21,4155,44,0,0,44,3,,,3,6.84,"9,702","5,328",18,0.34,0,3.14,,,,,
2023/11/20,4155,34,0,0,34,2,,,2,6.84,"9,702","5,166",18,0.35,0,1.08,,,,,
2023/11/17,4155,24,0,0,24,1,,,1,6.84,"9,702","5,111",18,0.35,38.46,0.59,9.41,6.12,7.47,0.59,25.44
2023/11/16,4155,-38,0,0,-38,-1,,,-1,6.84,"9,702","5,081",13,0.26,0,0.02,,,,,
2023/11/15,4155,48,0,10,58,2,,3,2,7.12,"9,230","5,080",13,0.26,0,0.18,,,,,
2023/11/14,4155,49,0,5,54,1,,2,1,7.12,"9,230","5,071",13,0.26,0,-0.04,,,,,
2023/11/13,4155,-27,0,1,-26,-6,,1,-6,7.12,"9,230","5,073",13,0.26,0,0.5,,,,,
2023/11/10,4155,-8,0,-1,-9,-5,,-1,-5,7.12,"9,230","5,048",13,0.26,0,-0.3,9.62,5.79,7.47,0.59,25.42
2023/11/9,4155,-74,0,0,-74,-4,,,-4,7.12,"9,230","5,063",13,0.26,18.18,0.22,,,,,
2023/11/8,4155,-83,0,0,-83,-3,,,-3,7.12,"9,230","5,052",11,0.22,0,0.54,,,,,
2023/11/7,4155,-93,0,-1,-94,-2,,-1,-2,7.12,"9,230","5,025",11,0.22,-8.33,0.16,,,,,
2023/11/6,4155,-44,0,1,-43,-1,,1,-1,7.12,"9,230","5,017",12,0.24,0,-0.34,,,,,
2023/11/3,4155,60,0,0,60,3,,,3,7.12,"9,230","5,034",12,0.24,-14.29,-0.04,9.21,6.19,6.51,1.19,25.41
2023/11/2,4155,181,0,0,181,2,,,2,7.12,"9,230","5,036",14,0.28,7.69,-0.63,,,,,
2023/11/1,4155,57,0,-1,56,1,,-1,1,7.12,"9,230","5,068",13,0.26,0,-0.53,,,,,
2023/11/30,4157,120,0,0,120,2,,,2,34.1,"244,458","8,061",7,0.09,-22.22,-0.36,,,,,
2023/11/29,4157,53,0,1,54,1,,1,1,34.1,"244,458","8,090",9,0.11,-18.18,0.65,,,,,
2023/11/28,4157,"-1,975",0,0,"-1,975",-3,,,-3,34.1,"244,458","8,038",11,0.14,-62.07,-6.65,,,,,
2023/11/27,4157,-751,0,82,-669,-2,,1,-2,34.1,"244,458","8,611",29,0.34,"1,350",8.4,,,,,
2023/11/24,4157,-350,0,-1,-351,-1,,-1,-1,34.1,"244,458","7,944",2,0.03,0,4.61,4.87,3.1,1.38,1.69,56.81
2023/11/23,4157,35,0,1,36,2,,1,2,34.1,"244,458","7,594",2,0.03,0,0.05,,,,,
2023/11/22,4157,47,0,0,47,1,,,1,34.1,"244,458","7,590",2,0.03,0,-0.65,,,,,
2023/11/21,4157,-61,0,-1,-62,-4,,-1,-4,34.1,"244,458","7,640",2,0.03,0,-2.36,,,,,
2023/11/20,4157,-12,0,0,-12,-3,,,-3,34.1,"244,458","7,825",2,0.03,0,-0.11,,,,,
2023/11/17,4157,-115,0,0,-115,-2,,,-2,34.1,"244,458","7,834",2,0.03,-50,0.26,5.08,3.06,1.59,1.45,56.78
2023/11/16,4157,-330,0,0,-330,-1,,,-1,34.1,"244,458","7,814",4,0.05,0,1.35,,,,,
2023/11/15,4157,107,0,1,108,1,,1,1,34.1,"244,458","7,710",4,0.05,-20,-0.21,,,,,
2023/11/14,4157,-69,0,-1,-70,-3,,-1,-3,34.1,"244,458","7,726",5,0.06,-86.49,-4.32,,,,,
2023/11/13,4157,-6,0,1,-5,-2,,1,-2,34.1,"244,458","8,075",37,0.46,-31.48,-5.04,,,,,
2023/11/10,4157,-314,0,0,-314,-1,,,-1,34.1,"244,458","8,504",54,0.63,-3.57,-2.45,4.99,3.08,1.7,1.19,57.13
2023/11/9,4157,133,0,0,133,3,,,3,34.1,"244,458","8,718",56,0.64,-28.21,0.22,,,,,
2023/11/8,4157,429,0,0,429,2,,,2,34.1,"244,458","8,699",78,0.9,25.81,-3.24,,,,,
2023/11/7,4157,624,0,45,669,1,,2,1,34.1,"244,458","8,990",62,0.69,-27.91,-0.83,,,,,
2023/11/6,4157,-190,0,3,-187,-1,,1,-1,34.1,"244,458","9,065",86,0.95,"4,200",22.6,,,,,
2023/11/3,4157,60,0,0,60,4,,,4,34.1,"244,458","7,394",2,0.03,0,-0.19,4.92,3.16,1.51,1.47,56.67
2023/11/2,4157,66,0,0,66,3,,,3,34.1,"244,458","7,408",2,0.03,0,-0.3,,,,,
2023/11/1,4157,357,0,0,357,2,,,2,34.1,"244,458","7,430",2,0.03,0,-0.27,,,,,
2023/11/30,4160,-1,0,0,-1,-1,,,-1,31.93,"8,113",,,,,,,,,,
2023/11/29,4160,20,0,0,20,1,,,1,31.93,"8,113",,,,,,,,,,
2023/11/28,4160,-3,0,0,-3,-1,,,-1,31.93,"8,113",,,,,,,,,,
2023/11/27,4160,5,0,0,5,2,,,2,31.93,"8,113",,,,,,,,,,
2023/11/24,4160,1,0,0,1,1,,,1,31.93,"8,113",,,,,,5.99,5.98,2.56,0,25.36
2023/11/23,4160,0,0,0,0,,,,,31.93,"8,113",,,,,,,,,,
2023/11/22,4160,0,0,0,0,,,,,31.93,"8,113",,,,,,,,,,
2023/11/21,4160,0,0,0,0,,,,,31.93,"8,113",,,,,,,,,,
2023/11/20,4160,2,0,0,2,1,,,1,31.93,"8,113",,,,,,,,,,
2023/11/17,4160,-1,0,0,-1,-1,,,-1,31.93,"8,113",,,,,,6.07,5.98,2.56,0,25.36
2023/11/16,4160,6,0,0,6,3,,,3,31.93,"8,113",,,,,,,,,,
2023/11/15,4160,8,0,0,8,2,,,2,31.93,"8,113",,,,,,,,,,
2023/11/14,4160,2,0,0,2,1,,,1,31.93,"8,113",,,,,,,,,,
2023/11/13,4160,-1,0,0,-1,-2,,,-2,31.93,"8,113",,,,,,,,,,
2023/11/10,4160,-10,0,0,-10,-1,,,-1,31.93,"8,113",,,,,,6.06,5.98,2.56,0,25.36
2023/11/9,4160,0,0,0,0,,,,,31.93,"8,113",,,,,,,,,,
2023/11/8,4160,-6,0,0,-6,-2,,,-2,31.93,"8,113",,,,,,,,,,
2023/11/7,4160,-12,0,0,-12,-1,,,-1,31.93,"8,113",,,,,,,,,,
2023/11/6,4160,0,0,0,0,,,,,31.93,"8,113",,,,,,,,,,
2023/11/3,4160,11,0,51,62,1,,2,3,31.93,"8,113",,,,,,5.2,5.98,2.56,0,25.36
2023/11/2,4160,-2,0,99,97,-1,,1,2,31.93,"8,113",,,,,,,,,,
2023/11/1,4160,17,0,0,17,1,,,1,31.93,"8,113",,,,,,,,,,
2023/11/30,4161,0,0,0,0,,,,,16.85,"9,053","1,442",0,0,0,-0.21,,,,,
2023/11/29,4161,6,0,0,6,1,,,1,16.85,"9,053","1,445",0,0,0,0,,,,,
2023/11/28,4161,-3,0,-1,-4,-1,,-1,-1,16.85,"9,053","1,445",0,0,0,0.14,,,,,
2023/11/27,4161,8,0,1,9,2,,1,2,16.85,"9,053","1,443",0,0,0,0.77,,,,,
2023/11/24,4161,1,0,0,1,1,,,1,16.85,"9,053","1,432",0,0,0,0,15.08,4.28,8.69,1.49,20.82
2023/11/23,4161,0,0,-1,-1,,,-1,-12,16.85,"9,053","1,432",0,0,0,0.63,,,,,
2023/11/22,4161,-5,0,0,-5,-11,,,-11,16.85,"9,053","1,423",0,0,0,0.07,,,,,
2023/11/21,4161,-4,0,0,-4,-10,,,-10,16.85,"9,053","1,422",0,0,0,-0.97,,,,,
2023/11/20,4161,-3,0,0,-3,-9,,,-9,16.85,"9,053","1,436",0,0,0,-0.07,,,,,
2023/11/17,4161,-7,0,0,-7,-8,,,-8,16.85,"9,053","1,437",0,0,0,0.7,15.45,4.28,8.69,1.49,20.82
2023/11/16,4161,-4,0,1,-3,-7,,1,-7,16.85,"9,053","1,427",0,0,0,-0.21,,,,,
2023/11/15,4161,-4,0,0,-4,-6,,,-6,16.82,"9,037","1,430",0,0,0,-0.35,,,,,
2023/11/14,4161,-5,0,0,-5,-5,,,-5,16.82,"9,037","1,435",0,0,0,-0.07,,,,,
2023/11/13,4161,-5,0,0,-5,-4,,,-4,16.82,"9,037","1,436",0,0,0,0.14,,,,,
2023/11/10,4161,-11,0,0,-11,-3,,,-3,16.82,"9,037","1,434",0,0,0,-0.35,15.43,4.3,8.69,1.49,20.82
2023/11/9,4161,-9,0,0,-9,-2,,,-2,16.82,"9,037","1,439",0,0,0,-4.51,,,,,
2023/11/8,4161,-7,0,0,-7,-1,,,-1,16.82,"9,037","1,507",0,0,0,-2.21,,,,,
2023/11/7,4161,3,0,0,3,2,,,2,16.82,"9,037","1,541",0,0,0,-2.41,,,,,
2023/11/6,4161,2,0,0,2,1,,,1,16.82,"9,037","1,579",0,0,0,0.06,,,,,
2023/11/3,4161,-5,0,0,-5,-5,,,-5,16.82,"9,037","1,578",0,0,0,0.19,15.36,4.3,8.69,1.49,20.82
2023/11/2,4161,-7,0,0,-7,-4,,,-4,16.82,"9,037","1,575",0,0,0,0.13,,,,,
2023/11/1,4161,-5,0,0,-5,-3,,,-3,16.82,"9,037","1,573",0,0,0,-0.06,,,,,
2023/11/30,4162,-147,0,-6,-153,-1,,-5,-1,33.26,"48,456","7,211",72,1,-5.26,0.39,,,,,
2023/11/29,4162,101,0,-8,93,1,,-4,1,33.26,"48,456","7,183",76,1.06,-7.32,0.15,,,,,
2023/11/28,4162,-150,0,-69,-219,-11,,-3,-11,33.26,"48,456","7,172",82,1.14,-6.82,0.41,,,,,
2023/11/27,4162,-720,0,-10,-730,-10,,-2,-10,33.26,"48,456","7,143",88,1.23,1.15,-1.42,,,,,
2023/11/24,4162,-457,0,-51,-508,-9,,-1,-9,33.26,"48,456","7,246",87,1.2,-3.33,1.12,4.7,3.14,0.9,0.57,39.96
2023/11/23,4162,-231,0,62,-169,-8,,2,-8,33.26,"48,456","7,166",90,1.26,5.88,1.93,,,,,
2023/11/22,4162,-299,0,24,-275,-7,,1,-7,33.26,"48,456","7,030",85,1.21,-1.16,-0.37,,,,,
2023/11/21,4162,-28,-222,-2,-252,-6,-1,-1,-6,33.26,"48,456","7,056",86,1.22,-8.51,1.38,,,,,
2023/11/20,4162,-328,0,3,-325,-5,,2,-5,33.26,"48,456","6,960",94,1.35,-21.67,0.65,,,,,
2023/11/17,4162,-254,0,15,-239,-4,,1,-4,33.26,"48,456","6,915",120,1.74,-5.51,1.23,4.52,2.88,0.84,1.17,40.43
2023/11/16,4162,-611,0,-51,-662,-3,,-7,-3,33.26,"48,456","6,831",127,1.86,-20.63,1.31,,,,,
2023/11/15,4162,-13,0,-199,-212,-2,,-6,-2,33.26,"48,456","6,743",160,2.37,-11.6,0.67,,,,,
