證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
3260 威剛,2023/4/27,3260,-462,287,299,124,-1,1,2,1,5.54,"14,822","5,241",274,5.23,48.91,0.98,,,,,
3260 威剛,2023/4/26,3260,170,-402,5,-227,1,-3,1,-10,5.54,"14,822","5,190",184,3.55,10.18,0.15,,,,,
3260 威剛,2023/4/25,3260,-599,-2,-34,-635,-4,-2,-1,-9,5.54,"14,822","5,182",167,3.22,-16.92,-1.54,,,,,
3260 威剛,2023/4/24,3260,-309,-2,46,-265,-3,-1,1,-8,5.54,"14,822","5,263",201,3.82,-2.43,-1.64,,,,,
3260 威剛,2023/4/21,3260,"-1,145",425,-15,-735,-2,2,-7,-7,5.54,"14,822","5,351",206,3.85,-49.26,-0.59,3.94,3.12,1.81,3.79,19.54
3260 威剛,2023/4/20,3260,-707,198,-99,-608,-1,1,-6,-6,5.54,"14,822","5,383",406,7.54,-3.56,1.26,,,,,
3260 威剛,2023/4/19,3260,"1,670","-2,645",-117,"-1,092",1,-4,-5,-5,5.54,"14,822","5,316",421,7.92,-5.61,5.14,,,,,
3260 威剛,2023/4/18,3260,-267,"-1,910",-122,"-2,299",-1,-3,-4,-4,5.54,"14,822","5,056",446,8.82,-25.79,-1.38,,,,,
3260 威剛,2023/4/17,3260,662,"-1,025",-84,-447,1,-2,-3,-3,5.54,"14,822","5,127",601,11.72,-4.15,-1.29,,,,,
3260 威剛,2023/4/14,3260,-437,-500,-79,"-1,016",-3,-1,-2,-2,5.54,"14,822","5,194",627,12.07,-3.98,1.37,4.47,2.65,1.86,3.37,21.49
3260 威剛,2023/4/13,3260,"-1,777",480,-399,"-1,696",-2,9,-1,-1,5.54,"14,822","5,124",653,12.74,-17.13,0.91,,,,,
3260 威剛,2023/4/12,3260,-249,"2,724",164,"2,639",-1,8,2,2,5.54,"14,822","5,078",788,15.52,38,-1.72,,,,,
3260 威剛,2023/4/11,3260,995,"1,356",75,"2,427",1,7,1,1,5.54,"14,822","5,167",571,11.05,19.96,-0.02,,,,,
3260 威剛,2023/4/10,3260,"-1,079",260,-145,-964,-2,6,-1,-1,5.54,"14,822","5,168",476,9.21,-17.79,-0.15,,,,,
3260 威剛,2023/4/7,3260,-684,646,50,12,-1,5,4,4,5.54,"14,822","5,176",579,11.19,45.48,7.05,3.51,2.6,2.36,2.01,22.47
3260 威剛,2023/4/6,3260,53,416,145,614,2,4,3,3,5.54,"14,822","4,835",398,8.23,-7.23,-2.18,,,,,
3264 欣銓,2023/4/28,3264,"-1,518",8,21,"-1,489",-8,1,1,-9,13.83,"67,794","9,869",642,6.51,-4.46,1.37,4.82,3.6,2.76,1.33,48.45
3264 欣銓,2023/4/27,3264,-610,-37,-15,-662,-7,-1,-1,-8,13.83,"67,794","9,736",672,6.9,12,0.47,,,,,
3264 欣銓,2023/4/26,3264,-267,0,22,-245,-6,,1,-7,13.83,"67,794","9,690",600,6.19,-5.66,-0.16,,,,,
3264 欣銓,2023/4/25,3264,-993,-3,-58,"-1,054",-5,-6,-6,-6,13.83,"67,794","9,706",636,6.55,-11.91,-1.01,,,,,
3264 欣銓,2023/4/24,3264,-161,-304,-41,-506,-4,-5,-5,-5,13.83,"67,794","9,805",722,7.36,-6.23,0.42,,,,,
3264 欣銓,2023/4/21,3264,-748,-206,-64,"-1,018",-3,-4,-4,-4,13.83,"67,794","9,764",770,7.89,-0.39,-2.41,4.83,3.87,2.62,1.52,48.52
3264 欣銓,2023/4/20,3264,"-2,469",-474,-186,"-3,129",-2,-3,-3,-3,13.83,"67,794","10,005",773,7.73,-2.4,-0.4,,,,,
3264 欣銓,2023/4/19,3264,-925,"-1,050",-188,"-2,163",-1,-2,-2,-2,13.83,"67,794","10,045",792,7.88,-5.38,1.24,,,,,
3264 欣銓,2023/4/18,3264,8,"-1,171",-16,"-1,179",2,-1,-1,-1,13.83,"67,794","9,922",837,8.44,-3.01,0.99,,,,,
3264 欣銓,2023/4/17,3264,"1,134",0,9,"1,143",1,,2,1,13.83,"67,794","9,825",863,8.78,1.41,0.29,,,,,
3264 欣銓,2023/4/14,3264,-442,"-1,030",29,"-1,443",-2,-1,1,-2,13.83,"67,794","9,797",851,8.69,-12.09,-0.24,4.88,3.69,3.05,1.68,48.72
3264 欣銓,2023/4/13,3264,-34,0,-154,-188,-1,,-2,-1,13.83,"67,794","9,821",968,9.86,-1.83,-2.8,,,,,
3264 欣銓,2023/4/12,3264,"1,997","-1,022",-144,831,3,-3,-1,3,13.83,"67,794","10,104",986,9.76,2.6,-1.93,,,,,
3264 欣銓,2023/4/11,3264,"1,704",-101,130,"1,733",2,-2,1,2,13.83,"67,794","10,303",961,9.33,12.4,-0.1,,,,,
3264 欣銓,2023/4/10,3264,104,-60,-7,37,1,-1,-2,1,13.83,"67,794","10,313",855,8.29,-1.04,-0.16,,,,,
3264 欣銓,2023/4/7,3264,-518,0,-208,-726,-1,,-1,-1,13.83,"67,794","10,330",864,8.36,-1.03,1.72,5.27,3.49,3.17,1.9,48.48
3264 欣銓,2023/4/6,3264,"1,589",-3,327,"1,913",5,-2,1,3,13.83,"67,794","10,155",873,8.6,8.04,-0.17,,,,,
3265 台星科,2023/4/28,3265,"-1,141",0,1,"-1,140",-4,,1,-4,52.32,"71,298","3,405",56,1.64,-35.63,6.74,4.13,2.11,0,0.62,60.97
3265 台星科,2023/4/27,3265,-937,0,-46,-983,-3,,-1,-3,52.32,"71,298","3,190",87,2.73,6.1,2.47,,,,,
3265 台星科,2023/4/26,3265,-816,0,58,-758,-2,,1,-2,52.32,"71,298","3,113",82,2.63,446.67,16.2,,,,,
3265 台星科,2023/4/25,3265,-462,0,-10,-472,-1,,-10,-1,52.32,"71,298","2,679",15,0.56,0,0.9,,,,,
3265 台星科,2023/4/24,3265,281,0,-72,209,1,,-9,1,52.32,"71,298","2,655",15,0.56,-53.13,1.96,,,,,
3265 台星科,2023/4/21,3265,-273,0,-7,-280,-2,,-8,-2,52.32,"71,298","2,604",32,1.23,6.67,2.4,4.42,2.8,0,0.62,60.91
3265 台星科,2023/4/20,3265,-525,0,-4,-529,-1,,-7,-1,52.32,"71,298","2,543",30,1.18,50,1.19,,,,,
3265 台星科,2023/4/19,3265,13,0,-1,12,1,,-6,1,52.32,"71,298","2,513",20,0.8,-4.76,-1.64,,,,,
3265 台星科,2023/4/18,3265,-867,0,-6,-873,-13,,-5,-13,52.32,"71,298","2,555",21,0.82,-4.55,2.53,,,,,
3265 台星科,2023/4/17,3265,-156,0,-1,-157,-12,,-4,-12,52.32,"71,298","2,492",22,0.88,-4.35,1.3,,,,,
3265 台星科,2023/4/14,3265,-179,0,-1,-180,-11,,-3,-11,52.32,"71,298","2,460",23,0.93,53.33,-3.19,4.43,3.35,0,0.62,61.52
3265 台星科,2023/4/13,3265,-519,0,-8,-527,-10,,-2,-10,52.32,"71,298","2,541",15,0.59,200,-5.12,,,,,
3265 台星科,2023/4/12,3265,-141,0,-2,-143,-9,,-1,-9,52.32,"71,298","2,678",5,0.19,-28.57,-1.8,,,,,
3265 台星科,2023/4/11,3265,-99,0,0,-99,-8,,,-8,52.32,"71,298","2,727",7,0.26,133.33,1.34,,,,,
3265 台星科,2023/4/10,3265,-144,0,-1,-145,-7,,-1,-7,52.32,"71,298","2,691",3,0.11,50,0.98,,,,,
3265 台星科,2023/4/7,3265,-339,0,0,-339,-6,,,-6,52.32,"71,298","2,665",2,0.08,0,3.66,4.53,2.78,1.06,0.62,61.84
3265 台星科,2023/4/6,3265,-327,0,21,-306,-5,,2,-5,52.32,"71,298","2,571",2,0.08,0,0.74,,,,,
3266 昇陽,2023/4/28,3266,-2,0,0,-2,-2,,,-2,13.01,"45,820",594,0,0,0,-0.17,2.25,1.23,0.73,1.24,86.79
3266 昇陽,2023/4/27,3266,-2,0,0,-2,-1,,,-1,13.01,"45,820",595,0,0,0,-2.46,,,,,
3266 昇陽,2023/4/26,3266,2,0,8,10,1,,1,1,13.01,"45,820",610,0,0,0,0,,,,,
3266 昇陽,2023/4/25,3266,-6,0,0,-6,-5,,,-5,13.01,"45,820",610,0,0,0,-2.4,,,,,
3266 昇陽,2023/4/24,3266,-1,0,0,-1,-4,,,-4,13.01,"45,820",625,0,0,0,0.32,,,,,
3266 昇陽,2023/4/21,3266,-18,0,0,-18,-3,,,-3,13.01,"45,820",623,0,0,0,1.63,2.24,1.57,0.38,1.23,86.79
3266 昇陽,2023/4/20,3266,-4,0,0,-4,-2,,,-2,13.01,"45,820",613,0,0,0,0.16,,,,,
3266 昇陽,2023/4/19,3266,-25,0,7,-18,-1,,1,-1,13.01,"45,820",612,0,0,0,-1.45,,,,,
3266 昇陽,2023/4/18,3266,4,0,-1,3,1,,-1,1,13.01,"45,820",621,0,0,0,0.65,,,,,
3266 昇陽,2023/4/17,3266,-5,0,0,-5,-1,,,-1,13.01,"45,820",617,0,0,0,-0.16,,,,,
3266 昇陽,2023/4/14,3266,7,0,1,8,2,,1,1,13.01,"45,820",618,0,0,0,5.64,2.15,1.55,0.38,1.23,86.79
3266 昇陽,2023/4/13,3266,18,0,-86,-68,1,,-1,-1,13.01,"45,820",585,0,0,0,2.27,,,,,
3266 昇陽,2023/4/12,3266,0,0,0,0,,,,,13.01,"45,820",572,0,0,0,1.24,,,,,
3266 昇陽,2023/4/11,3266,-1,0,2,1,-1,,2,12,13.01,"45,820",565,0,0,0,0.89,,,,,
3266 昇陽,2023/4/10,3266,7,0,3,10,11,,1,11,13.01,"45,820",560,0,0,0,2.56,,,,,
3266 昇陽,2023/4/7,3266,4,0,0,4,10,,,10,13.01,"45,820",546,0,0,0,13.51,2.31,1.41,0.58,0.98,86.79
3266 昇陽,2023/4/6,3266,35,0,0,35,9,,,9,13.01,"45,820",481,0,0,0,4.79,,,,,
3268 海德威,2023/4/28,3268,2,0,0,2,1,,,1,13.63,"4,555",712,0,0,0,-1.66,6.33,7.88,0,2.5,25.64
3268 海德威,2023/4/27,3268,0,0,0,0,,,,,13.63,"4,555",724,0,0,0,0.42,,,,,
3268 海德威,2023/4/26,3268,2,0,0,2,1,,,1,13.63,"4,555",721,0,0,0,3.44,,,,,
3268 海德威,2023/4/25,3268,-15,0,0,-15,-1,,,-1,13.63,"4,555",697,0,0,0,2.5,,,,,
3268 海德威,2023/4/24,3268,7,0,0,7,1,,,1,13.63,"4,555",680,0,0,0,0,,,,,
3268 海德威,2023/4/21,3268,-9,0,0,-9,-1,,,-1,13.63,"4,555",680,0,0,0,-5.29,6.32,7.88,0,2.48,25.64
3268 海德威,2023/4/20,3268,0,0,0,0,,,,,13.63,"4,555",718,0,0,0,-1.64,,,,,
3268 海德威,2023/4/19,3268,1,0,0,1,1,,,1,13.63,"4,555",730,0,0,0,3.4,,,,,
3268 海德威,2023/4/18,3268,-2,0,0,-2,-1,,,-1,13.63,"4,555",706,0,0,0,0.43,,,,,
3268 海德威,2023/4/17,3268,1,0,0,1,2,,,2,13.63,"4,555",703,0,0,0,-0.57,,,,,
3268 海德威,2023/4/14,3268,5,0,0,5,1,,,1,13.63,"4,555",707,0,0,-100,0.43,6.32,7.88,0,2.42,25.64
3268 海德威,2023/4/13,3268,-1,0,0,-1,-2,,,-2,13.63,"4,555",704,5,0.71,-50,0.28,,,,,
3268 海德威,2023/4/12,3268,-1,0,0,-1,-1,,,-1,13.63,"4,555",702,10,1.42,0,2.18,,,,,
3268 海德威,2023/4/11,3268,4,0,0,4,1,,,1,13.63,"4,555",687,10,1.46,0,1.33,,,,,
3268 海德威,2023/4/10,3268,-1,0,0,-1,-1,,,-1,13.63,"4,555",678,10,1.47,0,1.19,,,,,
3268 海德威,2023/4/7,3268,0,0,0,0,,,,,13.63,"4,555",670,10,1.49,0,-0.15,6.32,7.88,0,2.42,25.64
3268 海德威,2023/4/6,3268,2,0,0,2,4,,,4,13.63,"4,555",671,10,1.49,0,0.15,,,,,
3272 東碩,2023/4/28,3272,-34,0,0,-34,-2,,,-2,25.03,"13,670","2,261",130,5.75,2.36,0.31,1.91,1.08,1.11,1.54,45.64
3272 東碩,2023/4/27,3272,-158,0,0,-158,-1,,,-1,25.03,"13,670","2,254",127,5.63,0,1.08,,,,,
3272 東碩,2023/4/26,3272,29,0,0,29,1,,,1,25.03,"13,670","2,230",127,5.7,17.59,-0.58,,,,,
3272 東碩,2023/4/25,3272,-291,0,0,-291,-1,,,-4,25.03,"13,670","2,243",108,4.81,-7.69,-0.75,,,,,
3272 東碩,2023/4/24,3272,24,0,-31,-7,1,,-3,-3,25.03,"13,670","2,260",117,5.18,-1.68,0.18,,,,,
3272 東碩,2023/4/21,3272,-46,0,-13,-59,-2,,-2,-2,25.03,"13,670","2,256",119,5.27,6.25,-1.53,2.64,1.86,1.11,1.54,45.43
3272 東碩,2023/4/20,3272,-87,0,-20,-107,-1,,-1,-1,25.03,"13,670","2,291",112,4.89,34.94,-0.65,,,,,
3272 東碩,2023/4/19,3272,122,0,0,122,1,,,1,25.03,"13,670","2,306",83,3.6,-7.78,-4.95,,,,,
3272 東碩,2023/4/18,3272,-88,0,-22,-110,-1,,-1,-1,25.03,"13,670","2,426",90,3.71,-1.1,0.5,,,,,
3272 東碩,2023/4/17,3272,202,0,22,224,1,,1,1,25.03,"13,670","2,414",91,3.77,7.06,-1.71,,,,,
3272 東碩,2023/4/14,3272,-98,0,0,-98,-1,,,-1,24.67,"13,474","2,456",85,3.46,60.38,-11.81,4.69,1.08,1.11,1.54,45.12
3272 東碩,2023/4/13,3272,98,0,-7,91,2,,-1,2,24.67,"13,474","2,785",53,1.9,-60.74,-7.75,,,,,
3272 東碩,2023/4/12,3272,20,0,0,20,1,,,1,24.67,"13,474","3,019",135,4.47,18.42,0.73,,,,,
3272 東碩,2023/4/11,3272,-36,0,0,-36,-1,,,-1,24.67,"13,474","2,997",114,3.8,29.55,-0.13,,,,,
3272 東碩,2023/4/10,3272,244,0,16,260,1,,1,1,24.67,"13,474","3,001",88,2.93,225.93,-2.5,,,,,
3272 東碩,2023/4/7,3272,-67,0,0,-67,-3,,,-3,24.67,"13,474","3,078",27,0.88,107.69,-0.74,1.32,1.87,2.26,1.54,45.04
3272 東碩,2023/4/6,3272,-467,0,23,-444,-2,,5,-2,24.67,"13,474","3,101",13,0.42,0,-2.64,,,,,
3276 宇環,2023/4/28,3276,-4,0,0,-4,-1,,,-1,44.21,"30,822","1,437",0,0,0,1.05,2.3,1.88,4.79,0,65.96
3276 宇環,2023/4/27,3276,0,0,0,0,,,,,44.21,"30,822","1,422",0,0,0,-0.77,,,,,
3276 宇環,2023/4/26,3276,0,0,0,0,,,,,44.21,"30,822","1,433",0,0,0,-0.14,,,,,
3276 宇環,2023/4/25,3276,-2,0,0,-2,-1,,,-1,44.21,"30,822","1,435",0,0,0,-5.09,,,,,
3276 宇環,2023/4/24,3276,10,0,0,10,1,,,1,44.21,"30,822","1,512",0,0,0,-0.07,,,,,
3276 宇環,2023/4/21,3276,-8,0,0,-8,-3,,,-3,44.21,"30,822","1,513",0,0,0,-0.53,2.29,2.61,3.92,0,66.01
3276 宇環,2023/4/20,3276,-2,0,0,-2,-2,,,-2,44.21,"30,822","1,521",0,0,0,0.13,,,,,
3276 宇環,2023/4/19,3276,-2,0,0,-2,-1,,,-1,44.21,"30,822","1,519",0,0,0,0.8,,,,,
3276 宇環,2023/4/18,3276,16,0,0,16,1,,,1,44.21,"30,822","1,507",0,0,0,-0.53,,,,,
3276 宇環,2023/4/17,3276,-2,0,0,-2,-1,,,-1,44.21,"30,822","1,515",0,0,0,-0.98,,,,,
3276 宇環,2023/4/14,3276,0,0,0,0,,,,,44.21,"30,822","1,530",0,0,0,-0.65,2.3,2.58,2.79,1.26,66.01
3276 宇環,2023/4/13,3276,14,0,0,14,4,,,4,44.21,"30,822","1,540",0,0,-100,2.8,,,,,
3276 宇環,2023/4/12,3276,16,0,0,16,3,,,3,44.21,"30,822","1,498",2,0.13,0,-2.22,,,,,
3276 宇環,2023/4/11,3276,9,0,0,9,2,,,2,44.21,"30,822","1,532",2,0.13,0,-0.97,,,,,
3276 宇環,2023/4/10,3276,5,0,0,5,1,,,1,44.21,"30,822","1,547",2,0.13,0,0.39,,,,,
3276 宇環,2023/4/7,3276,0,0,0,0,,,,,44.21,"30,822","1,541",2,0.13,0,-0.64,2.28,3.23,3.59,0,66.04
3276 宇環,2023/4/6,3276,2,0,0,2,2,,,2,44.21,"30,822","1,551",2,0.13,0,0.65,,,,,
3284 太普高,2023/4/28,3284,24,0,0,24,3,,,3,28.71,"25,253","2,364",2,0.08,0,-0.04,5.74,4.45,1.48,6.3,64.46
3284 太普高,2023/4/27,3284,37,0,0,37,2,,,2,28.71,"25,253","2,365",2,0.08,0,5.77,,,,,
3284 太普高,2023/4/26,3284,10,0,0,10,1,,,1,28.71,"25,253","2,236",2,0.09,0,0.9,,,,,
3284 太普高,2023/4/25,3284,-62,0,0,-62,-1,,,-1,28.71,"25,253","2,216",2,0.09,0,-0.18,,,,,
3284 太普高,2023/4/24,3284,1,0,0,1,1,,,1,28.71,"25,253","2,220",2,0.09,0,3.64,,,,,
3284 太普高,2023/4/21,3284,-45,0,0,-45,-1,,,-1,28.71,"25,253","2,142",2,0.09,0,-0.65,5.3,5.05,1.46,6.35,64.46
3284 太普高,2023/4/20,3284,44,0,0,44,2,,,2,28.71,"25,253","2,156",2,0.09,0,0.75,,,,,
3284 太普高,2023/4/19,3284,19,0,0,19,1,,,1,28.71,"25,253","2,140",0,0,0,0,,,,,
3284 太普高,2023/4/18,3284,-1,0,0,-1,-1,,,-1,28.71,"25,253","2,140",0,0,0,-0.65,,,,,
3284 太普高,2023/4/17,3284,2,0,0,2,1,,,1,28.71,"25,253","2,154",0,0,0,0.19,,,,,
3284 太普高,2023/4/14,3284,-8,0,0,-8,-4,,,-4,28.71,"25,253","2,150",0,0,0,0,4.81,6.22,0.75,6.37,64.27
3284 太普高,2023/4/13,3284,-3,0,0,-3,-3,,,-3,28.71,"25,253","2,150",0,0,0,-0.14,,,,,
3284 太普高,2023/4/12,3284,-1,0,0,-1,-2,,,-2,28.71,"25,253","2,153",0,0,0,0,,,,,
3284 太普高,2023/4/11,3284,-2,0,0,-2,-1,,,-1,28.71,"25,253","2,153",0,0,0,-0.23,,,,,
3284 太普高,2023/4/10,3284,5,0,0,5,1,,,1,28.71,"25,253","2,158",0,0,0,0.23,,,,,
3284 太普高,2023/4/7,3284,0,0,0,0,,,,,28.71,"25,253","2,153",0,0,0,1.8,4.78,6.22,0.75,5.2,65.39
3284 太普高,2023/4/6,3284,-1,0,0,-1,-5,,,-5,28.71,"25,253","2,115",0,0,0,0.14,,,,,
3285 微端,2023/4/28,3285,26,0,0,26,2,,,2,15.84,"6,770",520,0,0,0,-7.31,7.46,8.6,1.64,0,51.59
3285 微端,2023/4/27,3285,42,0,0,42,1,,,1,15.84,"6,770",561,0,0,0,-6.81,,,,,
3285 微端,2023/4/26,3285,-15,0,0,-15,-1,,,-1,15.84,"6,770",602,0,0,0,-0.17,,,,,
3285 微端,2023/4/25,3285,0,0,0,0,,,,,15.84,"6,770",603,0,0,0,-0.33,,,,,
3285 微端,2023/4/24,3285,-1,0,0,-1,-6,,,-6,15.84,"6,770",605,0,0,0,-0.33,,,,,
3285 微端,2023/4/21,3285,-14,0,0,-14,-5,,,-5,15.84,"6,770",607,0,0,0,-0.49,6.89,8.6,1.64,0,51.59
3285 微端,2023/4/20,3285,-34,0,0,-34,-4,,,-4,15.84,"6,770",610,0,0,0,0.16,,,,,
3285 微端,2023/4/19,3285,-27,0,0,-27,-3,,,-3,15.84,"6,770",609,0,0,0,0,,,,,
3285 微端,2023/4/18,3285,-13,0,0,-13,-2,,,-2,15.84,"6,770",609,0,0,0,0.83,,,,,
3285 微端,2023/4/17,3285,-14,0,0,-14,-1,,,-1,15.84,"6,770",604,0,0,0,0.33,,,,,
3285 微端,2023/4/14,3285,0,0,0,0,,,,,15.84,"6,770",602,0,0,0,-1.15,7.36,8.6,1.64,0,51.57
3285 微端,2023/4/13,3285,3,0,0,3,1,,,1,15.84,"6,770",609,0,0,0,-0.16,,,,,
3285 微端,2023/4/12,3285,-45,0,0,-45,-1,,,-1,15.84,"6,770",610,0,0,0,-0.16,,,,,
3285 微端,2023/4/11,3285,0,0,0,0,,,,,15.84,"6,770",611,0,0,0,-0.16,,,,,
3285 微端,2023/4/10,3285,2,0,0,2,2,,,2,15.84,"6,770",612,0,0,0,0.16,,,,,
3285 微端,2023/4/7,3285,4,0,0,4,1,,,1,15.84,"6,770",611,0,0,0,0,7.47,8.6,1.64,0,51.63
3285 微端,2023/4/6,3285,-2,0,0,-2,-1,,,-1,15.84,"6,770",611,0,0,0,-1.29,,,,,
3287 廣寰科,2023/4/28,3287,14,0,0,14,3,,,3,40.02,"17,597","1,524",0,0,0,-0.13,5.9,5.56,3.16,2.19,48.76
3287 廣寰科,2023/4/27,3287,6,0,0,6,2,,,2,40.02,"17,597","1,526",0,0,0,-0.07,,,,,
3287 廣寰科,2023/4/26,3287,5,0,0,5,1,,,1,40.02,"17,597","1,527",0,0,0,1.8,,,,,
3287 廣寰科,2023/4/25,3287,-1,0,0,-1,-1,,,-1,40.02,"17,597","1,500",0,0,0,-1.83,,,,,
3287 廣寰科,2023/4/24,3287,11,0,0,11,1,,,1,40.02,"17,597","1,528",0,0,0,-0.07,,,,,
3287 廣寰科,2023/4/21,3287,-19,0,0,-19,-1,,,-1,40.02,"17,597","1,529",0,0,0,-1.35,5.9,5.56,3.16,2.19,48.76
3287 廣寰科,2023/4/20,3287,4,0,0,4,2,,,2,40.02,"17,597","1,550",0,0,0,1.44,,,,,
3287 廣寰科,2023/4/19,3287,13,0,0,13,1,,,1,40.02,"17,597","1,528",0,0,0,3.8,,,,,
3287 廣寰科,2023/4/18,3287,0,0,0,0,,,,,40.02,"17,597","1,472",0,0,0,5.14,,,,,
3287 廣寰科,2023/4/17,3287,6,0,0,6,1,,,1,40.02,"17,597","1,400",0,0,0,-0.21,,,,,
3287 廣寰科,2023/4/14,3287,-4,0,0,-4,-3,,,-3,40.02,"17,597","1,403",0,0,0,-1.13,5.97,5.53,1.44,4.19,48.76
3287 廣寰科,2023/4/13,3287,-12,0,0,-12,-2,,,-2,40.02,"17,597","1,419",0,0,0,-0.21,,,,,
3287 廣寰科,2023/4/12,3287,-23,0,0,-23,-1,,,-1,40.02,"17,597","1,422",0,0,0,2.3,,,,,
3287 廣寰科,2023/4/11,3287,15,0,0,15,1,,,1,40.02,"17,597","1,390",0,0,0,-8.31,,,,,
3287 廣寰科,2023/4/10,3287,-2,0,0,-2,-1,,,-1,40.02,"17,597","1,516",0,0,0,1,,,,,
3287 廣寰科,2023/4/7,3287,22,0,0,22,1,,,1,40.02,"17,597","1,501",0,0,0,4.75,6.07,5.58,1.44,4.33,48.76
3287 廣寰科,2023/4/6,3287,-1,0,0,-1,-3,,,-3,40.02,"17,597","1,433",0,0,0,0,,,,,
3288 點晶,2023/4/28,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,17.68,6.88,0,5.64,28.83
3288 點晶,2023/4/27,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/26,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/25,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/24,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/21,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,18.2,6.88,0,11.73,22.17
3288 點晶,2023/4/20,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/19,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/18,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/17,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/14,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,18.2,6.88,0,11.73,22.17
3288 點晶,2023/4/13,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/12,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/11,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/10,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3288 點晶,2023/4/7,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,18.2,6.88,0,11.72,22.17
3288 點晶,2023/4/6,3288,0,0,0,0,,,,,13.78,"2,067",0,0,,0,0,,,,,
3289 宜特,2023/4/28,3289,-37,66,3,32,-2,3,1,1,10.06,"7,524","4,882",224,4.59,54.48,1.39,8.5,9.4,4.59,3.56,13.52
3289 宜特,2023/4/27,3289,-101,68,-2,-35,-1,2,-1,-1,10.06,"7,524","4,815",145,3.01,-11.59,1.43,,,,,
3289 宜特,2023/4/26,3289,60,58,5,123,1,1,1,1,10.06,"7,524","4,747",164,3.45,-3.53,2.55,,,,,
3289 宜特,2023/4/25,3289,-254,-78,-187,-519,-4,-2,-2,-4,10.06,"7,524","4,629",170,3.67,18.06,-0.92,,,,,
3289 宜特,2023/4/24,3289,-365,-85,-72,-522,-3,-1,-1,-3,10.06,"7,524","4,672",144,3.08,18.03,1.24,,,,,
3289 宜特,2023/4/21,3289,-837,143,10,-684,-2,1,1,-2,10.06,"7,524","4,615",122,2.64,-6.15,-3.11,8.02,9.99,5.38,5.77,13.39
3289 宜特,2023/4/20,3289,-561,0,-78,-639,-1,,-1,-1,10.06,"7,524","4,763",130,2.73,-5.8,0.53,,,,,
3289 宜特,2023/4/19,3289,24,0,82,106,1,,1,1,10.06,"7,524","4,738",138,2.91,-2.13,-0.84,,,,,
3289 宜特,2023/4/18,3289,-955,0,-101,"-1,056",-3,,-1,-1,10.06,"7,524","4,778",141,2.95,-13.5,1.38,,,,,
3289 宜特,2023/4/17,3289,-55,209,89,243,-2,3,3,3,10.06,"7,524","4,713",163,3.46,-0.61,0.3,,,,,
3289 宜特,2023/4/14,3289,-727,"1,116",3,392,-1,2,2,2,10.06,"7,524","4,699",164,3.49,51.85,9.66,6.73,8.51,5.61,5.95,16.21
3289 宜特,2023/4/13,3289,771,500,67,"1,338",1,1,1,1,10.06,"7,524","4,285",108,2.52,0,-10.19,,,,,
3289 宜特,2023/4/12,3289,-118,0,-4,-122,-9,,-2,-9,10.06,"7,524","4,771",0,0,0,-0.23,,,,,
3289 宜特,2023/4/11,3289,-615,0,-90,-705,-8,,-1,-8,10.06,"7,524","4,782",0,0,0,-0.83,,,,,
3289 宜特,2023/4/10,3289,-368,-447,18,-797,-7,-3,1,-7,10.06,"7,524","4,822",0,0,-100,3.21,,,,,
3289 宜特,2023/4/7,3289,-422,-284,-15,-721,-6,-2,-3,-6,10.06,"7,524","4,672",4,0.09,-97.69,1.08,7.05,10.17,6.45,3.56,16.41
3289 宜特,2023/4/6,3289,"-1,518",-475,-5,"-1,998",-5,-1,-2,-5,10.06,"7,524","4,622",173,3.74,-45.08,1.78,,,,,
3290 東浦,2023/4/28,3290,-55,0,-1,-56,-2,,-2,-2,9.34,"9,342","17,525",358,2.04,6.23,0.14,6.88,3.35,3.5,5.51,34.83
