證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
1586 和勤,2023/8/23,1586,-8,0,0,-8,-4,,,-4,17.13,"14,713","14,178",0,0,0,-0.06,,,,,
1586 和勤,2023/8/22,1586,-2,0,0,-2,-3,,,-3,17.13,"14,713","14,186",0,0,0,0.31,,,,,
1586 和勤,2023/8/21,1586,-15,0,0,-15,-2,,,-2,17.13,"14,713","14,142",0,0,0,0.09,,,,,
1586 和勤,2023/8/18,1586,-5,0,0,-5,-1,,,-1,17.13,"14,713","14,129",0,0,0,0.06,4.53,5.38,3.16,3.36,52.74
1586 和勤,2023/8/17,1586,19,0,0,19,1,,,1,17.13,"14,713","14,120",0,0,0,-0.01,,,,,
1586 和勤,2023/8/16,1586,-13,0,0,-13,-3,,,-3,17.13,"14,713","14,122",0,0,0,-0.01,,,,,
1586 和勤,2023/8/15,1586,-10,0,0,-10,-2,,,-2,17.13,"14,713","14,123",0,0,0,0.11,,,,,
1586 和勤,2023/8/14,1586,-19,0,0,-19,-1,,,-1,17.13,"14,713","14,107",0,0,0,0.18,,,,,
1586 和勤,2023/8/11,1586,1,0,0,1,1,,,1,17.13,"14,713","14,081",0,0,0,0.1,4.4,5.89,2.27,3.36,53.06
1586 和勤,2023/8/10,1586,-3,0,0,-3,-3,,,-3,17.13,"14,713","14,067",0,0,0,-0.02,,,,,
1586 和勤,2023/8/9,1586,-1,0,0,-1,-2,,,-2,17.13,"14,713","14,070",0,0,0,0.19,,,,,
1586 和勤,2023/8/8,1586,-5,0,0,-5,-1,,,-1,17.13,"14,713","14,044",0,0,0,0.19,,,,,
1586 和勤,2023/8/7,1586,0,0,0,0,,,,,17.13,"14,713","14,017",0,0,0,0.04,,,,,
1586 和勤,2023/8/4,1586,0,0,0,0,,,,,17.13,"14,713","14,012",0,0,0,0.11,4.4,5.89,2.27,4.52,51.62
1586 和勤,2023/8/2,1586,-2,0,0,-2,-1,,,-1,17.13,"14,713","13,997",0,0,0,0.17,,,,,
1586 和勤,2023/8/1,1586,0,0,0,0,,,,,17.13,"14,713","13,973",0,0,0,0.09,,,,,
1587 吉茂,2023/8/31,1587,42,0,0,42,2,,,2,28.54,"19,586","1,271",9,0.71,0,-0.08,,,,,
1587 吉茂,2023/8/30,1587,72,0,0,72,1,,,1,28.54,"19,586","1,272",9,0.71,-10,-1.55,,,,,
1587 吉茂,2023/8/29,1587,-21,0,-2,-23,-2,,-1,-2,28.54,"19,586","1,292",10,0.77,-9.09,-2.2,,,,,
1587 吉茂,2023/8/28,1587,-53,0,0,-53,-1,,,-1,28.54,"19,586","1,321",11,0.83,-15.38,-0.83,,,,,
1587 吉茂,2023/8/25,1587,102,0,-1,101,1,,-1,1,28.54,"19,586","1,332",13,0.98,-27.78,-0.08,8.06,3.89,4.85,2.62,41.03
1587 吉茂,2023/8/24,1587,-80,0,1,-79,-2,,2,-2,28.54,"19,586","1,333",18,1.35,-5.26,-3.27,,,,,
1587 吉茂,2023/8/23,1587,-25,0,2,-23,-1,,1,-1,28.54,"19,586","1,378",19,1.38,0,-1.64,,,,,
1587 吉茂,2023/8/22,1587,30,0,-2,28,1,,-1,1,28.54,"19,586","1,401",19,1.36,11.76,1.97,,,,,
1587 吉茂,2023/8/21,1587,-11,0,0,-11,-2,,,-2,28.54,"19,586","1,374",17,1.24,0,0.51,,,,,
1587 吉茂,2023/8/18,1587,-61,0,2,-59,-1,,1,-1,28.54,"19,586","1,367",17,1.24,30.77,-8.68,8.06,3.83,4.93,2.62,41.01
1587 吉茂,2023/8/17,1587,72,0,0,72,2,,,2,28.54,"19,586","1,497",13,0.87,116.67,11.97,,,,,
1587 吉茂,2023/8/16,1587,41,0,0,41,1,,,1,28.54,"19,586","1,337",6,0.45,-14.29,-0.3,,,,,
1587 吉茂,2023/8/15,1587,-1,0,0,-1,-1,,,-1,28.54,"19,586","1,341",7,0.52,0,-0.81,,,,,
1587 吉茂,2023/8/14,1587,18,0,0,18,1,,,1,28.54,"19,586","1,352",7,0.52,0,-0.29,,,,,
1587 吉茂,2023/8/11,1587,-1,0,-1,-2,-3,,-2,-3,28.54,"19,586","1,356",7,0.52,-12.5,-0.73,8.4,3.94,4.83,2.62,41
1587 吉茂,2023/8/10,1587,-22,0,-2,-24,-2,,-1,-2,28.54,"19,586","1,366",8,0.59,0,-0.65,,,,,
1587 吉茂,2023/8/9,1587,-136,0,3,-133,-1,,1,-1,28.54,"19,586","1,375",8,0.58,-11.11,-3.03,,,,,
1587 吉茂,2023/8/8,1587,23,0,-5,18,4,,-2,4,28.54,"19,586","1,418",9,0.63,50,-8.81,,,,,
1587 吉茂,2023/8/7,1587,61,0,-4,57,3,,-1,3,28.54,"19,586","1,555",6,0.39,-14.29,-6.27,,,,,
1587 吉茂,2023/8/4,1587,23,0,4,27,2,,2,2,28.54,"19,586","1,659",7,0.42,-72,-11.52,8.43,4.1,4.72,2.62,40.98
1587 吉茂,2023/8/2,1587,47,0,3,50,1,,1,1,28.54,"19,586","1,875",25,1.33,-32.43,-8.13,,,,,
1587 吉茂,2023/8/1,1587,-75,0,0,-75,-1,,,-1,28.54,"19,586","2,041",37,1.81,68.18,1.34,,,,,
1589 永冠-KY,2023/8/31,1589,-333,0,0,-333,-4,,,-4,10.23,"12,084","5,939",6,0.1,-25,0.92,,,,,
1589 永冠-KY,2023/8/30,1589,-638,0,0,-638,-3,,,-3,10.23,"12,084","5,885",8,0.14,33.33,3.5,,,,,
1589 永冠-KY,2023/8/29,1589,-48,0,-2,-50,-2,,-3,-2,10.23,"12,084","5,686",6,0.11,0,1.74,,,,,
1589 永冠-KY,2023/8/28,1589,-129,0,-2,-131,-1,,-2,-1,10.23,"12,084","5,589",6,0.11,0,0.11,,,,,
1589 永冠-KY,2023/8/25,1589,166,0,-11,155,1,,-1,1,10.23,"12,084","5,583",6,0.11,0,-0.87,6.65,4.07,2.95,3.88,35.95
1589 永冠-KY,2023/8/24,1589,-98,0,0,-98,-5,,,-5,10.23,"12,084","5,632",6,0.11,0,-0.14,,,,,
1589 永冠-KY,2023/8/23,1589,-100,0,-1,-101,-4,,-1,-4,10.23,"12,084","5,640",6,0.11,-90.91,0.55,,,,,
1589 永冠-KY,2023/8/22,1589,-151,0,0,-151,-3,,,-3,10.23,"12,084","5,609",66,1.18,-1.49,0.16,,,,,
1589 永冠-KY,2023/8/21,1589,-234,0,-8,-242,-2,,-7,-2,10.23,"12,084","5,600",67,1.2,-2.9,0.43,,,,,
1589 永冠-KY,2023/8/18,1589,-713,0,-16,-729,-1,,-6,-1,10.23,"12,084","5,576",69,1.24,0,3.11,6.08,4.43,3.56,3.03,37.11
1589 永冠-KY,2023/8/17,1589,20,0,-4,16,1,,-5,1,10.23,"12,084","5,408",69,1.28,-15.85,-0.33,,,,,
1589 永冠-KY,2023/8/16,1589,-86,0,-6,-92,-1,,-4,-1,10.23,"12,084","5,426",82,1.51,-12.77,0.82,,,,,
1589 永冠-KY,2023/8/15,1589,113,0,-1,112,1,,-3,1,10.26,"12,084","5,382",94,1.75,42.42,-9.58,,,,,
1589 永冠-KY,2023/8/14,1589,-229,0,-1,-230,-11,,-2,-11,10.26,"12,084","5,952",66,1.11,0,-0.43,,,,,
1589 永冠-KY,2023/8/11,1589,-73,0,-6,-79,-10,,-1,-10,10.26,"12,084","5,978",66,1.1,0,-0.33,6.46,4.17,3.56,3.91,36.28
1589 永冠-KY,2023/8/10,1589,-230,0,9,-221,-9,,1,-9,10.26,"12,084","5,998",66,1.1,-2.94,-1.4,,,,,
1589 永冠-KY,2023/8/9,1589,-169,0,-2,-171,-8,,-4,-8,10.26,"12,084","6,083",68,1.12,0,-0.59,,,,,
1589 永冠-KY,2023/8/8,1589,-248,0,-7,-255,-7,,-3,-7,10.26,"12,084","6,119",68,1.11,-2.86,-0.07,,,,,
1589 永冠-KY,2023/8/7,1589,-436,0,-3,-439,-6,,-2,-6,10.26,"12,084","6,123",70,1.14,-1.41,1.12,,,,,
1589 永冠-KY,2023/8/4,1589,-3,0,-4,-7,-5,,-1,-5,10.26,"12,084","6,055",71,1.17,1.43,-0.43,6.04,5.39,2.41,3.87,37.1
1589 永冠-KY,2023/8/2,1589,-283,0,12,-271,-4,,1,-4,10.26,"12,084","6,081",70,1.15,-42.15,-0.36,,,,,
1589 永冠-KY,2023/8/1,1589,-236,0,0,-236,-3,,,-3,10.26,"12,084","6,103",121,1.98,0,-0.05,,,,,
1590 亞德客-KY,2023/8/31,1590,-2,3,1,2,-1,1,1,4,3.94,"7,878",239,2,0.84,0,0,,,,,
1590 亞德客-KY,2023/8/30,1590,98,0,-1,97,3,,-1,3,3.94,"7,878",239,2,0.84,0,-2.45,,,,,
1590 亞德客-KY,2023/8/29,1590,29,1,0,30,2,1,,2,3.94,"7,878",245,2,0.82,-50,-1.21,,,,,
1590 亞德客-KY,2023/8/28,1590,70,-18,-1,52,1,-1,-2,1,3.94,"7,878",248,4,1.61,0,-10.79,,,,,
1590 亞德客-KY,2023/8/25,1590,-75,0,-3,-77,-2,,-1,-2,3.94,"7,878",278,0,0,0,4.51,8.61,7.79,3.92,4.81,58.95
1590 亞德客-KY,2023/8/24,1590,-83,-12,0,-95,-1,-1,,-1,3.94,"7,878",266,0,0,-100,3.5,,,,,
1590 亞德客-KY,2023/8/23,1590,37,0,0,37,2,,,2,3.94,"7,878",257,1,0.39,0,-4.81,,,,,
1590 亞德客-KY,2023/8/22,1590,23,-20,0,3,1,-1,,1,3.94,"7,878",270,0,0,-100,0,,,,,
1590 亞德客-KY,2023/8/21,1590,-26,1,1,-24,-1,2,1,-1,3.94,"7,878",270,3,1.11,0,0.37,,,,,
1590 亞德客-KY,2023/8/18,1590,6,2,-1,8,3,1,-2,1,3.94,"7,878",269,3,1.12,-50,0.75,8.39,7.76,3.86,5.73,58.2
1590 亞德客-KY,2023/8/17,1590,108,-153,-1,-46,2,-2,-1,-1,3.94,"7,878",267,6,2.25,-25,0.38,,,,,
1590 亞德客-KY,2023/8/16,1590,91,-28,4,66,1,-1,1,1,3.94,"7,878",266,8,3.01,33.33,-3.62,,,,,
1590 亞德客-KY,2023/8/15,1590,-214,0,-8,-222,-1,,-2,-3,3.94,"7,888",276,6,2.17,-57.14,5.34,,,,,
1590 亞德客-KY,2023/8/14,1590,4,5,-41,-32,1,9,-1,-2,3.94,"7,888",262,14,5.34,366.67,1.16,,,,,
1590 亞德客-KY,2023/8/11,1590,-87,14,1,-72,-1,8,1,-1,3.94,"7,888",259,3,1.16,50,-1.15,8.25,7.98,3.89,5.73,57.52
1590 亞德客-KY,2023/8/10,1590,43,11,-7,47,1,7,-1,1,3.94,"7,888",262,2,0.76,0,-3.68,,,,,
1590 亞德客-KY,2023/8/9,1590,-45,18,0,-27,-4,6,,-3,3.94,"7,888",272,2,0.74,0,-0.73,,,,,
1590 亞德客-KY,2023/8/8,1590,-61,18,-15,-58,-3,5,-4,-2,3.94,"7,888",274,2,0.73,0,-1.08,,,,,
1590 亞德客-KY,2023/8/7,1590,-56,21,-7,-41,-2,4,-3,-1,3.94,"7,888",277,2,0.72,0,4.53,,,,,
1590 亞德客-KY,2023/8/4,1590,-12,90,-17,61,-1,3,-2,3,3.94,"7,888",265,2,0.75,0,-2.57,8.24,7.84,4.9,5.4,57.21
1590 亞德客-KY,2023/8/2,1590,41,34,-20,55,2,2,-1,2,3.94,"7,888",272,2,0.74,0,-3.89,,,,,
1590 亞德客-KY,2023/8/1,1590,17,21,20,58,1,1,3,1,3.94,"7,888",283,2,0.71,0,-1.74,,,,,
1591 駿吉-KY,2023/8/31,1591,316,0,0,316,3,,,3,4.28,"1,489","5,063",121,2.39,-19.87,2.34,,,,,
1591 駿吉-KY,2023/8/30,1591,"1,034",0,0,"1,034",2,,,2,4.28,"1,489","4,947",151,3.05,-9.04,-12.83,,,,,
1591 駿吉-KY,2023/8/29,1591,194,0,0,194,1,,,1,4.28,"1,489","5,675",166,2.93,38.33,-0.73,,,,,
1591 駿吉-KY,2023/8/28,1591,-417,0,0,-417,-4,,,-4,4.28,"1,489","5,717",120,2.1,0,1.04,,,,,
1591 駿吉-KY,2023/8/25,1591,-198,0,0,-198,-3,,,-3,4.28,"1,489","5,658",120,2.12,-3.23,1.4,13.23,12.56,1.73,7.25,8.98
1591 駿吉-KY,2023/8/24,1591,-91,0,0,-91,-2,,,-2,4.28,"1,489","5,580",124,2.22,22.77,2.71,,,,,
1591 駿吉-KY,2023/8/23,1591,-109,0,0,-109,-1,,,-1,4.28,"1,489","5,433",101,1.86,-8.18,-0.28,,,,,
1591 駿吉-KY,2023/8/22,1591,59,0,0,59,1,,,1,4.28,"1,489","5,448",110,2.02,6.8,1.81,,,,,
1591 駿吉-KY,2023/8/21,1591,-473,0,0,-473,-1,,,-1,4.28,"1,489","5,351",103,1.92,17.05,0.96,,,,,
1591 駿吉-KY,2023/8/18,1591,222,0,0,222,3,,,3,4.28,"1,489","5,300",88,1.66,0,-2.25,13.27,12.98,6.52,2.64,8.98
1591 駿吉-KY,2023/8/17,1591,75,0,0,75,2,,,2,4.28,"1,489","5,422",88,1.62,-16.98,0.09,,,,,
1591 駿吉-KY,2023/8/16,1591,78,0,0,78,1,,,1,4.28,"1,489","5,417",106,1.96,-2.75,5.82,,,,,
1591 駿吉-KY,2023/8/15,1591,-125,0,0,-125,-2,,,-2,13.04,"4,538","5,119",109,2.13,3.81,1.87,,,,,
1591 駿吉-KY,2023/8/14,1591,-59,0,0,-59,-1,,,-1,13.04,"4,538","5,025",105,2.09,0.96,4.93,,,,,
1591 駿吉-KY,2023/8/11,1591,392,0,0,392,1,,,1,13.04,"4,538","4,789",104,2.17,19.54,-4.14,15.56,9.82,3.68,5.34,8.98
1591 駿吉-KY,2023/8/10,1591,-476,0,0,-476,-2,,,-2,13.04,"4,538","4,996",87,1.74,7.41,1.28,,,,,
1591 駿吉-KY,2023/8/9,1591,-603,0,0,-603,-1,,,-1,13.04,"4,538","4,933",81,1.64,19.12,0.43,,,,,
1591 駿吉-KY,2023/8/8,1591,209,0,0,209,2,,,2,13.04,"4,538","4,912",68,1.38,25.93,-5.27,,,,,
1591 駿吉-KY,2023/8/7,1591,459,0,0,459,1,,,1,13.04,"4,538","5,185",54,1.04,0,-0.23,,,,,
1591 駿吉-KY,2023/8/4,1591,-106,0,0,-106,-2,,,-2,13.04,"4,538","5,197",54,1.04,0,0.08,14.75,8.53,4.35,5.43,9.03
1591 駿吉-KY,2023/8/2,1591,-323,0,0,-323,-1,,,-1,13.04,"4,538","5,193",54,1.04,0,-0.38,,,,,
1591 駿吉-KY,2023/8/1,1591,365,0,0,365,1,,,1,13.04,"4,538","5,213",54,1.04,12.5,-0.19,,,,,
1593 祺驊,2023/8/31,1593,0,0,0,0,,,,,10.98,"4,122",333,0,0,0,0,,,,,
1593 祺驊,2023/8/30,1593,0,0,0,0,,,,,10.98,"4,122",333,0,0,0,0,,,,,
1593 祺驊,2023/8/29,1593,2,0,0,2,1,,,1,10.98,"4,122",333,0,0,0,0,,,,,
1593 祺驊,2023/8/28,1593,0,0,0,0,,,,,10.98,"4,122",333,0,0,0,-2.35,,,,,
1593 祺驊,2023/8/25,1593,0,0,0,0,,,,,10.98,"4,122",341,0,0,0,0,7.48,10.13,1.68,11.75,28.83
1593 祺驊,2023/8/24,1593,0,0,0,0,,,,,10.98,"4,122",341,0,0,0,0,,,,,
1593 祺驊,2023/8/23,1593,0,0,0,0,,,,,10.98,"4,122",341,0,0,0,0,,,,,
1593 祺驊,2023/8/22,1593,0,0,0,0,,,,,10.98,"4,122",341,0,0,0,0,,,,,
1593 祺驊,2023/8/21,1593,-3,0,0,-3,-1,,,-1,10.98,"4,122",341,0,0,0,0,,,,,
1593 祺驊,2023/8/18,1593,0,0,0,0,,,,,10.98,"4,122",341,0,0,0,-5.8,7.49,10.13,1.68,11.75,28.83
1593 祺驊,2023/8/17,1593,0,0,0,0,,,,,10.98,"4,122",362,0,0,0,0.28,,,,,
1593 祺驊,2023/8/16,1593,-2,0,0,-2,-2,,,-2,10.98,"4,122",361,0,0,0,-2.7,,,,,
1593 祺驊,2023/8/15,1593,-1,0,0,-1,-1,,,-1,10.98,"4,122",371,0,0,0,0,,,,,
1593 祺驊,2023/8/14,1593,0,0,0,0,,,,,10.98,"4,122",371,0,0,0,0,,,,,
1593 祺驊,2023/8/11,1593,-4,0,0,-4,-1,,,-1,10.98,"4,122",371,0,0,0,0.27,7.43,10.13,1.68,11.81,28.83
1593 祺驊,2023/8/10,1593,3,0,0,3,1,,,1,10.98,"4,122",370,0,0,0,-3.65,,,,,
1593 祺驊,2023/8/9,1593,0,0,0,0,,,,,10.98,"4,122",384,0,0,0,1.86,,,,,
1593 祺驊,2023/8/8,1593,-2,0,0,-2,-2,,,-2,10.98,"4,122",377,0,0,0,-1.05,,,,,
1593 祺驊,2023/8/7,1593,-1,0,0,-1,-1,,,-1,10.98,"4,122",381,0,0,0,1.87,,,,,
1593 祺驊,2023/8/4,1593,0,0,0,0,,,,,10.98,"4,122",374,0,0,0,-0.53,7.88,10.14,1.68,11.81,28.83
1593 祺驊,2023/8/2,1593,1,0,0,1,2,,,2,10.98,"4,122",376,0,0,0,-0.79,,,,,
1593 祺驊,2023/8/1,1593,1,0,0,1,1,,,1,10.98,"4,122",379,0,0,0,0.8,,,,,
1595 川寶,2023/8/31,1595,-1,0,0,-1,-4,,,-4,15.13,"7,178",221,0,0,0,0.45,,,,,
1595 川寶,2023/8/30,1595,-1,0,0,-1,-3,,,-3,15.13,"7,178",220,0,0,0,0,,,,,
1595 川寶,2023/8/29,1595,-2,0,0,-2,-2,,,-2,15.13,"7,178",220,0,0,0,0,,,,,
1595 川寶,2023/8/28,1595,-1,0,0,-1,-1,,,-1,15.13,"7,178",220,0,0,0,0,,,,,
1595 川寶,2023/8/25,1595,0,0,0,0,,,,,15.13,"7,178",220,0,0,0,0,11.17,6.85,0,3.71,45.1
1595 川寶,2023/8/24,1595,0,0,0,0,,,,,15.13,"7,178",220,0,0,0,0,,,,,
1595 川寶,2023/8/23,1595,-1,0,0,-1,-1,,,-1,15.13,"7,178",220,0,0,0,0,,,,,
1595 川寶,2023/8/22,1595,2,0,0,2,2,,,1,15.13,"7,178",220,0,0,0,0.46,,,,,
1595 川寶,2023/8/21,1595,7,0,-52,-45,1,,-1,-1,15.13,"7,178",219,0,0,0,0.92,,,,,
1595 川寶,2023/8/18,1595,0,0,0,0,,,,,15.13,"7,178",217,0,0,0,0,11.14,6.84,0,3.71,45.1
1595 川寶,2023/8/17,1595,1,0,0,1,4,,,4,15.13,"7,178",217,0,0,0,-11.79,,,,,
1595 川寶,2023/8/16,1595,1,0,0,1,3,,,3,15.13,"7,178",246,0,0,0,-0.81,,,,,
1595 川寶,2023/8/15,1595,4,0,0,4,2,,,2,15.18,"7,199",248,0,0,0,-1.98,,,,,
1595 川寶,2023/8/14,1595,2,0,2,4,1,,1,1,15.18,"7,199",253,0,0,0,-8.99,,,,,
1595 川寶,2023/8/11,1595,-4,0,-1,-5,-2,,-1,-1,15.18,"7,199",278,0,0,0,0,11.11,6.8,0,3.71,45.12
1595 川寶,2023/8/10,1595,-3,0,3,0,-1,,1,,15.18,"7,199",278,0,0,0,-0.71,,,,,
1595 川寶,2023/8/9,1595,10,0,0,10,1,,,1,15.18,"7,199",280,0,0,0,2.56,,,,,
1595 川寶,2023/8/8,1595,0,0,0,0,,,,,15.18,"7,199",273,0,0,0,1.87,,,,,
1595 川寶,2023/8/7,1595,-7,0,0,-7,-1,,,-1,15.18,"7,199",268,0,0,0,-0.37,,,,,
1595 川寶,2023/8/4,1595,16,0,0,16,1,,,1,15.18,"7,199",269,0,0,0,0.75,10.64,6.77,0,3.72,45.16
1595 川寶,2023/8/2,1595,-11,0,0,-11,-3,,,-3,15.18,"7,199",267,0,0,0,0.38,,,,,
1595 川寶,2023/8/1,1595,-11,0,0,-11,-2,,,-2,15.18,"7,199",266,0,0,0,0,,,,,
1597 直得,2023/8/31,1597,12,0,0,12,6,,,6,15.25,"13,616",665,1,0.15,0,0.45,,,,,
1597 直得,2023/8/30,1597,18,0,0,18,5,,,5,15.25,"13,616",662,1,0.15,0,0.46,,,,,
1597 直得,2023/8/29,1597,2,0,0,2,4,,,4,15.25,"13,616",659,1,0.15,0,-0.3,,,,,
1597 直得,2023/8/28,1597,4,0,0,4,3,,,3,15.25,"13,616",661,1,0.15,0,0.3,,,,,
1597 直得,2023/8/25,1597,4,0,0,4,2,,,2,15.25,"13,616",659,1,0.15,0,-0.15,7.32,5.58,1.58,1.97,46.1
1597 直得,2023/8/24,1597,4,0,0,4,1,,,1,15.25,"13,616",660,1,0.15,0,0.15,,,,,
1597 直得,2023/8/23,1597,-7,0,0,-7,-2,,,-2,15.25,"13,616",659,1,0.15,0,0.3,,,,,
1597 直得,2023/8/22,1597,-3,0,0,-3,-1,,,-1,15.25,"13,616",657,1,0.15,0,0,,,,,
1597 直得,2023/8/21,1597,10,0,0,10,3,,,3,15.25,"13,616",657,0,0,0,-7.85,,,,,
1597 直得,2023/8/18,1597,24,0,-1,23,2,,-1,2,15.25,"13,616",713,0,0,0,1.13,8.49,5.62,1.58,0.96,46.08
1597 直得,2023/8/17,1597,11,0,0,11,1,,,1,15.25,"13,616",705,0,0,0,-1.12,,,,,
1597 直得,2023/8/16,1597,-10,0,-1,-11,-5,,-1,-5,15.25,"13,616",713,0,0,0,0.28,,,,,
1597 直得,2023/8/15,1597,-8,0,0,-8,-4,,,-4,15.25,"13,616",711,0,0,0,0,,,,,
1597 直得,2023/8/14,1597,-32,0,0,-32,-3,,,-3,15.25,"13,616",711,0,0,0,2.45,,,,,
1597 直得,2023/8/11,1597,-8,0,0,-8,-2,,,-2,15.25,"13,616",694,0,0,0,-0.14,8.66,5.62,1.58,2.04,44.68
1597 直得,2023/8/10,1597,-15,0,0,-15,-1,,,-1,15.25,"13,616",695,0,0,0,-1,,,,,
1597 直得,2023/8/9,1597,9,0,0,9,2,,,1,15.25,"13,616",702,0,0,0,-8.24,,,,,
1597 直得,2023/8/8,1597,1,0,-2,-1,1,,-2,-2,15.25,"13,616",765,0,0,0,-1.42,,,,,
1597 直得,2023/8/7,1597,-1,0,-1,-2,-1,,-1,-1,15.25,"13,616",776,0,0,0,0,,,,,
1597 直得,2023/8/4,1597,2,0,0,2,1,,,1,15.25,"13,616",776,0,0,0,-0.13,8.66,5.58,1.58,2.01,44.73
1597 直得,2023/8/2,1597,-7,0,0,-7,-4,,,-4,15.25,"13,616",777,0,0,0,-3.48,,,,,
1597 直得,2023/8/1,1597,-2,0,0,-2,-3,,,-3,15.25,"13,616",805,0,0,0,0.12,,,,,
1598 岱宇,2023/8/31,1598,17,0,0,17,2,,,2,10.49,"16,738","3,753",11,0.29,0,-0.32,,,,,
1598 岱宇,2023/8/30,1598,172,0,0,172,1,,,1,10.49,"16,738","3,765",11,0.29,0,-0.26,,,,,
1598 岱宇,2023/8/29,1598,-71,0,0,-71,-1,,,-1,10.49,"16,738","3,775",11,0.29,0,0.05,,,,,
1598 岱宇,2023/8/28,1598,41,0,1,42,1,,1,1,10.49,"16,738","3,773",11,0.29,0,0.03,,,,,
1598 岱宇,2023/8/25,1598,-2,0,-3,-5,-1,,-1,-1,10.49,"16,738","3,772",11,0.29,-8.33,0.29,4.93,2.41,3.77,2.31,48.6
1598 岱宇,2023/8/24,1598,31,0,0,31,2,,,2,10.49,"16,738","3,761",12,0.32,0,-0.03,,,,,
1598 岱宇,2023/8/23,1598,30,0,2,32,1,,1,1,10.49,"16,738","3,762",12,0.32,0,-0.03,,,,,
1598 岱宇,2023/8/22,1598,-49,0,0,-49,-1,,,-1,10.49,"16,738","3,763",12,0.32,0,-0.16,,,,,
1598 岱宇,2023/8/21,1598,8,0,-1,7,3,,-3,3,10.49,"16,738","3,769",12,0.32,0,-0.32,,,,,
1598 岱宇,2023/8/18,1598,24,0,-1,23,2,,-2,2,10.49,"16,738","3,781",12,0.32,0,-0.11,4.98,2.13,3.78,2.31,48.59
1598 岱宇,2023/8/17,1598,48,0,-1,47,1,,-1,1,10.49,"16,738","3,785",12,0.32,0,0.08,,,,,
1598 岱宇,2023/8/16,1598,-30,0,0,-30,-1,,,-1,10.49,"16,738","3,782",12,0.32,0,-0.26,,,,,
1598 岱宇,2023/8/15,1598,83,0,0,83,1,,,1,10.49,"16,738","3,792",12,0.32,0,-0.29,,,,,
1598 岱宇,2023/8/14,1598,-53,0,0,-53,-1,,,-1,10.49,"16,738","3,803",12,0.32,-7.69,24.4,,,,,
1598 岱宇,2023/8/11,1598,35,0,-1,34,1,,-1,1,10.49,"16,738","3,057",13,0.43,0,-0.16,4.3,2.39,3.78,1.74,49.23
1598 岱宇,2023/8/10,1598,-98,0,0,-98,-3,,,-3,10.49,"16,738","3,062",13,0.42,0,0.16,,,,,
1598 岱宇,2023/8/9,1598,-69,0,0,-69,-2,,,-2,10.49,"16,738","3,057",13,0.43,-31.58,0.23,,,,,
1598 岱宇,2023/8/8,1598,-60,0,-7,-67,-1,,-4,-1,10.49,"16,738","3,050",19,0.62,-38.71,-0.26,,,,,
1598 岱宇,2023/8/7,1598,93,0,-4,89,1,,-3,1,10.49,"16,738","3,058",31,1.01,82.35,-1.92,,,,,
1598 岱宇,2023/8/4,1598,-408,0,-4,-412,-2,,-2,-2,10.49,"16,738","3,118",17,0.55,466.67,17.09,4.91,1.88,3.75,1.74,49.3
1598 岱宇,2023/8/2,1598,-102,0,-3,-105,-1,,-1,-1,10.49,"16,738","2,663",3,0.11,0,0.76,,,,,
1598 岱宇,2023/8/1,1598,45,0,0,45,1,,,1,10.49,"16,738","2,643",3,0.11,0,0.19,,,,,
1599 宏佳騰,2023/8/31,1599,13,0,0,13,3,,,3,8.35,"6,225","1,408",0,0,0,-0.07,,,,,
1599 宏佳騰,2023/8/30,1599,47,0,0,47,2,,,2,8.35,"6,225","1,409",0,0,0,-0.21,,,,,
1599 宏佳騰,2023/8/29,1599,12,0,-5,7,1,,-1,1,8.35,"6,225","1,412",0,0,0,-0.14,,,,,
1599 宏佳騰,2023/8/28,1599,-25,0,5,-20,-1,,1,-1,8.35,"6,225","1,414",0,0,0,0.71,,,,,
1599 宏佳騰,2023/8/25,1599,1,0,0,1,1,,,1,8.35,"6,225","1,404",0,0,0,0.29,2.2,1.85,2.62,1.2,60.52
1599 宏佳騰,2023/8/24,1599,-20,0,-5,-25,-19,,-1,-19,8.35,"6,225","1,400",0,0,0,0,,,,,
1599 宏佳騰,2023/8/23,1599,-43,0,5,-38,-18,,1,-18,8.35,"6,225","1,400",0,0,0,-0.36,,,,,
1599 宏佳騰,2023/8/22,1599,-63,0,0,-63,-17,,,-17,8.35,"6,225","1,405",0,0,0,-0.07,,,,,
1599 宏佳騰,2023/8/21,1599,-40,0,0,-40,-16,,,-16,8.35,"6,225","1,406",0,0,0,0.07,,,,,
1599 宏佳騰,2023/8/18,1599,-91,0,0,-91,-15,,,-15,8.35,"6,225","1,405",0,0,0,2.33,2.91,1.85,2.62,1.2,60.47
1599 宏佳騰,2023/8/17,1599,-71,0,0,-71,-14,,,-14,8.35,"6,225","1,373",0,0,0,0.15,,,,,
1599 宏佳騰,2023/8/16,1599,-25,0,0,-25,-13,,,-13,8.35,"6,225","1,371",0,0,0,0.37,,,,,
1599 宏佳騰,2023/8/15,1599,-26,0,0,-26,-12,,,-12,8.59,"6,405","1,366",0,0,0,0.15,,,,,
