date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/12/14,4735,-1,0,0,-1,-6,,,-6,22.66,"8,333",202,0,0,0,2.02,,,,,
2023/12/13,4735,-1,0,0,-1,-5,,,-5,22.66,"8,333",198,0,0,0,0,,,,,
2023/12/12,4735,-3,0,0,-3,-4,,,-4,22.66,"8,333",198,0,0,0,0,,,,,
2023/12/11,4735,-8,0,0,-8,-3,,,-3,22.66,"8,333",198,0,0,0,0,,,,,
2023/12/8,4735,-4,0,0,-4,-2,,,-2,22.66,"8,333",198,0,0,0,-0.5,3.82,2.53,1.73,7.64,22.23
2023/12/7,4735,-2,0,0,-2,-1,,,-1,22.66,"8,333",199,0,0,0,-5.69,,,,,
2023/12/6,4735,12,0,1,13,1,,1,1,22.66,"8,333",211,0,0,0,-7.46,,,,,
2023/12/5,4735,-12,0,0,-12,-1,,,-1,22.66,"8,333",228,0,0,0,6.05,,,,,
2023/12/4,4735,3,0,-1,2,2,,-1,2,22.66,"8,333",215,0,0,0,52.48,,,,,
2023/12/1,4735,1,0,0,1,1,,,1,22.66,"8,333",141,0,0,0,6.02,3.85,2.53,1.73,7.64,22.23
2023/12/29,4736,41,0,0,41,4,,,5,29.92,"28,536","1,031",9,0.87,0,-0.67,5.09,4.26,2.78,1.04,42.87
2023/12/28,4736,104,0,-1,103,3,,-1,4,29.92,"28,536","1,038",9,0.87,0,-1.42,,,,,
2023/12/27,4736,39,0,1,40,2,,2,3,29.92,"28,536","1,053",9,0.85,-57.14,-0.47,,,,,
2023/12/26,4736,95,-3,2,94,1,-1,1,2,29.92,"28,536","1,058",21,1.98,0,-6.7,,,,,
2023/12/25,4736,0,50,0,50,,1,,1,29.92,"28,536","1,134",21,1.85,0,0.27,,,,,
2023/12/22,4736,-10,0,-2,-12,-2,,-1,-2,29.92,"28,536","1,131",21,1.86,133.33,15.76,4.76,4.26,2.79,1.04,42.81
2023/12/21,4736,-6,-10,0,-16,-1,-1,,-1,29.92,"28,536","1,144",9,0.79,,,,,,,
2023/12/20,4736,61,0,5,66,2,,1,2,29.92,"28,536","1,160",9,0.78,0,-0.51,,,,,
2023/12/19,4736,8,44,0,52,1,3,,1,29.92,"28,536","1,166",9,0.77,0,-2.75,,,,,
2023/12/18,4736,-57,1,2,-54,-1,2,2,-1,29.92,"28,536","1,199",9,0.75,0,-0.42,,,,,
2023/12/15,4736,84,31,2,117,1,1,1,1,29.92,"28,536","1,204",9,0.75,0,-2.27,4.32,4.23,2.77,1.04,42.67
2023/12/14,4736,-10,-9,0,-19,-2,-3,,-2,29.92,"28,536","1,232",9,0.73,0,-0.08,,,,,
2023/12/13,4736,-67,-3,0,-70,-1,-2,,-1,29.92,"28,536","1,233",9,0.73,0,0.33,,,,,
2023/12/12,4736,81,-3,7,85,2,-1,1,2,29.92,"28,536","1,229",9,0.73,0,-1.13,,,,,
2023/12/11,4736,12,0,-8,4,1,,-4,1,29.92,"28,536","1,243",9,0.72,0,-0.24,,,,,
2023/12/8,4736,-17,0,-2,-19,-1,,-3,-1,29.92,"28,536","1,246",9,0.72,0,-0.32,5.23,4.45,2.11,1.04,42.67
2023/12/7,4736,6,0,-5,0,2,,-2,,29.92,"28,536","1,250",9,0.72,0,2.88,,,,,
2023/12/6,4736,9,0,-4,5,1,,-1,1,29.92,"28,536","1,215",9,0.74,0,0.66,,,,,
2023/12/5,4736,-89,0,1,-88,-1,,2,-1,29.92,"28,536","1,207",9,0.75,0,0.08,,,,,
2023/12/4,4736,177,0,19,196,2,,1,2,29.92,"28,536","1,206",9,0.75,-10,-1.63,,,,,
2023/12/1,4736,35,0,0,35,1,,,1,29.92,"28,536","1,226",10,0.82,-16.67,-0.16,4.68,4.91,2.11,1.04,42.67
2023/12/29,4737,2,0,0,2,1,,,1,38.42,"23,410","1,608",0,0,0,-0.25,8.27,4.15,2.3,1.42,46.79
2023/12/28,4737,0,0,0,0,,,,,38.42,"23,410","1,612",0,0,0,-0.12,,,,,
2023/12/27,4737,0,0,0,0,,,,,38.42,"23,410","1,614",0,0,0,-0.74,,,,,
2023/12/26,4737,-15,0,0,-15,-3,,,-3,38.42,"23,410","1,626",0,0,0,1.56,,,,,
2023/12/25,4737,-13,0,0,-13,-2,,,-2,38.42,"23,410","1,601",0,0,0,1.01,,,,,
2023/12/22,4737,-2,0,0,-2,-1,,,-1,38.42,"23,410","1,585",0,0,0,0.19,8.3,4.14,2.3,1.42,46.86
2023/12/21,4737,15,0,0,15,5,,,5,38.42,"23,410","1,582",0,0,0,0.38,,,,,
2023/12/20,4737,26,0,0,26,4,,,4,38.42,"23,410","1,576",0,0,0,-0.32,,,,,
2023/12/19,4737,2,0,0,2,3,,,3,38.42,"23,410","1,581",0,0,0,-0.19,,,,,
2023/12/18,4737,2,0,0,2,2,,,2,38.42,"23,410","1,584",0,0,0,0.25,,,,,
2023/12/15,4737,18,0,0,18,1,,,1,38.54,"23,457","1,580",0,0,0,-0.63,7.95,4.14,2.3,1.42,46.85
2023/12/14,4737,-1,0,0,-1,-2,,,-2,38.54,"23,457","1,590",0,0,0,0.76,,,,,
2023/12/13,4737,-8,0,0,-8,-1,,,-1,38.54,"23,457","1,578",0,0,-100,3,,,,,
2023/12/12,4737,17,0,-1,16,1,,-1,1,38.54,"23,457","1,532",1,0.07,0,0,,,,,
2023/12/11,4737,-16,0,0,-16,-1,,,-1,38.54,"23,457","1,532",1,0.07,0,1.93,,,,,
2023/12/8,4737,3,0,0,3,1,,,1,38.54,"23,457","1,503",0,0,0,-0.53,7.95,4.14,2.3,1.42,47.04
2023/12/7,4737,-18,0,1,-17,-2,,1,-2,38.54,"23,457","1,511",0,0,0,-0.26,,,,,
2023/12/6,4737,-4,0,0,-4,-1,,,-1,38.54,"23,457","1,515",0,0,0,0.87,,,,,
2023/12/5,4737,5,0,-4,1,1,,-1,1,38.54,"23,457","1,502",0,0,0,2.11,,,,,
2023/12/4,4737,-7,0,0,-7,-2,,,-2,38.54,"23,457","1,471",0,0,0,0.89,,,,,
2023/12/1,4737,-2,0,0,-2,-1,,,-1,38.54,"23,457","1,458",0,0,0,0.21,8.32,4.12,2.3,1.42,47.18
2023/12/29,4739,-15,-1,-2,-18,-1,-1,-1,-1,25.29,"30,105","3,446",225,6.53,0.45,-0.61,3.97,3.32,3.44,1.66,27.24
2023/12/28,4739,124,0,21,145,3,,1,3,25.29,"30,105","3,467",224,6.46,0,0.06,,,,,
2023/12/27,4739,82,0,-1,81,2,,-5,2,25.29,"30,105","3,465",224,6.46,-0.88,-1.37,,,,,
2023/12/26,4739,27,0,-3,24,1,,-4,1,25.29,"30,105","3,513",226,6.43,-0.88,-0.34,,,,,
2023/12/25,4739,-64,0,-9,-73,-1,,-3,-3,25.29,"30,105","3,525",228,6.47,0.44,0.31,,,,,
2023/12/22,4739,1,0,-7,-6,1,,-2,-2,25.29,"30,105","3,514",227,6.46,0,-0.51,3.78,3.31,3.44,1.66,27.19
2023/12/21,4739,-26,0,-4,-31,-1,,-1,-1,25.29,"30,105","3,532",227,6.43,2.71,-0.65,,,,,
2023/12/20,4739,30,0,1,31,1,,1,1,25.29,"30,105","3,555",221,6.22,-0.45,-0.5,,,,,
2023/12/19,4739,-82,0,-8,-90,-2,,-2,-2,25.29,"30,105","3,573",222,6.21,-4.31,-0.58,,,,,
2023/12/18,4739,-96,0,-21,-117,-1,,-1,-1,25.29,"30,105","3,594",232,6.46,-0.85,-0.61,,,,,
2023/12/15,4739,192,-6,3,190,2,-1,2,2,25.29,"30,105","3,616",234,6.47,2.18,-3.34,3.78,3.3,3.44,1.66,27.19
2023/12/14,4739,100,1,10,111,1,1,1,1,25.29,"30,105","3,741",229,6.12,2.23,-1.47,,,,,
2023/12/13,4739,-29,0,-6,-35,-10,,-6,-9,25.29,"30,105","3,797",224,5.9,-2.18,-0.13,,,,,
2023/12/12,4739,-11,0,-4,-15,-9,,-5,-8,25.29,"30,105","3,802",229,6.02,-0.87,-1.25,,,,,
2023/12/11,4739,-55,0,-4,-59,-8,,-4,-7,25.29,"30,105","3,850",231,6,-1.28,-0.85,,,,,
2023/12/8,4739,-15,0,-9,-24,-7,,-3,-6,25.29,"30,105","3,883",234,6.03,2.63,-0.79,4.34,2.95,3.44,1.66,27.25
2023/12/7,4739,-36,0,-14,-50,-6,,-2,-5,25.29,"30,105","3,914",228,5.83,1.33,-2.15,,,,,
2023/12/6,4739,-279,0,-8,-287,-5,,-1,-4,25.29,"30,105","4,000",225,5.63,-3.02,-0.94,,,,,
2023/12/5,4739,-30,0,20,-10,-4,,2,-3,25.29,"30,105","4,038",232,5.75,0,2,,,,,
2023/12/4,4739,-102,0,8,-94,-3,,1,-2,25.29,"30,105","3,959",232,5.86,0,0.99,,,,,
2023/12/1,4739,-633,0,-44,-678,-2,,-1,-1,25.29,"30,105","3,920",232,5.92,-2.52,-0.48,4.91,2.95,3.44,1.66,27.48
2023/12/29,4741,-1,0,0,-1,-1,,,-1,18.51,"6,078",313,0,0,0,0,9.4,1.38,3.91,0,51.3
2023/12/28,4741,0,0,0,0,,,,,18.51,"6,078",313,0,0,0,0,,,,,
2023/12/27,4741,0,0,0,0,,,,,18.51,"6,078",313,0,0,0,0.64,,,,,
2023/12/26,4741,0,0,0,0,,,,,18.51,"6,078",311,0,0,0,-1.89,,,,,
2023/12/25,4741,0,0,0,0,,,,,18.51,"6,078",317,0,0,0,-0.63,,,,,
2023/12/22,4741,-1,0,0,-1,-1,,,-1,18.51,"6,078",319,0,0,0,0,9.4,1.38,3.91,0,51.3
2023/12/21,4741,0,0,0,0,,,,,18.51,"6,078",319,0,0,0,0,,,,,
2023/12/20,4741,0,0,0,0,,,,,18.51,"6,078",319,0,0,0,-0.93,,,,,
2023/12/19,4741,0,0,0,0,,,,,18.51,"6,078",322,0,0,0,0,,,,,
2023/12/18,4741,0,0,0,0,,,,,18.51,"6,078",322,0,0,0,0,,,,,
2023/12/15,4741,0,0,0,0,,,,,18.51,"6,078",322,0,0,0,-1.83,9.4,1.38,3.91,0,51.3
2023/12/14,4741,0,0,0,0,,,,,18.51,"6,078",328,0,0,0,0,,,,,
2023/12/13,4741,0,0,0,0,,,,,18.51,"6,078",328,0,0,0,0.31,,,,,
2023/12/12,4741,0,0,0,0,,,,,18.51,"6,078",327,0,0,0,1.24,,,,,
2023/12/11,4741,-4,0,0,-4,-1,,,-1,18.51,"6,078",323,0,0,0,0,,,,,
2023/12/8,4741,0,0,0,0,,,,,18.51,"6,078",323,0,0,0,0,9.38,1.38,3.91,0,51.3
2023/12/7,4741,0,0,0,0,,,,,18.51,"6,078",323,0,0,0,0.31,,,,,
2023/12/6,4741,-5,0,0,-5,-6,,,-6,18.51,"6,078",322,0,0,0,-0.31,,,,,
2023/12/5,4741,-2,0,0,-2,-5,,,-5,18.51,"6,078",323,0,0,0,0,,,,,
2023/12/4,4741,-5,0,0,-5,-4,,,-4,18.51,"6,078",323,0,0,0,1.25,,,,,
2023/12/1,4741,-4,0,0,-4,-3,,,-3,18.51,"6,078",319,0,0,0,0,9.32,1.38,3.91,0,51.3
2023/12/29,4743,462,0,-4,458,2,,-3,2,19.73,"89,473","15,038",246,1.64,0.82,-0.9,4.34,3.05,1.22,1.77,44.95
2023/12/28,4743,321,0,-69,252,1,,-2,1,19.73,"89,473","15,175",244,1.61,4.72,-2.5,,,,,
2023/12/27,4743,-638,0,-53,-691,-1,,-1,-1,19.73,"89,473","15,564",233,1.5,-0.85,0.08,,,,,
2023/12/26,4743,543,0,34,576,1,,2,1,19.73,"89,473","15,552",235,1.51,12.44,0.29,,,,,
2023/12/25,4743,-250,0,1,-249,-1,,1,-1,19.73,"89,473","15,507",209,1.35,0,0.11,,,,,
2023/12/22,4743,151,0,-4,147,3,,-1,2,19.73,"89,473","15,490",209,1.35,0.48,-0.06,4.23,2.84,1.05,1.59,45.56
2023/12/21,4743,81,0,10,91,2,,1,1,19.73,"89,473","15,500",208,1.34,1.46,-0.27,,,,,
2023/12/20,4743,166,0,-311,-145,1,,-3,-3,19.73,"89,473","15,542",205,1.32,-15.64,0.19,,,,,
2023/12/19,4743,-2,0,-89,-91,-2,,-2,-2,19.73,"89,473","15,513",243,1.57,-3.19,-0.12,,,,,
2023/12/18,4743,-361,0,-20,-381,-1,,-1,-1,19.73,"89,473","15,532",251,1.62,-3.09,-0.08,,,,,
2023/12/15,4743,421,0,96,516,2,,1,2,19.73,"89,473","15,544",259,1.67,8.37,1.56,4.29,2.71,1.39,1.38,45.44
2023/12/14,4743,270,0,-1,270,1,,-5,1,19.73,"89,473","15,305",239,1.56,-0.83,-0.29,,,,,
2023/12/13,4743,-678,0,-43,-721,-4,,-4,-4,19.73,"89,473","15,350",241,1.57,-4.74,-0.1,,,,,
2023/12/12,4743,-193,0,-5,-198,-3,,-3,-3,19.73,"89,473","15,366",253,1.65,0.8,0.2,,,,,
2023/12/11,4743,-11,0,-20,-31,-2,,-2,-2,19.73,"89,473","15,336",251,1.64,-0.4,-0.08,,,,,
2023/12/8,4743,-115,0,-34,-149,-1,,-1,-1,19.73,"89,473","15,348",252,1.64,-1.56,-0.01,4,2.82,1.21,1.18,46.08
2023/12/7,4743,28,0,29,56,2,,1,1,19.73,"89,473","15,349",256,1.67,4.49,-0.77,,,,,
2023/12/6,4743,233,-578,-130,-475,1,-1,-2,-2,19.73,"89,473","15,468",245,1.58,-10.26,0.3,,,,,
2023/12/5,4743,-902,0,-203,"-1,105",-1,,-1,-1,19.73,"89,473","15,421",273,1.77,4.6,-0.64,,,,,
2023/12/4,4743,153,0,27,180,2,,2,2,19.73,"89,473","15,521",261,1.68,-0.38,1.05,,,,,
2023/12/1,4743,224,0,42,266,1,,1,1,19.73,"89,473","15,360",262,1.71,2.34,-1.23,4.32,2.73,1.1,1.37,45.71
2023/12/29,4744,37,0,0,37,4,,,4,9.15,"5,030","5,622",160,2.85,0,-0.39,3.45,5.56,2.62,5.09,13.47
2023/12/28,4744,68,0,0,68,3,,,3,9.15,"5,030","5,644",160,2.83,0,-0.9,,,,,
2023/12/27,4744,48,0,0,48,2,,,2,9.15,"5,030","5,695",160,2.81,-3.03,0.76,,,,,
2023/12/26,4744,44,0,0,44,1,,,1,9.15,"5,030","5,652",165,2.92,-1.79,0.11,,,,,
2023/12/25,4744,-71,0,20,-51,-2,,2,-1,9.15,"5,030","5,646",168,2.98,0,-0.28,,,,,
2023/12/22,4744,-26,0,40,14,-1,,1,1,9.15,"5,030","5,662",168,2.97,0.6,0.11,3.82,4.32,3.79,5.07,13.47
2023/12/21,4744,0,0,0,0,,,,,9.15,"5,030","5,656",167,2.95,0.6,0.48,,,,,
2023/12/20,4744,55,0,0,55,3,,,3,9.15,"5,030","5,629",166,2.95,-2.92,-0.88,,,,,
2023/12/19,4744,169,0,10,179,2,,1,2,9.15,"5,030","5,679",171,3.01,-14.07,5.4,,,,,
2023/12/18,4744,56,0,0,56,1,,,1,9.15,"5,030","5,388",199,3.69,-9.13,2.73,,,,,
2023/12/15,4744,-29,0,0,-29,-2,,,-2,9.15,"5,030","5,245",219,4.18,-9.5,3.88,5.32,6.19,2.62,3.57,13.43
2023/12/14,4744,-40,0,0,-40,-1,,,-1,9.15,"5,030","5,049",242,4.79,7.08,-0.04,,,,,
2023/12/13,4744,51,0,0,51,1,,,1,9.15,"5,030","5,051",226,4.47,-3.42,3.63,,,,,
2023/12/12,4744,-69,0,0,-69,-1,,,-1,9.15,"5,030","4,874",234,4.8,1.74,-0.96,,,,,
2023/12/11,4744,90,0,0,90,1,,,1,9.15,"5,030","4,921",230,4.67,-16.06,-2.01,,,,,
2023/12/8,4744,-90,0,10,-80,-1,,1,-6,9.15,"5,030","5,022",274,5.46,-50.09,-0.77,4.43,4.34,2.62,3.37,15.04
2023/12/7,4744,45,0,-99,-54,1,,-2,-5,9.15,"5,030","5,061",549,10.85,377.39,-3.87,,,,,
2023/12/6,4744,-137,0,-20,-157,-4,,-1,-4,9.15,"5,030","5,265",115,2.18,41.98,-0.49,,,,,
2023/12/5,4744,-119,0,0,-119,-3,,,-3,9.15,"5,030","5,291",81,1.53,-11.96,-0.17,,,,,
2023/12/4,4744,-154,0,0,-154,-2,,,-2,9.15,"5,030","5,300",92,1.74,-1.08,-0.69,,,,,
2023/12/1,4744,-38,0,0,-38,-1,,,-1,9.15,"5,030","5,337",93,1.74,0,0.45,5.32,6.25,2.62,1.66,16.99
2023/12/29,4745,0,0,0,0,,,,,25.04,"19,391",937,0,0,0,0,8.74,5.64,2.75,2.31,48.88
2023/12/28,4745,-1,0,0,-1,-1,,,-1,25.04,"19,391",937,0,0,0,-1.47,,,,,
2023/12/27,4745,2,0,0,2,1,,,1,25.04,"19,391",951,0,0,0,0.32,,,,,
2023/12/26,4745,-3,0,0,-3,-2,,,-2,25.04,"19,391",948,0,0,0,-0.73,,,,,
2023/12/25,4745,-1,0,0,-1,-1,,,-1,25.04,"19,391",955,0,0,0,0.21,,,,,
2023/12/22,4745,0,0,0,0,,,,,25.04,"19,391",953,0,0,0,-9.24,8.74,5.61,2.75,2.31,48.88
2023/12/21,4745,5,0,0,5,1,,,1,25.04,"19,391","1,050",0,0,0,0,,,,,
2023/12/20,4745,0,0,0,0,,,,,25.04,"19,391","1,050",0,0,0,-0.28,,,,,
2023/12/19,4745,-1,0,0,-1,-1,,,-1,25.04,"19,391","1,053",0,0,0,0,,,,,
2023/12/18,4745,0,0,0,0,,,,,25.04,"19,391","1,053",0,0,0,-0.09,,,,,
2023/12/15,4745,0,0,0,0,,,,,25.02,"19,381","1,054",0,0,0,-0.28,8.86,5.61,2.75,2.31,48.88
2023/12/14,4745,-1,0,0,-1,-2,,,-2,25.02,"19,381","1,057",0,0,0,-0.47,,,,,
2023/12/13,4745,-1,0,0,-1,-1,,,-1,25.02,"19,381","1,062",0,0,0,0,,,,,
2023/12/12,4745,1,0,0,1,1,,,1,25.02,"19,381","1,062",0,0,0,0,,,,,
2023/12/11,4745,-1,0,0,-1,-2,,,-2,25.02,"19,381","1,062",0,0,0,-0.38,,,,,
2023/12/8,4745,-2,0,0,-2,-1,,,-1,25.02,"19,381","1,066",0,0,0,0,8.87,5.59,2.75,2.31,48.88
2023/12/7,4745,4,0,0,4,1,,,1,25.02,"19,381","1,066",0,0,0,0,,,,,
2023/12/6,4745,-1,0,0,-1,-1,,,-1,25.02,"19,381","1,066",0,0,0,0,,,,,
2023/12/5,4745,2,0,2,4,1,,1,1,25.02,"19,381","1,066",0,0,0,0,,,,,
2023/12/4,4745,-2,0,0,-2,-1,,,-1,25.02,"19,381","1,066",0,0,0,-0.09,,,,,
2023/12/1,4745,0,0,0,0,,,,,25.02,"19,381","1,067",0,0,0,0,8.87,5.59,2.75,2.31,48.88
2023/12/29,4746,"1,405",0,126,"1,530",1,,6,1,11.05,"13,285","10,099",342,3.39,6.54,-1.42,7.08,3.35,10.03,4.46,32.66
2023/12/28,4746,-167,0,134,-33,-1,,5,-1,11.05,"13,285","10,244",321,3.13,11.07,2.75,,,,,
2023/12/27,4746,117,0,13,130,2,,4,2,11.05,"13,285","9,970",289,2.9,0.35,1.52,,,,,
2023/12/26,4746,344,0,7,351,1,,3,1,11.05,"13,285","9,821",288,2.93,4.73,0.04,,,,,
2023/12/25,4746,-183,0,3,-180,-3,,2,-3,11.05,"13,285","9,817",275,2.8,-8.64,0.27,,,,,
2023/12/22,4746,-197,0,3,-194,-2,,1,-2,11.05,"13,285","9,791",301,3.07,-12.24,-4.04,7.73,4.14,8.23,3.64,33.95
2023/12/21,4746,-360,0,-34,-394,-1,,-1,-1,11.05,"13,285","10,203",343,3.36,-1.72,-0.75,,,,,
2023/12/20,4746,242,-200,23,65,1,-1,1,1,11.05,"13,285","10,280",349,3.39,1.16,1.46,,,,,
2023/12/19,4746,"-1,357",0,-69,"-1,426",-1,,-1,-1,11.05,"13,285","10,132",345,3.41,-4.17,-0.56,,,,,
2023/12/18,4746,95,0,81,176,1,,2,1,11.05,"13,285","10,189",360,3.53,5.57,0.49,,,,,
2023/12/15,4746,-225,-220,14,-431,-3,-1,1,-3,11.05,"13,285","10,139",341,3.36,7.57,2.37,7.86,5.38,7.81,3.63,34.23
2023/12/14,4746,-101,0,-18,-119,-2,,-5,-2,11.05,"13,285","9,904",317,3.2,-3.65,-0.71,,,,,
2023/12/13,4746,-86,0,-91,-177,-1,,-4,-1,11.05,"13,285","9,975",329,3.3,-9.12,-2.18,,,,,
2023/12/12,4746,232,0,-18,214,2,,-3,2,11.05,"13,285","10,197",362,3.55,-4.23,-1.84,,,,,
2023/12/11,4746,47,0,-11,36,1,,-2,1,11.05,"13,285","10,388",378,3.64,-1.82,-0.54,,,,,
2023/12/8,4746,-304,0,-93,-397,-1,,-1,-1,11.05,"13,285","10,444",385,3.69,-4.47,0.11,9.65,5.46,6.6,3.65,34.75
2023/12/7,4746,458,220,43,721,1,5,1,1,11.05,"13,285","10,433",403,3.86,6.33,-0.21,,,,,
2023/12/6,4746,-486,415,-58,-129,-1,4,-2,-1,11.05,"13,285","10,455",379,3.63,-8.23,1.78,,,,,
2023/12/5,4746,146,678,-78,746,6,3,-1,8,11.05,"13,285","10,272",413,4.02,4.56,0.79,,,,,
2023/12/4,4746,728,118,85,931,5,2,2,7,11.05,"13,285","10,191",395,3.88,-1.5,4.3,,,,,
2023/12/1,4746,583,118,67,768,4,1,1,6,11.05,"13,285","9,771",401,4.1,-3.37,-3.49,8.98,6.25,6,5.22,31.63
2023/12/29,4747,-15,0,-2,-17,-2,,-1,-2,12.94,"5,830","5,732",133,2.32,-2.21,-0.1,14.69,6.6,9.36,3.59,30.23
2023/12/28,4747,-17,0,0,-17,-1,,,-1,12.94,"5,830","5,738",136,2.37,0,0.12,,,,,
2023/12/27,4747,22,0,-1,21,1,,-1,1,12.94,"5,830","5,731",136,2.37,3.03,0.26,,,,,
2023/12/26,4747,-9,0,0,-9,-17,,,-17,12.94,"5,830","5,716",132,2.31,0.76,-0.14,,,,,
2023/12/25,4747,-1,0,0,-1,-16,,,-16,12.94,"5,830","5,724",131,2.29,0,0.02,,,,,
2023/12/22,4747,-28,0,0,-28,-15,,,-15,12.94,"5,830","5,723",131,2.29,0,0.3,14.71,6.66,9.36,3.59,30.26
2023/12/21,4747,-16,0,0,-16,-14,,,-14,12.94,"5,830","5,706",131,2.3,0,0.19,,,,,
2023/12/20,4747,-25,0,-7,-32,-13,,-1,-13,12.94,"5,830","5,695",131,2.3,-9.66,0.35,,,,,
2023/12/19,4747,-15,0,0,-15,-12,,,-12,12.94,"5,830","5,675",145,2.56,0,-1.58,,,,,
2023/12/18,4747,-15,0,0,-15,-11,,,-11,12.94,"5,830","5,766",145,2.51,-3.33,-2.49,,,,,
2023/12/15,4747,-4,0,0,-4,-10,,,-10,13.19,"5,830","5,913",150,2.54,-0.66,1.09,14.65,6.65,9.29,3.59,30.71
2023/12/14,4747,-28,0,0,-28,-9,,,-9,13.19,"5,830","5,849",151,2.58,1.34,1.77,,,,,
2023/12/13,4747,-19,0,-1,-20,-8,,-1,-8,13.19,"5,830","5,747",149,2.59,0,1.2,,,,,
2023/12/12,4747,-41,0,0,-41,-7,,,-7,13.19,"5,830","5,679",149,2.62,0.68,0.55,,,,,
2023/12/11,4747,-73,0,11,-62,-6,,1,-6,13.19,"5,830","5,648",148,2.62,0.68,1.15,,,,,
2023/12/8,4747,-18,0,0,-18,-5,,,-5,13.19,"5,830","5,584",147,2.63,0,-0.16,13.74,6.65,7.63,7.58,27.83
2023/12/7,4747,-18,0,-1,-18,-4,,-1,-4,13.19,"5,830","5,593",147,2.63,-6.37,0.81,,,,,
2023/12/6,4747,-54,0,1,-53,-3,,1,-3,13.19,"5,830","5,548",157,2.83,-1.88,0.07,,,,,
2023/12/5,4747,-80,0,0,-80,-2,,,-2,13.19,"5,830","5,544",160,2.89,-1.23,0.33,,,,,
2023/12/4,4747,-34,0,2,-32,-1,,1,-1,13.19,"5,830","5,526",162,2.93,0,-0.02,,,,,
2023/12/1,4747,66,0,0,66,1,,,1,13.19,"5,830","5,527",162,2.93,-13.37,0.2,14.4,6.65,7.54,7.56,27.81
2023/12/29,4754,0,0,0,0,,,,,30.08,"9,108",0,0,,0,0,7.4,0,2.12,6.07,28.46
2023/12/28,4754,-1,0,0,-1,-2,,,-2,30.08,"9,108",,,,,,,,,,
2023/12/27,4754,-1,0,0,-1,-1,,,-1,30.08,"9,108",,,,,,,,,,
2023/12/26,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/25,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/22,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,7.4,0,2.12,6.07,28.46
2023/12/21,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/20,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/19,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/18,4754,1,0,0,1,1,,,1,30.08,"9,108",,,,,,,,,,
2023/12/15,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,7.4,0,2.12,6.07,28.46
2023/12/14,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/13,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/12,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/11,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/8,4754,-4,0,0,-4,-2,,,-2,30.08,"9,108",,,,,,7.4,0,2.12,6.07,28.46
2023/12/7,4754,-3,0,0,-3,-1,,,-1,30.08,"9,108",,,,,,,,,,
2023/12/6,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/5,4754,0,0,0,0,,,,,30.08,"9,108",,,,,,,,,,
2023/12/4,4754,2,0,0,2,1,,,1,30.08,"9,108",,,,,,,,,,
2023/12/1,4754,-5,0,0,-5,-3,,,-3,30.08,"9,108",,,,,,7.4,0,2.12,6.07,28.46
2023/12/29,4755,-5,0,-1,-6,-1,,-1,-2,28.35,"28,551",842,3,0.36,0,0.36,5.27,0.43,0.78,2.77,67.14
2023/12/28,4755,20,-34,0,-14,3,-3,,-1,28.35,"28,551",839,3,0.36,50,1.08,,,,,
2023/12/27,4755,51,-34,-1,16,2,-2,-1,1,28.35,"28,551",830,2,0.24,0,0,,,,,
2023/12/26,4755,26,-38,0,-12,1,-1,,-4,28.35,"28,551",830,2,0.24,0,0.12,,,,,
2023/12/25,4755,-12,0,0,-12,-1,,,-3,28.35,"28,551",829,2,0.24,0,-0.36,,,,,
2023/12/22,4755,6,-34,1,-27,1,-2,1,-2,28.35,"28,551",832,2,0.24,0,-1.07,5.32,0.43,0.78,2.77,67.14
2023/12/21,4755,-7,-33,-6,-46,-1,-1,-1,-1,28.35,"28,551",841,2,0.24,0,-1.75,,,,,
2023/12/20,4755,17,0,0,17,1,,,1,28.35,"28,551",856,2,0.23,0,-1.04,,,,,
2023/12/19,4755,-7,-30,-2,-39,-1,-3,-1,-5,28.35,"28,551",865,2,0.23,0,-1.82,,,,,
2023/12/18,4755,8,-41,0,-33,2,-2,,-4,28.35,"28,551",881,2,0.23,0,0.23,,,,,
2023/12/15,4755,29,-30,0,-1,1,-1,,-3,28.35,"28,551",879,2,0.23,0,-1.9,5.35,0.43,0.78,2.77,67.21
2023/12/14,4755,-10,0,0,-10,-2,,,-2,28.35,"28,551",896,2,0.22,0,-0.88,,,,,
