證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
2891 中信金,2023/1/13,2891,"4,077",8,357,"4,442",5,38,3,5,1.45,"284,307","13,970","1,524",10.91,-1.68,-2.64,2.18,1.26,0.89,0.6,76.82
2891 中信金,2023/1/12,2891,"2,489",330,18,"2,837",4,37,2,4,1.45,"284,307","14,349","1,550",10.8,-1.77,-0.31,,,,,
2891 中信金,2023/1/11,2891,"6,091",98,309,"6,498",3,36,1,3,1.45,"284,307","14,393","1,578",10.96,3.34,-1.13,,,,,
2891 中信金,2023/1/10,2891,"2,733",268,-393,"2,608",2,35,-1,2,1.45,"284,307","14,558","1,527",10.49,2.21,-0.22,,,,,
2891 中信金,2023/1/9,2891,"21,143","2,480",477,"24,099",1,34,4,1,1.45,"284,307","14,590","1,494",10.24,3.68,-5.24,,,,,
2891 中信金,2023/1/6,2891,"-1,077",321,352,-404,-1,33,3,-1,1.45,"284,307","15,396","1,441",9.36,-1.5,-1.16,,,,,
2891 中信金,2023/1/5,2891,"6,673",107,643,"7,423",2,32,2,2,1.45,"284,307","15,577","1,463",9.39,-3.62,-1.21,,,,,
2891 中信金,2023/1/4,2891,"2,595","1,141",428,"4,163",1,31,1,1,1.45,"284,307","15,768","1,518",9.63,2.08,-0.84,,,,,
2891 中信金,2023/1/3,2891,"-5,298","3,271",-47,"-2,074",-1,30,-2,-1,1.45,"284,307","15,902","1,487",9.35,0.47,0.11,,,,,
2892 第一金,2023/1/31,2892,"-29,000",12,-226,"-29,214",-2,1,-1,-2,18.99,"2,511,079","2,225",158,7.1,3.27,20.66,,,,,
2892 第一金,2023/1/30,2892,"-1,225",-234,376,"-1,083",-1,-2,1,-1,18.99,"2,511,079","1,844",153,8.3,-0.65,0.99,,,,,
2892 第一金,2023/1/17,2892,"4,188","-1,947",-86,"2,155",3,-1,-1,3,18.99,"2,511,079","1,826",154,8.43,-2.53,-4.7,,,,,
2892 第一金,2023/1/16,2892,"6,301",0,61,"6,362",2,,7,2,18.99,"2,511,079","1,916",158,8.25,-10.73,-1.08,,,,,
2892 第一金,2023/1/13,2892,"1,097",1,73,"1,171",1,15,6,1,18.99,"2,511,079","1,937",177,9.14,14.19,9.31,3.59,1.78,1.12,0.87,66.71
2892 第一金,2023/1/12,2892,"-5,447",191,21,"-5,236",-2,14,5,-2,18.99,"2,511,079","1,772",155,8.75,-1.27,4.48,,,,,
2892 第一金,2023/1/11,2892,"-4,385",33,441,"-3,911",-1,13,4,-1,18.99,"2,511,079","1,696",157,9.26,-13.74,2.17,,,,,
2892 第一金,2023/1/10,2892,"5,877",12,52,"5,942",5,12,3,5,18.99,"2,511,079","1,660",182,10.96,5.81,-1.89,,,,,
2892 第一金,2023/1/9,2892,"16,137","1,442",111,"17,690",4,11,2,4,18.99,"2,511,079","1,692",172,10.17,-6.01,-1.34,,,,,
2892 第一金,2023/1/6,2892,"4,154",138,213,"4,505",3,10,1,3,18.99,"2,511,079","1,715",183,10.67,1.1,-0.12,,,,,
2892 第一金,2023/1/5,2892,"8,744",213,-196,"8,761",2,9,-1,2,18.99,"2,511,079","1,717",181,10.54,4.02,-0.58,,,,,
2892 第一金,2023/1/4,2892,"2,378",282,187,"2,847",1,8,1,1,18.99,"2,511,079","1,727",174,10.08,1.16,-3.79,,,,,
2892 第一金,2023/1/3,2892,"-3,574","3,137",-125,-562,-1,7,-1,-1,18.99,"2,511,079","1,795",172,9.58,-3.91,4.97,,,,,
2897 王道銀行,2023/1/31,2897,578,0,23,601,12,,2,12,27.38,"748,526","11,256",42,0.37,2.44,0.75,,,,,
2897 王道銀行,2023/1/30,2897,68,0,119,187,11,,1,11,27.38,"748,526","11,172",41,0.37,17.14,10.1,,,,,
2897 王道銀行,2023/1/17,2897,83,0,0,83,10,,,10,27.38,"748,526","10,147",35,0.34,-31.37,-2.39,,,,,
2897 王道銀行,2023/1/16,2897,12,0,10,22,9,,4,9,27.38,"748,526","10,395",51,0.49,50,-4.51,,,,,
2897 王道銀行,2023/1/13,2897,885,0,44,929,8,,3,8,27.38,"748,526","10,886",34,0.31,-2.86,-3.25,2.13,1.56,0.67,0.6,82.96
2897 王道銀行,2023/1/12,2897,"1,215",0,129,"1,344",7,,2,7,27.38,"748,526","11,252",35,0.31,29.63,-2.68,,,,,
2897 王道銀行,2023/1/11,2897,304,0,198,502,6,,1,6,27.38,"748,526","11,562",27,0.23,-15.63,19.22,,,,,
2897 王道銀行,2023/1/10,2897,493,0,0,493,5,,,5,27.38,"748,526","9,698",32,0.33,357.14,-3.04,,,,,
2897 王道銀行,2023/1/9,2897,486,0,6,492,4,,2,4,27.38,"748,526","10,002",7,0.07,0,-10.04,,,,,
2897 王道銀行,2023/1/6,2897,24,0,40,64,3,,1,3,27.38,"748,526","11,118",7,0.06,40,-0.75,,,,,
2897 王道銀行,2023/1/5,2897,64,2,-28,38,2,1,-1,2,27.38,"748,526","11,202",5,0.04,0,-0.74,,,,,
2897 王道銀行,2023/1/4,2897,102,0,0,102,1,,,1,27.38,"748,526","11,286",5,0.04,-16.67,0.09,,,,,
2897 王道銀行,2023/1/3,2897,-316,0,-64,-380,-1,,-13,-1,27.38,"748,526","11,276",6,0.05,-14.29,0.53,,,,,
2901 欣欣,2023/1/31,2901,3,0,1,4,2,,2,2,57.82,"42,231",680,0,0,0,0.44,,,,,
2901 欣欣,2023/1/30,2901,2,0,2,4,1,,1,1,57.82,"42,231",677,0,0,0,-0.15,,,,,
2901 欣欣,2023/1/17,2901,0,0,0,0,,,,,57.82,"42,231",678,0,0,0,-0.73,,,,,
2901 欣欣,2023/1/16,2901,0,0,0,0,,,,,57.82,"42,231",683,0,0,0,-0.15,,,,,
2901 欣欣,2023/1/13,2901,-2,0,0,-2,-1,,,-1,57.82,"42,231",684,0,0,0,0.15,2.23,7.18,2.84,1.28,70.26
2901 欣欣,2023/1/12,2901,0,0,0,0,,,,,57.82,"42,231",683,0,0,0,-0.44,,,,,
2901 欣欣,2023/1/11,2901,0,0,0,0,,,,,57.82,"42,231",686,0,0,0,0,,,,,
2901 欣欣,2023/1/10,2901,-1,0,0,-1,-1,,,-1,57.82,"42,231",686,0,0,0,0.44,,,,,
2901 欣欣,2023/1/9,2901,1,0,0,1,1,,,1,57.82,"42,231",683,0,0,0,0,,,,,
2901 欣欣,2023/1/6,2901,-1,0,0,-1,-2,,,-2,57.82,"42,231",683,0,0,0,0.15,,,,,
2901 欣欣,2023/1/5,2901,-1,0,0,-1,-1,,,-1,57.82,"42,231",682,0,0,0,0.29,,,,,
2901 欣欣,2023/1/4,2901,0,0,0,0,,,,,57.82,"42,231",680,0,0,0,0,,,,,
2901 欣欣,2023/1/3,2901,0,0,0,0,,,,,57.82,"42,231",680,0,0,0,-0.15,,,,,
2903 遠百,2023/1/31,2903,608,3,100,711,2,2,1,2,17.32,"245,392",885,9,1.02,0,5.11,,,,,
2903 遠百,2023/1/30,2903,"1,133",722,-13,"1,842",1,1,-1,1,17.32,"245,392",842,9,1.07,0,6.58,,,,,
2903 遠百,2023/1/17,2903,-57,-1,0,-58,-3,-1,,-1,17.32,"245,392",790,9,1.14,0,-2.11,,,,,
2903 遠百,2023/1/16,2903,-333,311,163,141,-2,3,9,10,17.32,"245,392",807,9,1.12,0,-1.1,,,,,
2903 遠百,2023/1/13,2903,-480,505,43,68,-1,2,8,9,17.32,"245,392",816,9,1.1,0,-8.21,1.59,0.95,0.58,0.57,82.4
2903 遠百,2023/1/12,2903,185,1,2,188,1,1,7,8,17.32,"245,392",889,9,1.01,50,-1.77,,,,,
2903 遠百,2023/1/11,2903,-12,0,87,75,-2,,6,7,17.32,"245,392",905,6,0.66,0,0.89,,,,,
2903 遠百,2023/1/10,2903,-14,0,68,54,-1,,5,6,17.32,"245,392",897,6,0.67,0,-1.32,,,,,
2903 遠百,2023/1/9,2903,287,1,155,443,5,1,4,5,17.32,"245,392",909,6,0.66,0,-12.17,,,,,
2903 遠百,2023/1/6,2903,116,0,181,297,4,,3,4,17.32,"245,392","1,035",6,0.58,0,2.48,,,,,
2903 遠百,2023/1/5,2903,842,200,7,"1,049",3,1,2,3,17.32,"245,392","1,010",6,0.59,-14.29,-2.13,,,,,
2903 遠百,2023/1/4,2903,731,0,39,770,2,,1,2,17.32,"245,392","1,032",7,0.68,16.67,4.67,,,,,
2903 遠百,2023/1/3,2903,277,1,-23,255,1,1,-4,1,17.32,"245,392",986,6,0.61,-50,-10.61,,,,,
2904 匯僑,2023/1/31,2904,0,0,0,0,,,,,41.34,"32,173",21,0,0,0,0,,,,,
2904 匯僑,2023/1/30,2904,0,0,2,2,,,1,1,41.34,"32,173",21,0,0,0,16.67,,,,,
2904 匯僑,2023/1/17,2904,0,0,0,0,,,,,41.34,"32,173",18,0,0,0,-5.26,,,,,
2904 匯僑,2023/1/16,2904,-1,0,0,-1,-1,,,-1,41.34,"32,173",19,0,0,0,0,,,,,
2904 匯僑,2023/1/13,2904,2,0,0,2,2,,,2,41.34,"32,173",19,0,0,0,0,3.31,0.58,1.85,1.03,51.35
2904 匯僑,2023/1/12,2904,1,0,0,1,1,,,1,41.34,"32,173",19,0,0,0,0,,,,,
2904 匯僑,2023/1/11,2904,-1,0,0,-1,-1,,,-1,41.34,"32,173",19,0,0,0,-5,,,,,
2904 匯僑,2023/1/10,2904,0,0,0,0,,,,,41.34,"32,173",20,0,0,0,0,,,,,
2904 匯僑,2023/1/9,2904,6,0,0,6,2,,,2,41.34,"32,173",20,0,0,0,0,,,,,
2904 匯僑,2023/1/6,2904,2,0,0,2,1,,,1,41.34,"32,173",20,0,0,0,0,,,,,
2904 匯僑,2023/1/5,2904,-3,0,0,-3,-1,,,-1,41.34,"32,173",20,0,0,0,0,,,,,
2904 匯僑,2023/1/4,2904,2,0,0,2,1,,,1,41.34,"32,173",20,0,0,0,0,,,,,
2904 匯僑,2023/1/3,2904,-2,0,0,-2,-2,,,-2,41.34,"32,173",20,0,0,0,0,,,,,
2905 三商,2023/1/31,2905,124,0,-13,111,3,,-1,3,34.62,"319,363",724,13,1.8,0,-0.41,,,,,
2905 三商,2023/1/30,2905,12,0,20,32,2,,1,2,34.62,"319,363",727,13,1.79,8.33,0,,,,,
2905 三商,2023/1/17,2905,2,0,-1,1,1,,-2,1,34.62,"319,363",727,12,1.65,0,0.69,,,,,
2905 三商,2023/1/16,2905,-32,0,-14,-46,-1,,-1,-1,34.62,"319,363",722,12,1.66,0,-2.3,,,,,
2905 三商,2023/1/13,2905,4,0,3,7,1,,1,1,34.62,"319,363",739,12,1.62,0,0,1.97,1.14,1.31,0.4,80.86
2905 三商,2023/1/12,2905,-52,0,-1,-53,-1,,-1,-1,34.62,"319,363",739,12,1.62,0,-1.86,,,,,
2905 三商,2023/1/11,2905,14,0,3,17,6,,1,6,34.62,"319,363",753,12,1.59,0,-1.31,,,,,
2905 三商,2023/1/10,2905,4,0,0,4,5,,,5,34.62,"319,363",763,12,1.57,0,0.79,,,,,
2905 三商,2023/1/9,2905,90,0,-70,20,4,,-1,4,34.62,"319,363",757,12,1.59,0,-0.13,,,,,
2905 三商,2023/1/6,2905,1,0,0,1,3,,,3,34.62,"319,363",758,12,1.58,0,0,,,,,
2905 三商,2023/1/5,2905,149,0,-24,125,2,,-1,2,34.62,"319,363",758,12,1.58,0,-12.67,,,,,
2905 三商,2023/1/4,2905,64,0,3,67,1,,1,1,34.62,"319,363",868,12,1.38,0,0.93,,,,,
2905 三商,2023/1/3,2905,-105,0,-15,-120,-3,,-1,-1,34.62,"319,363",860,12,1.4,0,0.23,,,,,
2906 高林,2023/1/31,2906,-162,0,1,-161,-1,,1,-1,31.27,"65,388","7,209",52,0.72,-5.45,-3.56,,,,,
2906 高林,2023/1/30,2906,38,0,-3,35,1,,-1,1,31.27,"65,388","7,475",55,0.74,-3.51,-3.46,,,,,
2906 高林,2023/1/17,2906,-1,0,0,-1,-1,,,-1,31.27,"65,388","7,743",57,0.74,1.79,-0.49,,,,,
2906 高林,2023/1/16,2906,118,0,0,118,2,,,2,31.27,"65,388","7,781",56,0.72,-11.11,-0.56,,,,,
2906 高林,2023/1/13,2906,345,0,0,345,1,,,1,31.27,"65,388","7,825",63,0.81,1.61,-0.97,6.16,2.42,0.94,1.28,51.53
2906 高林,2023/1/12,2906,-39,0,0,-39,-1,,,-1,31.27,"65,388","7,902",62,0.78,-22.5,-0.53,,,,,
2906 高林,2023/1/11,2906,238,0,1,239,5,,1,5,31.27,"65,388","7,944",80,1.01,1.27,-2.26,,,,,
2906 高林,2023/1/10,2906,49,0,0,49,4,,,4,31.27,"65,388","8,128",79,0.97,-3.66,-0.16,,,,,
2906 高林,2023/1/9,2906,30,0,0,30,3,,,3,31.27,"65,388","8,141",82,1.01,2.5,-0.12,,,,,
2906 高林,2023/1/6,2906,233,0,0,233,2,,,2,31.27,"65,388","8,151",80,0.98,0,-0.96,,,,,
2906 高林,2023/1/5,2906,368,0,0,368,1,,,1,31.27,"65,388","8,230",80,0.97,1.27,-0.45,,,,,
2906 高林,2023/1/4,2906,-31,0,0,-31,-3,,,-3,31.27,"65,388","8,267",79,0.96,-17.71,0.66,,,,,
2906 高林,2023/1/3,2906,-34,0,0,-34,-2,,,-2,31.27,"65,388","8,213",96,1.17,-12.73,-1.12,,,,,
2908 特力,2023/1/31,2908,-1,0,0,-1,-1,,,-1,13.08,"66,697","10,374",0,0,0,0.11,,,,,
2908 特力,2023/1/30,2908,0,0,0,0,,,,,13.08,"66,697","10,363",0,0,0,0.59,,,,,
2908 特力,2023/1/17,2908,-17,0,0,-17,-6,,,-6,13.08,"66,697","10,302",0,0,0,-2.66,,,,,
2908 特力,2023/1/16,2908,-24,0,0,-24,-5,,,-5,13.08,"66,697","10,583",0,0,0,0.29,,,,,
2908 特力,2023/1/13,2908,-19,0,0,-19,-4,,,-4,13.08,"66,697","10,552",0,0,0,0.02,1.54,1.09,0.4,0.52,87.68
2908 特力,2023/1/12,2908,-6,0,0,-6,-3,,,-3,13.08,"66,697","10,550",0,0,0,0.02,,,,,
2908 特力,2023/1/11,2908,-25,0,-1,-26,-2,,-2,-2,13.08,"66,697","10,548",0,0,0,0.06,,,,,
2908 特力,2023/1/10,2908,-30,0,-5,-35,-1,,-1,-1,13.08,"66,697","10,542",0,0,-100,0.15,,,,,
2908 特力,2023/1/9,2908,16,0,0,16,2,,,2,13.08,"66,697","10,526",1,0.01,0,-0.14,,,,,
2908 特力,2023/1/6,2908,10,0,-3,7,1,,-5,1,13.08,"66,697","10,541",0,0,0,0.03,,,,,
2908 特力,2023/1/5,2908,-10,0,-8,-18,-3,,-4,-6,13.08,"66,697","10,538",0,0,0,0,,,,,
2908 特力,2023/1/4,2908,-12,0,-3,-15,-2,,-3,-5,13.08,"66,697","10,538",0,0,0,0.01,,,,,
2908 特力,2023/1/3,2908,-18,0,-7,-25,-1,,-2,-4,13.08,"66,697","10,537",0,0,0,0.18,,,,,
2910 統領,2023/1/31,2910,1,0,0,1,2,,,2,19.07,"39,802",88,0,0,0,1.15,,,,,
2910 統領,2023/1/30,2910,6,0,0,6,1,,,1,19.07,"39,802",87,0,0,0,-1.14,,,,,
2910 統領,2023/1/17,2910,-1,0,0,-1,-1,,,-1,19.07,"39,802",88,0,0,0,2.33,,,,,
2910 統領,2023/1/16,2910,0,0,0,0,,,,,19.07,"39,802",86,0,0,0,2.38,,,,,
2910 統領,2023/1/13,2910,-5,0,0,-5,-1,,,-1,19.07,"39,802",84,0,0,0,2.44,0.81,0.73,0.98,2.67,93.56
2910 統領,2023/1/12,2910,1,0,0,1,4,,,4,19.07,"39,802",82,0,0,0,2.5,,,,,
2910 統領,2023/1/11,2910,3,0,0,3,3,,,3,19.07,"39,802",80,0,0,0,-1.23,,,,,
2910 統領,2023/1/10,2910,6,0,0,6,2,,,2,19.07,"39,802",81,0,0,0,-2.41,,,,,
2910 統領,2023/1/9,2910,12,0,0,12,1,,,1,19.07,"39,802",83,0,0,0,-2.35,,,,,
2910 統領,2023/1/6,2910,-1,0,0,-1,-1,,,-1,19.07,"39,802",85,0,0,0,2.41,,,,,
2910 統領,2023/1/5,2910,0,0,0,0,,,,,19.07,"39,802",83,0,0,0,1.22,,,,,
2910 統領,2023/1/4,2910,2,0,0,2,1,,,1,19.07,"39,802",82,0,0,0,1.23,,,,,
2910 統領,2023/1/3,2910,-1,0,0,-1,-3,,,-3,19.07,"39,802",81,0,0,0,2.53,,,,,
2911 麗嬰房,2023/1/31,2911,-4,0,0,-4,-1,,,-1,18.1,"33,433",274,0,0,0,0,,,,,
2911 麗嬰房,2023/1/30,2911,15,0,0,15,1,,,1,18.1,"33,433",274,0,0,0,-1.79,,,,,
2911 麗嬰房,2023/1/17,2911,-1,0,0,-1,-1,,,-1,18.1,"33,433",279,0,0,0,0,,,,,
2911 麗嬰房,2023/1/16,2911,2,0,0,2,1,,,1,18.1,"33,433",279,0,0,0,-5.74,,,,,
2911 麗嬰房,2023/1/13,2911,-1,0,0,-1,-2,,,-2,18.1,"33,433",296,0,0,0,-0.34,3.82,3.2,2.67,2.13,39.61
2911 麗嬰房,2023/1/12,2911,-2,0,0,-2,-1,,,-1,18.1,"33,433",297,0,0,0,-2.62,,,,,
2911 麗嬰房,2023/1/11,2911,17,0,0,17,5,,,5,18.1,"33,433",305,0,0,0,0,,,,,
2911 麗嬰房,2023/1/10,2911,2,0,0,2,4,,,4,18.1,"33,433",305,0,0,0,0,,,,,
2911 麗嬰房,2023/1/9,2911,18,0,0,18,3,,,3,18.1,"33,433",305,0,0,0,-2.56,,,,,
2911 麗嬰房,2023/1/6,2911,5,0,0,5,2,,,2,18.1,"33,433",313,0,0,0,-21.55,,,,,
2911 麗嬰房,2023/1/5,2911,7,0,0,7,1,,,1,18.1,"33,433",399,0,0,0,-2.92,,,,,
2911 麗嬰房,2023/1/4,2911,-1,0,0,-1,-2,,,-2,18.1,"33,433",411,0,0,0,0,,,,,
2911 麗嬰房,2023/1/3,2911,-4,0,0,-4,-1,,,-1,18.1,"33,433",411,0,0,0,-0.72,,,,,
2912 統一超,2023/1/31,2912,-783,-298,18,"-1,063",-3,-8,1,-3,45.9,"477,173",265,0,0,0,17.26,,,,,
2912 統一超,2023/1/30,2912,-42,-77,-6,-125,-2,-7,-1,-2,45.9,"477,173",226,0,0,0,-8.87,,,,,
2912 統一超,2023/1/17,2912,-467,-92,0,-559,-1,-6,,-1,45.9,"477,173",248,0,0,-100,-1.59,,,,,
2912 統一超,2023/1/16,2912,31,-16,4,19,1,-5,4,1,45.9,"477,173",252,1,0.4,0,-9.35,,,,,
2912 統一超,2023/1/13,2912,-399,-71,2,-468,-4,-4,3,-4,45.9,"477,173",278,0,0,0,-1.07,2.71,2.16,2.3,1.97,82.97
2912 統一超,2023/1/12,2912,-746,-216,1,-961,-3,-3,2,-3,45.9,"477,173",281,0,0,0,13.77,,,,,
2912 統一超,2023/1/11,2912,-795,-64,30,-829,-2,-2,1,-2,45.9,"477,173",247,0,0,-100,18.75,,,,,
2912 統一超,2023/1/10,2912,-187,-70,-5,-262,-1,-1,-1,-1,45.9,"477,173",208,1,0.48,0,-5.45,,,,,
2912 統一超,2023/1/9,2912,207,10,3,220,1,1,2,1,45.9,"477,173",220,1,0.45,0,-18.82,,,,,
2912 統一超,2023/1/6,2912,-6,-155,16,-145,-4,-1,1,-1,45.9,"477,173",271,1,0.37,0,3.44,,,,,
2912 統一超,2023/1/5,2912,-3,106,-18,85,-3,5,-1,1,45.9,"477,173",262,1,0.38,-50,-4.38,,,,,
2912 統一超,2023/1/4,2912,-125,3,6,-116,-2,4,1,-1,45.9,"477,173",274,2,0.73,0,1.86,,,,,
2912 統一超,2023/1/3,2912,-12,65,-10,43,-1,3,-1,2,45.9,"477,173",269,2,0.74,0,2.28,,,,,
2913 農林,2023/1/31,2913,267,2,82,351,1,2,1,1,35.65,"281,646","5,547",96,1.73,1.05,0.34,,,,,
2913 農林,2023/1/30,2913,-445,7,-16,-454,-2,1,-1,-2,35.65,"281,646","5,528",95,1.72,-3.06,0.75,,,,,
2913 農林,2023/1/17,2913,-34,-1,11,-24,-1,-1,3,-1,35.65,"281,646","5,487",98,1.79,-1.01,-0.44,,,,,
2913 農林,2023/1/16,2913,20,0,15,35,1,,2,1,35.65,"281,646","5,511",99,1.8,0,-1.4,,,,,
2913 農林,2023/1/13,2913,-49,-2,49,-2,-1,-1,1,-1,35.06,"277,013","5,589",99,1.77,0,-1.18,3.16,2.34,0.95,1.13,71.16
2913 農林,2023/1/12,2913,33,1,0,34,1,1,,1,35.06,"277,013","5,656",99,1.75,0,-0.72,,,,,
2913 農林,2023/1/11,2913,-118,0,-1,-119,-4,,-1,-4,35.06,"277,013","5,697",99,1.74,0,-1.04,,,,,
2913 農林,2023/1/10,2913,-34,0,16,-18,-3,,1,-3,35.06,"277,013","5,757",99,1.72,0,-0.98,,,,,
2913 農林,2023/1/9,2913,-22,1,0,-21,-2,1,,-2,35.06,"277,013","5,814",99,1.7,0,-0.07,,,,,
2913 農林,2023/1/6,2913,-52,0,-1,-53,-1,,-2,-1,35.06,"277,013","5,818",99,1.7,0,-0.09,,,,,
2913 農林,2023/1/5,2913,22,0,-21,1,1,,-1,1,35.06,"277,013","5,823",99,1.7,-1.98,1.94,,,,,
2913 農林,2023/1/4,2913,-154,0,24,-130,-5,,1,-5,35.06,"277,013","5,712",101,1.77,-4.72,-0.26,,,,,
2913 農林,2023/1/3,2913,-283,1,-35,-317,-4,1,-1,-4,35.06,"277,013","5,727",106,1.85,-4.5,-0.16,,,,,
2915 潤泰全,2023/1/31,2915,860,74,210,"1,143",1,2,2,2,6.76,"74,699","4,788",81,1.69,15.71,1.51,,,,,
2915 潤泰全,2023/1/30,2915,"-1,175",37,"1,253",115,-2,1,1,1,6.76,"74,699","4,717",70,1.48,-4.11,1.16,,,,,
2915 潤泰全,2023/1/17,2915,-179,-10,-60,-249,-1,-2,-1,-1,6.76,"74,699","4,663",73,1.57,-2.67,-1.62,,,,,
2915 潤泰全,2023/1/16,2915,53,-41,1,13,1,-1,1,1,6.76,"74,699","4,740",75,1.58,8.7,0.36,,,,,
2915 潤泰全,2023/1/13,2915,-16,8,-25,-33,-9,4,-2,-8,6.76,"74,699","4,723",69,1.46,-5.48,-5.69,3.7,1.8,1.23,0.58,66.64
2915 潤泰全,2023/1/12,2915,-632,375,-12,-269,-8,3,-1,-7,6.76,"74,699","5,008",73,1.46,1.39,2.64,,,,,
2915 潤泰全,2023/1/11,2915,-490,52,10,-428,-7,2,1,-6,6.76,"74,699","4,879",72,1.48,1.41,-0.18,,,,,
2915 潤泰全,2023/1/10,2915,-179,53,-101,-227,-6,1,-1,-5,6.76,"74,699","4,888",71,1.45,0,0.6,,,,,
2915 潤泰全,2023/1/9,2915,-162,0,0,-163,-5,,,-4,6.76,"74,699","4,859",71,1.46,-18.39,1.55,,,,,
2915 潤泰全,2023/1/6,2915,-65,0,11,-53,-4,,1,-3,6.76,"74,699","4,785",87,1.82,-14.71,-0.66,,,,,
2915 潤泰全,2023/1/5,2915,"-1,252",3,-23,"-1,272",-3,1,-2,-2,6.76,"74,699","4,817",102,2.12,4.08,0.17,,,,,
2915 潤泰全,2023/1/4,2915,-260,0,-59,-319,-2,,-1,-1,6.76,"74,699","4,809",98,2.04,-3.92,0.38,,,,,
2915 潤泰全,2023/1/3,2915,-98,115,30,47,-1,12,1,2,6.76,"74,699","4,791",102,2.13,-19.05,-0.7,,,,,
2916 滿心,2023/1/31,2916,-1,0,0,-1,-1,,,-1,34.46,"18,826",278,4,1.44,33.33,-4.79,,,,,
2916 滿心,2023/1/30,2916,3,0,0,3,2,,,3,34.46,"18,826",292,3,1.03,0,-8.18,,,,,
2916 滿心,2023/1/17,2916,7,0,0,7,1,,,2,34.46,"18,826",318,3,0.94,0,-5.07,,,,,
2916 滿心,2023/1/16,2916,-1,0,9,8,-2,,1,1,34.46,"18,826",335,3,0.9,0,-12.07,,,,,
2916 滿心,2023/1/13,2916,-44,0,0,-44,-1,,,-1,34.46,"18,826",381,3,0.79,0,6.72,4.67,5.37,1.14,4.89,58.7
2916 滿心,2023/1/12,2916,23,0,34,57,1,,1,1,34.46,"18,826",357,3,0.84,200,4.08,,,,,
2916 滿心,2023/1/11,2916,-13,0,-3,-16,-1,,-1,-1,34.46,"18,826",343,1,0.29,0,-13.82,,,,,
2916 滿心,2023/1/10,2916,28,0,0,28,2,,,2,34.46,"18,826",398,0,0,0,121.11,,,,,
2916 滿心,2023/1/9,2916,2,0,0,2,1,,,1,34.46,"18,826",180,0,0,0,63.64,,,,,
2916 滿心,2023/1/6,2916,0,0,0,0,,,,,34.46,"18,826",110,0,0,0,0,,,,,
2916 滿心,2023/1/5,2916,-1,0,0,-1,-1,,,-1,34.46,"18,826",110,0,0,0,0,,,,,
2916 滿心,2023/1/4,2916,0,0,0,0,,,,,34.46,"18,826",110,0,0,0,10,,,,,
2916 滿心,2023/1/3,2916,3,0,0,3,4,,,4,34.46,"18,826",100,0,0,0,0,,,,,
2923 鼎固-KY,2023/1/31,2923,2,0,0,2,1,,,1,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/30,2923,0,0,0,0,,,,,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/17,2923,1,0,0,1,8,,,8,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/16,2923,4,0,0,4,7,,,7,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/13,2923,1,0,0,1,6,,,6,58.5,"1,018,016",,,,,,0.15,0.06,0,0.1,99.21
2923 鼎固-KY,2023/1/12,2923,2,0,0,2,5,,,5,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/11,2923,1,0,0,1,4,,,4,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/10,2923,20,0,0,20,3,,,3,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/9,2923,17,0,0,17,2,,,2,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/6,2923,9,0,0,9,1,,,1,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/5,2923,0,0,0,0,,,,,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/4,2923,1,0,0,1,1,,,1,58.5,"1,018,016",,,,,,,,,,
2923 鼎固-KY,2023/1/3,2923,-19,0,0,-19,-3,,,-3,58.5,"1,018,016",,,,,,,,,,
2924 宏太-KY,2023/1/31,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,,,,,
2924 宏太-KY,2023/1/30,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,,,,,
2924 宏太-KY,2023/1/17,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,,,,,
2924 宏太-KY,2023/1/16,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,,,,,
2924 宏太-KY,2023/1/13,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,7.72,0,0,5.49,78.61
2924 宏太-KY,2023/1/12,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,,,,,
2924 宏太-KY,2023/1/11,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,,,,,
2924 宏太-KY,2023/1/10,2924,0,0,0,0,,,,,66.57,"21,837",0,0,,0,0,,,,,
