證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
2387 精元,2023/10/30,2387,124,0,4,128,2,,1,2,32.21,"62,888","4,591",43,0.94,2.38,2.11,,,,,
2387 精元,2023/10/27,2387,61,0,-3,58,1,,-2,1,32.21,"62,888","4,496",42,0.93,0,0.42,3.72,2.49,1.4,3.8,57.81
2387 精元,2023/10/26,2387,-57,0,-7,-64,-1,,-1,-1,32.21,"62,888","4,477",42,0.94,-20.75,-1.13,,,,,
2387 精元,2023/10/25,2387,80,0,1,81,2,,1,2,32.21,"62,888","4,528",53,1.17,0,0.11,,,,,
2387 精元,2023/10/24,2387,84,0,0,84,1,,,1,32.21,"62,888","4,523",53,1.17,23.26,-0.11,,,,,
2387 精元,2023/10/23,2387,-107,0,2,-105,-4,,1,-4,32.21,"62,888","4,528",43,0.95,0,-0.83,,,,,
2387 精元,2023/10/20,2387,-134,0,-1,-135,-3,,-1,-3,32.21,"62,888","4,566",43,0.94,4.88,-2.56,3.51,2.46,1.01,4.24,57.99
2387 精元,2023/10/19,2387,-259,35,4,-220,-2,1,2,-2,32.21,"62,888","4,686",41,0.87,5.13,0.56,,,,,
2387 精元,2023/10/18,2387,-21,0,6,-15,-1,,1,-1,32.21,"62,888","4,660",39,0.84,0,-1,,,,,
2387 精元,2023/10/17,2387,111,0,-30,81,1,,-1,1,32.21,"62,888","4,707",39,0.83,-2.5,-0.4,,,,,
2387 精元,2023/10/16,2387,-277,0,45,-232,-1,,1,-1,32.21,"62,888","4,726",40,0.85,0,0.81,,,,,
2387 精元,2023/10/13,2387,145,0,-1,144,3,,-1,3,32.21,"62,888","4,688",40,0.85,0,-0.61,3.71,1.94,1.31,3.29,58.92
2387 精元,2023/10/12,2387,67,0,9,76,2,,8,2,32.21,"62,888","4,717",40,0.85,-4.76,2.61,,,,,
2387 精元,2023/10/11,2387,319,0,15,334,1,,7,1,32.21,"62,888","4,597",42,0.91,-10.64,-0.65,,,,,
2387 精元,2023/10/6,2387,-369,0,20,-349,-6,,6,-6,32.21,"62,888","4,627",47,1.02,-2.08,0.24,3.79,1.88,1.32,3.2,58.89
2387 精元,2023/10/5,2387,-202,0,14,-188,-5,,5,-5,32.21,"62,888","4,616",48,1.04,0,2.15,,,,,
2387 精元,2023/10/4,2387,-61,0,6,-55,-4,,4,-4,32.21,"62,888","4,519",48,1.06,2.13,1.05,,,,,
2387 精元,2023/10/3,2387,-288,0,15,-273,-3,,3,-3,32.21,"62,888","4,472",47,1.05,-9.62,1.04,,,,,
2387 精元,2023/10/2,2387,-47,0,7,-40,-2,,2,-2,32.21,"62,888","4,426",52,1.17,4,-0.05,,,,,
2388 威盛,2023/10/31,2388,"-2,544",40,-543,"-3,047",-1,2,-1,-1,9.36,"46,705","17,320","3,530",20.38,-9.9,6.04,,,,,
2388 威盛,2023/10/30,2388,"3,010",91,278,"3,379",1,1,1,1,9.36,"46,705","16,333","3,918",23.99,22.17,-6.32,,,,,
2388 威盛,2023/10/27,2388,"-3,753",0,-160,"-3,913",-2,,-3,-2,9.36,"46,705","17,435","3,207",18.39,-5.79,3.43,2.38,1.74,1.03,0.72,74.55
2388 威盛,2023/10/26,2388,-328,50,-498,-776,-1,3,-2,-1,9.36,"46,705","16,857","3,404",20.19,-10.56,5.71,,,,,
2388 威盛,2023/10/25,2388,"7,075",121,-47,"7,149",1,2,-1,1,9.36,"46,705","15,947","3,806",23.87,26.74,-9.07,,,,,
2388 威盛,2023/10/24,2388,"-1,855",10,74,"-1,771",-2,1,2,-2,9.36,"46,705","17,537","3,003",17.12,-2.94,2.87,,,,,
2388 威盛,2023/10/23,2388,"-1,288",0,125,"-1,163",-1,,1,-1,9.36,"46,705","17,048","3,094",18.15,-1.56,1.65,,,,,
2388 威盛,2023/10/20,2388,"1,048",28,-686,391,1,2,-1,1,9.36,"46,705","16,771","3,143",18.74,-1.32,-4.84,2.13,1.66,1.07,0.35,75.27
2388 威盛,2023/10/19,2388,"-2,261",193,111,"-1,957",-3,1,1,-3,9.36,"46,705","17,624","3,185",18.07,-1.82,5.23,,,,,
2388 威盛,2023/10/18,2388,-393,-354,-43,-790,-2,-1,-1,-2,9.36,"46,705","16,748","3,244",19.37,-31.81,-4.83,,,,,
2388 威盛,2023/10/17,2388,-966,0,42,-924,-1,,2,-1,9.36,"46,705","17,598","4,757",27.03,45.07,-2.92,,,,,
2388 威盛,2023/10/16,2388,745,640,263,"1,648",4,5,1,3,9.36,"46,705","18,128","3,279",18.09,7.51,-0.03,,,,,
2388 威盛,2023/10/13,2388,"3,715",88,-146,"3,657",3,4,-1,2,9.36,"46,705","18,133","3,050",16.82,7.66,0.59,1.99,1.46,1.75,0.53,74.15
2388 威盛,2023/10/12,2388,"1,586",336,4,"1,926",2,3,1,1,9.36,"46,705","18,026","2,833",15.72,46.56,-1.49,,,,,
2388 威盛,2023/10/11,2388,206,22,"-1,288","-1,060",1,2,-2,-5,9.36,"46,705","18,298","1,933",10.56,-36.06,-3.78,,,,,
2388 威盛,2023/10/6,2388,-802,1,-395,"-1,196",-4,1,-1,-4,9.36,"46,705","19,017","3,023",15.9,-4.73,-2,2.1,1.15,1.57,0.53,74.09
2388 威盛,2023/10/5,2388,"-2,337",0,110,"-2,226",-3,,1,-3,9.36,"46,705","19,406","3,173",16.35,-3.99,4.2,,,,,
2388 威盛,2023/10/4,2388,-483,100,-623,"-1,006",-2,4,-1,-2,9.36,"46,705","18,624","3,305",17.75,-3.98,0.23,,,,,
2388 威盛,2023/10/3,2388,"-5,302",431,455,"-4,416",-1,3,2,-1,9.36,"46,705","18,581","3,442",18.52,-9.18,4.09,,,,,
2388 威盛,2023/10/2,2388,"3,081",622,486,"4,189",1,2,1,1,9.36,"46,705","17,851","3,790",21.23,8.63,-0.61,,,,,
2390 云辰,2023/10/31,2390,71,0,-54,17,1,,-1,1,29.14,"56,136","7,147",190,2.66,13.77,3.1,,,,,
2390 云辰,2023/10/30,2390,"-3,286",0,116,"-3,170",-3,,1,-3,29.14,"56,136","6,932",167,2.41,-49.09,10.95,,,,,
2390 云辰,2023/10/27,2390,"-2,325",0,-1,"-2,326",-2,,-2,-2,29.14,"56,136","6,248",328,5.25,337.33,14.06,4.56,2.94,1.44,1.43,33.06
2390 云辰,2023/10/26,2390,-256,0,-5,-261,-1,,-1,-1,29.14,"56,136","5,478",75,1.37,-20.21,0.72,,,,,
2390 云辰,2023/10/25,2390,339,0,0,339,3,,,3,29.14,"56,136","5,439",94,1.73,49.21,0.78,,,,,
2390 云辰,2023/10/24,2390,137,0,1,138,2,,1,2,29.14,"56,136","5,397",63,1.17,-10,-0.68,,,,,
2390 云辰,2023/10/23,2390,445,0,-13,432,1,,-1,1,29.14,"56,136","5,434",70,1.29,14.75,-1.07,,,,,
2390 云辰,2023/10/20,2390,-174,0,0,-174,-1,,,-1,29.14,"56,136","5,493",61,1.11,-3.17,0.96,4.83,2.25,0.68,1.96,33.24
2390 云辰,2023/10/19,2390,126,0,7,133,2,,2,2,29.14,"56,136","5,441",63,1.16,21.15,-1.13,,,,,
2390 云辰,2023/10/18,2390,155,0,6,161,1,,1,1,29.14,"56,136","5,503",52,0.94,-40.91,-0.42,,,,,
2390 云辰,2023/10/17,2390,-23,0,-25,-48,-2,,-1,-2,29.14,"56,136","5,526",88,1.59,25.71,-1.6,,,,,
2390 云辰,2023/10/16,2390,"-1,051",0,4,"-1,047",-1,,3,-1,29.14,"56,136","5,616",70,1.25,55.56,5.33,,,,,
2390 云辰,2023/10/13,2390,167,0,23,190,9,,2,9,29.14,"56,136","5,332",45,0.84,-39.19,-4.38,4.43,1.97,0.33,1.38,34.89
2390 云辰,2023/10/12,2390,230,0,3,233,8,,1,8,29.14,"56,136","5,576",74,1.33,25.42,3.7,,,,,
2390 云辰,2023/10/11,2390,578,0,-2,576,7,,-1,7,29.14,"56,136","5,377",59,1.1,0,-0.32,,,,,
2390 云辰,2023/10/6,2390,337,0,3,340,6,,1,6,29.14,"56,136","5,394",59,1.09,-43.27,-1.91,4.42,1.88,1.44,0.97,33.58
2390 云辰,2023/10/5,2390,583,0,-9,574,5,,-2,5,29.14,"56,136","5,499",104,1.89,79.31,0.86,,,,,
2390 云辰,2023/10/4,2390,498,0,-5,493,4,,-1,4,29.14,"56,136","5,452",58,1.06,38.1,0.22,,,,,
2390 云辰,2023/10/3,2390,232,0,1,233,3,,2,3,29.14,"56,136","5,440",42,0.77,7.69,0.48,,,,,
2390 云辰,2023/10/2,2390,36,0,2,38,2,,1,2,29.14,"56,136","5,414",39,0.72,14.71,0.41,,,,,
2392 正崴,2023/10/31,2392,-332,0,9,-323,-1,,3,-1,20.43,"104,662","3,667",15,0.41,150,-7.38,,,,,
2392 正崴,2023/10/30,2392,123,0,4,127,1,,2,1,20.43,"104,662","3,959",6,0.15,0,-1.15,,,,,
2392 正崴,2023/10/27,2392,-93,0,11,-82,-4,,1,-4,20.43,"104,662","4,005",6,0.15,-14.29,-3.52,2.76,2.53,0.9,0.89,49.37
2392 正崴,2023/10/26,2392,-324,0,-5,-329,-3,,-1,-3,20.43,"104,662","4,151",7,0.17,-41.67,1.15,,,,,
2392 正崴,2023/10/25,2392,-161,0,6,-155,-2,,1,-2,20.43,"104,662","4,104",12,0.29,-20,6.35,,,,,
2392 正崴,2023/10/24,2392,-94,0,-8,-102,-1,,-1,-1,20.43,"104,662","3,859",15,0.39,7.14,0.03,,,,,
2392 正崴,2023/10/23,2392,54,0,18,72,1,,1,1,20.43,"104,662","3,858",14,0.36,-6.67,-0.77,,,,,
2392 正崴,2023/10/20,2392,-328,0,-3,-331,-3,,-1,-3,20.43,"104,662","3,888",15,0.39,0,4.21,2.76,2.43,1.06,0.69,49.71
2392 正崴,2023/10/19,2392,-513,0,16,-497,-2,,1,-2,20.43,"104,662","3,731",15,0.4,-28.57,2.11,,,,,
2392 正崴,2023/10/18,2392,-861,0,-78,-940,-1,,-6,-1,20.43,"104,662","3,654",21,0.57,5,-7.21,,,,,
2392 正崴,2023/10/17,2392,63,0,-8,55,1,,-5,1,20.43,"104,662","3,938",20,0.51,42.86,-5.27,,,,,
2392 正崴,2023/10/16,2392,-249,0,-46,-295,-2,,-4,-8,20.43,"104,662","4,157",14,0.34,-17.65,1.02,,,,,
2392 正崴,2023/10/13,2392,-4,0,-29,-33,-1,,-3,-7,20.43,"104,662","4,115",17,0.41,21.43,0.44,2.67,2.25,0.95,0.7,50.36
2392 正崴,2023/10/12,2392,1,0,-28,-27,1,,-2,-6,20.43,"104,662","4,097",14,0.34,0,2.48,,,,,
2392 正崴,2023/10/11,2392,-156,0,-130,-286,-5,,-1,-5,20.43,"104,662","3,998",14,0.35,-17.65,2.3,,,,,
2392 正崴,2023/10/6,2392,-286,0,22,-263,-4,,2,-4,20.43,"104,662","3,908",17,0.44,0,1.11,2.64,2.17,1.25,0.86,50.32
2392 正崴,2023/10/5,2392,-525,0,26,-499,-3,,1,-3,20.43,"104,662","3,865",17,0.44,0,1.87,,,,,
2392 正崴,2023/10/4,2392,-100,0,-5,-105,-2,,-1,-2,20.43,"104,662","3,794",17,0.45,13.33,-8.05,,,,,
2392 正崴,2023/10/3,2392,-488,0,37,-451,-1,,3,-1,20.43,"104,662","4,126",15,0.36,-11.76,-2.39,,,,,
2392 正崴,2023/10/2,2392,222,0,79,301,1,,2,1,20.43,"104,662","4,227",17,0.4,0,3.86,,,,,
2393 億光,2023/10/31,2393,11,0,22,33,2,,2,2,6.99,"30,977","1,647",12,0.73,9.09,-0.06,,,,,
2393 億光,2023/10/30,2393,7,0,124,131,1,,1,1,6.99,"30,977","1,648",11,0.67,0,-2.02,,,,,
2393 億光,2023/10/27,2393,-67,0,-36,-103,-2,,-2,-2,6.99,"30,977","1,682",11,0.65,0,-2.21,4.59,2.64,3.25,2.22,51.39
2393 億光,2023/10/26,2393,-296,0,-18,-314,-1,,-1,-1,6.99,"30,977","1,720",11,0.64,-26.67,0,,,,,
2393 億光,2023/10/25,2393,78,0,2,80,1,,2,1,6.99,"30,977","1,720",15,0.87,0,-0.81,,,,,
2393 億光,2023/10/24,2393,-336,0,67,-269,-1,,1,-1,6.99,"30,977","1,734",15,0.87,0,1.05,,,,,
2393 億光,2023/10/23,2393,80,0,-5,75,1,,-1,1,6.99,"30,977","1,716",15,0.87,15.38,-3.49,,,,,
2393 億光,2023/10/20,2393,-489,0,55,-434,-1,,1,-1,6.99,"30,977","1,778",13,0.73,-38.1,2.95,4.69,2.58,3.22,2.25,51.6
2393 億光,2023/10/19,2393,401,-76,-45,280,1,-2,-4,1,6.99,"30,977","1,727",21,1.22,90.91,-4.85,,,,,
2393 億光,2023/10/18,2393,-126,-1,-19,-146,-6,-1,-3,-3,6.99,"30,977","1,815",11,0.61,-26.67,-5.37,,,,,
2393 億光,2023/10/17,2393,-773,0,-14,-787,-5,,-2,-2,6.99,"30,977","1,918",15,0.78,-21.05,-1.64,,,,,
2393 億光,2023/10/16,2393,-658,0,-19,-677,-4,,-1,-1,6.99,"30,977","1,950",19,0.97,0,-0.86,,,,,
2393 億光,2023/10/13,2393,-19,0,21,1,-3,,1,1,6.99,"30,977","1,967",19,0.97,5.56,-2.96,4.71,2.34,2.54,3.09,51.71
2393 億光,2023/10/12,2393,-48,0,-2,-50,-2,,-1,-2,6.99,"30,977","2,027",18,0.89,-18.18,0.35,,,,,
2393 億光,2023/10/11,2393,-376,0,19,-357,-1,,3,-1,6.99,"30,977","2,020",22,1.09,-52.17,-2.56,,,,,
2393 億光,2023/10/6,2393,43,0,10,53,1,,2,1,6.99,"30,977","2,073",46,2.22,-9.8,-2.9,4.76,2.27,2.38,3.29,51.96
2393 億光,2023/10/5,2393,-169,0,2,-167,-8,,1,-8,6.99,"30,977","2,135",51,2.39,-5.56,0.61,,,,,
2393 億光,2023/10/4,2393,-237,0,-21,-258,-7,,-1,-7,6.99,"30,977","2,122",54,2.54,-16.92,0.09,,,,,
2393 億光,2023/10/3,2393,-263,0,0,-263,-6,,,-6,6.99,"30,977","2,120",65,3.07,0,0.38,,,,,
2393 億光,2023/10/2,2393,-83,1,2,-80,-5,1,1,-5,6.99,"30,977","2,112",65,3.08,-5.8,1.05,,,,,
2395 研華,2023/10/31,2395,-445,5,-1,-441,-9,6,-1,-9,29.77,"255,347",122,0,0,0,6.09,,,,,
2395 研華,2023/10/30,2395,-72,18,12,-43,-8,5,1,-8,29.77,"255,347",115,0,0,0,0.88,,,,,
2395 研華,2023/10/27,2395,-55,9,0,-46,-7,4,,-7,29.77,"255,347",114,0,0,0,-5.79,4.3,3.63,3.04,2.9,78.34
2395 研華,2023/10/26,2395,-373,5,-37,-405,-6,3,-1,-6,29.77,"255,347",121,0,0,0,4.31,,,,,
2395 研華,2023/10/25,2395,-286,3,0,-283,-5,2,,-5,29.77,"255,347",116,0,0,0,-1.69,,,,,
2395 研華,2023/10/24,2395,-148,8,2,-138,-4,1,1,-4,29.77,"255,347",118,0,0,0,-2.48,,,,,
2395 研華,2023/10/23,2395,-254,-195,-6,-455,-3,-2,-2,-3,29.77,"255,347",121,0,0,0,0,,,,,
2395 研華,2023/10/20,2395,-597,-16,-3,-616,-2,-1,-1,-2,29.77,"255,347",121,0,0,0,2.54,4.3,3.58,3.18,2.89,78.22
2395 研華,2023/10/19,2395,-199,0,6,-193,-1,,2,-1,29.77,"255,347",118,0,0,0,2.61,,,,,
2395 研華,2023/10/18,2395,5,-3,65,67,1,-1,1,1,29.77,"255,347",115,0,0,0,1.77,,,,,
2395 研華,2023/10/17,2395,-145,0,-3,-147,-1,,-1,-1,29.77,"255,347",113,0,0,0,0,,,,,
2395 研華,2023/10/16,2395,141,10,4,155,1,1,6,1,29.77,"255,347",113,0,0,0,-5.83,,,,,
2395 研華,2023/10/13,2395,-451,-20,15,-456,-1,-1,5,-1,29.77,"255,347",120,0,0,0,1.69,4.35,3.55,2.87,2.79,78.58
2395 研華,2023/10/12,2395,3,57,8,68,1,5,4,1,29.77,"255,347",118,0,0,0,0,,,,,
2395 研華,2023/10/11,2395,-644,2,33,-610,-2,4,3,-2,29.77,"255,347",118,0,0,0,-1.67,,,,,
2395 研華,2023/10/6,2395,-90,13,1,-76,-1,3,2,-1,29.77,"255,347",120,0,0,0,0.84,4.3,3.42,3.02,2.59,78.74
2395 研華,2023/10/5,2395,3,5,2,10,1,2,1,1,29.77,"255,347",119,0,0,0,-2.46,,,,,
2395 研華,2023/10/4,2395,-121,2,-28,-147,-3,1,-1,-3,29.77,"255,347",122,0,0,0,-1.61,,,,,
2395 研華,2023/10/3,2395,-55,-20,14,-60,-2,-1,1,-2,29.77,"255,347",124,0,0,0,-4.62,,,,,
2395 研華,2023/10/2,2395,-188,9,0,-179,-1,8,,-1,29.77,"255,347",130,0,0,0,11.11,,,,,
2397 友通,2023/10/31,2397,-9,0,-1,-10,-5,,-1,-5,45.08,"51,610",85,0,0,0,0,,,,,
2397 友通,2023/10/30,2397,-3,0,1,-2,-4,,1,-4,45.08,"51,610",85,0,0,0,0,,,,,
2397 友通,2023/10/27,2397,-5,0,0,-5,-3,,,-3,45.08,"51,610",85,0,0,0,0,1.33,0.36,1.08,1.65,79.97
2397 友通,2023/10/26,2397,-1,0,-5,-6,-2,,-2,-2,45.08,"51,610",85,0,0,0,0,,,,,
2397 友通,2023/10/25,2397,-2,1,-1,-2,-1,1,-1,-1,45.08,"51,610",85,0,0,0,0,,,,,
2397 友通,2023/10/24,2397,1,0,1,2,1,,1,1,45.08,"51,610",85,0,0,0,0,,,,,
2397 友通,2023/10/23,2397,-10,0,-2,-12,-15,,-1,-16,45.08,"51,610",85,0,0,0,-2.3,,,,,
2397 友通,2023/10/20,2397,-9,0,0,-9,-14,,,-15,45.08,"51,610",87,0,0,0,0,1.55,0.36,1.08,1.65,79.97
2397 友通,2023/10/19,2397,-14,0,0,-14,-13,,,-14,45.08,"51,610",87,0,0,0,0,,,,,
2397 友通,2023/10/18,2397,-24,0,4,-20,-12,,1,-13,45.08,"51,610",87,0,0,0,0,,,,,
2397 友通,2023/10/17,2397,-8,0,0,-8,-11,,,-12,45.08,"51,610",87,0,0,0,0,,,,,
2397 友通,2023/10/16,2397,-23,0,1,-22,-10,,1,-11,45.08,"51,610",87,0,0,0,0,,,,,
2397 友通,2023/10/13,2397,-9,0,0,-9,-9,,,-10,45.08,"51,610",87,0,0,0,0,1.56,0.35,1.08,1.65,79.96
2397 友通,2023/10/12,2397,-1,0,0,-1,-8,,,-9,45.08,"51,610",87,0,0,0,0,,,,,
2397 友通,2023/10/11,2397,-16,0,4,-12,-7,,1,-8,45.08,"51,610",87,0,0,0,0,,,,,
2397 友通,2023/10/6,2397,-7,0,0,-7,-6,,,-7,45.08,"51,610",87,0,0,0,0,1.9,0,1.08,1.65,79.96
2397 友通,2023/10/5,2397,-5,0,0,-5,-5,,,-6,45.08,"51,610",87,0,0,0,-1.14,,,,,
2397 友通,2023/10/4,2397,-16,0,-2,-18,-4,,-1,-5,45.08,"51,610",88,0,0,0,-8.33,,,,,
2397 友通,2023/10/3,2397,-5,0,1,-4,-3,,1,-4,45.08,"51,610",96,0,0,0,-1.03,,,,,
2397 友通,2023/10/2,2397,-6,0,-10,-16,-2,,-4,-3,45.08,"51,610",97,0,0,0,0,,,,,
2399 映泰,2023/10/31,2399,-149,0,-1,-150,-4,,-2,-4,7.53,"13,412","13,926",421,3.02,-8.68,1.69,,,,,
2399 映泰,2023/10/30,2399,-452,0,-2,-454,-3,,-1,-3,7.53,"13,412","13,695",461,3.37,-16.79,0.72,,,,,
2399 映泰,2023/10/27,2399,"-1,114",0,1,"-1,113",-2,,3,-2,7.53,"13,412","13,597",554,4.07,7.36,0.76,3.72,1.33,1.98,2.1,20.11
2399 映泰,2023/10/26,2399,-294,0,6,-288,-1,,2,-1,7.53,"13,412","13,494",516,3.82,-1.15,1.23,,,,,
2399 映泰,2023/10/25,2399,261,0,2,263,5,,1,3,7.53,"13,412","13,330",522,3.92,-2.06,-1.24,,,,,
2399 映泰,2023/10/24,2399,352,0,0,352,4,,,2,7.53,"13,412","13,498",533,3.95,7.46,-2.21,,,,,
2399 映泰,2023/10/23,2399,812,-82,-3,727,3,-4,-1,1,7.53,"13,412","13,803",496,3.59,28.5,5.86,,,,,
2399 映泰,2023/10/20,2399,24,-88,0,-64,2,-3,,-6,7.53,"13,412","13,039",386,2.96,1.58,0.13,4.46,1.11,0.79,2.1,20.17
2399 映泰,2023/10/19,2399,31,-76,0,-45,1,-2,,-5,7.53,"13,412","13,022",380,2.92,5.26,-0.08,,,,,
2399 映泰,2023/10/18,2399,-495,-4,0,-499,-4,-1,,-4,7.53,"13,412","13,033",361,2.77,11.42,-0.01,,,,,
2399 映泰,2023/10/17,2399,-321,0,1,-320,-3,,1,-3,7.53,"13,412","13,034",324,2.49,-3.86,-0.58,,,,,
2399 映泰,2023/10/16,2399,-855,0,0,-855,-2,,,-2,7.53,"13,412","13,110",337,2.57,-4.53,-0.47,,,,,
2399 映泰,2023/10/13,2399,"-1,422",0,0,"-1,422",-1,,,-1,7.53,"13,412","13,172",353,2.68,-19.95,1.46,5.1,1.09,0.83,2.63,21.03
2399 映泰,2023/10/12,2399,"1,515",0,0,"1,515",1,,,1,7.53,"13,412","12,982",441,3.4,21.15,0.3,,,,,
2399 映泰,2023/10/11,2399,"-1,253",4,0,"-1,249",-1,1,,-1,7.53,"13,412","12,943",364,2.81,-15.35,-0.17,,,,,
2399 映泰,2023/10/6,2399,"1,419",0,0,"1,419",2,,,2,7.53,"13,412","12,965",430,3.32,42.38,-2.61,4.09,2.38,0.43,2.59,20.31
2399 映泰,2023/10/5,2399,836,0,-3,833,1,,-1,1,7.53,"13,412","13,312",302,2.27,4.5,1,,,,,
2399 映泰,2023/10/4,2399,-662,0,0,-662,-1,,,-1,7.53,"13,412","13,180",289,2.19,-8.25,-0.57,,,,,
2399 映泰,2023/10/3,2399,158,0,-2,156,3,,-2,3,7.53,"13,412","13,256",315,2.38,-3.67,-1.85,,,,,
2399 映泰,2023/10/2,2399,"1,405",0,-1,"1,404",2,,-1,2,7.53,"13,412","13,506",327,2.42,4.81,-0.03,,,,,
2401 凌陽,2023/10/31,2401,19,0,-139,-120,1,,-1,-4,17.36,"102,776","11,104",342,3.08,-32.54,-7.92,,,,,
2401 凌陽,2023/10/30,2401,-37,0,3,-34,-1,,1,-3,17.36,"102,776","12,059",507,4.2,2.42,-0.45,,,,,
2401 凌陽,2023/10/27,2401,275,0,-333,-58,1,,-2,-2,17.36,"102,776","12,113",495,4.09,14.06,-0.18,3.63,1.75,1.25,1.42,36.58
2401 凌陽,2023/10/26,2401,"-1,490",0,-596,"-2,086",-1,,-1,-1,17.36,"102,776","12,135",434,3.58,-5.03,-1.36,,,,,
2401 凌陽,2023/10/25,2401,"7,115",0,350,"7,465",2,,1,2,17.36,"102,776","12,302",457,3.71,2.93,1.4,,,,,
2401 凌陽,2023/10/24,2401,230,0,-115,115,1,,-1,1,17.36,"102,776","12,132",444,3.66,9.09,-5.64,,,,,
2401 凌陽,2023/10/23,2401,"-3,299",0,135,"-3,164",-1,,2,-1,17.36,"102,776","12,857",407,3.17,12.43,10.38,,,,,
2401 凌陽,2023/10/20,2401,"1,555",0,10,"1,565",2,,1,2,17.36,"102,776","11,648",362,3.11,6.16,0.12,3.5,1.79,1.4,1.41,35.68
2401 凌陽,2023/10/19,2401,"1,195",0,-108,"1,087",1,,-1,1,17.36,"102,776","11,634",341,2.93,4.6,-0.69,,,,,
2401 凌陽,2023/10/18,2401,"-1,807",0,363,"-1,443",-1,,2,-1,17.36,"102,776","11,715",326,2.78,-2.69,1.6,,,,,
2401 凌陽,2023/10/17,2401,709,0,85,794,7,,1,7,17.36,"102,776","11,530",335,2.91,16.72,-0.65,,,,,
2401 凌陽,2023/10/16,2401,289,0,0,289,6,,,6,17.36,"102,776","11,606",287,2.47,2.14,0.04,,,,,
2401 凌陽,2023/10/13,2401,443,0,-60,383,5,,-1,5,17.36,"102,776","11,601",281,2.42,10.2,-1.54,3.61,2.06,1.51,1.7,35.02
2401 凌陽,2023/10/12,2401,"1,141",0,90,"1,231",4,,1,4,17.36,"102,776","11,782",255,2.16,55.49,-0.61,,,,,
2401 凌陽,2023/10/11,2401,454,0,-103,351,3,,-1,3,17.36,"102,776","11,854",164,1.38,8.61,-0.72,,,,,
2401 凌陽,2023/10/6,2401,"1,169",0,34,"1,203",2,,1,2,17.36,"102,776","11,940",151,1.26,-2.58,-0.85,3.6,2.04,1.5,1.55,34.85
2401 凌陽,2023/10/5,2401,392,0,-27,365,1,,-2,1,17.36,"102,776","12,042",155,1.29,3.33,-1.17,,,,,
2401 凌陽,2023/10/4,2401,-124,0,-149,-273,-2,,-1,-1,17.36,"102,776","12,184",150,1.23,-8.54,0.39,,,,,
2401 凌陽,2023/10/3,2401,-15,0,237,222,-1,,2,2,17.36,"102,776","12,137",164,1.35,-1.8,0.2,,,,,
2401 凌陽,2023/10/2,2401,150,0,117,267,1,,1,1,17.36,"102,776","12,113",167,1.38,-8.74,-3.8,,,,,
2402 毅嘉,2023/10/31,2402,421,0,-151,270,3,,-6,3,6.07,"18,656","23,610",311,1.32,-3.72,-0.99,,,,,
2402 毅嘉,2023/10/30,2402,432,0,-6,426,2,,-5,2,6.07,"18,656","23,847",323,1.35,8.03,-0.39,,,,,
2402 毅嘉,2023/10/27,2402,712,0,-99,613,1,,-4,1,6.07,"18,656","23,940",299,1.25,12.41,-0.69,4.18,2.8,2.57,0.9,37.92
2402 毅嘉,2023/10/26,2402,-422,0,-161,-583,-1,,-3,-1,6.07,"18,656","24,106",266,1.1,39.27,-1.98,,,,,
2402 毅嘉,2023/10/25,2402,281,0,-8,273,1,,-2,1,6.07,"18,656","24,592",191,0.78,-33.68,-0.75,,,,,
2402 毅嘉,2023/10/24,2402,-86,0,-21,-107,-2,,-1,-2,6.07,"18,656","24,777",288,1.16,54.01,-1.09,,,,,
2402 毅嘉,2023/10/23,2402,"-6,855",0,22,"-6,833",-1,,1,-1,6.07,"18,656","25,050",187,0.75,-5.56,3.3,,,,,
2402 毅嘉,2023/10/20,2402,304,0,-36,268,1,,-9,1,6.07,"18,656","24,249",198,0.82,-4.35,-0.28,3.9,2.34,2.09,3.23,38.95
2402 毅嘉,2023/10/19,2402,"-1,159",0,-20,"-1,179",-1,,-8,-1,6.07,"18,656","24,316",207,0.85,10.7,0.71,,,,,
2402 毅嘉,2023/10/18,2402,"4,585",0,-190,"4,395",1,,-7,1,6.07,"18,656","24,145",187,0.77,-9.22,-13.87,,,,,
2402 毅嘉,2023/10/17,2402,-48,0,-180,-228,-1,,-6,-1,6.07,"18,656","28,033",206,0.73,-34.39,0.64,,,,,
2402 毅嘉,2023/10/16,2402,"1,943",0,-40,"1,903",1,,-5,1,6.07,"18,656","27,854",314,1.13,6.8,-0.71,,,,,
2402 毅嘉,2023/10/13,2402,"-1,604",0,-110,"-1,714",-2,,-4,-2,6.07,"18,656","28,052",294,1.05,-12.76,1.12,4.18,2.27,1.42,3.2,39.69
2402 毅嘉,2023/10/12,2402,-337,0,-89,-426,-1,,-3,-1,6.07,"18,656","27,742",337,1.21,-1.75,0.69,,,,,
2402 毅嘉,2023/10/11,2402,"1,839",0,-79,"1,760",1,,-2,1,6.07,"18,656","27,552",343,1.24,6.52,-2.26,,,,,
