company_id,market_type,industry,company_name,industry_name
2702,TSE,16,華園,觀光餐旅
2704,TSE,16,國賓,觀光餐旅
2705,TSE,16,六福,觀光餐旅
2706,TSE,16,第一店,觀光餐旅
2707,TSE,16,晶華,觀光餐旅
2712,TSE,16,遠雄來,觀光餐旅
2718,OTC,14,晶悅,建材營造
2719,OTC,16,燦星旅,觀光餐旅
2722,TSE,16,夏都,觀光餐旅
2723,TSE,16,美食-KY,觀光餐旅
2724,OTC,16,富驛-KY,觀光餐旅
2726,OTC,16,雅茗-KY,觀光餐旅
2727,TSE,16,王品,觀光餐旅
2729,OTC,16,瓦城,觀光餐旅
2731,TSE,16,雄獅,觀光餐旅
2732,OTC,16,六角,觀光餐旅
2734,OTC,16,易飛網,觀光餐旅
2736,OTC,16,富野,觀光餐旅
2739,TSE,16,寒舍,觀光餐旅
2740,OTC,16,天蔥,觀光餐旅
2743,OTC,16,山富,觀光餐旅
2745,OTC,16,五福,觀光餐旅
2748,TSE,16,雲品,觀光餐旅
2752,OTC,16,豆府,觀光餐旅
2753,TSE,16,八方雲集,觀光餐旅
2754,OTC,16,亞洲藏壽司,觀光餐旅
2755,OTC,16,揚秦,觀光餐旅
2756,OTC,16,聯發國際,觀光餐旅
2801,TSE,17,彰銀,金融業
2809,TSE,17,京城銀,金融業
2812,TSE,17,台中銀,金融業
2816,TSE,17,旺旺保,金融業
2820,TSE,17,華票,金融業
2832,TSE,17,台產,金融業
2834,TSE,17,臺企銀,金融業
2836,TSE,17,高雄銀,金融業
2838,TSE,17,聯邦銀,金融業
2845,TSE,17,遠東銀,金融業
2849,TSE,17,安泰銀,金融業
2850,TSE,17,新產,金融業
2851,TSE,17,中再保,金融業
2852,TSE,17,第一保,金融業
2855,TSE,17,統一證,金融業
2867,TSE,17,三商壽,金融業
2880,TSE,17,華南金,金融業
2881,TSE,17,富邦金,金融業
2882,TSE,17,國泰金,金融業
2883,TSE,17,開發金,金融業
2884,TSE,17,玉山金,金融業
2885,TSE,17,元大金,金融業
2886,TSE,17,兆豐金,金融業
2887,TSE,17,台新金,金融業
2888,TSE,17,新光金,金融業
2889,TSE,17,國票金,金融業
2890,TSE,17,永豐金,金融業
2891,TSE,17,中信金,金融業
2892,TSE,17,第一金,金融業
2897,TSE,17,王道銀行,金融業
2901,TSE,18,欣欣,貿易百貨
2903,TSE,18,遠百,貿易百貨
2904,TSE,20,匯僑,其他
2905,TSE,18,三商,貿易百貨
2906,TSE,18,高林,貿易百貨
2908,TSE,18,特力,貿易百貨
2910,TSE,18,統領,貿易百貨
2911,TSE,18,麗嬰房,貿易百貨
2912,TSE,18,統一超,貿易百貨
2913,TSE,18,農林,貿易百貨
2915,TSE,18,潤泰全,貿易百貨
2916,OTC,38,滿心,居家生活
2923,TSE,14,鼎固-KY,建材營造
2924,OTC,38,宏太-KY,居家生活
2926,OTC,32,誠品生活,文化創意業
2929,TSE,18,淘帝-KY,貿易百貨
2937,OTC,38,集雅社,居家生活
2939,TSE,18,凱羿-KY,貿易百貨
2945,TSE,18,三商家購,貿易百貨
2947,OTC,38,振宇五金,居家生活
3002,TSE,25,歐格,電腦及週邊
3003,TSE,28,健和興,電子零組件
3004,TSE,10,豐達科,鋼鐵工業
3005,TSE,25,神基,電腦及週邊
3006,TSE,24,晶豪科,半導體
3008,TSE,26,大立光,光電業
3010,TSE,29,華立,電子通路業
3011,TSE,28,今皓,電子零組件
3013,TSE,25,晟銘電,電腦及週邊
3014,TSE,24,聯陽,半導體
3015,TSE,28,全漢,電子零組件
3016,TSE,24,嘉晶,半導體
3017,TSE,25,奇鋐,電腦及週邊
3018,TSE,31,隆銘綠能,其他電子業
3019,TSE,26,亞光,光電業
3021,TSE,28,鴻名,電子零組件
3022,TSE,25,威強電,電腦及週邊
3023,TSE,28,信邦,電子零組件
3024,TSE,26,憶聲,光電業
3025,TSE,27,星通,通信網路業
3026,TSE,28,禾伸堂,電子零組件
3027,TSE,27,盛達,通信網路業
3028,TSE,29,增你強,電子通路業
3029,TSE,30,零壹,資訊服務業
3030,TSE,31,德律,其他電子業
3031,TSE,26,佰鴻,光電業
3032,TSE,28,偉訓,電子零組件
3033,TSE,29,威健,電子通路業
3034,TSE,24,聯詠,半導體
3035,TSE,24,智原,半導體
3036,TSE,29,文曄,電子通路業
3037,TSE,28,欣興,電子零組件
3038,TSE,26,全台,光電業
3040,TSE,20,遠見,其他
3041,TSE,24,揚智,半導體
3042,TSE,28,晶技,電子零組件
3043,TSE,31,科風,其他電子業
3044,TSE,28,健鼎,電子零組件
3045,TSE,27,台灣大,通信網路業
3046,TSE,25,建碁,電腦及週邊
3047,TSE,27,訊舟,通信網路業
3048,TSE,29,益登,電子通路業
3049,TSE,26,精金,光電業
3050,TSE,26,鈺德,光電業
3051,TSE,26,力特,光電業
3052,TSE,14,夆典,建材營造
3054,TSE,2,立萬利,食品工業
3055,TSE,29,蔚華科,電子通路業
3056,TSE,14,富華新,建材營造
3057,TSE,25,喬鼎,電腦及週邊
3058,TSE,28,立德,電子零組件
3059,TSE,26,華晶科,光電業
3060,TSE,25,銘異,電腦及週邊
3062,TSE,27,建漢,通信網路業
3064,OTC,32,泰偉,文化創意業
3066,OTC,26,李洲,光電業
3067,OTC,31,全域,其他電子業
3071,OTC,25,協禧,電腦及週邊
3073,OTC,35,天方能源,綠能環保
3078,OTC,28,僑威,電子零組件
3081,OTC,27,聯亞,通信網路業
3083,OTC,32,網龍,文化創意業
3085,OTC,36,新零售,數位雲端
3086,OTC,32,華義,文化創意業
3088,OTC,25,艾訊,電腦及週邊
3089,OTC,28,億杰,電子零組件
3090,TSE,28,日電貿,電子零組件
3092,TSE,28,鴻碩,電子零組件
3093,OTC,31,港建*,其他電子業
3094,TSE,24,聯傑,半導體
3095,OTC,27,及成,通信網路業
3105,OTC,24,穩懋,半導體
3114,OTC,28,好德,電子零組件
3115,OTC,28,富榮綱,電子零組件
3118,OTC,22,進階,生技醫療
3122,OTC,24,笙泉,半導體
3128,OTC,26,昇銳,光電業
3130,TSE,36,一零四,數位雲端
3131,OTC,31,弘塑,其他電子業
3138,TSE,27,耀登,通信網路業
3141,OTC,24,晶宏,半導體
3147,OTC,30,大綜,資訊服務業
3149,TSE,26,正達,光電業
3152,OTC,27,璟德,通信網路業
3162,OTC,5,精確,電機機械
3163,OTC,27,波若威,通信網路業
3164,TSE,22,景岳,生技醫療
3167,TSE,5,大量,電機機械
3169,OTC,24,亞信,半導體
3171,OTC,38,新洲,居家生活
3176,OTC,22,基亞,生技醫療
3178,OTC,24,公準,半導體
3188,OTC,14,鑫龍騰,建材營造
3189,TSE,24,景碩,半導體
3191,OTC,28,雲嘉南科技,電子零組件
3202,OTC,28,樺晟,電子零組件
3205,OTC,22,佰研,生技醫療
3206,OTC,28,志豐,電子零組件
3207,OTC,28,耀勝,電子零組件
3209,TSE,29,全科,電子通路業
3211,OTC,25,順達,電腦及週邊
3213,OTC,25,茂訊,電腦及週邊
3217,OTC,28,優群,電子零組件
3218,OTC,22,大學光,生技醫療
3219,OTC,31,倚強科,其他電子業
3221,OTC,27,台嘉碩,通信網路業
3224,OTC,29,三顧,電子通路業
3226,OTC,5,至寶電,電機機械
3227,OTC,24,原相,半導體
3228,OTC,24,金麗科,半導體
3229,TSE,28,晟鈦,電子零組件
3230,OTC,26,錦明,光電業
3231,TSE,25,緯創,電腦及週邊
3232,OTC,29,昱捷,電子通路業
3234,OTC,27,光環,通信網路業
3236,OTC,28,千如,電子零組件
3252,OTC,16,海灣,觀光餐旅
3257,TSE,24,虹冠電,半導體
3259,OTC,24,鑫創,半導體
3260,OTC,24,威剛,半導體
3264,OTC,24,欣銓,半導體
3265,OTC,24,台星科,半導體
3266,TSE,14,昇陽,建材營造
3268,OTC,24,海德威,半導體
3272,OTC,25,東碩,電腦及週邊
3276,OTC,28,宇環,電子零組件
3284,OTC,20,太普高,其他
3285,OTC,31,微端,其他電子業
3287,OTC,25,廣寰科,電腦及週邊
3288,OTC,28,點晶,電子零組件
3289,OTC,31,宜特,其他電子業
3290,OTC,28,東浦,電子零組件
3293,OTC,32,鈊象,文化創意業
3294,OTC,28,英濟,電子零組件
3296,TSE,28,勝德,電子零組件
3297,OTC,26,杭特,光電業
3303,OTC,31,岱稜,其他電子業
3305,TSE,31,昇貿,其他電子業
3306,OTC,27,鼎天,通信網路業
3308,TSE,28,聯德,電子零組件
3310,OTC,28,佳穎,電子零組件
3311,TSE,27,閎暉,通信網路業
3312,TSE,29,弘憶股,電子通路業
3313,OTC,20,斐成,其他
3317,OTC,24,尼克森,半導體
3321,TSE,28,同泰,電子零組件
3322,OTC,28,建舜電,電子零組件
3323,OTC,25,加百裕,電腦及週邊
3324,OTC,31,雙鴻,其他電子業
3325,OTC,25,旭品,電腦及週邊
3332,OTC,28,幸康,電子零組件
3338,TSE,28,泰碩,電子零組件
3339,OTC,26,泰谷,光電業
3346,TSE,12,麗清,汽車工業
3349,OTC,25,寶德,電腦及週邊
3354,OTC,28,律勝,電子零組件
3356,TSE,26,奇偶,光電業
3357,OTC,28,臺慶科,電子零組件
3360,OTC,29,尚立,電子通路業
3362,OTC,26,先進光,光電業
3363,OTC,27,上詮,通信網路業
3372,OTC,24,典範,半導體
3373,OTC,31,熱映,其他電子業
3374,OTC,24,精材,半導體
3376,TSE,28,新日興,電子零組件
3379,OTC,5,彬台,電機機械
3380,TSE,27,明泰,通信網路業
3388,OTC,28,崇越電,電子零組件
3390,OTC,28,旭軟,電子零組件
3402,OTC,31,漢科,其他電子業
3406,TSE,26,玉晶光,光電業
3413,TSE,24,京鼎,半導體
3416,TSE,25,融程電,電腦及週邊
3419,TSE,27,譁裕,通信網路業
3426,OTC,5,台興,電機機械
3430,OTC,21,奇鈦科,化學工業
3432,TSE,28,台端,電子零組件
3434,OTC,26,哲固,光電業
3437,TSE,26,榮創,光電業
3438,OTC,24,類比科,半導體
3441,OTC,26,聯一光,光電業
3443,TSE,24,創意,半導體
3444,OTC,29,利機,電子通路業
3447,TSE,27,展達,通信網路業
3450,TSE,24,聯鈞,半導體
3454,TSE,26,晶睿,光電業
3455,OTC,26,由田,光電業
3465,OTC,28,進泰電子,電子零組件
3466,OTC,27,德晉,通信網路業
3479,OTC,25,安勤,電腦及週邊
3481,TSE,26,群創,光電業
3483,OTC,25,力致,電腦及週邊
3484,OTC,28,崧騰,電子零組件
3489,OTC,14,森寶,建材營造
3490,OTC,26,單井,光電業
3491,OTC,27,昇達科,通信網路業
3492,OTC,28,長盛,電子零組件
3494,TSE,25,誠研,電腦及週邊
3498,OTC,31,陽程,其他電子業
3499,OTC,27,環天科,通信網路業
3501,TSE,28,維熹,電子零組件
3504,TSE,26,揚明光,光電業
3508,OTC,31,位速,其他電子業
3511,OTC,28,矽瑪,電子零組件
3512,OTC,14,皇龍,建材營造
3515,TSE,25,華擎,電腦及週邊
3516,OTC,26,亞帝歐,光電業
3518,TSE,31,柏騰,其他電子業
3520,OTC,28,華盈,電子零組件
3521,OTC,25,鴻翊,電腦及週邊
3522,OTC,16,御頂,觀光餐旅
3523,OTC,26,迎輝,光電業
3526,OTC,28,凡甲,電子零組件
3527,OTC,24,聚積,半導體
3528,TSE,29,安馳,電子通路業
3529,OTC,24,力旺,半導體
3530,TSE,24,晶相光,半導體
3531,OTC,26,先益,光電業
3532,TSE,24,台勝科,半導體
3533,TSE,28,嘉澤,電子零組件
3535,TSE,26,晶彩科,光電業
3537,OTC,28,堡達,電子零組件
3540,OTC,25,曜越,電腦及週邊
3541,OTC,31,西柏,其他電子業
3543,TSE,26,州巧,光電業
3545,TSE,24,敦泰,半導體
3546,OTC,32,宇峻,文化創意業
3548,OTC,28,兆利,電子零組件
3550,TSE,28,聯穎,電子零組件
3551,OTC,35,世禾,綠能環保
3552,OTC,31,同致,其他電子業
3555,OTC,24,博士旺,半導體
3556,OTC,24,禾瑞亞,半導體
3557,TSE,38,嘉威,居家生活
3558,OTC,27,神準,通信網路業
3563,TSE,26,牧德,光電業
3564,OTC,27,其陽,通信網路業
3567,OTC,24,逸昌,半導體
3570,OTC,30,大塚,資訊服務業
3576,TSE,26,聯合再生,光電業
3577,OTC,25,泓格,電腦及週邊
3580,OTC,31,友威科,其他電子業
3581,OTC,24,博磊,半導體
3583,TSE,24,辛耘,半導體
3587,OTC,31,閎康,其他電子業
3588,TSE,24,通嘉,半導體
3591,TSE,26,艾笛森,光電業
3592,TSE,24,瑞鼎,半導體
3593,TSE,28,力銘,電子零組件
3594,OTC,25,磐儀,電腦及週邊
3596,TSE,27,智易,通信網路業
3597,OTC,28,映興,電子零組件
3605,TSE,28,宏致,電子零組件
3607,TSE,28,谷崧,電子零組件
3609,OTC,28,三一東林,電子零組件
3611,OTC,25,鼎翰,電腦及週邊
3615,OTC,26,安可,光電業
3617,TSE,31,碩天,其他電子業
3622,TSE,26,洋華,光電業
3623,OTC,26,富晶通,光電業
3624,OTC,28,光頡,電子零組件
3625,OTC,25,西勝,電腦及週邊
3628,OTC,31,盈正,其他電子業
3629,OTC,32,地心引力,文化創意業
3630,OTC,26,新鉅科,光電業
3631,OTC,28,晟楠,電子零組件
3632,OTC,27,研勤,通信網路業
3645,TSE,28,達邁,電子零組件
3646,OTC,28,艾恩特,電子零組件
3652,TSE,25,精聯,電腦及週邊
3653,TSE,28,健策,電子零組件
3661,TSE,24,世芯-KY,半導體
3663,OTC,31,鑫科,其他電子業
3664,OTC,27,安瑞-KY,通信網路業
3665,TSE,31,貿聯-KY,其他電子業
3666,OTC,26,光耀,光電業
3669,TSE,27,圓展,通信網路業
3672,OTC,27,康聯訊,通信網路業
3673,TSE,26,TPK-KY,光電業
3675,OTC,24,德微,半導體
3679,TSE,28,新至陞,電子零組件
3680,OTC,24,家登,半導體
3682,TSE,27,亞太電,通信網路業
3684,OTC,27,榮昌,通信網路業
3685,OTC,5,元創精密,電機機械
3686,TSE,24,達能,半導體
3687,OTC,36,歐買尬,數位雲端
3689,OTC,28,湧德,電子零組件
3691,OTC,26,碩禾,光電業
3693,OTC,25,營邦,電腦及週邊
3694,TSE,27,海華,通信網路業
3701,TSE,25,大眾控,電腦及週邊
3702,TSE,29,大聯大,電子通路業
3703,TSE,14,欣陸,建材營造
3704,TSE,27,合勤控,通信網路業
3705,TSE,22,永信,生技醫療
3706,TSE,25,神達,電腦及週邊
3707,OTC,24,漢磊,半導體
3708,TSE,35,上緯投控,綠能環保
3709,OTC,25,鑫聯大投控,電腦及週邊
3710,OTC,28,連展投控,電子零組件
3711,TSE,24,日月光投控,半導體
3712,TSE,25,永崴投控,電腦及週邊
3713,OTC,35,新晶投控,綠能環保
3714,TSE,26,富采,光電業
3715,TSE,28,定穎投控,電子零組件
4102,OTC,22,永日,生技醫療
4104,TSE,22,佳醫,生技醫療
4105,OTC,22,東洋,生技醫療
4106,TSE,22,雃博,生技醫療
4107,OTC,22,邦特,生技醫療
4108,TSE,22,懷特,生技醫療
4109,OTC,22,加捷生醫,生技醫療
4111,OTC,22,濟生,生技醫療
4113,OTC,14,聯上,建材營造
4114,OTC,22,健喬,生技醫療
4116,OTC,22,明基醫,生技醫療
4119,TSE,22,旭富,生技醫療
4120,OTC,22,友華,生技醫療
4121,OTC,22,優盛,生技醫療
4123,OTC,22,晟德,生技醫療
4126,OTC,22,太醫,生技醫療
4127,OTC,22,天良,生技醫療
4128,OTC,22,中天,生技醫療
4129,OTC,22,聯合,生技醫療
4130,OTC,22,健亞,生技醫療
4131,OTC,22,浩泰,生技醫療
4133,TSE,22,亞諾法,生技醫療
4137,TSE,22,麗豐-KY,生技醫療
4138,OTC,22,曜亞,生技醫療
4139,OTC,22,馬光-KY,生技醫療
4142,TSE,22,國光生,生技醫療
4147,OTC,22,中裕,生技醫療
4148,TSE,22,全宇生技-KY,生技醫療
4153,OTC,22,鈺緯,生技醫療
4154,OTC,20,樂威科-KY,其他
4155,TSE,22,訊映,生技醫療
4157,OTC,22,太景*-KY,生技醫療
4160,OTC,22,訊聯基因,生技醫療
4161,OTC,22,聿新科,生技醫療
4162,OTC,22,智擎,生技醫療
4163,OTC,22,鐿鈦,生技醫療
4164,TSE,22,承業醫,生技醫療
4167,OTC,22,松瑞藥,生技醫療
4168,OTC,22,醣聯,生技醫療
4171,OTC,33,瑞基,農業科技
4173,OTC,22,久裕,生技醫療
4174,OTC,22,浩鼎,生技醫療
4175,OTC,22,杏一,生技醫療
4183,OTC,22,福永生技,生技醫療
4188,OTC,22,安克,生技醫療
4190,TSE,22,佐登-KY,生技醫療
4192,OTC,22,杏國,生技醫療
4198,OTC,22,欣大健康,生技醫療
4205,OTC,2,中華食,食品工業
4207,OTC,2,環泰,食品工業
4303,OTC,3,信立,塑膠工業
4304,OTC,3,勝昱,塑膠工業
4305,OTC,3,世坤,塑膠工業
4306,TSE,3,炎洲,塑膠工業
4401,OTC,4,東隆興,紡織纖維
4402,OTC,4,福大,紡織纖維
4406,OTC,4,新昕纖,紡織纖維
4413,OTC,4,飛寶企業,紡織纖維
4414,TSE,4,如興,紡織纖維
4416,OTC,14,三圓,建材營造
4417,OTC,4,金洲,紡織纖維
4419,OTC,4,元勝,紡織纖維
4420,OTC,4,光明,紡織纖維
4426,TSE,4,利勤,紡織纖維
4430,OTC,20,耀億,其他
4432,OTC,4,銘旺實,紡織纖維
4433,OTC,4,興采,紡織纖維
4438,TSE,4,廣越,紡織纖維
4439,TSE,4,冠星-KY,紡織纖維
4440,TSE,4,宜新實業,紡織纖維
4502,OTC,5,健信,電機機械
4503,OTC,5,金雨,電機機械
4506,OTC,5,崇友,電機機械
4510,OTC,5,高鋒,電機機械
4513,OTC,5,福裕,電機機械
4523,OTC,5,永彰,電機機械
4526,TSE,5,東台,電機機械
4527,OTC,5,方方土霖,電機機械
4528,OTC,5,江興鍛,電機機械
4529,OTC,20,淳紳,其他
4530,OTC,16,宏易,觀光餐旅
4532,TSE,5,瑞智,電機機械
4533,OTC,5,協易機,電機機械
4534,OTC,5,慶騰,電機機械
4535,OTC,5,至興,電機機械
4536,TSE,37,拓凱,運動休閒
4538,OTC,5,大詠城,電機機械
4540,TSE,5,全球傳動,電機機械
4541,OTC,20,晟田,其他
4542,OTC,28,科嶠,電子零組件
4543,OTC,5,萬在,電機機械
4545,TSE,28,銘鈺,電子零組件
4549,OTC,5,桓達,電機機械
4550,OTC,5,長佳,電機機械
4551,TSE,12,智伸科,汽車工業
4552,TSE,5,力達-KY,電機機械
4554,OTC,31,橙的,其他電子業
4555,TSE,5,氣立,電機機械
4556,OTC,20,旭然,其他
4557,TSE,12,永新-KY,汽車工業
4558,OTC,5,寶緯,電機機械
4560,TSE,5,強信-KY,電機機械
4561,OTC,5,健椿,電機機械
4562,TSE,5,穎漢,電機機械
4563,OTC,5,百德,電機機械
4564,TSE,5,元翎,電機機械
4566,TSE,5,時碩工業,電機機械
4568,OTC,5,科際精密,電機機械
4569,TSE,12,六方科-KY,汽車工業
4571,TSE,5,鈞興-KY,電機機械
4572,TSE,5,駐龍,電機機械
4576,TSE,5,大銀微系統,電機機械
4577,OTC,31,達航科技,其他電子業
4580,OTC,5,捷流閥業,電機機械
4581,TSE,12,光隆精密-KY,汽車工業
4583,TSE,5,台灣精銳,電機機械
4584,OTC,5,君帆,電機機械
4609,OTC,38,唐鋒,居家生活
4702,OTC,38,中美實,居家生活
4706,OTC,21,大恭,化學工業
4707,OTC,21,磐亞,化學工業
4711,OTC,21,永純,化學工業
4712,OTC,2,福格創新,食品工業
4714,OTC,21,永捷,化學工業
4716,OTC,21,大立,化學工業
4720,TSE,21,德淵,化學工業
4721,OTC,21,美琪瑪,化學工業
4722,TSE,21,國精化,化學工業
4726,OTC,22,永昕,生技醫療
4728,OTC,22,雙美,生技醫療
4729,OTC,26,熒茂,光電業
4735,OTC,22,豪展,生技醫療
4736,OTC,22,泰博,生技醫療
4737,TSE,22,華廣,生技醫療
4739,TSE,21,康普,化學工業
4741,OTC,21,泓瀚,化學工業
4743,OTC,22,合一,生技醫療
4744,OTC,22,皇將,生技醫療
4745,OTC,22,合富-KY,生技醫療
4746,TSE,22,台耀,生技醫療
4747,OTC,22,強生,生技醫療
4754,OTC,21,國碳科,化學工業
4755,TSE,21,三福化,化學工業
4760,OTC,31,勤凱,其他電子業
4763,TSE,21,材料-KY,化學工業
4764,TSE,21,雙鍵,化學工業
4766,TSE,21,南寶,化學工業
4767,OTC,21,誠泰科技,化學工業
4768,OTC,21,晶呈科技,化學工業
4770,TSE,21,上品,化學工業
4804,OTC,16,大略-KY,觀光餐旅
4806,OTC,32,昇華,文化創意業
4807,TSE,18,日成-KY,貿易百貨
4903,OTC,27,聯光通,通信網路業
4904,TSE,27,遠傳,通信網路業
4905,OTC,27,台聯電,通信網路業
4906,TSE,27,正文,通信網路業
4907,OTC,14,富宇,建材營造
4908,OTC,27,前鼎,通信網路業
4909,OTC,27,新復興,通信網路業
4911,OTC,22,德英,生技醫療
4912,TSE,28,聯德控股-KY,電子零組件
4915,TSE,28,致伸,電子零組件
4916,TSE,25,事欣科,電腦及週邊
4919,TSE,24,新唐,半導體
4923,OTC,24,力士,半導體
4924,OTC,25,欣厚-KY,電腦及週邊
4927,TSE,28,泰鼎-KY,電子零組件
4930,TSE,6,燦星網,電器電纜
4931,OTC,25,新盛力,電腦及週邊
4933,OTC,26,友輝,光電業
4934,TSE,26,太極,光電業
4935,TSE,26,茂林-KY,光電業
4938,TSE,25,和碩,電腦及週邊
4939,OTC,28,亞電,電子零組件
4942,TSE,26,嘉彰,光電業
4943,TSE,28,康控-KY,電子零組件
4944,OTC,26,兆遠,光電業
4945,OTC,24,陞達科技,半導體
4946,OTC,32,辣椒,文化創意業
4950,OTC,20,牧東,其他
4951,OTC,24,精拓科,半導體
4952,TSE,24,凌通,半導體
4953,OTC,30,緯軟,資訊服務業
4956,TSE,26,光鋐,光電業
4958,TSE,28,臻鼎-KY,電子零組件
4960,TSE,26,誠美材,光電業
4961,TSE,24,天鈺,半導體
4966,OTC,24,譜瑞-KY,半導體
4967,TSE,24,十銓,半導體
4968,TSE,24,立積,半導體
4971,OTC,24,IET-KY,半導體
4972,OTC,26,湯石照明,光電業
4973,OTC,24,廣穎,半導體
4974,OTC,28,亞泰,電子零組件
4976,TSE,26,佳凌,光電業
4977,TSE,27,眾達-KY,通信網路業
4979,OTC,27,華星光,通信網路業
4987,OTC,25,科誠,電腦及週邊
4989,TSE,28,榮科,電子零組件
4991,OTC,24,環宇-KY,半導體
4994,TSE,30,傳奇,資訊服務業
4995,OTC,26,晶達,光電業
4999,TSE,28,鑫禾,電子零組件
5007,TSE,10,三星,鋼鐵工業
5009,OTC,10,榮剛,鋼鐵工業
5011,OTC,10,久陽,鋼鐵工業
5013,OTC,10,強新,鋼鐵工業
5014,OTC,10,建錩,鋼鐵工業
5015,OTC,10,華祺,鋼鐵工業
5016,OTC,10,松和,鋼鐵工業
5201,OTC,30,凱衛,資訊服務業
5202,OTC,30,力新,資訊服務業
5203,TSE,30,訊連,資訊服務業
5205,OTC,35,中茂,綠能環保
5206,OTC,14,坤悅,建材營造
5209,OTC,20,新鼎,其他
5210,OTC,30,寶碩,資訊服務業
5211,OTC,30,蒙恬,資訊服務業
5212,OTC,30,凌網,資訊服務業
5213,OTC,14,亞昕,建材營造
5215,TSE,25,科嘉-KY,電腦及週邊
5220,OTC,26,萬達光電,光電業
5222,TSE,24,全訊,半導體
5223,OTC,25,安力-KY,電腦及週邊
5225,TSE,31,東科-KY,其他電子業
5227,OTC,28,立凱-KY,電子零組件
5228,OTC,28,鈺鎧,電子零組件
5230,OTC,26,雷笛克光學,光電業
5234,TSE,26,達興材料,光電業
5236,OTC,24,凌陽創新,半導體
5243,TSE,26,乙盛-KY,光電業
5244,TSE,26,弘凱,光電業
5245,OTC,26,智晶,光電業
5251,OTC,26,天鉞電,光電業
5258,TSE,25,虹堡,電腦及週邊
5263,OTC,32,智崴,文化創意業
5269,TSE,24,祥碩,半導體
5272,OTC,24,笙科,半導體
5274,OTC,24,信驊,半導體
5276,OTC,20,達輝-KY,其他
5278,OTC,36,尚凡,數位雲端
5281,OTC,26,大峽谷-KY,光電業
5283,TSE,6,禾聯碩,電器電纜
5284,TSE,20,jpp-KY,其他
5285,TSE,24,界霖,半導體
5287,OTC,36,數字,數位雲端
5288,TSE,5,豐祥-KY,電機機械
5289,OTC,25,宜鼎,電腦及週邊
5291,OTC,28,邑昇,電子零組件
5299,OTC,24,杰力,半導體
5301,OTC,16,寶得利,觀光餐旅
5302,OTC,24,太欣,半導體
5306,TSE,37,桂盟,運動休閒
5309,OTC,28,系統電,電子零組件
5310,OTC,30,天剛,資訊服務業
5312,OTC,22,寶島科,生技醫療
5314,OTC,24,世紀,半導體
5315,OTC,26,光聯,光電業
5321,OTC,36,美而快,數位雲端
5324,OTC,14,士開,建材營造
5328,OTC,28,華容,電子零組件
5340,OTC,28,建榮,電子零組件
5344,OTC,24,立衛,半導體
5345,OTC,20,天揚,其他
5347,OTC,24,世界,半導體
5348,OTC,27,正能量智能,通信網路業
5351,OTC,24,鈺創,半導體
5353,OTC,27,台林,通信網路業
5355,OTC,28,佳總,電子零組件
5356,OTC,25,協益,電腦及週邊
5364,OTC,16,力麗店,觀光餐旅
5371,OTC,26,中光電,光電業
5381,OTC,28,合正,電子零組件
5383,OTC,31,金利,其他電子業
5386,OTC,25,青雲,電腦及週邊
5388,TSE,27,中磊,通信網路業
5392,OTC,26,能率,光電業
5398,OTC,20,慕康生醫,其他
5403,OTC,30,中菲,資訊服務業
5410,OTC,30,國眾,資訊服務業
5425,OTC,24,台半,半導體
5426,OTC,25,振發,電腦及週邊
5432,OTC,26,新門,光電業
5434,TSE,29,崇越,電子通路業
5438,OTC,25,東友,電腦及週邊
5439,OTC,28,高技,電子零組件
5443,OTC,26,均豪,光電業
5450,OTC,20,南良,其他
5452,OTC,31,佶優,其他電子業
5455,OTC,14,昇益,建材營造
5457,OTC,28,宣德,電子零組件
5460,OTC,28,同協,電子零組件
5464,OTC,28,霖宏,電子零組件
5465,OTC,25,富驊,電腦及週邊
5468,OTC,24,凱鈺,半導體
5469,TSE,28,瀚宇博,電子零組件
5471,TSE,24,松翰,半導體
5474,OTC,25,聰泰,電腦及週邊
5475,OTC,28,德宏,電子零組件
5478,OTC,32,智冠,文化創意業
5481,OTC,20,新華,其他
5483,OTC,24,中美晶,半導體
5484,TSE,26,慧友,光電業
5487,OTC,24,通泰,半導體
5488,OTC,28,松普,電子零組件
5489,OTC,31,彩富,其他電子業
5490,OTC,25,同亨,電腦及週邊
5493,OTC,31,三聯,其他電子業
5498,OTC,28,凱崴,電子零組件
5508,OTC,14,永信建,建材營造
5511,OTC,14,德昌,建材營造
5512,OTC,14,力麒,建材營造
5514,OTC,14,三豐,建材營造
5515,TSE,14,建國,建材營造
5516,OTC,14,雙喜,建材營造
5519,TSE,14,隆大,建材營造
5520,OTC,14,力泰,建材營造
5521,TSE,14,工信,建材營造
5522,TSE,14,遠雄,建材營造
5523,OTC,14,豐謙,建材營造
5525,TSE,14,順天,建材營造
5529,OTC,14,鉅陞,建材營造
5530,OTC,20,龍巖,其他
5531,TSE,14,鄉林,建材營造
5533,TSE,14,皇鼎,建材營造
5534,TSE,14,長虹,建材營造
5536,OTC,31,聖暉*,其他電子業
5538,TSE,10,東明-KY,鋼鐵工業
5543,OTC,14,桓鼎-KY,建材營造
5546,TSE,14,永固-KY,建材營造
5601,OTC,15,台聯櫃,航運業
5603,OTC,15,陸海,航運業
5604,OTC,20,中連,其他
5607,TSE,15,遠雄港,航運業
5608,TSE,15,四維航,航運業
5609,OTC,15,中菲行,航運業
5701,OTC,16,劍湖山,觀光餐旅
5703,OTC,16,亞都,觀光餐旅
5704,OTC,16,老爺知,觀光餐旅
