證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
3354 律勝,2023/2/14,3354,-17,0,0,-17,-14,,,-14,37.73,"26,456","1,099",0,0,0,-0.9,,,,,
3354 律勝,2023/2/13,3354,-4,0,0,-4,-13,,,-13,37.73,"26,456","1,109",0,0,0,1.09,,,,,
3354 律勝,2023/2/10,3354,-10,0,0,-10,-12,,,-12,37.73,"26,456","1,097",0,0,0,-1.61,3.47,0.65,1.14,0,70.67
3354 律勝,2023/2/9,3354,-14,0,0,-14,-11,,,-11,37.73,"26,456","1,115",0,0,0,-0.45,,,,,
3354 律勝,2023/2/8,3354,-1,0,0,-1,-10,,,-10,37.73,"26,456","1,120",0,0,0,0.09,,,,,
3354 律勝,2023/2/7,3354,-2,0,0,-2,-9,,,-9,37.73,"26,456","1,119",0,0,0,-0.62,,,,,
3354 律勝,2023/2/6,3354,-37,0,0,-37,-8,,,-8,37.73,"26,456","1,126",0,0,0,0.18,,,,,
3354 律勝,2023/2/3,3354,-18,0,0,-18,-7,,,-7,37.73,"26,456","1,124",0,0,0,1.72,,,,,
3354 律勝,2023/2/2,3354,-4,0,0,-4,-6,,,-6,37.73,"26,456","1,105",0,0,0,0.45,,,,,
3354 律勝,2023/2/1,3354,-33,0,0,-33,-5,,,-5,37.73,"26,456","1,100",0,0,0,1.66,,,,,
3356 奇偶,2023/2/24,3356,-230,0,0,-230,-1,,,-1,18.72,"16,818","4,520",407,9,-2.86,0.71,5.99,1.12,3.03,1.98,20.2
3356 奇偶,2023/2/23,3356,196,0,0,196,1,,,1,18.72,"16,818","4,488",419,9.34,0.24,-0.86,,,,,
3356 奇偶,2023/2/22,3356,-58,0,0,-58,-2,,,-2,18.72,"16,818","4,527",418,9.23,-4.57,-1.14,,,,,
3356 奇偶,2023/2/21,3356,-341,0,0,-341,-1,,,-1,18.72,"16,818","4,579",438,9.57,-2.67,0,,,,,
3356 奇偶,2023/2/20,3356,463,0,0,463,4,,,4,18.72,"16,818","4,579",450,9.83,4.9,-2.6,,,,,
3356 奇偶,2023/2/17,3356,347,0,0,347,3,,,3,18.72,"16,818","4,701",429,9.13,3.62,-3.73,,,,,
3356 奇偶,2023/2/16,3356,6,0,0,6,2,,,2,18.72,"16,818","4,883",414,8.48,0.98,0.1,,,,,
3356 奇偶,2023/2/15,3356,224,0,0,224,1,,,1,18.72,"16,818","4,878",410,8.41,-0.49,0.16,,,,,
3356 奇偶,2023/2/14,3356,-5,0,0,-5,-4,,,-4,18.72,"16,818","4,870",412,8.46,-6.36,-1.48,,,,,
3356 奇偶,2023/2/13,3356,-49,0,0,-49,-3,,,-3,18.72,"16,818","4,943",440,8.9,0.46,0.26,,,,,
3356 奇偶,2023/2/10,3356,-847,0,0,-847,-2,,,-2,18.72,"16,818","4,930",438,8.88,-5.19,-1.54,6.6,1.56,2.91,1.98,20.2
3356 奇偶,2023/2/9,3356,-272,0,0,-272,-1,,,-1,18.72,"16,818","5,007",462,9.23,13.51,9.63,,,,,
3356 奇偶,2023/2/8,3356,3,0,0,3,1,,,1,18.72,"16,818","4,567",407,8.91,-3.78,0.97,,,,,
3356 奇偶,2023/2/7,3356,-354,0,-1,-355,-1,,-1,-1,18.72,"16,818","4,523",423,9.35,-2.08,0.76,,,,,
3356 奇偶,2023/2/6,3356,169,0,0,169,1,,,1,18.72,"16,818","4,489",432,9.62,5.37,-0.86,,,,,
3356 奇偶,2023/2/3,3356,-124,0,0,-124,-1,,,-1,18.72,"16,818","4,528",410,9.05,-3.98,0.56,,,,,
3356 奇偶,2023/2/2,3356,106,0,1,107,1,,1,1,18.72,"16,818","4,503",427,9.48,-0.23,-1.44,,,,,
3356 奇偶,2023/2/1,3356,-301,0,0,-301,-1,,,-1,18.72,"16,818","4,569",428,9.37,-7.56,0.44,,,,,
3357 臺慶科,2023/2/24,3357,-7,0,0,-7,-1,,,-1,27.93,"28,499",852,2,0.23,-60,0.24,8.2,4.06,7.59,4.19,44.36
3357 臺慶科,2023/2/23,3357,29,0,0,29,1,,,1,27.93,"28,499",850,5,0.59,25,1.19,,,,,
3357 臺慶科,2023/2/22,3357,-34,0,0,-34,-1,,,-1,27.93,"28,499",840,4,0.48,100,-1.06,,,,,
3357 臺慶科,2023/2/21,3357,22,0,0,22,2,,,1,27.93,"28,499",849,2,0.24,100,12.15,,,,,
3357 臺慶科,2023/2/20,3357,29,0,-95,-66,1,,-1,-1,27.93,"28,499",757,1,0.13,0,-5.14,,,,,
3357 臺慶科,2023/2/17,3357,-50,0,94,44,-1,,1,2,27.93,"28,499",798,1,0.13,0,10.37,,,,,
3357 臺慶科,2023/2/16,3357,26,34,0,60,1,1,,1,27.93,"28,499",723,1,0.14,0,-0.69,,,,,
3357 臺慶科,2023/2/15,3357,-1,0,0,-1,-1,,,-1,27.93,"28,499",728,1,0.14,0,0.55,,,,,
3357 臺慶科,2023/2/14,3357,18,0,0,18,1,,,1,27.93,"28,499",724,1,0.14,0,-1.9,,,,,
3357 臺慶科,2023/2/13,3357,-11,0,0,-11,-3,,,-3,27.93,"28,499",738,1,0.14,0,1.23,,,,,
3357 臺慶科,2023/2/10,3357,-22,0,0,-22,-2,,,-2,27.93,"28,499",729,1,0.14,0,6.42,7.77,4.15,7.59,4.2,44.36
3357 臺慶科,2023/2/9,3357,-54,0,0,-54,-1,,,-1,27.93,"28,499",685,1,0.15,0,11.02,,,,,
3357 臺慶科,2023/2/8,3357,24,0,0,24,1,,,1,27.93,"28,499",617,0,0,0,5.47,,,,,
3357 臺慶科,2023/2/7,3357,-1,0,0,-1,-4,,,-4,27.93,"28,499",585,0,0,0,0.69,,,,,
3357 臺慶科,2023/2/6,3357,-8,0,0,-8,-3,,,-3,27.93,"28,499",581,0,0,0,2.83,,,,,
3357 臺慶科,2023/2/3,3357,-4,0,0,-4,-2,,,-2,27.93,"28,499",565,0,0,0,6.81,,,,,
3357 臺慶科,2023/2/2,3357,-12,0,5,-7,-1,,1,-1,27.93,"28,499",529,0,0,0,21.89,,,,,
3357 臺慶科,2023/2/1,3357,6,0,0,6,2,,,2,27.93,"28,499",434,0,0,0,12.73,,,,,
3360 尚立,2023/2/24,3360,-1,0,0,-1,-2,,,-2,7.42,"5,667","1,586",0,0,0,1.99,4.55,7.45,2.92,1.1,16.2
3360 尚立,2023/2/23,3360,-6,0,0,-6,-1,,,-1,7.42,"5,667","1,555",0,0,0,1.11,,,,,
3360 尚立,2023/2/22,3360,0,0,0,0,,,,,7.42,"5,667","1,538",0,0,0,1.45,,,,,
3360 尚立,2023/2/21,3360,1,0,0,1,2,,,2,7.42,"5,667","1,516",0,0,0,1.4,,,,,
3360 尚立,2023/2/20,3360,6,0,0,6,1,,,1,7.42,"5,667","1,495",0,0,0,0.2,,,,,
3360 尚立,2023/2/17,3360,0,0,0,0,,,,,7.42,"5,667","1,492",0,0,0,-0.27,,,,,
3360 尚立,2023/2/16,3360,0,0,0,0,,,,,7.42,"5,667","1,496",0,0,0,0.13,,,,,
3360 尚立,2023/2/15,3360,-3,0,0,-3,-5,,,-5,7.42,"5,667","1,494",0,0,0,-0.13,,,,,
3360 尚立,2023/2/14,3360,-1,0,0,-1,-4,,,-4,7.42,"5,667","1,496",0,0,0,0.07,,,,,
3360 尚立,2023/2/13,3360,-9,0,0,-9,-3,,,-3,7.42,"5,667","1,495",0,0,0,-0.33,,,,,
3360 尚立,2023/2/10,3360,-4,0,0,-4,-2,,,-2,7.42,"5,667","1,500",0,0,0,-0.07,5.26,6.93,2.92,1.1,16.2
3360 尚立,2023/2/9,3360,-1,0,0,-1,-1,,,-1,7.42,"5,667","1,501",0,0,0,0.33,,,,,
3360 尚立,2023/2/8,3360,3,0,0,3,4,,,4,7.42,"5,667","1,496",0,0,0,0,,,,,
3360 尚立,2023/2/7,3360,1,0,0,1,3,,,3,7.42,"5,667","1,496",0,0,0,0,,,,,
3360 尚立,2023/2/6,3360,9,0,0,9,2,,,2,7.42,"5,667","1,496",0,0,0,-0.47,,,,,
3360 尚立,2023/2/3,3360,7,0,0,7,1,,,1,7.42,"5,667","1,503",0,0,0,-2.28,,,,,
3360 尚立,2023/2/2,3360,-10,0,0,-10,-1,,,-1,7.42,"5,667","1,538",0,0,0,0.65,,,,,
3360 尚立,2023/2/1,3360,2,0,0,2,2,,,2,7.42,"5,667","1,528",0,0,0,-0.78,,,,,
3362 先進光,2023/2/24,3362,-522,0,-5,-527,-4,,-3,-3,15.12,"21,545","8,546",638,7.47,1.59,-1.65,3.83,3.2,2.32,2.53,54.7
3362 先進光,2023/2/23,3362,-559,0,-71,-630,-3,,-2,-2,15.12,"21,545","8,689",628,7.23,-3.83,5.41,,,,,
3362 先進光,2023/2/22,3362,-525,0,-265,-790,-2,,-1,-1,15.12,"21,545","8,243",653,7.92,-14.97,2.84,,,,,
3362 先進光,2023/2/21,3362,-179,0,427,248,-1,,2,4,15.12,"21,545","8,015",768,9.58,22.88,5.63,,,,,
3362 先進光,2023/2/20,3362,171,0,9,180,3,,1,3,15.12,"21,545","7,588",625,8.24,0.16,1.31,,,,,
3362 先進光,2023/2/17,3362,522,0,-15,507,2,,-1,2,15.12,"21,545","7,490",624,8.33,-1.27,-0.29,,,,,
3362 先進光,2023/2/16,3362,464,0,25,489,1,,1,1,15.12,"21,545","7,512",632,8.41,0,0.64,,,,,
3362 先進光,2023/2/15,3362,-106,0,-26,-132,-1,,-1,-1,15.14,"21,575","7,464",632,8.47,1.28,-0.41,,,,,
3362 先進光,2023/2/14,3362,127,0,8,135,5,,1,5,15.14,"21,575","7,495",624,8.33,1.13,1.48,,,,,
3362 先進光,2023/2/13,3362,193,0,-37,156,4,,-4,4,15.14,"21,575","7,386",617,8.35,1.82,-0.01,,,,,
3362 先進光,2023/2/10,3362,184,0,-12,172,3,,-3,3,15.14,"21,575","7,387",606,8.2,-0.82,-1.91,3.09,3.24,2.32,3.19,53.79
3362 先進光,2023/2/9,3362,161,0,-82,79,2,,-2,2,15.14,"21,575","7,531",611,8.11,-0.33,-0.38,,,,,
3362 先進光,2023/2/8,3362,194,0,-49,145,1,,-1,1,15.14,"21,575","7,560",613,8.11,-1.13,-2.34,,,,,
3362 先進光,2023/2/7,3362,-556,0,160,-396,-2,,1,-2,15.14,"21,575","7,741",620,8.01,3.51,6.26,,,,,
3362 先進光,2023/2/6,3362,-72,0,-57,-129,-1,,-1,-1,15.14,"21,575","7,285",599,8.22,-1.64,-0.42,,,,,
3362 先進光,2023/2/3,3362,155,0,68,223,1,,2,1,15.14,"21,575","7,316",609,8.32,3.57,-0.54,,,,,
3362 先進光,2023/2/2,3362,-211,0,40,-171,-2,,1,-2,15.14,"21,575","7,356",588,7.99,1.55,2.95,,,,,
3362 先進光,2023/2/1,3362,-138,0,-3,-141,-1,,-1,-1,15.14,"21,575","7,145",579,8.1,-0.34,0.21,,,,,
3363 上詮,2023/2/24,3363,3,0,0,3,9,,,9,9.07,"8,008","3,271",14,0.43,0,-0.21,7.04,5.39,4.01,0.92,18.3
3363 上詮,2023/2/23,3363,18,0,0,18,8,,,8,9.07,"8,008","3,278",14,0.43,0,0.34,,,,,
3363 上詮,2023/2/22,3363,7,0,0,7,7,,,7,9.07,"8,008","3,267",14,0.43,0,-0.85,,,,,
3363 上詮,2023/2/21,3363,9,0,0,9,6,,,6,9.07,"8,008","3,295",14,0.42,0,-0.81,,,,,
3363 上詮,2023/2/20,3363,51,0,0,51,5,,,5,9.07,"8,008","3,322",14,0.42,0,0.48,,,,,
3363 上詮,2023/2/17,3363,21,0,0,21,4,,,4,9.07,"8,008","3,306",14,0.42,0,-0.03,,,,,
3363 上詮,2023/2/16,3363,17,0,0,17,3,,,3,9.07,"8,008","3,307",14,0.42,0,0.06,,,,,
3363 上詮,2023/2/15,3363,19,0,0,19,2,,,2,9.06,"8,004","3,305",14,0.42,0,-0.27,,,,,
3363 上詮,2023/2/14,3363,18,0,0,18,1,,,1,9.06,"8,004","3,314",14,0.42,250,0.45,,,,,
3363 上詮,2023/2/13,3363,-11,0,0,-11,-2,,,-2,9.06,"8,004","3,299",4,0.12,0,-0.06,,,,,
3363 上詮,2023/2/10,3363,-24,0,0,-24,-1,,,-1,9.06,"8,004","3,301",4,0.12,-20,-1.73,6.92,5.39,4,0.92,18.26
3363 上詮,2023/2/9,3363,13,0,0,13,1,,,1,9.06,"8,004","3,359",5,0.15,0,0.66,,,,,
3363 上詮,2023/2/8,3363,-4,0,0,-4,-1,,,-1,9.06,"8,004","3,337",5,0.15,-16.67,-0.24,,,,,
3363 上詮,2023/2/7,3363,25,0,0,25,1,,,1,9.06,"8,004","3,345",6,0.18,0,-0.18,,,,,
3363 上詮,2023/2/6,3363,-12,0,0,-12,-1,,,-1,9.06,"8,004","3,351",6,0.18,0,-0.18,,,,,
3363 上詮,2023/2/3,3363,7,0,0,7,7,,,7,9.06,"8,004","3,357",6,0.18,0,-0.18,,,,,
3363 上詮,2023/2/2,3363,72,0,0,72,6,,,6,9.06,"8,004","3,363",6,0.18,200,0.45,,,,,
3363 上詮,2023/2/1,3363,35,0,0,35,5,,,5,9.06,"8,004","3,348",2,0.06,0,-0.24,,,,,
3372 典範,2023/2/24,3372,23,0,0,23,9,,,9,7.25,"12,720","2,865",15,0.52,0,-0.62,4.56,1.95,1.05,1.03,44.33
3372 典範,2023/2/23,3372,15,0,0,15,8,,,8,7.25,"12,720","2,883",15,0.52,0,0.66,,,,,
3372 典範,2023/2/22,3372,12,0,0,12,7,,,7,7.25,"12,720","2,864",15,0.52,0,-0.14,,,,,
3372 典範,2023/2/21,3372,39,0,0,39,6,,,6,7.25,"12,720","2,868",15,0.52,0,0.53,,,,,
3372 典範,2023/2/20,3372,10,0,0,10,5,,,5,7.25,"12,720","2,853",15,0.53,0,-0.11,,,,,
3372 典範,2023/2/17,3372,110,0,0,110,4,,,4,7.25,"12,720","2,856",15,0.53,7.14,0.46,,,,,
3372 典範,2023/2/16,3372,28,0,0,28,3,,,3,7.25,"12,720","2,843",14,0.49,0,-0.21,,,,,
3372 典範,2023/2/15,3372,24,0,0,24,2,,,2,7.25,"12,720","2,849",14,0.49,0,-0.97,,,,,
3372 典範,2023/2/14,3372,18,0,0,18,1,,,1,7.25,"12,720","2,877",14,0.49,0,-0.48,,,,,
3372 典範,2023/2/13,3372,-1,0,0,-1,-2,,,-2,7.25,"12,720","2,891",14,0.48,0,-0.24,,,,,
3372 典範,2023/2/10,3372,-28,0,0,-28,-1,,,-1,7.25,"12,720","2,898",14,0.48,0,-1.33,4.39,1.89,1.49,0.56,44.28
3372 典範,2023/2/9,3372,17,0,0,17,10,,,10,7.25,"12,720","2,937",14,0.48,0,-0.14,,,,,
3372 典範,2023/2/8,3372,5,0,0,5,9,,,9,7.25,"12,720","2,941",14,0.48,0,0.03,,,,,
3372 典範,2023/2/7,3372,5,0,0,5,8,,,8,7.25,"12,720","2,940",14,0.48,-17.65,3.3,,,,,
3372 典範,2023/2/6,3372,47,0,0,47,7,,,7,7.25,"12,720","2,846",17,0.6,13.33,-3.59,,,,,
3372 典範,2023/2/3,3372,28,0,0,28,6,,,6,7.25,"12,720","2,952",15,0.51,0,1.2,,,,,
3372 典範,2023/2/2,3372,20,0,0,20,5,,,5,7.25,"12,720","2,917",15,0.51,7.14,2.71,,,,,
3372 典範,2023/2/1,3372,148,0,0,148,4,,,4,7.25,"12,720","2,840",14,0.49,55.56,-1.29,,,,,
3373 熱映,2023/2/24,3373,-24,0,0,-24,-1,,,-1,23.81,"10,307",873,120,13.75,-13.67,-0.91,2.29,0,2.97,0,24.77
3373 熱映,2023/2/23,3373,8,0,0,8,6,,,6,23.81,"10,307",881,139,15.78,-16.27,0.69,,,,,
3373 熱映,2023/2/22,3373,42,0,0,42,5,,,5,23.81,"10,307",875,166,18.97,-14.43,-1.13,,,,,
3373 熱映,2023/2/21,3373,14,0,0,14,4,,,4,23.81,"10,307",885,194,21.92,-2.02,-1.78,,,,,
3373 熱映,2023/2/20,3373,20,0,0,20,3,,,3,23.81,"10,307",901,198,21.98,-1.49,-1.74,,,,,
3373 熱映,2023/2/17,3373,2,0,0,2,2,,,2,23.81,"10,307",917,201,21.92,-0.99,0,,,,,
3373 熱映,2023/2/16,3373,1,0,0,1,1,,,1,23.81,"10,307",917,203,22.14,-2.87,-0.97,,,,,
3373 熱映,2023/2/15,3373,-12,0,0,-12,-1,,,-1,23.81,"10,307",926,209,22.57,-2.79,-0.11,,,,,
3373 熱映,2023/2/14,3373,2,0,0,2,1,,,1,23.81,"10,307",927,215,23.19,-2.71,-0.11,,,,,
3373 熱映,2023/2/13,3373,-3,0,0,-3,-5,,,-5,23.81,"10,307",928,221,23.81,0,-0.22,,,,,
3373 熱映,2023/2/10,3373,-20,0,0,-20,-4,,,-4,23.81,"10,307",930,221,23.76,0,-0.53,2.11,0,2.97,0,24.77
3373 熱映,2023/2/9,3373,-6,0,0,-6,-3,,,-3,23.81,"10,307",935,221,23.64,0,-0.53,,,,,
3373 熱映,2023/2/8,3373,-4,0,0,-4,-2,,,-2,23.81,"10,307",940,221,23.51,0,-2.99,,,,,
3373 熱映,2023/2/7,3373,-6,0,0,-6,-1,,,-1,23.81,"10,307",969,221,22.81,-0.9,0.94,,,,,
3373 熱映,2023/2/6,3373,29,0,0,29,1,,,1,23.81,"10,307",960,223,23.23,0,-0.52,,,,,
3373 熱映,2023/2/3,3373,-8,0,0,-8,-1,,,-1,23.81,"10,307",965,223,23.11,0,-0.1,,,,,
3373 熱映,2023/2/2,3373,16,0,0,16,4,,,4,23.81,"10,307",966,223,23.08,-0.45,0.31,,,,,
3373 熱映,2023/2/1,3373,1,0,0,1,3,,,3,23.81,"10,307",963,224,23.26,-1.32,0.84,,,,,
3374 精材,2023/2/24,3374,-179,1,-16,-194,-1,1,-1,-1,41.01,"111,282","5,178",686,13.25,2.24,-0.17,4.04,2.11,0.69,0.67,49.35
3374 精材,2023/2/23,3374,272,0,106,378,1,,2,1,41.01,"111,282","5,187",671,12.94,0,-1.78,,,,,
3374 精材,2023/2/22,3374,-576,1,6,-569,-4,1,1,-3,41.01,"111,282","5,281",671,12.71,-1.76,-0.36,,,,,
3374 精材,2023/2/21,3374,-133,0,-3,-136,-3,,-1,-2,41.01,"111,282","5,300",683,12.89,-2.43,-0.41,,,,,
3374 精材,2023/2/20,3374,-191,0,8,-183,-2,,2,-1,41.01,"111,282","5,322",700,13.15,0,-2.51,,,,,
3374 精材,2023/2/17,3374,-6,0,27,21,-1,,1,2,41.01,"111,282","5,459",700,12.82,-42.29,-5.85,,,,,
3374 精材,2023/2/16,3374,260,0,-89,171,1,,-6,1,41.01,"111,282","5,798","1,213",20.92,38.31,0,,,,,
3374 精材,2023/2/15,3374,-291,0,-86,-377,-4,,-5,-4,41.01,"111,282","5,798",877,15.13,-5.09,-1.07,,,,,
3374 精材,2023/2/14,3374,-18,0,-10,-28,-3,,-4,-3,41.01,"111,282","5,861",924,15.77,17.56,0.02,,,,,
3374 精材,2023/2/13,3374,-345,-1,-18,-364,-2,-1,-3,-2,41.01,"111,282","5,860",786,13.41,-4.96,-0.48,,,,,
3374 精材,2023/2/10,3374,"-1,733",0,-40,"-1,773",-1,,-2,-1,41.01,"111,282","5,888",827,14.05,1.72,5.82,3.86,1.99,0.92,0.66,50.01
3374 精材,2023/2/9,3374,223,-1,-11,211,5,-1,-1,5,41.01,"111,282","5,564",813,14.61,0,-4.23,,,,,
3374 精材,2023/2/8,3374,598,0,36,634,4,,2,4,41.01,"111,282","5,810",813,13.99,-4.58,-9.19,,,,,
3374 精材,2023/2/7,3374,232,0,1,233,3,,1,3,41.01,"111,282","6,398",852,13.32,0.47,-1.25,,,,,
3374 精材,2023/2/6,3374,428,0,-12,416,2,,-1,2,41.01,"111,282","6,479",848,13.09,-2.19,-2.91,,,,,
3374 精材,2023/2/3,3374,34,-3,10,41,1,-6,3,1,41.01,"111,282","6,673",867,12.99,2.85,0.53,,,,,
3374 精材,2023/2/2,3374,-347,-2,38,-311,-2,-5,2,-1,41.01,"111,282","6,638",843,12.7,-5.17,0.2,,,,,
3374 精材,2023/2/1,3374,-3,-1,12,8,-1,-4,1,2,41.01,"111,282","6,625",889,13.42,-2.95,0.81,,,,,
3376 新日興,2023/2/24,3376,57,0,-80,-23,1,,-3,-2,9.36,"17,573","1,867",0,0,-100,0.32,4.86,6.86,3.87,2.36,50.02
3376 新日興,2023/2/23,3376,-26,0,-23,-49,-1,,-2,-1,9.36,"17,573","1,861",1,0.05,0,1.09,,,,,
3376 新日興,2023/2/22,3376,87,0,-41,46,1,,-1,1,9.36,"17,573","1,841",1,0.05,0,-0.16,,,,,
3376 新日興,2023/2/21,3376,-19,0,15,-4,-2,,3,-2,9.36,"17,573","1,844",1,0.05,0,0.16,,,,,
3376 新日興,2023/2/20,3376,-948,50,24,-874,-1,1,2,-1,9.36,"17,573","1,841",1,0.05,0,10.97,,,,,
3376 新日興,2023/2/17,3376,159,0,107,266,1,,1,1,9.36,"17,573","1,659",1,0.06,0,4.34,,,,,
3376 新日興,2023/2/16,3376,-68,0,-11,-79,-2,,-1,-2,9.36,"17,573","1,590",0,0,0,-0.75,,,,,
3376 新日興,2023/2/15,3376,-84,0,2,-82,-1,,2,-1,9.36,"17,573","1,602",0,0,0,-2.08,,,,,
3376 新日興,2023/2/14,3376,70,0,24,94,2,,1,1,9.36,"17,573","1,636",0,0,-100,2.19,,,,,
3376 新日興,2023/2/13,3376,4,0,-8,-4,1,,-2,-2,9.36,"17,573","1,601",1,0.06,0,-3.32,,,,,
3376 新日興,2023/2/10,3376,-42,0,-32,-74,-1,,-1,-1,9.36,"17,573","1,656",1,0.06,0,-0.24,4.48,6.88,4.2,2.36,50.33
3376 新日興,2023/2/9,3376,107,0,7,114,3,,1,3,9.36,"17,573","1,660",1,0.06,0,-0.36,,,,,
3376 新日興,2023/2/8,3376,19,0,0,19,2,,,2,9.36,"17,573","1,666",1,0.06,0,-0.89,,,,,
3376 新日興,2023/2/7,3376,73,0,10,83,1,,3,1,9.36,"17,573","1,681",1,0.06,0,-1.35,,,,,
3376 新日興,2023/2/6,3376,-119,0,1,-118,-3,,2,-3,9.36,"17,573","1,704",1,0.06,0,0.59,,,,,
3376 新日興,2023/2/3,3376,-193,0,31,-162,-2,,1,-2,9.36,"17,573","1,694",1,0.06,-80,0.95,,,,,
3376 新日興,2023/2/2,3376,-73,1,-3,-75,-1,1,-2,-1,9.36,"17,573","1,678",5,0.3,0,6.95,,,,,
3376 新日興,2023/2/1,3376,150,0,-2,148,1,,-1,1,9.36,"17,573","1,569",5,0.32,0,-0.44,,,,,
3379 彬台,2023/2/24,3379,1,0,0,1,1,,,1,28.26,"10,752","1,739",0,0,0,0.64,6.23,2.61,1.81,0,44.39
3379 彬台,2023/2/23,3379,0,0,0,0,,,,,28.26,"10,752","1,728",0,0,0,0.82,,,,,
3379 彬台,2023/2/22,3379,-4,0,0,-4,-2,,,-2,28.26,"10,752","1,714",0,0,-100,-0.23,,,,,
3379 彬台,2023/2/21,3379,-7,0,0,-7,-1,,,-1,28.26,"10,752","1,718",1,0.06,0,-0.23,,,,,
3379 彬台,2023/2/20,3379,0,0,0,0,,,,,28.26,"10,752","1,722",1,0.06,0,0.88,,,,,
3379 彬台,2023/2/17,3379,1,0,0,1,1,,,1,28.26,"10,752","1,707",0,0,0,0.06,,,,,
3379 彬台,2023/2/16,3379,0,0,0,0,,,,,28.26,"10,752","1,706",0,0,0,0.24,,,,,
3379 彬台,2023/2/15,3379,1,0,0,1,1,,,1,28.26,"10,752","1,702",0,0,0,-0.12,,,,,
3379 彬台,2023/2/14,3379,-1,0,0,-1,-1,,,-1,28.26,"10,752","1,704",0,0,0,0.47,,,,,
3379 彬台,2023/2/13,3379,1,0,0,1,2,,,2,28.26,"10,752","1,696",0,0,0,-2.19,,,,,
3379 彬台,2023/2/10,3379,3,0,0,3,1,,,1,28.26,"10,752","1,734",0,0,0,0.7,6.08,2.61,1.84,0,44.39
3379 彬台,2023/2/9,3379,-1,0,0,-1,-2,,,-2,28.26,"10,752","1,722",0,0,0,0.64,,,,,
3379 彬台,2023/2/8,3379,-1,0,0,-1,-1,,,-1,28.26,"10,752","1,711",0,0,0,0.94,,,,,
3379 彬台,2023/2/7,3379,0,0,0,0,,,,,28.26,"10,752","1,695",0,0,0,0.12,,,,,
3379 彬台,2023/2/6,3379,-3,0,0,-3,-2,,,-2,28.26,"10,752","1,693",0,0,0,0.18,,,,,
3379 彬台,2023/2/3,3379,-7,0,0,-7,-1,,,-1,28.26,"10,752","1,690",0,0,0,0.06,,,,,
3379 彬台,2023/2/2,3379,1,0,0,1,1,,,1,28.26,"10,752","1,689",0,0,0,-0.59,,,,,
3379 彬台,2023/2/1,3379,-4,0,0,-4,-2,,,-2,28.26,"10,752","1,699",0,0,0,-1.34,,,,,
3380 明泰,2023/2/24,3380,947,0,-47,900,1,,-2,1,54.6,"295,797","4,427",42,0.95,-44.74,-1.75,3.17,1.03,0.38,0.5,70.29
3380 明泰,2023/2/23,3380,"-1,578",0,-14,"-1,592",-1,,-1,-1,54.6,"295,797","4,506",76,1.69,181.48,10.6,,,,,
3380 明泰,2023/2/22,3380,277,0,160,437,2,,1,2,54.6,"295,797","4,074",27,0.66,0,-0.97,,,,,
3380 明泰,2023/2/21,3380,133,0,-41,92,1,,-1,1,54.6,"295,797","4,114",27,0.66,-10,2.7,,,,,
3380 明泰,2023/2/20,3380,-222,0,37,-185,-1,,1,-1,54.6,"295,797","4,006",30,0.75,7.14,1.7,,,,,
3380 明泰,2023/2/17,3380,746,0,-120,626,3,,-1,3,54.6,"295,797","3,939",28,0.71,-3.45,3.09,,,,,
3380 明泰,2023/2/16,3380,227,0,32,259,2,,1,2,54.6,"295,797","3,821",29,0.76,-9.38,0.5,,,,,
3380 明泰,2023/2/15,3380,370,0,-4,366,1,,-1,1,54.6,"295,797","3,802",32,0.84,0,-0.63,,,,,
3380 明泰,2023/2/14,3380,-72,0,5,-67,-1,,1,-1,54.6,"295,797","3,826",32,0.84,-5.88,-0.36,,,,,
3380 明泰,2023/2/13,3380,297,0,-17,280,1,,-2,1,54.6,"295,797","3,840",34,0.89,3.03,-1.21,,,,,
3380 明泰,2023/2/10,3380,-235,0,-12,-247,-1,,-1,-1,54.6,"295,797","3,887",33,0.85,-31.25,-1.52,2.81,1.03,0.77,0.7,69.94
3380 明泰,2023/2/9,3380,43,0,33,76,1,,3,1,54.6,"295,797","3,947",48,1.22,0,-2.01,,,,,
3380 明泰,2023/2/8,3380,-84,0,22,-62,-2,,2,-2,54.6,"295,797","4,028",48,1.19,0,0.27,,,,,
3380 明泰,2023/2/7,3380,-40,0,26,-14,-1,,1,-1,54.6,"295,797","4,017",48,1.19,0,1.7,,,,,
3380 明泰,2023/2/6,3380,312,0,-3,309,1,,-2,1,54.6,"295,797","3,950",48,1.22,0,0.1,,,,,
3380 明泰,2023/2/3,3380,-185,0,-19,-204,-1,,-1,-1,54.6,"295,797","3,946",48,1.22,4.35,2.28,,,,,
3380 明泰,2023/2/2,3380,767,1,278,"1,046",6,1,8,6,54.6,"295,797","3,858",46,1.19,-2.13,-3.11,,,,,
3380 明泰,2023/2/1,3380,607,0,72,679,5,,7,5,54.6,"295,797","3,982",47,1.18,4.44,1.53,,,,,
3388 崇越電,2023/2/24,3388,-2,0,0,-2,-1,,,-1,32.59,"24,134",92,3,3.26,0,0,7.55,4.58,1.65,3.86,32.57
