date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/9/22,2360,-128,126,17,15,-2,1,1,1,5.74,"24,406",689,27,3.92,22.73,-0.86,,,,,
2023/9/21,2360,-218,0,-30,-249,-1,,-4,-1,5.74,"24,406",695,22,3.17,10,-1.28,,,,,
2023/9/20,2360,203,151,-11,343,1,1,-3,1,5.74,"24,406",704,20,2.84,-13.04,-4.09,,,,,
2023/9/19,2360,-72,-5,-10,-88,-1,-6,-2,-2,5.74,"24,406",734,23,3.13,21.05,-1.48,,,,,
2023/9/18,2360,164,-389,-14,-239,3,-5,-1,-1,5.74,"24,406",745,19,2.55,0,1.22,,,,,
2023/9/15,2360,319,-108,6,217,2,-4,2,1,5.74,"24,406",736,19,2.58,18.75,1.38,6.97,5.06,5.09,3.91,67.8
2023/9/14,2360,408,-545,23,-114,1,-3,1,-2,5.74,"24,406",726,16,2.2,-27.27,4.46,,,,,
2023/9/13,2360,-127,-219,-21,-367,-1,-2,-10,-1,5.74,"24,406",695,22,3.17,-12,-1,,,,,
2023/9/12,2360,489,-412,-5,73,1,-1,-9,2,5.74,"24,406",702,25,3.56,-19.35,-1.27,,,,,
2023/9/11,2360,-89,135,-11,35,-2,2,-8,1,5.74,"24,406",711,31,4.36,3.33,-1.66,,,,,
2023/9/8,2360,-211,91,-62,-183,-1,1,-7,-4,5.74,"24,406",723,30,4.15,-34.78,-3.86,6.76,5.49,4.91,3.41,68.06
2023/9/7,2360,36,-22,-18,-3,1,-1,-6,-3,5.74,"24,406",752,46,6.12,6.98,-2.84,,,,,
2023/9/6,2360,-148,62,-19,-106,-2,4,-5,-2,5.74,"24,406",774,43,5.56,4.88,1.57,,,,,
2023/9/5,2360,-90,8,-5,-87,-1,3,-4,-1,5.74,"24,406",762,41,5.38,-4.65,-1.55,,,,,
2023/9/4,2360,312,130,-52,390,1,2,-3,1,5.74,"24,406",774,43,5.56,26.47,-3.97,,,,,
2023/9/1,2360,-633,399,-40,-273,-2,1,-2,-2,5.74,"24,406",806,34,4.22,-20.93,-4.39,6.89,5.57,4.91,3.21,68.13
2023/9/28,2362,82,0,9,91,1,,1,1,9.25,"58,458","2,499",0,0,0,0.2,2.92,1.37,1.41,1.1,76.18
2023/9/27,2362,-1,0,-25,-26,-1,,-2,-2,9.25,"58,458","2,494",0,0,0,-0.68,,,,,
2023/9/26,2362,29,0,-32,-3,2,,-1,-1,9.25,"58,458","2,511",0,0,0,0,,,,,
2023/9/25,2362,233,0,5,238,1,,1,1,9.25,"58,458","2,511",0,0,0,-2.22,,,,,
2023/9/22,2362,-134,0,-5,-139,-2,,-5,-2,9.25,"58,458","2,568",0,0,-100,-0.62,,,,,
2023/9/21,2362,-354,0,-10,-364,-1,,-4,-1,9.25,"58,458","2,584",2,0.08,-60,-0.23,,,,,
2023/9/20,2362,30,0,-14,16,1,,-3,1,9.25,"58,458","2,590",5,0.19,0,1.25,,,,,
2023/9/19,2362,-24,0,-9,-33,-3,,-2,-3,9.25,"58,458","2,558",5,0.2,-82.14,0.59,,,,,
2023/9/18,2362,-118,0,-22,-140,-2,,-1,-2,9.25,"58,458","2,543",28,1.1,0,-0.63,,,,,
2023/9/15,2362,-270,0,10,-260,-1,,4,-1,9.25,"58,458","2,559",28,1.09,-6.67,-2.14,2.83,1.37,1.25,1.37,76.14
2023/9/14,2362,8,0,38,46,1,,3,1,9.25,"58,458","2,615",30,1.15,0,-0.11,,,,,
2023/9/13,2362,-69,0,2,-67,-2,,2,-2,9.25,"58,458","2,618",30,1.15,-9.09,-0.3,,,,,
2023/9/12,2362,-89,0,11,-78,-1,,1,-1,9.25,"58,458","2,626",33,1.26,-13.16,4.29,,,,,
2023/9/11,2362,79,0,0,79,1,,,1,9.25,"58,458","2,518",38,1.51,0,-2.29,,,,,
2023/9/8,2362,-198,0,-1,-199,-2,,-3,-6,9.25,"58,458","2,577",38,1.47,0,0.19,2.58,1.74,1.05,1.41,76.29
2023/9/7,2362,-452,0,-27,-479,-1,,-2,-5,9.25,"58,458","2,572",38,1.48,0,7.21,,,,,
2023/9/6,2362,18,0,-51,-33,1,,-1,-4,9.25,"58,458","2,399",38,1.58,0,1.7,,,,,
2023/9/5,2362,-97,0,0,-97,-3,,,-3,9.25,"58,458","2,359",38,1.61,0,-0.13,,,,,
2023/9/4,2362,-89,0,14,-75,-2,,4,-2,9.25,"58,458","2,362",38,1.61,0,-0.3,,,,,
2023/9/1,2362,-72,0,24,-48,-1,,3,-1,9.25,"58,458","2,369",38,1.6,0,-0.08,2.63,1.64,1.17,1.41,76.33
2023/9/28,2363,"-6,477",0,50,"-6,427",-1,,1,-1,24.31,"182,259","42,615","15,193",35.65,-1.82,2.27,4.22,1.7,1.08,0.87,37.21
2023/9/27,2363,"4,929",0,-66,"4,863",1,,-2,1,24.31,"182,259","41,671","15,475",37.14,-4.3,-2.06,,,,,
2023/9/26,2363,"-3,291",0,-17,"-3,308",-2,,-1,-2,24.31,"182,259","42,547","16,170",38.01,3.52,6.54,,,,,
2023/9/25,2363,"-6,163",0,150,"-6,013",-1,,1,-1,24.31,"182,259","39,934","15,620",39.11,-0.07,0.05,,,,,
2023/9/22,2363,"13,119",0,0,"13,119",1,,,1,24.31,"182,259","39,914","15,631",39.16,-2.6,-3.33,,,,,
2023/9/21,2363,"-3,332",0,-55,"-3,387",-1,,-2,-1,24.31,"182,259","41,288","16,049",38.87,0.53,-2.87,,,,,
2023/9/20,2363,"7,150",0,-11,"7,139",2,,-1,2,24.31,"182,259","42,507","15,964",37.56,8.44,-9.07,,,,,
2023/9/19,2363,"8,276",0,14,"8,290",1,,1,1,24.31,"182,259","46,749","14,722",31.49,2.91,7.08,,,,,
2023/9/18,2363,"-32,923",0,-10,"-32,933",-1,,-1,-1,24.31,"182,259","43,659","14,306",32.77,-13.65,-16.38,,,,,
2023/9/15,2363,"12,088",0,67,"12,155",4,,4,4,24.31,"182,259","52,209","16,568",31.73,3.94,11.56,3.87,1.98,1.63,1.12,38.88
2023/9/14,2363,"15,296",0,69,"15,365",3,,3,3,24.31,"182,259","46,799","15,940",34.06,8.52,-5.57,,,,,
2023/9/13,2363,"4,486",0,10,"4,496",2,,2,2,24.31,"182,259","49,561","14,688",29.64,1.18,6.82,,,,,
2023/9/12,2363,"6,051",0,47,"6,098",1,,1,1,24.31,"182,259","46,397","14,516",31.29,0.14,-13.18,,,,,
2023/9/11,2363,"-21,143",0,-83,"-21,226",-1,,-3,-1,24.31,"182,259","53,438","14,495",27.12,-10.35,-3.72,,,,,
2023/9/8,2363,"4,634",0,-284,"4,350",2,,-2,2,24.31,"182,259","55,503","16,168",29.13,0.96,-6.74,3.67,2.19,1.84,0.87,38.25
2023/9/7,2363,"10,612",0,-24,"10,588",1,,-1,1,24.31,"182,259","59,514","16,014",26.91,7.2,1.44,,,,,
2023/9/6,2363,"-4,871",0,3,"-4,868",-1,,3,-1,24.31,"182,259","58,667","14,939",25.46,-0.84,-9.09,,,,,
2023/9/5,2363,834,2,272,"1,108",1,1,2,1,24.31,"182,259","64,535","15,066",23.35,5.63,11.15,,,,,
2023/9/4,2363,"-22,427",0,69,"-22,358",-2,,1,-2,24.31,"182,259","58,060","14,263",24.57,-17.59,1.35,,,,,
2023/9/1,2363,"-7,176",0,-263,"-7,439",-1,,-1,-1,24.31,"182,259","57,289","17,308",30.21,9.59,14.72,3.96,2.58,1.34,1.22,40.05
2023/9/28,2364,-20,0,0,-20,-1,,,-1,31.8,"7,887","1,461",118,8.08,-20.81,0,3.45,2.06,5.96,0,47.93
2023/9/27,2364,69,0,1,70,1,,1,1,31.8,"7,887","1,461",149,10.2,4.93,1.67,,,,,
2023/9/26,2364,-61,0,-2,-63,-1,,-1,-1,31.8,"7,887","1,437",142,9.88,-12.35,-0.14,,,,,
2023/9/25,2364,63,0,0,63,1,,,1,31.8,"7,887","1,439",162,11.26,-4.71,2.13,,,,,
2023/9/22,2364,-84,0,0,-84,-2,,,-2,31.8,"7,887","1,409",170,12.07,8.28,-8.51,,,,,
2023/9/21,2364,-100,0,-1,-101,-1,,-1,-1,31.8,"7,887","1,540",157,10.19,18.94,15.62,,,,,
2023/9/20,2364,146,0,0,146,1,,,1,31.8,"7,887","1,332",132,9.91,13.79,1.91,,,,,
2023/9/19,2364,-9,0,-1,-10,-2,,-1,-2,31.8,"7,887","1,307",116,8.88,3.57,-1.88,,,,,
2023/9/18,2364,-80,0,0,-80,-1,,,-1,31.8,"7,887","1,332",112,8.41,12,0.3,,,,,
2023/9/15,2364,127,0,0,127,1,,,1,31.8,"7,887","1,328",100,7.53,-5.66,-4.18,3.45,1.82,5.96,0,47.93
2023/9/14,2364,-35,0,0,-35,-2,,,-2,31.8,"7,887","1,386",106,7.65,-3.64,8.54,,,,,
2023/9/13,2364,-66,0,0,-66,-1,,,-1,31.8,"7,887","1,277",110,8.61,12.24,1.75,,,,,
2023/9/12,2364,39,0,0,39,1,,,1,31.8,"7,887","1,255",98,7.81,-20.33,1.13,,,,,
2023/9/11,2364,-56,0,0,-56,-3,,,-3,31.8,"7,887","1,241",123,9.91,-6.82,-2.21,,,,,
2023/9/8,2364,-48,0,0,-48,-2,,,-2,31.8,"7,887","1,269",132,10.4,13.79,0.95,3.45,1.68,5.96,0,47.93
2023/9/7,2364,-124,0,0,-124,-1,,,-1,31.8,"7,887","1,257",116,9.23,11.54,-6.96,,,,,
2023/9/6,2364,91,0,0,91,1,,,1,31.8,"7,887","1,351",104,7.7,9.47,30.66,,,,,
2023/9/5,2364,-3,0,0,-3,-2,,,-2,31.8,"7,887","1,034",95,9.19,-11.21,-0.29,,,,,
2023/9/4,2364,-27,0,0,-27,-1,,,-1,31.8,"7,887","1,037",107,10.32,0.94,0.19,,,,,
2023/9/1,2364,71,0,0,71,1,,,1,31.8,"7,887","1,035",106,10.24,-13.82,-0.67,5.42,0,5.96,0,47.93
2023/9/28,2365,402,0,-1,401,4,,-1,4,6.26,"13,858","5,573",0,0,0,-0.21,6.2,2.89,2.13,2.44,30.66
2023/9/27,2365,197,0,0,197,3,,,3,6.26,"13,858","5,585",0,0,0,-0.18,,,,,
2023/9/26,2365,20,0,-17,3,2,,-4,2,6.26,"13,858","5,595",0,0,0,0.2,,,,,
2023/9/25,2365,11,0,-10,1,1,,-3,1,6.26,"13,858","5,584",0,0,0,-0.91,,,,,
2023/9/22,2365,-271,0,-6,-277,-6,,-2,-6,6.26,"13,858","5,635",0,0,0,0.77,,,,,
2023/9/21,2365,-885,0,-7,-892,-5,,-1,-5,6.26,"13,858","5,592",0,0,0,4.11,,,,,
2023/9/20,2365,-126,0,0,-126,-4,,,-4,6.26,"13,858","5,371",0,0,0,1.23,,,,,
2023/9/19,2365,-170,0,-4,-174,-3,,-2,-3,6.26,"13,858","5,306",0,0,0,1.28,,,,,
2023/9/18,2365,-29,0,-1,-30,-2,,-1,-2,6.26,"13,858","5,239",0,0,0,0.61,,,,,
2023/9/15,2365,-106,0,11,-95,-1,,1,-1,6.26,"13,858","5,207",0,0,0,2.5,6.29,2.19,2.81,2.4,30.76
2023/9/14,2365,19,0,0,19,1,,,1,6.26,"13,858","5,080",0,0,0,-0.1,,,,,
2023/9/13,2365,-23,0,1,-22,-1,,3,-1,6.26,"13,858","5,085",0,0,0,0.12,,,,,
2023/9/12,2365,34,0,5,39,1,,2,1,6.26,"13,858","5,079",0,0,0,0.91,,,,,
2023/9/11,2365,-246,0,14,-232,-6,,1,-6,6.26,"13,858","5,033",0,0,0,-1.55,,,,,
2023/9/8,2365,-243,0,-6,-249,-5,,-3,-5,6.26,"13,858","5,112",0,0,0,0.81,6.2,2.2,2.54,2.81,30.53
2023/9/7,2365,-380,0,-6,-386,-4,,-2,-4,6.26,"13,858","5,071",0,0,0,2.63,,,,,
2023/9/6,2365,-38,0,-1,-39,-3,,-1,-3,6.26,"13,858","4,941",0,0,0,0.8,,,,,
2023/9/5,2365,-53,0,0,-53,-2,,,-2,6.26,"13,858","4,902",0,0,0,0.35,,,,,
2023/9/4,2365,-147,0,3,-144,-1,,1,-1,6.26,"13,858","4,885",0,0,0,-0.29,,,,,
2023/9/1,2365,160,0,-1,159,1,,-1,1,6.26,"13,858","4,899",0,0,-100,2.34,6.3,2.6,2.18,3.25,30.47
2023/9/28,2367,"1,373",0,-21,"1,352",4,,-5,3,7.55,"50,556","33,191",578,1.74,-11.62,0.51,4.49,3.04,1.33,2.01,27.49
2023/9/27,2367,925,0,-86,839,3,,-4,2,7.55,"50,556","33,021",654,1.98,-21.2,-0.75,,,,,
2023/9/26,2367,"1,989",0,-530,"1,459",2,,-3,1,7.55,"50,556","33,272",830,2.49,-6.74,0.94,,,,,
2023/9/25,2367,173,0,-406,-233,1,,-2,-5,7.55,"50,556","32,962",890,2.7,-18.72,0.18,,,,,
2023/9/22,2367,"-2,183",0,-91,"-2,274",-4,,-1,-4,7.55,"50,556","32,903","1,095",3.33,16.61,4.38,,,,,
2023/9/21,2367,"-4,562",0,408,"-4,154",-3,,1,-3,7.55,"50,556","31,523",939,2.98,-4.96,3.11,,,,,
2023/9/20,2367,"-2,720",0,-681,"-3,401",-2,,-1,-2,7.55,"50,556","30,571",988,3.23,-3.7,25.41,,,,,
2023/9/19,2367,"-2,753",0,989,"-1,764",-1,,6,-1,7.55,"50,556","24,377","1,026",4.21,308.76,-0.33,,,,,
2023/9/18,2367,334,0,879,"1,213",1,,5,4,7.55,"50,556","24,458",251,1.03,143.69,5.75,,,,,
2023/9/15,2367,-35,0,45,10,-1,,4,3,7.56,"50,626","23,128",103,0.45,-1.9,0.26,4.49,3.41,2.47,1.32,26.42
2023/9/14,2367,514,0,37,551,2,,3,2,7.56,"50,626","23,067",105,0.46,0.96,-0.64,,,,,
2023/9/13,2367,492,0,143,635,1,,2,1,7.56,"50,626","23,215",104,0.45,22.35,0.19,,,,,
2023/9/12,2367,-807,0,25,-782,-3,,1,-3,7.56,"50,626","23,170",85,0.37,-5.56,-1.44,,,,,
2023/9/11,2367,-344,0,-65,-409,-2,,-2,-2,7.56,"50,626","23,508",90,0.38,-4.26,1.16,,,,,
2023/9/8,2367,-22,0,-57,-79,-1,,-1,-1,7.56,"50,626","23,239",94,0.4,-5.05,-0.57,4.46,3.59,1.94,1.3,26.83
2023/9/7,2367,371,0,8,379,8,,1,8,7.56,"50,626","23,373",99,0.42,3.13,0.03,,,,,
2023/9/6,2367,723,0,-50,673,7,,-4,7,7.56,"50,626","23,366",96,0.41,33.33,1.94,,,,,
2023/9/5,2367,195,0,-7,188,6,,-3,6,7.56,"50,626","22,921",72,0.31,-10,0.07,,,,,
2023/9/4,2367,"2,412",0,-48,"2,364",5,,-2,5,7.56,"50,626","22,906",80,0.35,50.94,-1.34,,,,,
2023/9/1,2367,"1,631",0,-133,"1,498",4,,-1,4,7.56,"50,626","23,218",53,0.23,0,-0.68,4.78,3.73,1.71,1.31,26.05
2023/9/28,2368,"1,233",477,-343,"1,366",2,5,-1,2,26.16,"128,678","6,986","3,432",49.13,7.92,8.56,4.9,3.45,3.31,3.4,71.01
2023/9/27,2368,497,13,268,778,1,4,2,1,26.16,"128,678","6,435","3,180",49.42,5.65,1.02,,,,,
2023/9/26,2368,"-1,744",108,241,"-1,394",-1,3,1,-1,26.16,"128,678","6,370","3,010",47.25,-1.57,6.68,,,,,
2023/9/25,2368,"1,199","1,271",-512,"1,959",5,2,-5,5,26.16,"128,678","5,971","3,058",51.21,2.27,3,,,,,
2023/9/22,2368,588,105,-13,681,4,1,-4,4,26.16,"128,678","5,797","2,990",51.58,2.61,-1.58,,,,,
2023/9/21,2368,165,-75,-88,2,3,-1,-3,3,26.16,"128,678","5,890","2,914",49.47,-0.51,0.79,,,,,
2023/9/20,2368,389,793,-214,967,2,1,-2,2,26.16,"128,678","5,844","2,929",50.12,3.1,-3.23,,,,,
2023/9/19,2368,"2,458","-1,510",-265,683,1,-5,-1,1,26.16,"128,678","6,039","2,841",47.04,0.46,0.03,,,,,
2023/9/18,2368,-623,"-1,249",16,"-1,856",-1,-4,3,-1,26.16,"128,678","6,037","2,828",46.84,-7.7,4.18,,,,,
2023/9/15,2368,"1,226",-381,258,"1,103",1,-3,2,1,26.16,"128,678","5,795","3,064",52.87,2.37,-5.76,5.2,3.61,3.42,3.06,70.31
2023/9/14,2368,-413,-537,396,-554,-1,-2,1,-6,26.16,"128,678","6,149","2,993",48.67,-1.48,2.33,,,,,
2023/9/13,2368,"1,276","-2,379",-7,"-1,111",1,-1,-3,-5,26.16,"128,678","6,009","3,038",50.56,-6.15,1.43,,,,,
2023/9/12,2368,-538,677,-401,-262,-2,1,-2,-4,26.16,"128,678","5,924","3,237",54.64,-0.37,-2.1,,,,,
2023/9/11,2368,-173,-92,-672,-937,-1,-2,-1,-3,26.16,"128,678","6,051","3,249",53.69,-5.36,-11.15,,,,,
2023/9/8,2368,107,-249,13,-129,1,-1,1,-2,26.16,"128,678","6,810","3,433",50.41,-0.06,2.75,5.11,4.81,3.43,2.15,70.42
2023/9/7,2368,"-1,860",138,-59,"-1,781",-1,3,-1,-1,26.16,"128,678","6,628","3,435",51.83,-4.45,5.06,,,,,
2023/9/6,2368,"1,356",521,14,"1,891",3,2,1,2,26.16,"128,678","6,309","3,595",56.98,1.52,-3.19,,,,,
2023/9/5,2368,"1,349",412,-856,906,2,1,-2,1,26.16,"128,678","6,517","3,541",54.33,1.46,-7.86,,,,,
2023/9/4,2368,371,-471,-145,-245,1,-2,-1,-2,26.16,"128,678","7,073","3,490",49.34,4.33,-1.41,,,,,
2023/9/1,2368,"-2,163",-791,378,"-2,577",-1,-1,4,-1,26.16,"128,678","7,174","3,345",46.63,-10.47,9.71,4.89,4.58,3.71,2.92,70.28
2023/9/28,2369,-361,0,0,-361,-1,,,-1,4.71,"17,914","6,323",57,0.9,-16.18,-1.19,3.96,1.37,1.85,0.47,29.62
2023/9/27,2369,210,0,-11,199,1,,-2,1,4.71,"17,914","6,399",68,1.06,0,-0.57,,,,,
2023/9/26,2369,-149,0,-7,-156,-1,,-1,-1,4.71,"17,914","6,436",68,1.06,-9.33,-1.38,,,,,
2023/9/25,2369,445,0,0,445,4,,,4,4.71,"17,914","6,526",75,1.15,4.17,-0.41,,,,,
2023/9/22,2369,302,0,0,302,3,,,3,4.71,"17,914","6,553",72,1.1,-4,0.57,,,,,
2023/9/21,2369,258,0,-10,248,2,,-1,2,4.71,"17,914","6,516",75,1.15,2.74,-1.12,,,,,
2023/9/20,2369,590,0,0,590,1,,,1,4.71,"17,914","6,590",73,1.11,-3.95,-0.8,,,,,
2023/9/19,2369,-410,0,4,-406,-2,,1,-2,4.71,"17,914","6,643",76,1.14,-7.32,2.85,,,,,
2023/9/18,2369,-92,0,-2,-94,-1,,-1,-1,4.71,"17,914","6,459",82,1.27,-7.87,-0.11,,,,,
2023/9/15,2369,342,0,1,343,2,,1,2,4.71,"17,914","6,466",89,1.38,-40.27,-0.65,3.74,1.46,1.29,1.21,28.99
2023/9/14,2369,709,0,0,709,1,,,1,4.71,"17,914","6,508",149,2.29,7.19,0.45,,,,,
2023/9/13,2369,-489,0,0,-489,-1,,,-1,4.71,"17,914","6,479",139,2.15,-4.14,2.61,,,,,
2023/9/12,2369,"1,019",0,0,"1,019",1,,,1,4.71,"17,914","6,314",145,2.3,19.83,-3.19,,,,,
2023/9/11,2369,-517,0,12,-505,-1,,2,-1,4.71,"17,914","6,522",121,1.86,-45.25,4.24,,,,,
2023/9/8,2369,828,0,1,829,2,,1,2,4.71,"17,914","6,257",221,3.53,1.38,-1.01,3.63,1.35,1.65,0.73,28.54
2023/9/7,2369,873,0,-7,866,1,,-2,1,4.71,"17,914","6,321",218,3.45,3.32,-0.19,,,,,
2023/9/6,2369,-482,0,-16,-498,-1,,-1,-1,4.71,"17,914","6,333",211,3.33,-2.31,0.08,,,,,
2023/9/5,2369,600,0,1,601,1,,1,1,4.71,"17,914","6,328",216,3.41,8.54,-0.46,,,,,
2023/9/4,2369,"-2,089",0,-7,"-2,096",-2,,-1,-2,4.71,"17,914","6,357",199,3.13,-60.98,-9,,,,,
2023/9/1,2369,"-1,391",0,1,"-1,390",-1,,1,-1,4.71,"17,914","6,986",510,7.3,292.31,15.51,3.58,1.58,1.34,0.49,29.85
2023/9/28,2371,"1,549",5,-58,"1,496",2,6,-2,2,5.07,"118,727","123,922","1,380",1.11,-0.72,-0.13,2.15,1.37,0.58,1.04,77.73
2023/9/27,2371,971,2,-345,628,1,5,-1,1,5.07,"118,727","124,079","1,390",1.12,-1.42,0.03,,,,,
2023/9/26,2371,"-2,456",56,45,"-2,355",-2,4,1,-2,5.07,"118,727","124,047","1,410",1.14,-5.5,7.51,,,,,
2023/9/25,2371,-584,1,-27,-610,-1,3,-1,-1,5.07,"118,727","115,377","1,492",1.29,4.56,0.08,,,,,
2023/9/22,2371,"1,845",2,97,"1,944",1,2,2,1,5.07,"118,727","115,289","1,427",1.24,-4.93,-0.53,,,,,
2023/9/21,2371,-186,34,51,-101,-2,1,1,-2,5.07,"118,727","115,898","1,501",1.3,-16.98,-0.59,,,,,
2023/9/20,2371,"-1,861",0,"-2,205","-4,066",-1,,-2,-1,5.07,"118,727","116,588","1,808",1.55,-2.06,0.48,,,,,
2023/9/19,2371,"6,044",57,-252,"5,849",2,3,-1,2,5.07,"118,727","116,026","1,846",1.59,7.45,-2.6,,,,,
2023/9/18,2371,"3,615",58,399,"4,072",1,2,1,1,5.07,"118,727","119,129","1,718",1.44,-15.7,-0.11,,,,,
2023/9/15,2371,-717,27,-29,-719,-5,1,-2,-5,5.07,"118,727","119,264","2,038",1.71,-1.07,-0.43,2.07,1.16,0.69,0.94,78.01
2023/9/14,2371,"-15,922",0,"-2,248","-18,171",-4,,-1,-4,5.07,"118,727","119,781","2,060",1.72,-18.19,2.52,,,,,
2023/9/13,2371,"-6,938",74,"1,507","-5,357",-3,8,2,-3,5.07,"118,727","116,841","2,518",2.16,4.05,2.84,,,,,
2023/9/12,2371,"-1,164",65,580,-519,-2,7,1,-2,5.07,"118,727","113,615","2,420",2.13,7.03,1.09,,,,,
2023/9/11,2371,"-5,189",80,-328,"-5,437",-1,6,-1,-1,5.07,"118,727","112,385","2,261",2.01,2.49,0.89,,,,,
2023/9/8,2371,"2,006",15,110,"2,131",1,5,1,1,5.07,"118,727","111,391","2,206",1.98,3.13,-1.34,2.04,1,0.6,0.94,78.75
2023/9/7,2371,"-4,426",6,-627,"-5,048",-1,4,-2,-1,5.07,"118,727","112,899","2,139",1.89,17.79,3.51,,,,,
2023/9/6,2371,"1,456",1,-556,901,1,3,-1,1,5.07,"118,727","109,067","1,816",1.67,11,3.28,,,,,
2023/9/5,2371,"-1,813",1,42,"-1,769",-5,2,1,-2,5.07,"118,727","105,607","1,636",1.55,-10.31,3.34,,,,,
2023/9/4,2371,"-21,075",1,-263,"-21,337",-4,1,-1,-1,5.07,"118,727","102,190","1,824",1.78,-15.71,4.33,,,,,
2023/9/1,2371,-158,-1,379,220,-3,-1,8,1,5.07,"118,727","97,946","2,164",2.21,1.69,-0.63,1.92,1.11,0.6,0.99,79
2023/9/28,2373,-9,0,0,-9,-4,,,-4,52.87,"124,891",75,0,0,0,0,1.32,0.45,0.64,0,86.88
2023/9/27,2373,-11,0,-13,-24,-3,,-2,-3,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/26,2373,-8,0,-6,-14,-2,,-1,-2,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/25,2373,-1,0,0,-1,-1,,,-1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/22,2373,5,0,0,5,1,,,1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/21,2373,-5,0,-10,-15,-1,,-3,-1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/20,2373,4,0,-3,1,3,,-2,1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/19,2373,1,0,-6,-5,2,,-1,-1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/18,2373,3,0,0,3,1,,,1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/15,2373,-4,0,0,-4,-1,,,-1,52.87,"124,891",75,0,0,0,0,1.32,0.2,0.89,0,86.9
2023/9/14,2373,6,0,0,6,3,,,3,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/13,2373,4,0,-1,3,2,,-1,2,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/12,2373,1,0,0,1,1,,,1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/11,2373,-5,0,1,-4,-1,,1,-2,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/8,2373,2,0,-3,-1,2,,-3,-1,52.87,"124,891",75,0,0,0,0,1.32,0.2,0.89,0,86.9
2023/9/7,2373,9,0,-8,1,1,,-2,1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/6,2373,-17,0,-10,-27,-1,,-1,-1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/5,2373,3,0,0,3,3,,,1,52.87,"124,891",75,0,0,0,0,,,,,
2023/9/4,2373,2,0,-2,0,2,,-1,,52.87,"124,891",75,0,0,0,-1.32,,,,,
2023/9/1,2373,3,0,0,3,1,,,1,52.87,"124,891",76,0,0,0,0,1.32,0.2,0.32,0,87.37
2023/9/28,2374,624,0,-3,621,5,,-3,5,11.46,"32,946","7,409",106,1.43,0,-2.06,5.43,1.3,3.14,1.85,33.88
2023/9/27,2374,81,0,-5,76,4,,-2,4,11.46,"32,946","7,565",106,1.4,0.95,-0.04,,,,,
2023/9/26,2374,332,0,-5,327,3,,-1,3,11.46,"32,946","7,568",105,1.39,-1.87,-2.16,,,,,
2023/9/25,2374,252,0,1,253,2,,1,2,11.46,"32,946","7,735",107,1.38,-0.93,-1.79,,,,,
2023/9/22,2374,524,0,-3,521,1,,-2,1,11.46,"32,946","7,876",108,1.37,0.93,1.29,,,,,
2023/9/21,2374,-685,0,-7,-692,-1,,-1,-1,11.46,"32,946","7,776",107,1.38,-3.6,0.67,,,,,
2023/9/20,2374,674,0,0,674,3,,,3,11.46,"32,946","7,724",111,1.44,0,0.91,,,,,
2023/9/19,2374,525,0,-3,522,2,,-2,2,11.46,"32,946","7,654",111,1.45,8.82,-2.29,,,,,
2023/9/18,2374,905,0,-2,903,1,,-1,1,11.46,"32,946","7,833",102,1.3,0.99,0.46,,,,,
2023/9/15,2374,-698,0,1,-697,-1,,1,-1,11.3,"32,496","7,797",101,1.3,-20.47,1.37,5.47,1.95,2.08,1.87,33.73
2023/9/14,2374,935,0,0,935,1,,,1,11.3,"32,496","7,692",127,1.65,-6.62,-0.71,,,,,
2023/9/13,2374,"-1,579",0,51,"-1,528",-6,,4,-6,11.3,"32,496","7,747",136,1.76,32.04,7.21,,,,,
2023/9/12,2374,-978,0,36,-942,-5,,3,-5,11.3,"32,496","7,226",103,1.43,-21.97,1.46,,,,,
2023/9/11,2374,-283,0,25,-258,-4,,2,-4,11.3,"32,496","7,122",132,1.85,633.33,1.67,,,,,
2023/9/8,2374,-475,0,3,-472,-3,,1,-3,11.3,"32,496","7,005",18,0.26,-59.09,1.23,5.28,1.63,2.59,2.41,33.25
2023/9/7,2374,-48,0,-4,-52,-2,,-4,-2,11.3,"32,496","6,920",44,0.64,0,0.79,,,,,
2023/9/6,2374,-183,0,-35,-218,-1,,-3,-1,11.3,"32,496","6,866",44,0.64,-2.22,0.57,,,,,
2023/9/5,2374,287,0,-71,216,1,,-2,1,11.3,"32,496","6,827",45,0.66,-21.05,-2.02,,,,,
